"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
2.01302e+06,589826,-5164.41,3433.67,-488.011,1499.53,16705.1,17518.1,5498.04,-1163.67,6689.82,888.206,1436.58,-209.277,-534.711,5314.81,6163.86,21025
1.50984e+06,519558,-258.311,41451.1,-160.461,8455.97,10008.2,18230.5,821.782,-906.937,-264.543,10237.8,254.775,-1314.69,406.665,-1121.5,3640.68,1446.05
2.12079e+06,769557,3678.73,827.627,-311.332,12814.1,4942.62,33856.7,5087.85,-1270.78,8245.62,-107.797,-354.336,1261.56,-478.633,2223.34,3445.32,5339.75
1.3188e+06,453555,-2060.5,288.482,467.26,-432.447,4382.93,4994.94,231.474,-62.3332,1389.35,-330.147,1032.17,-111.966,2731.09,-613.558,2254.03,14637
1.82182e+06,801762,-2165.98,3885.35,534.215,13389,23128.1,2212.19,4896.89,17946.2,-418.783,482.43,650.43,-2017.91,-178.698,8339.13,1577.84,14502.6
1.77366e+06,467080,-3911.09,48329,354.962,10626.7,4059.14,13741.4,378.039,-1185.87,2295.87,-229.415,-593.049,-2963.09,515.732,-1314.7,2043.49,1546.97
2.0795e+06,619236,-551.065,3817.26,-675.701,10945.9,12742.2,10297.1,4902.4,-30.4304,489.793,3518.14,1334.65,-451.74,234.433,687.569,6372.99,816.77
1.85405e+06,831771,-2692.95,1503.08,5241.29,-802.418,23836.2,12399,6971.05,2316.26,20967.9,2544.53,-1673.44,7705.03,-225.13,9460.45,3477.19,46598.6
2.20719e+06,694888,-1817.46,1018.76,-720.072,24751.3,13638.5,20389,1643.35,-633.811,1010.25,20472.7,398.673,-925.149,49.7373,2309.5,4064.26,27764.8
1.55887e+06,417469,-1256.42,72.329,63.4861,-1253.07,21086.3,14636.2,1885.68,4945.45,19628.1,10809.9,1343.96,1881.71,1.59544,20174.4,2723.23,11186.8
1.37843e+06,491357,314.207,40.3296,-812.855,8936.8,4955.52,7854.33,1146.57,15874.8,3637.27,5391.11,-246.851,498.525,677.143,-635.146,4611.24,21481.5
1.89594e+06,507940,-2161.07,5588.53,-25.7094,7249.73,5739.83,2260.33,-358.225,-1053.02,3733.77,9213.99,-494.221,2603.7,-88.3419,98.7842,2423.39,6201.59
2.04166e+06,760035,-2787.21,13753.7,334.719,-587.053,9922.27,14133.2,-981.686,-938.65,670.939,57924.6,-1196.29,-991.693,15186.5,-1690.54,3067.8,10797.3
2.1686e+06,412414,-1541.48,-990.491,-11.1177,14654.5,11755.3,3586.78,4981.94,-614.125,3459.02,577.266,2163.88,-474.821,-124.682,-909.954,2860.94,8230.02
2.25464e+06,565625,57.327,9909.79,410.253,73529.3,11857,13301.9,289.746,-834.681,994.978,-1110.17,1167.1,1035.19,50.183,123.298,2626.39,7876.77
1.76923e+06,750202,-1028.45,2477.26,-767.019,4682.05,6879.77,4703.98,5093.86,-1338.32,21789.5,652.464,-335.513,-2718.11,242.292,370.93,5075.41,10646
1.84688e+06,580667,-2836.84,104597,385.071,18584,16672.5,13906,-210.929,-440.894,-1661.78,109.888,768.308,-1570.18,-1193.95,-1325.99,2766.17,3680.49
1.38601e+06,443919,-940.146,-457.613,106.372,-2012.78,2350.57,15706.4,-245.369,-362.33,531.832,17306.1,408.958,1264.49,255.866,-585.552,1718.57,9377.72
2.12668e+06,730438,-4233.59,4473.22,1496.3,52164,15805.4,2477.73,3591.33,-177.792,5291.84,71773.6,445.252,-4218.89,1925.18,2879.78,4356.56,14256.4
1.4775e+06,546265,-2972.15,1875.79,-551.615,15024.4,25809.3,17703.3,7594.27,-618.943,11029.9,411.465,466.613,-145.603,-362.088,405.925,2866.57,29166.5
2.21491e+06,488085,-135.011,13042.6,79.5438,16189.5,5563.83,1144.39,1924.59,-615.918,400.888,226.419,1001.19,-1494.77,-334.116,802.246,8569.7,10810.2
1.99982e+06,394000,-1389.26,2411.84,-394.014,15105.9,8649.58,10218.8,603.502,-404.095,1120.52,453.309,-1343.49,-1163.21,-226.493,725.446,3926.48,1039.49
1.33031e+06,305644,-50.8744,-178.136,365.842,622.255,2104.74,662.964,28.3369,506.67,1939.91,599.934,-537.316,335.239,100.916,-57.3364,3790.1,18535.3
1.35169e+06,663161,-2908.11,857.261,407.266,13090.3,12842.3,11837.4,30307,-44.5428,6339.47,1062.76,-53.7686,-159.058,275.489,241.617,2015.42,36886.7
1.48693e+06,559657,-130.707,124.922,-701.448,6789.34,3557.75,1385.43,2120.03,8381.45,4479.87,2629.05,684.519,-420.457,155.827,-1035.19,4818.13,6685.68
1.95424e+06,731128,-2204.96,1725.12,443.135,16973.6,12085.4,2002.67,4486.6,9237.04,18388.4,912.5,-507.228,1997.59,32.6325,30.8218,2424.28,46773.8
1.61704e+06,771084,-1623.38,-240.03,-377.11,18371.1,15788,2078.82,9353.64,185.989,22999.7,1059.23,1148.66,34.4068,76.6383,4695.25,3688.69,46496.2
1.97223e+06,779747,285.909,4046.93,-86.7901,51333.2,4729.18,1339.36,533.645,-1090,-377.048,-923.516,773.481,-1435.02,903.342,-986.474,3517.57,9348.72
1.79695e+06,688743,-1008.73,381.852,-1701.15,5301.07,16564.4,2379.08,18619.8,-1137.67,3379.41,9457.85,-31.7195,6536.18,110.418,2301.93,3902.74,9441.54
1.6512e+06,554865,-2070.04,14796.3,-443.038,5687.02,11780.9,3010.94,1531.87,-367.14,10063.9,593.874,1819.92,-389.988,118.024,-201.532,2460.42,8921.23
1.32808e+06,548746,-2289.36,15787.2,-671.969,25642.6,13737.5,2185.76,2556.76,-515.03,726.885,1083.64,1398.57,1702.85,85.6228,2587.69,4130.29,13596.9
1.87519e+06,564917,-380.807,242.69,-555.959,5502.24,7758.9,4745.12,830.368,-1253.4,1040.14,-590.952,534.811,-436.029,105.475,59.8433,8562.9,3099.71
1.82867e+06,649988,342.094,-237.096,-392.387,38547.8,3895.37,23159.8,1181.34,-266.663,870.17,3469.65,897.762,859.881,-413.241,577.429,1063.87,9532.75
1.48896e+06,757689,-2297.02,131.063,-1026.11,4477.83,17355.8,3357.5,3867.41,-682.004,26878.5,17806.8,35524.4,-752.269,-181.466,1399.14,3769.1,32249.5
1.58194e+06,458579,-1027.82,1645.31,-479.244,192.135,3418.62,8460.08,255.235,-726.386,1711.46,22401.4,-1095.56,-324.066,1767.03,188.803,3799.47,710.624
1.65135e+06,485294,-1489.02,-393.875,-705.264,6592.95,11449,18885.1,1803.58,-73.8053,2560.76,1086.12,853.489,1244.71,458.998,952.388,3163.7,100520
1.55325e+06,405080,-2095.76,-405.098,-398.988,531.71,2378.08,13137.4,74.3261,-162.696,1723.64,5909.73,2835.91,5469.56,-286.321,-313.836,1893.44,1089.37
1.63275e+06,470560,1326.32,4833.72,-1027.43,29094.3,6706.11,2782.07,511.095,-587.078,-604.402,311.87,2879.89,-948.857,-206.749,-185.579,5880.25,3791.98
1.70586e+06,531767,-3311.79,16507.4,-998.464,10487,9166.8,223.277,3354.75,-414.52,258.534,19430.8,468.592,-972.192,-529.363,-823.893,4200.26,5786.88
1.96622e+06,439497,-934.401,2560.17,82.005,-535.927,4614.94,7712.88,111.798,28138.8,11902.8,14035.3,-23.0181,4229.99,-361.355,2458.57,2293.89,2510.79
1.72717e+06,468403,-84.0065,1603.54,399.063,17108.7,8217.79,8746.1,390.825,424.868,1294.22,124.069,1357.35,-917.276,295.858,-26.4619,2907.89,11972.1
1.79398e+06,784316,-1710.87,7340.52,-877.101,789.835,6335.05,711.23,-523.634,-944.779,-1786.1,11392.9,1531.78,-2616.79,-617.12,-225.841,6771.71,39186
1.63687e+06,843583,-104.994,438.764,-110.345,-1104.03,5198.71,16634,329.324,-388.843,2747.14,388.103,11.9105,-72.2798,460.46,100.367,4167.62,15197.6
1.51534e+06,637572,-333.061,362.14,2145.41,4592.64,11860.1,1762.42,9276.74,310.001,20318.2,3408.17,3666.77,741.608,4.93262,5241.65,3870.59,24322
1.87437e+06,437555,-157.312,515.883,235.114,22271.5,4127.08,1370.31,368.582,-305.955,1489.94,-286.777,-518.226,2274.8,74.9981,1393.75,10530.4,5888.93
1.50641e+06,518213,-1263.74,21153.4,-982.924,8046.61,8821.25,3241.32,709.372,-1098.4,859.568,-414.931,-274.395,-1039.95,71.1069,1250.07,2641.66,7288.92
1.70291e+06,324985,-1273.23,20452.7,279.3,10461.6,6705.25,14981,715.033,-399.144,296.976,-105.809,-390.274,-638.489,-136.829,-629.537,1056.16,3346.01
1.54326e+06,633680,-3696.44,2484.11,-137.452,350.187,14606.1,20704.3,384.369,-664.947,21287.4,-30.1646,-498.485,4242.29,-824.076,3397.4,5194.92,86974
1.65265e+06,686931,-303.335,726.166,-375.788,21903.1,11815.8,815.005,1023.34,-1000.81,6494.44,-64.0859,1090.5,-845.522,38.7577,-270.758,7472.26,6882.77
2.06711e+06,1.05633e+06,-3654.2,-625.719,344.284,746.197,20711,7721.87,50011.1,-1618.5,66900.3,71379.1,4858.91,668.04,233.005,16748.5,3880.12,27042.3
