"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.35345e+06,355583,-1995.35,-1797.61,-847.704,2096.57,10058.1,15.8895,-580.096,-754.044,14346.9,83640.6,407.816,841.948,1190.23,-1667.43,2866.48,8477.88
1.93411e+06,545048,-3918.74,2938,84.2165,1456.38,17513.6,-91.5726,286.98,704.151,56090,91340.4,-770.625,1794.45,209.472,-1262.13,-1368.05,15664.7
1.33648e+06,535991,-723.509,932.349,-577.591,8061.44,12745.8,1590.14,3952.52,26187.6,48187.1,-19.0831,902.04,1820.89,-360.607,-258.702,4297.47,494.579
1.64526e+06,506831,-1674.21,672.219,74.4585,5844.65,8663.5,2486.81,-136.482,-299.553,29760.2,23042.6,1568.22,-397.109,-554.789,359.304,81.0879,14252
1.73732e+06,638055,-1650.37,5722.82,-291.35,18282.6,23459.4,28940.9,7626.03,4193.78,21154.9,-180.593,1356.21,2213.12,100.209,-372.53,1108.57,821.359
1.47455e+06,520528,-1099.05,427.834,-911.46,87.5583,12842,2701.11,10217.6,-787.02,22380.8,11308.3,837.346,-310.014,-163.96,682.362,1203.84,24328.6
1.49171e+06,615772,746.272,47.7519,-609.933,6927.07,16825.2,3227.29,6480.99,939.221,1408.39,4447.02,-475.777,-149.953,118.927,-942.676,2641.07,5235.83
1.36188e+06,569265,-1053.46,-612.993,461.027,945.813,8358.61,-567.048,8119.47,63.0461,5359.78,49189.5,213.424,461.569,895.122,-2249.7,757.826,5584.1
1.52296e+06,373019,-605.727,1541.35,-471.745,4515.62,9362.46,12785.7,1510.06,128.044,146.506,5372.05,-53.2069,8.35266,325.228,121.195,1140.46,10498.3
1.75765e+06,795206,1480.3,1581.52,-2214.96,19377.2,12778.5,1065.05,7940.75,1597.21,18220.6,812.94,99282.2,1288.13,766.06,1163.37,19510,5217.71
1.27167e+06,324283,-1374.57,6446.08,-420.022,14647,12684.6,127923,1993.03,175.706,752.744,3107.69,-979.744,-1317.09,88.9861,388.703,3270.2,4104.89
1.81211e+06,715290,3411.07,2156.44,-57.908,3658.16,16584.2,-68.7167,1540.86,-1143.93,47080.1,50733.4,-684.317,-1554.97,2980.44,-491.22,2156.77,1235.57
1.43412e+06,520052,-1006.44,-306.66,-132.505,2040.19,10184.3,4049.55,-492.804,-422.27,29822.1,66275.7,1023.92,312.405,423.848,-2507.08,-825.719,4568.48
1.6748e+06,660026,392.044,-526.571,-1238.12,9592.95,20374.9,6436.04,10178.7,14208.1,63551.7,590.568,56655.6,1123.81,124.37,-370.426,1904.88,13381.6
1.34847e+06,531204,-1881.31,2142.22,-393.508,3533.3,17322.5,117510,719.754,1639.24,2524.33,3371.34,525.119,202.036,-402.262,716.45,2566.35,13308.5
1.35129e+06,288045,-1178.3,311.056,-384.195,9587.32,9537.03,68436.6,4335.79,138.298,138.434,-543.752,703.672,-607.067,388.053,1165.69,1493.53,7239.12
1.22509e+06,586502,-347.529,1196.65,-802.13,546.89,17989.6,-421.51,20505.2,-478.328,11101.7,66674.5,-433.133,-1677.26,205.994,124.328,-996.963,837.976
1.33979e+06,669541,-2940.89,45565.1,1099.87,26883.8,28349.9,3831.17,2934.97,-554.206,11081.9,31702.6,2128.47,-869.117,-749.378,-895.201,1757.79,726.005
1.32663e+06,295650,-1352.39,2797.52,-114.797,-1231.56,16738.8,4294.85,5335.45,-300.2,392.625,2548.28,-68.6697,936.437,-162.517,21503,133.373,3629.46
1.53085e+06,837753,3476.05,8001.35,-1541.06,18778.6,21221.6,624.298,2117.69,-500.669,16451.1,285.698,2055.56,613.127,280.876,-1456.01,4364.71,946.963
1.68829e+06,500470,2551.81,13230.6,-498.608,4522.65,13539.8,7721.18,34.2918,-995.106,2668.65,-220.183,1035.93,735.196,-589.645,37.3438,702.249,1811.03
1.47814e+06,540976,-976.796,7685.04,874.743,394.113,9987.44,210.665,5550.5,-10.6237,17211.6,-352.137,-168.013,-277.484,461.433,3250.55,3055.86,905.323
1.73736e+06,511648,-515.454,835.519,-400.44,5602.82,11358,13696.1,853.162,-733.736,6292.59,327.616,-342.735,-391.904,46.155,124.223,817.535,20549.2
1.35008e+06,437987,132.547,4870.16,231.705,-63.0388,9077.92,755.616,730.663,-579.827,46280.7,-368.546,762.723,148.294,11.0829,-583.263,2381.29,457.066
1.79325e+06,715388,-4018.11,3638.09,-129.17,12538.3,27140.7,3410.17,25488.7,-468.101,28091.3,-881.137,819.359,-1512.33,-294.985,625.92,1048.74,6942.08
1.83411e+06,707778,-1129.42,16810.6,226.37,4263.59,11096.3,11359,1471.07,-218.357,2598.75,38700.8,170.197,-18.0055,-676.568,-1403.3,2925.3,1133.34
1.75107e+06,834626,-2866.17,36024.3,252.226,12998.5,23654.6,13175,2702.47,-550.326,20391.4,4690.08,457.288,-138.043,-757.674,387.413,2466.34,1893.05
1.83073e+06,627221,-864.434,925.024,-1015,15136.8,27450.6,37585.3,1876.69,-1185.96,13840.5,33051.4,-420.796,-729.768,110.183,-597.682,1741.48,14792.9
1.46562e+06,360805,-404.803,146.364,-19.8132,1574.35,12879.3,9383.44,2426.65,1448.7,25101.7,17200.6,-429.398,3591.75,-178.214,1531.18,546.597,4820.23
2.12373e+06,761083,64.134,2949.09,-847.446,4160.97,18112.7,1339.51,12733.9,486.227,-442.574,107.463,1113.15,802.812,552.652,613.945,2400.35,5752.26
1.87194e+06,552128,-1387.87,1201.04,434.403,-21.4334,16833.9,22215.2,9581.79,1217.79,43414.7,-149.6,692.316,-392.599,-14.4196,969.156,691.973,3667.01
1.97201e+06,430551,-385.191,8751.57,-607.643,7354.05,11505.2,2004.18,2999.27,52.3965,6447.32,1020.79,-323.565,-75.1266,3.78452,-180.467,4045.95,3052.96
1.77471e+06,477450,718.357,10640.2,-380.981,5413.61,11470.7,49667.2,15479.7,50.2261,6939.99,-280.508,1189.96,-121.268,144.471,-371.438,285.346,851.724
1.27764e+06,378982,-429.743,1463.8,-306.963,4501.71,16506.7,14681.3,4582.64,-230.623,2814.25,2205.58,4024.17,-442.543,9.69452,1515.05,1340.59,32591.7
2.06698e+06,478835,706.931,2340,-515.311,4782.54,12601.2,12201.7,987.813,-163.388,519.529,16367.9,952.831,60.326,203.003,1266.8,316.342,1736.63
2.03769e+06,775807,1160.59,2008.87,-893.118,13324.5,27556,5568.23,5721.51,1707.34,6901.08,-300.328,-660.31,-2275.9,231.946,-458.99,846.901,6798.88
1.38329e+06,361742,-9.41552,11081.7,-438.657,29684.8,14299.1,9798.33,147.124,-561.069,-28.7944,4816.33,1245.09,299.094,-193.171,-990.39,699.008,209.045
1.7214e+06,491614,-1782.87,1084.61,-241.869,1234.02,13599.3,4171.76,3156.8,385.405,22411.3,1340.25,-511.029,364.253,-572.625,2055.72,1319.3,14217.1
1.57571e+06,642017,-1690.41,492.54,-495.045,4160.95,24380.6,19274,15814.6,-442.157,28101.6,10094.9,1826.68,1101.99,184.716,-1875.08,1200.9,40687.5
2.02808e+06,571884,-423.024,31.761,-183.469,5840.84,20835.9,1869.56,9728.71,1326.37,11549.6,47101.7,-913.01,-669.733,-92.1068,8297.87,2280.88,16230.2
1.72127e+06,530763,-1761.47,-340.761,-353.39,3736.68,19447.6,11724.3,7018.28,222.367,7533.03,12466.8,-241.589,7.0938,-330.5,222.629,3554.35,39585
1.93521e+06,630517,289.304,-310.832,-245.656,4036.13,15646.4,14587,3109.8,20938.6,17546.6,16367.8,309.585,1031.62,-208.126,-1832.04,1331.96,12151.5
1.59173e+06,342670,-1526.79,736.889,-750.485,1864.93,11475.9,279.094,1537.72,-383.1,20745.5,275.644,426.72,617.397,371.976,-996.414,2003.35,8274.85
1.43641e+06,474819,-109.666,614.673,-860.758,1351.57,19054.5,5426.97,4768.78,-644.383,476.518,8471.53,-229.585,-316.758,302.512,-211.559,5818.11,4813.85
2.11513e+06,394313,-1542.56,1284.02,-252.177,2041.29,8681.08,-247.968,644.338,-402.209,12868,-470.646,1652.94,-1725.26,-33.6742,-523.088,459.407,6553.3
1.56172e+06,383786,-775.538,14410.3,-282.563,16676.1,10420.7,9458.9,-108.58,-202.101,57.1404,1578.37,15.3717,-106.231,-400.581,313.803,545.59,968.187
1.2958e+06,398853,-1430.97,27714.2,32.5796,3599.29,11635.4,27055.3,-206.282,-504.94,22620,15863.7,2898.14,246.479,2248.34,-540.858,678.872,274.874
1.8306e+06,320147,-915.537,1093.1,-409.914,-159.617,10105.9,7537.91,10091.4,3304.35,58022.9,9097.2,-635.913,2323.66,-761.918,1351.16,1070.97,3163.5
1.58148e+06,349156,-808.773,-371.176,-1953.97,29656.4,17161.7,12904.1,338.139,-1166.99,22716.5,17943.6,-354.695,1611.03,-109.859,-1231.27,12889.6,42810.2
1.86688e+06,445161,112.959,10026.1,-236.479,15710.8,14491.4,8728.59,15443.2,649.709,324.844,13982.9,-212.619,-1132.53,99.5289,-388.061,795.521,1146.77
1.59636e+06,380683,-1706.67,389.057,-333.244,2868.94,9093.83,2710.74,2643.4,-545.505,9570.64,-192.082,661.261,-942.982,-71.5454,23.0034,2141.94,11158.5
1.48072e+06,408426,-1476.85,4785.63,-656.844,13116.6,9481.44,20079.9,5940.7,-286.317,-513.072,5822.69,-1015.82,-1076.62,-161.832,-245.036,2077.62,637.149
1.23172e+06,244662,-1643.93,-954.971,-91.449,1158.72,5996.31,297.557,-308.775,-443.177,7276.7,28443.5,1713.2,55.8394,1835.25,-1662.12,590.243,2422.77
1.68543e+06,421276,-2204.13,1134.54,-527.801,2396.24,14477.2,13897.8,13883.1,-152.309,30758.4,4339.77,1218.32,711.774,164.773,-61.0625,899.829,9437.41
1.76818e+06,386358,-977.762,755.358,830.417,-681.733,7415.36,435.857,1545.19,332.357,478.402,8243.86,-561.698,-392.725,-288.428,3504.95,693.777,9674.31
1.36725e+06,536049,-2411.97,2841.37,223.091,7705.01,15585.8,175288,1172.46,-568.07,29881.1,9342.19,-2217.59,919.304,-149.149,5439.29,3630.88,6881.27
2.02823e+06,707444,2960.3,-586.233,-707.106,90323.5,22259.2,2842.39,2750.88,6281.38,1217.95,16401.6,1273.44,715.097,362.03,-1750.66,1987.71,9332.31
1.54365e+06,369973,-252.097,20570.9,-257.014,30834.7,23125.6,18098.3,639.337,-338.866,174.371,-360.511,1216.4,15.9891,-167.87,-111.408,-223.347,713.364
1.97285e+06,1.42149e+06,-1493.35,76083.4,-2101.63,50915.2,81186,18223.3,3836,452.099,51281.5,7889.32,1965.9,-144.401,-1439.37,3553.35,4321.12,4564.04
1.58989e+06,401012,827.618,11612.1,-322.004,23484.3,17106.3,28657.3,858.005,-586.417,-152.172,5435.65,-651.299,-544.756,136.175,-547.807,963.285,1115.38
1.83612e+06,565763,-2720.5,868.984,-284.973,-40.3074,20488.2,4321.53,6300.89,-350.721,36547.2,14377.5,16.8515,436.503,29.2888,907.81,2502.9,21621.8
1.4673e+06,405750,-1160.83,3486.62,-179.76,2160.39,11544.8,6052.76,2141.04,-131.986,638.796,12357.4,517.063,-50.4835,1063.86,5282,4470.32,5026.14
1.42844e+06,430880,-1029.3,1135.81,-41.0102,4483.64,11509.5,8808.42,3112.81,-386.457,11163.2,-550.389,-152.354,-925.615,-461.762,1377.05,1779.88,17666.6
1.26778e+06,367853,-800.904,-190.23,-1430.14,2998.51,14970.8,2551.01,3361.24,372.55,17495.8,4318.85,640.133,3589.59,-50.6617,2956.47,2869.45,5766.86
1.8619e+06,480824,-1441.32,770.873,-127.052,2333.94,9281.71,14583.2,7045.68,-876.854,30022.1,479.083,895.537,-44.373,-326.956,-175.205,2708.71,20356
1.51395e+06,354474,1439.28,10452,-491.365,680.867,8830.37,1769.99,1029.72,-72.5411,1565.09,116.332,421.378,190.386,263.283,1201.29,2236.38,980.523
1.70783e+06,945409,654.363,20898.5,-854.561,35316.8,31830.5,9908.84,10828.5,-44.6868,7388.43,-70.9824,-914.939,-2238.83,623.991,1697.78,6205.7,1205.53
2.32087e+06,487852,-1296.45,710.432,-606.881,1003.36,10290.8,7421.99,5886.83,-101.225,10700.2,12723.5,-1056.63,-850.154,-366.412,14556.4,2512.71,4442.46
