"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.48803e+06,427868,-419.043,1933.04,627.721,-378.667,15775,18649.7,40694.4,-670.814,64783.7,1729.84,-2650.72,-2328.92,-386.212,4904.01,1334.58,11634.4
1.49389e+06,516614,-2776.91,1370.1,-629.972,6206.42,13471.9,7481.4,646.458,-487.69,43025.5,602.478,-800.535,-509.829,-210.57,-205.743,2431.85,12460.7
1.33988e+06,823836,-3115.01,4968.94,-474.534,9588.02,20179.7,876.703,1429.21,599.086,40385.2,16851.3,123302,-2005.16,-401.014,654.473,10806.8,6564.78
1.95476e+06,569785,-1502.89,-221.491,-353.8,-766.419,12390.7,3103.89,1735.95,-517.107,30668.7,68543.6,5375.08,-1365.08,-448.693,-447.596,1229.49,16155.1
1.40665e+06,545028,-435.658,-1717.82,199.539,1425.84,10785,9285.92,7958.55,866.681,16702.2,17746,71.4135,216.8,-100.206,-1372.65,1576.37,11855
1.47918e+06,406826,-544.477,-1011.74,20.8251,1008.38,19852,4326.93,907.687,-160.16,29536.2,-451.496,2831.52,-1410.42,101.225,928.729,1813.35,18543
1.28117e+06,582582,-507.276,506.419,-932.14,2626.75,14964.4,6503.03,4186.75,11144.4,14260.3,1172.45,76363,2824.04,333.245,698.672,2961.65,5250.63
1.81497e+06,585823,-1878.44,2013.52,-333.797,5905.99,20154,11565.9,16166.7,-900.28,261.141,28849.8,64.2112,214.907,145.56,-1672.47,1248.27,5167.53
1.47581e+06,631055,-3485.02,1143.67,791.806,479.65,31080.2,17958.8,24707.3,900.618,50096.4,14812.8,3091.11,1687.12,148.517,9211.32,3336.73,33730.7
1.54e+06,792107,-1432.94,1540.77,238.283,-365.011,10662,9146.07,8562.18,226.759,58748.9,8507.46,7504.04,1204.83,311.042,512.073,1220.33,18481.3
1.42893e+06,508652,-3262.16,2650.21,-32.8186,2279.31,17385.9,4037.65,790.813,-131.388,13873.8,515.844,-467.632,-3183.53,-138.632,3237.77,1457.18,9677.87
1.31492e+06,367734,-1307.72,1000.29,696.83,341.514,7011.75,10814,252.208,233.845,621.666,10955.6,1322.75,378.361,-234.088,1522.89,612.547,13966.1
