"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.25297e+06,411977,-2381.72,4430.88,-1361.31,711.88,20690.8,12996.3,9581.66,5642.98,15146.3,5184.62,475.787,4281.73,-855.82,4894.4,764.676,2484.3
1.83982e+06,644927,-191.422,4015.82,-1254.84,5040.33,28731.5,9839.12,-546.195,331.613,14644.2,595.34,1915.16,1087.87,1.07584,-126.945,3022.29,19105.4
1.33908e+06,376797,-582.372,258.845,75.4973,69.6924,3887.08,807.581,-82.3938,198.91,3134.05,6.01865,46.4108,133.614,1313.76,-211.927,849.683,6021.76
1.48192e+06,439576,-873.749,323.61,329.863,332.259,8278.03,16879.2,1288.24,233.249,20088.9,-44.3578,609.501,-168.445,6.00144,2259.56,336.203,15949.9
1.91339e+06,437361,-776.776,6089.42,-843.775,4508.78,11713.7,2385.53,201.543,284.483,995.166,-185.857,82.983,-84.6818,-197.631,-1121.9,2697.42,1189.83
1.32693e+06,415599,-749.49,22514,-682.619,2933.93,13059.8,10325.1,1714.73,-985.874,495.971,770.544,2558.95,515.276,-91.8179,-268.865,751.078,1316.42
1.61185e+06,328153,-2926.27,2217.32,-256.412,140.947,22584.2,12625.5,23596.2,1098.81,42305.6,2547.78,26464.4,89.5164,-221.845,1396.1,1771.96,17548
1.4839e+06,477838,-1507.45,-1110.51,-521.994,-82.8082,20971.7,78277,9243.94,39.939,31771.3,10617.3,3410.68,6902.09,43.8179,7901.35,935.48,3572.39
1.59737e+06,675802,-1085.53,2077.02,127.384,3081.67,15362.8,19779.8,3273.64,-387.025,40888.9,20390.4,266.891,-279.334,-352.81,-46.1924,4024.12,10607.9
1.70733e+06,1.0167e+06,489.741,17680.1,-1355.94,11795.5,39239.8,4275.31,698.734,-739.493,6123.41,16033.9,64243.2,-551.236,-86.174,681.467,10422.2,5267.13
1.31205e+06,362766,-881.946,11500.3,-135.839,-197.688,11337.3,9573.08,964.601,-262.408,9986.86,648.777,1692.87,5763.27,-79.7294,-514.352,1430.35,2192.2
1.38595e+06,294015,-877.813,4377.18,332.431,-215.042,18972.6,6779.67,568.664,1595.4,-1582.53,-41.0012,-634.485,873.98,-580.81,9149.01,1286.86,8130.24
1.35254e+06,700010,-2366.11,48695.4,-1584.51,4342.45,23383.7,7774.76,-947.307,225.587,2260.35,13845.1,2569.06,-688.41,-657.081,-616.571,1874.37,6476.1
