"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.44808e+06,390823,-481.453,931.175,-1089.33,131.188,14718.1,6140.35,7980.2,-865.312,2498.08,-166.741,6492.58,-318.738,878.351,-518.289,1697.54,2484.81
1.61994e+06,359207,1147.53,-1348.18,-1252.36,16570.6,19075.2,31112.6,986.885,983.883,12176.8,7902.95,2759,2010.44,-231.333,1719.82,1427.66,13546.9
1.83496e+06,542001,-1528.59,563.694,837.348,3827.2,15547.7,6240.85,11686.9,-559.212,72423.2,3714.12,13483,1967.45,-519.002,1968.16,3108.45,29038
1.73374e+06,598416,-950.31,1447.88,-224.282,622.672,13555.7,5646.18,4331.02,-665.759,17077,409.828,265.42,-187.685,178.48,695.035,2392.12,31697.4
1.44612e+06,386945,-2864.88,4406.54,569.278,2109.93,24634.8,22190,-106.259,-281.833,-102.697,9894.27,-1004.37,3007.83,-856.495,928.7,489.976,5539.25
1.3639e+06,319901,-205.284,355.88,-855.009,475.547,11960.8,3395.59,15882.9,185.049,18065.5,74.5928,-1.96376,650.902,-306.257,-246.624,1992.08,7420.93
1.56185e+06,775459,-1640.89,742.501,-437.893,-614.682,20440.1,26489.6,6661.77,1572.78,51524.5,2172.36,11124.7,2261.74,0.698185,5233.81,3097.95,24257.9
1.99086e+06,547177,720.839,2225.87,-776.089,16519.8,21442.4,-1311.99,2542.96,5366.05,16686.3,3371.7,18320.1,742.708,295.225,951.612,3500.68,7405.2
2.00494e+06,572522,-1609.32,-578.629,-2099.61,419.581,29306.5,4801.63,1166.48,-1585.48,18110.1,45.6055,2900.86,821.415,57.8931,375.959,762.617,33288.5
2.14054e+06,523263,-622.578,4146.47,-669.719,6523.06,18571.8,7091.71,2674.51,8830.57,2691.23,-725.002,329.761,-737.69,111.058,425.957,3065.72,6608.87
1.94885e+06,253982,-1383.99,-221.126,-325.822,351.9,15443.8,18821.8,1196.57,-62.8229,32909.4,409.424,361.942,345.843,-123.369,2168.65,2585.06,19832.6
1.70284e+06,428999,-1917.74,-194.565,-705.479,3068.95,10135.8,2670.83,1625.91,-760.248,68373.2,12398.4,147.058,-2542.95,6954.07,297.106,1913.29,1050.5
1.34525e+06,422214,-2223.81,3694.27,-763.674,619.713,12361.5,4228.67,625.708,-376.961,24110.4,86.7207,-1021.96,783.935,-251.016,7701.38,2230.74,14211.8
1.6938e+06,254867,-2018.29,504.067,159.716,1600.23,9279.3,3904.01,1391.62,-336.161,23464.6,5667.16,1326.44,-953.013,104.674,2252.02,1621.54,45671
1.60857e+06,376182,-1442.75,433.338,64.2142,-804.11,15870,27662.7,-622.995,300.202,42366.4,-263.435,898.601,2845.28,-761.878,5840.63,1788.24,4491.14
1.4408e+06,743144,-2340.21,1948.71,-891.366,8625.14,28004.5,7972.12,5060.39,1198.5,38419,-391.463,737.718,-2099.51,-158.958,409.81,2281.87,4570.36
1.33461e+06,513221,-2686.54,3024.01,-423.249,1208.9,15262,4062.7,-2.61433,1084.76,28254.3,1000.63,2270.6,8.4447,754.819,2783.77,1842.73,17097.1
1.96338e+06,618225,-1552.52,-499.077,-513.886,-1634.18,11742.8,4863.19,-351.921,-260.026,30082,-505.109,-352.158,-458.589,3182.16,1794.42,2772.61,10680.8
1.44996e+06,357444,-1985.37,-1351.86,216.322,-133.977,17503.8,55252,-328.47,-538.91,37327.1,34155.3,5482.73,4944.56,-516.872,5129.09,699.706,4374.43
1.85332e+06,464966,-2209.71,990.516,-589.569,5085.16,21578.9,6638.98,11666,1806.74,39582.9,2577.25,-1356.25,76.1917,-10.5191,-598.271,2001.09,21303.5
1.42945e+06,378733,-2680.89,1673.01,-688.085,7702.59,22115.7,25722.7,176.049,-667.043,1226.37,317.788,10423,1236.13,-573.587,74.7393,1409.47,10903
1.819e+06,663800,-1013.76,2925.31,172.566,17984,12643.9,649.452,34626.3,964.916,11759.5,-882.336,16214.6,-1443.01,-197.084,93.5156,1605.04,7082.89
1.83871e+06,397155,-761.78,554.771,-347.336,2704.21,14612.6,984.236,-270.82,3171.9,19145.6,395.417,625.222,-154.907,-212.889,2580.72,1851.36,14570.6
1.52934e+06,290365,-275.52,3465.86,-507.94,-940.262,9333.11,13564.1,-96.7644,-660.676,-912.744,3502.58,135.85,-900.264,-426.548,641.356,129.052,5366.92
2.21566e+06,791575,185.731,-209.89,870.336,-697.451,21757,603.566,-22.2758,836.88,25166.8,255.193,2624.2,1343.31,653.639,-209.067,1544.92,7917.04
1.91321e+06,534541,1346.45,414.607,-477.792,25786.3,18226.1,1777.8,1921.69,-958.935,17304.8,1216.89,30635.6,-397.883,283.83,-261.115,4995.8,9434.36
1.54338e+06,874188,-4720.49,1060.59,178.979,1690.41,23565.5,30289.6,779.766,4380.88,107325,9446.48,2857.43,16916.6,-1215.63,11170.4,1492.23,22264.1
2.14093e+06,367552,-2314.58,-1620.99,-3192.83,688.375,34855.3,65529.7,19609.3,671.481,22598.3,-312.837,2907.16,3524.75,-35.3556,9233.12,990.351,22227
1.49612e+06,357606,-319.922,333.769,140.177,1845.83,15451.1,6439.23,5635.2,343.983,17870.9,3034.3,-1047.47,1422.95,214.395,544.996,1589.86,5087.74
1.56824e+06,414164,2599.87,75320.5,426.699,5762.2,4956.17,173343,-116.657,-245.95,-289.698,-63.2554,685.303,-1400.59,131.445,-919.137,1837.15,824.227
1.44492e+06,356448,-2885.07,1048.66,369.664,267.451,7190.87,112785,-393.965,-670.36,23256.3,14177.7,216.773,4810.27,-375.985,24856.6,121.425,5603.76
1.49948e+06,344009,-1365.29,2673.44,-18.4583,613.316,6667.16,20850.6,-177.793,204.168,12791.3,92.9502,2658.97,-1102.87,1861.77,5053.54,1180.51,1625.27
1.64189e+06,694777,-1069.02,8145.78,633.604,2652.7,14563.5,1451.81,1128.12,-1179.71,55130.9,33563.7,-569.538,-1027.55,-656.1,40616.6,-334.383,8598.68
1.22666e+06,368510,-922.39,447.417,-695.956,538.296,11884.1,3631.6,-769.182,91.2261,25055.2,540.809,1083.82,823.475,-554.719,278.692,1284.48,19948
1.45027e+06,623991,-2093.8,3218.12,385.967,16249.8,26175.2,7641.05,4219.36,-844.799,10291.3,3078.21,2095.48,-2098.91,-712.401,-312.16,1259.41,11803.6
1.75224e+06,501434,-1544.47,1238.02,-509.02,3381.95,17048.9,9123.42,3635.38,-338.909,37663.8,4417.09,-651.014,2794.24,-439.194,2481.81,828.665,36583.6
1.24946e+06,343266,-1348.13,2787.97,-485.2,-1474.56,14370.1,8169.59,742.013,3975.53,29890.6,284.495,6372.25,-2109.9,57.2745,16410.7,1141.5,48233.6
1.33281e+06,456967,-1670.89,-1356.18,989.358,-1977.29,11837.8,13888,2015.03,-310.332,43056.6,32659.5,-118.335,1274.17,3705.02,11793.5,1245.27,27506.9
1.41849e+06,319111,-1273.91,1768.61,168.301,482.736,9321.83,26374.1,750.266,573.97,16058,898.293,62603.7,771.999,8.7061,2901.46,1378.56,23432.4
1.90393e+06,521901,-2205.27,3161.3,-513.384,4357.52,19993,457.791,-513.214,-443.928,14109.9,45316.3,-467.812,-936.921,2247.94,9288.39,1770.82,10873
1.51634e+06,407931,-754.476,1566.71,424.132,14699.2,9041.81,8455.53,19564.2,126402,-321.802,-790.092,19117.9,-339.532,-79.7968,-92.29,517.407,3799.74
1.48257e+06,629521,-353.161,1422.8,231.092,5447.8,20508.2,7059.65,22579,-545.899,24930.3,-673.695,-768.661,-1220.71,-381.828,365.304,1107.92,3480.76
1.68227e+06,403576,-469.669,622.971,-721.398,4029.63,16566.2,8103,5583.88,-348.09,29803.4,-253.473,607.045,125.227,-390.096,-112.988,1792.68,12460.3
1.53214e+06,678138,-1269.28,-1224.04,-725.116,7165.74,23582.3,5212.8,13472.1,201.186,51510.3,13680.4,61736,-570.226,-73.2635,2888.5,706.222,13498
1.69882e+06,405200,-1901.95,-296.586,-144.404,538.849,18103.9,5956.65,5062.58,-413.878,12480.3,10974.4,2736.13,167.24,-152.892,4194.19,904.671,15795.7
1.82155e+06,371648,-2771.32,1087.81,-280.15,2346.88,18489.2,4888.07,5193.12,-821.824,9608.38,-63.7065,1662.94,-2574.92,-268.251,-179.925,3406.18,19183.7
1.83106e+06,529482,-1160.17,9070.3,-311.108,15320.8,10333.2,5460.03,4633.77,-27.5355,481.425,-569.162,-576.062,-462.286,-26.8901,50.8721,2289.94,258.677
1.45142e+06,370862,-2553.92,-443.663,-503.839,7832.91,13598.5,8385.12,3632.27,-198.598,30746.2,277.537,12235.1,-719.028,-348.547,2379.06,1782.93,11121.3
1.48905e+06,594858,2331.53,-730.366,-316.069,3649.81,10005.8,2973.72,761.512,-59.0134,39986.4,2765.81,50.8114,24.727,272.674,-684.65,659.605,4614.01
1.83078e+06,402147,-699.427,1378.72,634.646,1228.63,7429.29,13087.7,2192.17,-607.139,21217.3,-854.576,530.544,2396.3,1.01192,2214.09,1012.34,3690.29
1.53446e+06,447887,-2056.77,-150.059,-362.438,-43.0478,17879,6718.61,-935.519,-399.921,37021.5,-892.971,8384.83,1591.16,-264.282,1198.41,2846.29,23587.4
1.93293e+06,616837,-4190.62,4131.36,54.372,4974.4,15829.6,1064.14,-1223.26,-849.526,41026.1,90424,-1299.31,-1657.4,2583.22,-277.289,-642.245,1629.11
1.4297e+06,296429,-1401.8,625.963,-689.219,28917.5,23321.3,1617.77,-757.773,-368.887,23163.7,14786.3,-903.272,1443.62,-622.992,38.6104,6971.12,17082.6
1.68252e+06,570756,-1902.41,1598.14,-403.342,1170.49,18399.8,30041.6,-133.601,1591.36,19200,1144.9,776.893,2259.71,-304.504,4669.98,444.188,6500.58
2.21387e+06,485384,919.776,774.948,-1524.07,17919.2,23521.8,1984.06,2337.42,-19.9644,11365.1,3281.92,-859.643,810.579,-284.613,86.3955,1151.08,7550.68
1.74669e+06,248397,-2162.28,3752.72,-286.873,-269.641,17835.6,5794.2,-444.939,549.534,18191,-342.81,254.246,-758.665,-573.408,23516.7,1466.49,6265.31
1.21806e+06,336089,-1634.83,3520.22,377.045,418.809,10036,3248.53,-643.641,59.6798,-670.351,266.935,-1260.83,-2441.37,1276.32,872.662,76.3084,1900.46
1.46787e+06,482511,-2407.42,-100.901,-939.211,1392.34,8565.55,5558.32,838.897,-630.316,9783.09,15590.3,3057.18,1391.65,1674.19,-182.783,1606.62,10350.7
1.67412e+06,551540,-1276.43,838.656,-978.24,9368.79,19732.4,5078.91,674.13,6164.26,26557.4,5.24878,18959.7,1307.46,-152.734,1575.5,793.584,5814.57
1.44776e+06,609904,-2244.55,905.63,-843.42,2295.77,17750.3,29051.3,1545.38,3719.14,9241.8,8392.67,5569.25,-1433.4,13.7694,-71.3057,2128.48,15655.9
1.49466e+06,371485,-796.011,655.836,-493.89,308.254,9000.32,32627.7,150.785,115.101,2905.92,5476.41,1222.18,-489.074,-329.584,-33.6611,1239.33,1476.35
1.74586e+06,523045,-1324.83,505.549,-202.918,658.837,18498.8,-63.2032,-329.211,-401.873,20029.5,-446.373,-511.572,-235.506,68.2386,145.615,1328.3,5374.93
1.60617e+06,369642,-1654.29,414.761,-658.021,1095.02,18414.8,2035.61,4138.24,-173.262,60483.1,4850.46,412.634,1700.27,-137.989,1493.16,913.779,10066
1.60809e+06,357023,-429.126,615.436,-166.384,-1136.74,17927.7,4840.43,-29.8185,836.622,46759.7,1200.05,147.76,2283.63,-335.312,5987.82,2071.26,4970.63
1.39151e+06,303655,-1121.93,-1300.44,-507.223,3491.66,9270,4592.77,34.1625,46957.1,14945.4,5453.95,19547.5,1327.25,-959.319,9049.19,1086.06,4216.43
1.98227e+06,571012,-1297.59,1486.72,-524.167,8859.11,20279.8,47061.5,26100.4,25719.8,57944.9,666.905,16861.6,1154.9,562.639,10973.8,1834.41,22761.7
1.60671e+06,337769,-1747.79,489.598,-1167.63,8481.84,28808,17692.5,2846.93,-501.543,9099.2,985.67,20.3339,-1008.32,-10.1537,249.768,821.395,34541.8
1.73388e+06,466426,-1917.46,1615.1,26.3602,3938.33,20918.5,1723.46,354.634,-1155.18,68449.1,-641.729,-705.291,-3151.97,-303.314,-181.688,1283.29,8334.05
1.64066e+06,524665,-970.815,692.498,299.539,-795.814,12886.1,23447.1,7920.38,-400.514,39683.1,-107.982,903.275,-143.782,-398.27,878.98,600.893,31245.7
2.01776e+06,380948,-280.604,-1033.97,-1182.53,1192.1,11998.2,6081.21,13768.3,-734.067,37828.4,133.442,2953.97,-2824.45,213.269,-337.364,1466.72,19853.9
