"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.31512e+06,227439,-113.901,6379.67,484.586,3344.92,1824.06,979.351,835.204,287.257,385.227,-287.126,-192.889,-169.753,-180.793,361.259,924.64,597.247
1.37657e+06,426085,-2727.2,731.169,-57.1468,2572.59,5715.2,7041.85,196.957,698.136,33.0705,-225.746,-449.403,922.249,-348.476,1614.5,1666.2,4891.28
1.7491e+06,702427,-415.375,3549.2,-603.929,7982.59,9624.27,4488.61,1427.11,-247.802,5098.95,11942.1,1566.08,-581.581,-64.4471,1569.65,1555.98,5959.77
1.38482e+06,438763,-1204.42,17391.1,-921.224,5489.35,9386.17,11525.6,730.377,-286.589,-458.759,4850.12,-193.809,-478.317,30.2092,2256.55,1510.31,3425.74
2.064e+06,246441,-1465.32,15713.3,282.291,5574.02,5181.69,3666.08,-629.197,1048.29,548.435,15824.5,514.617,-1210.24,-321.272,-999.95,-1059.45,1911.67
1.4592e+06,525204,-6.77031,3005.54,-187.612,18618.1,9028.48,12030.8,493.528,658.538,1233.48,455.585,8328.7,-165.094,214.467,-602.759,570.822,9471.23
1.41477e+06,368417,-255.841,585.658,-262.691,982.251,4450.8,1006.02,1369.46,262.116,7104.76,41132.4,2067.46,1133.6,30.0485,-568.788,1332.77,15273.1
1.93064e+06,487147,-763.987,7832.21,-801.375,33098.2,8276.39,855.779,3723.76,-281.115,-48.9833,530.219,-78.4846,-1733.11,-441.975,356.029,3048.75,7248.7
1.45196e+06,353094,-486.564,37169.3,-202.496,4835,5989.13,230.574,142.282,-175.736,1767.01,-1013.16,-218.123,151.126,-685.891,1947.06,574.542,4980.92
2.11058e+06,770202,-1432.93,2233.03,16016.6,4322.92,15055.3,2050.76,190216,3329.3,46841.2,29884.9,-1322.06,928.116,-205.942,14724.1,470.557,26027.3
1.77475e+06,368698,-175.276,1022.86,-281.66,3723.35,7557.35,19064.2,1327.75,-205.832,6769.91,-644.878,-1048.79,79.1477,-177.794,482.392,521.901,12469.2
1.58193e+06,917889,-2081.33,849.12,487.516,1140.72,19506.4,21328.8,6892.37,-180.148,32593.4,191.299,-2378.71,-60.0666,-187.667,767.491,1919.74,31933.9
1.62392e+06,529380,241.851,15543.9,-126.81,15212.4,9523.78,6741.96,1155,-122.888,6161.49,467.685,-1370.9,173.092,-675.85,772.429,1635.53,5049.8
1.42376e+06,505148,-293.877,726.847,-937.925,16740.8,12309.7,816.157,2386.01,-644.834,6730.27,-137.737,455.465,480.015,-281.334,558.253,1555.35,9772.08
1.54046e+06,389245,-1605.56,1697.81,1154.59,361.363,4963.82,931.813,1090.37,1457.57,16899.4,29947.4,61.4193,-890.003,175.112,321.844,-360.235,7865.81
1.9847e+06,469343,-2323.36,2188.39,706.54,4370.92,9181.56,-134.268,-29.7535,884.772,52845.1,33072.4,1765.42,-1086.58,-837.751,453.395,4560.01,15900.6
1.9284e+06,601040,42.415,3768.85,-563.056,3867.19,8757.03,9263.33,1500.76,-270.331,457.628,338.103,798.623,26.5235,86.4122,137.856,1415.09,7312.77
1.8525e+06,307217,-1186.93,32383.9,1662.25,16751.5,8412.29,654.669,-720.426,-337.15,4776.49,9318.16,2439.05,-1017.76,-244.515,-11.6006,1019.93,-262.683
1.8447e+06,465991,-3290.84,889.472,6381.39,654.665,6075.65,370.71,6704.9,762.807,18066.6,98.2307,-895.481,-886.244,575.964,-562.025,1166.4,8811.09
1.92672e+06,480104,-964.612,3021.61,568.413,679.74,5114.84,1217.07,-247.503,-544.153,29064.9,191.763,958.014,-1223.92,517.1,-505.472,1774.91,11756.4
1.59678e+06,313520,-1450.8,4777.71,391.747,475.643,8387.77,3660.25,-282.445,-642.918,19427.5,-216.494,1132.15,-500.012,-598.693,664.98,390.522,8808.63
2.51059e+06,1.12293e+06,-2112.66,27640.3,2025.45,10734,13413.1,7441.77,1376.7,4557.32,10181.9,4562.21,-378.703,-2693.52,-825.594,12243,2119.92,13663.3
1.6099e+06,760012,-922.546,1371.53,-344.925,4793.55,12047.6,8314.9,997.821,40919.2,879.325,16373.8,-929.472,1643.16,-102.68,-723.61,809.002,15980.7
