"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.44208e+06,591645,-2047.31,629.322,452.459,8236.72,16282,3032.57,37759.7,-1015.93,9907.15,-479.671,531.384,-2105.28,280.859,2469.01,2328.43,4934.73
1.5116e+06,280009,-1686.81,490.869,85.3375,685.078,10121.8,2618.44,7281.83,60154.8,11049,957.838,-477.829,859.444,-594.912,303.669,564.803,2177.1
1.54759e+06,475124,-945.885,1000.52,-352.035,1709.95,11784.4,3791.03,24914.2,-385.623,45228.2,3128.68,-224.266,1117.62,177.132,704.603,1709.5,18030.9
1.36911e+06,398008,-566.004,726.374,-455.838,7502.28,9440.36,997.691,970.958,91.3024,7618.2,-159.148,-1268.82,-1305.54,-49.5551,9448.4,2484.09,1904.35
1.35495e+06,479295,-2572.27,-1134.52,-195.696,575.889,5736.56,4071.6,725.01,-124.16,6139.49,58702.1,1683.83,2169.76,390.696,487.725,-172.923,7562.61
1.59777e+06,397561,-1322.72,1139.67,151.515,6725.44,10903.3,26349.2,1645.29,123.73,6588.18,636.837,1153.65,139.846,-3.55882,-1555.81,845.729,39134.4
1.47966e+06,375325,-2144.36,1433.93,-1036.59,-764.374,12169.3,3421.5,27248.6,-636.808,13885.4,-21.3552,35.3282,234.865,121.525,134.469,2063.79,25248.7
1.57576e+06,536419,-1896.46,1453.81,168.977,673.427,9213.58,2028.99,1201.74,-52.1075,5131.53,-235.271,-463.099,328.851,2917.04,481.628,1455.95,6432.54
1.64373e+06,787492,-1518.79,2408.16,-185.588,2870.82,20392.1,2795.85,24752.7,-362.457,18070.2,-566.844,-645.181,287.908,-194.721,879.51,1518.14,25093.7
1.25989e+06,344897,-931.1,692.387,-135.128,831.76,9091.63,36498.9,734.385,203.822,8332.59,-45.9629,-154.269,1701.08,-154.592,-416.501,1299.19,4113.1
1.49202e+06,424570,-2039.58,2565.05,4.83977,2229.08,11646.5,-92.5914,20329.5,-482.397,13628,5805.77,-1070.78,68.9161,-532.24,-24.1406,989.169,4801.33
1.86011e+06,408444,-2109.2,606.909,-878.897,-174.037,15363.5,3309.05,36922.2,390.93,23003.7,177.835,-1120.3,677.83,156.434,1488.09,2428.65,24673.4
1.49363e+06,385706,-2282.93,24881.5,307.584,39885.4,10123,18646.6,352.714,-222.925,9.60107,-859.728,570.307,-549.808,92.2022,1452.47,1866.81,581.965
1.52578e+06,589469,-4685.11,-783.478,760.173,950.102,5920.02,396.812,-859.781,-688.674,10981.6,143206,1511.31,0.586914,-407.438,-2406.14,-911.708,10955.7
1.40288e+06,337439,-1389.12,1537.92,-692.237,691.516,10282,8042.71,14324,-174,41471.3,3246.97,-924.895,474.423,-45.1079,1938.21,2462.79,11447
1.48034e+06,462010,-1335.7,233.394,-1109.43,7658.79,18002.2,7407.97,63761.2,14535.9,46710.7,-74.3379,3907.8,1355.33,-203.833,1406.11,849.319,20891.3
1.46192e+06,445265,-1253.07,640.775,-94.5782,5483.64,16330.9,2533.71,7220.1,30.9972,18789.3,-442.678,1142.29,92.4874,-18.7008,-889.458,1414.49,4579.94
1.68932e+06,347390,-1895.53,642.039,-417.189,584.606,15024.9,3434.16,-579.185,-272.998,4650.49,710.279,26.051,134.08,2893.11,-571.069,1369.09,11008.5
1.66414e+06,565976,-2699.98,589.13,539.94,1673.73,10528.7,350.029,605.896,-399.433,16631.5,54470.2,1154.19,407.216,363.195,-588.965,1833.14,12121.9
1.8688e+06,558615,-1803.94,2030.45,27.8561,6786.49,21696.4,15126.3,2277.37,-351.033,394.575,515.829,361.734,-769.169,-150.297,-440.023,1168.66,15262.6
1.57288e+06,672362,-2029.68,1134.61,-595.873,-666.636,8786.97,14032.2,1064.2,-178.845,15489,11162.3,484.341,-523.027,-37.1205,-659.83,2052.06,30728
1.317e+06,281960,-2300.31,22654,-538.242,8023.57,14295.9,4450.36,737.467,-560.624,5264.96,924.993,986.851,20.5529,-488.069,327.124,2135.39,6844.37
1.46966e+06,491656,-1810.99,-88.2879,-586.856,610.5,11536.9,12135.3,24483.5,-375.953,40379,-891.207,1805.1,272.44,289.823,219.153,1310.22,18979.9
1.41217e+06,527691,-1308.68,2417.72,194.744,2672.62,14982.4,3460.04,55780,7409,10894.3,11410.4,-1352.93,-525.992,1132.65,1241.27,1202.48,4434.83
1.65062e+06,309331,-1269.18,430.466,52.1324,492.914,6653.07,19426.6,1683.74,-182.812,4956.37,475.579,1590.55,2501.32,20.8034,2029.16,1445.1,2452.56
1.87372e+06,436280,941.432,876.854,455.782,2212.14,17041.6,31197.9,12534.8,21.9031,8141.2,-760.113,329.628,-574.07,61.318,2646.08,901.631,25728.4
1.46396e+06,519323,-1542.79,1616.08,-91.8204,1883.43,13359.5,34939.4,26592.8,37.8044,10184.1,926.207,25383.5,2083.6,-50.3547,-936.742,1657.24,21813.1
1.73925e+06,413896,-461.156,193.048,-283.047,375.384,12285.6,5306.19,19381.1,-728.649,8981.1,-21.3632,1786.67,2187.11,2.03885,809.433,1840.88,11839.9
1.37921e+06,384240,-1649.31,1115.81,-194.453,2189.02,13587.7,4675.25,4194.91,39920.2,21993,-773.055,386.195,512.732,-130.936,-230.551,1514.27,16989.9
1.44689e+06,389886,-307.7,856.502,-674.174,838.905,11004.8,13627.7,15812,147.692,28588.6,728.126,697.892,58.8398,98.2541,755.837,2631.86,13142.1
1.65827e+06,485721,-604.166,437.11,-182.942,1383.27,10690.1,5194.74,53729.7,16.3487,19995.2,175.581,799.611,907.726,266.928,1643.6,1705.85,14917.6
1.34831e+06,422381,-943.189,-72.3293,-504.03,4912.42,15865.1,9932.13,28459.9,22255,17995.4,-389.958,270.272,822.481,-48.8932,-361.964,2574.87,10528
1.83916e+06,597911,-1892.79,1989.62,-1131,14177,18809,14563,19777.7,-684.737,27846.2,137.769,-560.555,-146.601,-209.575,688.443,1591.34,13643.9
1.72892e+06,486137,-1373.83,1146.68,-481.017,432.779,14938.6,37242.3,3544.84,-204.524,11697.1,742.41,135.087,1483.13,-198.693,893.82,2150.43,15077.5
1.72261e+06,419525,-1456.2,957.194,288.38,15452.5,8727.95,1173.33,15304.8,-394.493,17800.3,-685.084,949.598,865.705,453.969,1480.34,1962.81,5800.94
1.26327e+06,397591,-3271.01,123.853,-444.41,-791.179,9010.76,30044.3,6748.91,-395.029,24420.3,658.305,302.287,2571.04,107.792,712.116,595.65,2408.19
1.65589e+06,501601,-1375.85,323.44,210.271,467.287,13556,10778.2,20718.9,-228.979,31300,534.635,-106.116,432.821,-280.685,804.722,1471.76,14821.6
1.32603e+06,613912,-1338.38,3011.54,754.273,2383.65,9917.93,184.245,890.435,-213.09,16612.8,954.37,175.85,-985.698,575.683,6514.04,1392.53,5929.06
1.5341e+06,484956,-2352.89,1557.16,-557.726,-627.604,9938,19752.2,577.371,-941.039,4113.58,11587.3,-29.9684,132.086,-197.612,-721.77,768.415,16462.7
1.74983e+06,453888,-2308.32,506.882,31.33,9788.23,15355.5,9631.53,22605.6,-256.019,14394.4,10596.7,1298.28,3182.8,25.5919,162.954,1966.5,4835.8
1.47525e+06,365953,-1380.12,245.003,-48.4741,199.762,8285.78,10271,9511.38,-451.833,17376,-245.619,399.904,-821.501,-469.887,408.429,1839.92,6741.84
1.36749e+06,372312,-3388.86,45338.5,60.3349,6637.24,9027.83,5148.32,-481.142,1156.21,5398.73,599.239,1780.16,-300.518,-509.58,-330.893,3000.29,706.247
1.39944e+06,430137,-857.001,713.838,-162.599,3366.92,16270.4,2118.58,12637.6,417.247,11592.9,5372.23,-164.183,181.185,231.583,2402.98,1663.05,10916.1
1.80087e+06,519546,-1008.27,632.465,-739.973,7088.64,17034.9,7636.94,25296.1,526.576,380.211,630.023,1357.6,-163.456,638.591,331.321,1360.87,10135.8
1.96693e+06,643171,279.346,11371,-306.365,5455.14,12539.4,1071.5,-111.018,954.142,36.135,7759.11,3203.81,-420.494,265.586,2417.13,2948.48,3002.71
1.44526e+06,314320,-1799.6,1338.04,287.316,396.039,7718.69,-191.539,-413.955,-459.897,8300.49,-410.84,3.226,-1012.17,360.981,-182.396,177.352,4068.64
1.96073e+06,620922,-2059.4,1427.84,1145.82,119.112,15302.7,-78.2078,329.923,-596.829,1629.73,33105.9,583.2,139.568,5394,-1071.74,2406.45,8456.86
1.71382e+06,460498,-2014.97,403.654,-484.935,1085.29,12257.3,5133.22,4955.95,44.9135,4370.48,-78.1923,32.6963,-13.7988,-128,184.541,1509.93,14550
1.46537e+06,607466,-2141.49,1745.56,-564.492,2621.61,12277.5,17114.2,14470.1,-58.9034,14285.4,8010.85,-107.429,1053.63,44.1756,-444.459,2195.21,18093.2
1.4261e+06,555693,-2321.03,237.79,-495.818,10052.5,11448.8,11783.8,8255.91,210.921,6086.32,480.448,591.083,-26.7135,-121.644,1888.64,1009.99,20124.4
1.33512e+06,596758,-2242.43,1349.99,-1828.62,1158.62,18397.1,22558.7,19399.5,-812.698,25500.2,21225.4,387.722,-160.926,213.781,-199.782,801.057,20725.9
1.22583e+06,420443,-2255.06,1320.09,-96.9549,7432.82,8742.04,524.944,21417.6,867.502,21874.1,122.483,960.943,264.473,-148.449,886.561,710.529,1678.35
1.6639e+06,316424,3126.84,-364.166,-326.247,14280.1,5672.37,9676.67,-128.786,-290.69,385.886,12.9829,893.045,675.367,146.754,-311.324,863.148,49277.3
1.49887e+06,274914,-1821.58,1625.25,-323.896,1500.84,7144.07,3856.91,2313.6,77.6041,3711.93,-186.099,-280.524,-385.048,-260.435,1401.55,615.324,15605
1.38558e+06,327022,-1099.57,1081.33,-475.603,438.858,5118.03,-91.005,8023.17,-275.199,6464.73,16947.8,-981,-76.9809,-391.848,203.946,2056.23,6934.52
1.28577e+06,501282,-2841.96,1585.32,-291.619,7816.38,14391.5,3119.33,13230.1,36216.3,2610.81,434.641,525.59,-233.957,-492.377,76.0225,641.77,5335.04
1.68554e+06,504764,-2366.15,866.46,675.996,12777.7,20347,13418.2,8210.73,-628.737,948.06,1001.1,1249.85,-296.101,-224.676,1572.44,38.3741,23975.6
1.5932e+06,595849,-1576.93,994.945,193.377,-278.013,10155.3,946.043,364.727,598.209,32553.5,24939.7,2047.71,-1488.4,2676.04,729.617,838.485,11209.5
1.23123e+06,265314,-1839.34,1142.03,292.416,13672,9948.62,820.704,5081.87,-513.699,5557.64,22.08,657.244,-466.755,-802.909,-1854.45,738.639,1703.4
1.38299e+06,268801,-1125.43,276.426,-79.2901,-32.8962,3460.51,6973.66,-95.907,91.2148,10141.9,3616.83,1107.55,801.998,-600.161,806.403,1826.97,2713.85
1.57332e+06,610032,-1374.26,889.031,-476.131,8961.36,17818.6,5061.92,54307.5,282.501,12275.8,18.0045,281.712,-16.2203,876.573,-1057.34,1287.36,6841.22
1.60479e+06,511419,-1009.45,4378.78,-316.839,13770.8,12678.7,2672.13,3223.38,-397.091,6159.31,-651.968,-599.303,539.642,-386.1,-76.8711,2408.66,11219.3
1.64922e+06,556242,-580.11,2520.27,-735.25,8739.85,14068.7,5424.05,10852.2,-212.285,61.0258,5487.87,1009.6,513.363,274.638,573.156,1742.3,3194.79
1.65241e+06,429280,-1542.75,919.915,-966.265,15829.9,13445.9,8270.31,2858.5,28881.2,11026.7,11.266,407.771,-1220.05,-123.756,304.738,2269.98,5210.91
1.81606e+06,417274,-1878.53,964.065,167.215,4057.93,7735.01,5678.02,2716.98,-706.548,15899.2,279.98,2238.6,1102.67,44.6962,-638.489,891.546,12665.4
1.73656e+06,293188,-2796.14,1119.97,-349.656,959.495,8568.72,4841.04,11197.3,-49.5212,11875.2,4812.27,-867.906,-385.5,-606.948,-507.596,1796.28,14836.5
1.91242e+06,791582,-579.718,2482.76,-274.433,6873.07,20639.7,716.535,22100.2,-476.517,26514,-0.4104,-434.039,457.112,212.819,1140.84,2150.16,6071.83
2.26537e+06,913379,-3058.29,3562.27,361.451,4248.29,36213.1,10709,82011.4,-1237.35,15412.4,335.32,1426.08,-2384.25,298.026,566.389,2456.25,13710.3
1.57707e+06,342451,-2283.39,531.578,-370.154,2084.69,9592.99,5193.33,9888.17,-708.689,13693.3,-5.1145,-230.857,-162.634,225.227,482.796,2421.1,11735.5
1.34733e+06,469901,-1509.28,11125.2,267.599,13211.5,11519.7,727.121,30.4996,-135.628,8271.87,2361.69,1090.68,52.0767,114.92,525.878,644.008,3881.56
1.38335e+06,356467,-1187.14,-283.755,209.585,8372.18,8533.86,12270.8,9106.37,-128.651,17151.2,-83.7443,19420.9,-678.614,202.745,-1436.78,721.466,11679.6
1.45852e+06,616468,-2284.64,501.771,-843.878,3029.87,15240.4,18163.4,8051.13,-505.359,17998.2,724.416,-21.2314,-340.533,-93.4077,-392.354,1692.58,7909.12
1.82868e+06,603353,-1557.08,13858.3,-5.7276,20511.9,8543.59,7058.37,649.809,-273.485,3366.5,922.244,199.453,-376.789,-162.29,-989.256,1595.57,682.356
1.8095e+06,427718,-2109.81,1230.73,-1466.85,2511.61,12116.1,12625.8,11401,-753.724,36270,-336.662,742.866,759.381,-207.671,1191.51,2510.53,24083.7
1.32542e+06,337200,-2566.88,1611.22,253.112,-609.923,6549.94,6096.97,1498.33,771.058,7895.12,16169.9,362.136,-24.207,1945.65,437.739,450.369,4563.1
1.66739e+06,619494,-2901.08,1714.79,3.7764,2931.91,14661.2,61265,21828.7,-674.862,22228.4,11097.9,416.993,-1532.8,10.7952,925.18,1800.34,33824.1
1.41671e+06,378822,-2873.05,1400.45,-568.507,1048.99,15047.4,14017.8,13066.8,8378.7,31618.9,-571.207,1492.24,-1478.69,-517.053,137.066,644.482,15575.8
1.86672e+06,878708,784.439,1445.4,30.6054,10020,10376.8,9123.29,15524.3,-36.9207,1045.42,136.842,-815.155,368.033,381.525,2126.14,803.353,13263.3
