"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.38699e+06,299291,-2947.14,480.923,68.7757,2842.58,13948.1,5481.88,1700.73,-366.261,46508.4,-353.41,-820.17,2087.66,-175.239,3403.42,1784.75,5163.93
1.81513e+06,317525,-3129.63,13856.9,-262.767,79777.9,23953.1,8505.31,914.619,-192.772,-330.604,-747.446,-1378.47,-1959.79,-168.85,-337.313,1700.91,-160.635
2.08526e+06,533961,-2686.09,57.6499,-1196.24,-110.109,12855.2,1563.04,45270.2,389.379,30765.7,-414.801,1407.49,-611.092,140.942,1051.57,3002.15,18179.6
1.57661e+06,371961,-1549.39,17667.4,-1064.52,14115.3,16549,6801.48,202.06,-1108.12,2033.99,-761.331,1830.69,-464.13,180.936,1689.6,3173.25,3903.2
1.66689e+06,716957,-1812.2,-346.125,-537.194,820.108,17961,-166.328,36825.5,-30.0204,27105.8,214.13,12.5461,-996.57,436.911,2150.49,1293.93,9058.6
1.69425e+06,357133,-2888,6444.48,-543.539,13987.4,15464,1292.04,213.245,-663.637,58.3917,74.3317,633.427,207.458,-517.469,3886.25,1745.54,2276.81
1.31082e+06,344735,-1465.72,321.419,-761.663,-114.421,15787.1,6646.79,4078.21,305.551,10957.3,583.869,1140.61,724.696,1502.49,1017.13,1726.81,21791.7
1.20844e+06,408598,-2463.05,2093.77,-933.468,12327.5,15593.3,23.2648,-223.517,-943.518,7.12853,602.884,1012.49,494.556,156.207,-72.6235,4490.05,3342.53
1.49356e+06,323514,-3990.85,41109.3,-546.249,28398.2,11562.6,-442.632,10509.9,352.121,-1027.68,37.9513,851.354,-1633.52,-398.334,1695.41,2545.85,951.302
1.54485e+06,409125,-2407.77,865.479,-547.549,3606.78,16298.4,-485.14,556.165,1872.13,21444,-577.074,1042.76,-222.284,3119.84,991.164,2042.96,5496.75
1.40549e+06,233587,-1117.66,14302.7,-726.958,10880,14341.8,58611,142.833,-50.8655,-28.4156,814.241,233.69,518.401,-370.779,896.386,826.593,810.511
1.4466e+06,481430,-1166.92,-1010.72,-1689.82,6666.36,19195.3,8443.67,21480.6,-505.319,1752.19,1028.7,-213.523,110.369,-52.6989,-334.88,1894.5,2192.29
1.38668e+06,458444,-1796.03,1810.78,-497.752,27175.8,14166.7,362.663,1283.56,-399.929,-340.647,-805.327,317.74,-1209.42,-299.766,1173.44,3924.92,19147.1
1.47825e+06,509461,-733.621,847.804,-2173.17,7406.96,25688.2,2361.14,38039.3,-254.591,46192,1030.66,-502.407,973.83,158.042,9648.81,2379.86,14640.3
1.46058e+06,478721,-2000.4,14796,420.852,45502.7,21106.6,43115.4,289.835,-391.769,-338.886,-466.526,1749.16,492.677,196.722,808.517,1401.63,1325.87
1.46527e+06,403937,-3675.05,1947.2,401.474,3341.15,18942,22159.9,1215.84,-355.154,20148.8,80.142,-660.946,-1525.78,-1284.05,1811.84,1456.15,4685.71
1.90717e+06,402412,-2600.24,1345.25,284.519,1724.06,9652.03,9121.55,-708.089,-103.495,37243.4,1370.2,1015.7,22.9952,-1045.3,-331.866,4905.7,11101.5
1.6624e+06,424622,-3955.85,2653.42,-71.6928,7622.61,18210.6,5283.43,16913.4,233.615,15315.1,-435.561,-191.303,-846.984,-59.1392,-46.3984,2539.93,13423.5
1.57723e+06,196066,-2215.5,9122.75,-218.462,13775.8,17406.1,73230.6,-725.526,-458.709,1110.58,-455.114,-78.7442,-758.42,-27.9937,-326.812,1591.03,565.006
1.59077e+06,366603,-2831.43,2.04484,-1316.31,4015.5,18178.5,6320.06,15097,371.842,712.728,1395.22,510.132,573.621,-560.819,5281.98,2734.4,24971.1
1.54469e+06,311183,-2837.41,-602.646,-709.554,-1212.55,11597.7,12036.7,1739.33,69.0447,52005.4,1034.91,272.538,704.252,-419.921,-128.814,2707.6,6332.91
1.37789e+06,450765,-1545.86,936.927,-414.113,1280.69,-133.072,2889.79,4166.58,-398.025,38627.7,133.729,-219.593,1568.62,-543.615,-475.655,3237.17,10147.2
1.6501e+06,375392,-4408.28,36.2608,-1743.6,631.62,38034.8,3861.72,490.597,-1006.84,17389.5,-960.568,1900.49,3134,-606.298,15951.9,4568.51,10018.7
1.74017e+06,537793,-474.459,3967.8,-1009.49,18595.9,18858.9,10906.8,-324.891,1840.03,-381.484,218.582,53761.3,24.3418,-362.577,2001.98,4688.25,2621.82
2.06581e+06,608406,-1641.29,122.773,-653.474,9298.84,15848.2,2197.66,3492.69,-252.633,38386.6,1335.04,725.398,1272.12,469.704,10369.8,1213.89,19025.5
1.64674e+06,276078,-3048.76,-479.743,-504.352,640.754,5389.86,865.498,1441.25,3981.45,46976.8,-22.4829,120.192,2908.64,-446.578,2518.93,3545.61,3344.76
1.61238e+06,399372,-3949.21,20766.6,554.119,27592.6,-571.451,273037,1020.01,-107.966,557.879,-156.979,36.5413,-125.794,-324.564,-910.54,1115.4,3317.52
1.30543e+06,387681,-1787.33,1430.44,-699.604,8680.52,24333.2,1947.74,1758.91,-649.564,9591.64,467.978,1719.67,-242.298,92.4715,1449.03,2458.63,12586.6
1.47988e+06,348415,-2717.03,796,-568.472,7454.9,15850.3,180.772,-705.425,-1202.58,25963.3,15278.5,853.384,-1599.52,4739.49,-612.041,1375.8,3563.4
1.65961e+06,294821,1117.61,8947.92,-709.349,10956.8,10618.1,11903.4,5170.15,-1288.93,789.027,-64.7327,1002.51,-303.56,-517.712,-665.803,1566.63,1602.23
1.63255e+06,395690,-707.544,2930.72,605.814,7505.28,-672.82,3901.57,4816.74,-905.512,54037.9,26.7959,-740.33,-716.459,-588.308,667.286,1006.91,4445.13
1.56405e+06,600793,-1731.12,109.223,-952.446,697.645,15440.4,777.741,3708.75,-403.704,-79.3916,-577.068,-430.343,-1376.28,1272.5,-66.2808,2122.61,7724.92
1.83947e+06,422325,-2656.83,123.842,-750.32,1972.66,17091.6,16808.5,15198,-387.504,24151.5,-240.426,8139.32,3991.08,-521.037,3499.54,4213.55,20422.2
1.26555e+06,535799,2128.2,5689.64,20.8657,11748.9,-95.9833,1259,3270.59,29151.2,71007,-783.34,11488.7,9934.9,-77.2821,1316.27,7409.57,9953.69
1.47682e+06,437616,-2708.97,14852.8,-977.949,50570.2,14786.4,4030.83,2455.6,-737.06,496.745,140.222,379.133,-510.482,1110.6,-718.231,2503.25,2770.72
1.69812e+06,416269,-2427.02,466.808,-663.593,717.463,19167.8,3160.04,3796.81,771.883,24399,-574.277,114.859,367.409,-367.904,5642.92,4022.6,25733.9
1.89413e+06,403688,-891.906,3001.96,-474.184,13908.9,14572,397.024,-11.5889,-752.552,442.161,943.654,668.639,-523.862,-325.361,1308.35,2463.67,2621.55
1.43717e+06,317392,-1576.51,10639.5,-791.164,4547.84,12608.7,13000.4,62.1333,-101.173,179.882,-431.868,970.874,-155.245,-464.188,336.923,2072.09,3656.16
1.49522e+06,238133,-3357.17,421.156,-387.854,6789.94,8345.4,1213.41,18338.8,-859.329,6510.6,597.403,-191.975,-1040,-669.007,1087.63,1674.71,23281.2
1.49915e+06,299645,-2932.38,133.829,-614.706,1620.89,13880.2,13177.5,2959.85,-91.0795,51870.6,-18.6117,156.875,4953.54,-283.411,-1070.78,1950.53,10367.5
1.84225e+06,279418,-3366.23,502.745,-469.318,1325.38,12069.8,13481.2,7204.24,-120.467,19275.4,-58.0099,414.97,2076.21,-676.283,-783.141,1776.09,2492.95
