"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.36188e+06,453055,-890.728,118.141,-244.984,-141.304,14128.9,9089.88,11685.4,-700.585,5546,17753.7,1643.64,-1250.53,170.685,4557.12,3082.8,9037.79
1.39899e+06,501618,-2124.17,466.585,-1336.46,3843.58,26066.7,9893.81,19459.8,110.213,18755,-343.562,5672.52,230.425,-322.738,4153.59,1325.42,11811.2
1.9894e+06,265464,-1849.54,411.081,79.1272,-308.68,13173.1,4237.02,3176.49,143.95,33906.6,388.088,568.566,-147.432,-705.132,-204.546,420.91,13206.1
1.83579e+06,517457,-1113.08,1550.94,-785.073,-72.0447,31854.6,5689.02,1877.01,-632.208,36753.1,-99.0864,880.164,-240.461,233.855,1061.18,3725.28,14222.7
1.45332e+06,488332,-2999.38,502.84,-384.612,16241.7,12679.5,13222.8,1402.69,-245.134,21660.7,-122.055,1489.44,1565.05,26.1314,152.567,2957.29,21162.7
2.15845e+06,1.07452e+06,-1601.06,4310.76,-1926.13,317.545,34089.5,2484.63,2287.28,-329.054,3691.51,99800.4,724.114,4544.83,-76.2128,60601.4,7480.65,23019.4
1.64456e+06,379807,-1273.19,1416.62,-172.261,-136.208,20089.3,9330.57,3500.36,1355.97,19889.8,1019.18,37064.3,1751.17,161.53,30755.5,1256.13,18457.5
1.58527e+06,292824,-2404.24,2539.12,364.757,1683.4,17557.8,231.482,1735.12,278.428,13212.9,727.626,-324.07,-1353.71,651.449,1870.75,2191.95,8450.46
1.38299e+06,324872,-618.376,-822.939,-769.082,4782.38,18654.4,1790.63,8993.88,-1032.01,35139.7,-627.299,4960.47,2225.72,-160.642,-696.473,1911.52,23074.3
1.48062e+06,260119,2287.36,17098,-508.423,18678,16728.5,115295,1318.86,-564.487,792.58,210.279,1321.7,-2170.53,-256.45,-649.113,-228.595,733.747
1.44175e+06,521627,-1568.81,635.815,-699.893,-1809.2,21940.1,8617.86,955.935,-709.323,35212.5,146.554,42762.2,623.939,374.004,-1116.39,1773.33,17289.8
1.64186e+06,365632,-1172.8,1397.63,-550.113,3718.05,10679.2,14915.9,362.14,-886.239,215.691,8716.76,291.699,-277.829,-97.6828,-823.21,3479.21,9975.09
1.65842e+06,507517,-947.495,460.053,-34.7718,319.276,17689.6,20741.1,3812.8,-210.227,10343.9,-48.5117,997.648,-1084.47,-25.6765,-409.425,1678.8,16889.2
1.58933e+06,353180,-2104.11,1059.08,-536.035,4776.64,15090.9,6038.66,49.3319,-96.1416,12075.6,22.2383,1270.73,2896.31,-259.474,516.356,1469.37,11984.1
1.74476e+06,404152,-1435.15,1038.59,390.65,-288.863,18632.1,7809.25,625.539,615.558,39332.2,4784.63,1123.93,9387.08,30.5055,1430.63,1518.79,15531.2
1.48209e+06,427073,-2041.83,-400.959,-491.166,466.23,15780.5,803.154,1737.45,-578.802,19583.5,757.945,-299.422,511.739,-740.926,217.268,3130.81,13902.9
1.75678e+06,373690,-1643.06,2058.43,764.014,1370.39,22310.3,7176.2,1594.61,-630.03,23015.3,2026.69,400.038,-292.715,-669.345,2145.1,1542.08,14949.9
1.58552e+06,422963,-1674.25,1715.19,1090.31,672.805,20524.5,25994.2,221.362,-457.091,35760.6,13941.6,478.3,3074.98,-756.793,413.447,1757.02,14926.4
1.84663e+06,208188,-1970.39,1070.53,203.429,688.153,22199.8,1410.23,835.439,-25.9495,13796.5,1350.69,-527.102,-2194.95,-486.269,2983.9,606.79,11359.6
1.33876e+06,369821,-3703.74,72.5675,-193.878,1006.48,12303.4,3817.49,-174.418,-244.837,19697.6,20323.3,91.7521,1728.5,-623.463,-856.297,-574.808,4183.61
1.71911e+06,418889,-1871.7,1353.66,-63.0704,-118.866,27024.4,4636.91,1349.79,-123.224,2099.01,279.662,2713.97,-1466.21,-427.813,-986.048,1595.64,10466.6
1.68002e+06,419842,-3890.89,2694.03,-346.9,-1367.24,21495.3,641.542,1384.52,395.64,22449.8,17.3617,1725.52,-2306.62,-91.1181,1398.25,2764.83,17667.5
1.31985e+06,450196,-3025.47,-1187.48,-953.495,1778.48,36769,4095.22,4892.43,1122,29309.8,5319.99,22279,762.964,-312.503,6030.88,2470.75,26701.8
1.32614e+06,377189,-2531.84,232.079,-486.11,1050.03,18855.8,4421.29,149.352,91.7777,11505,-1374.92,2417.56,-234.917,68.2193,678.339,1993.31,17552.1
1.61077e+06,317045,-3692.37,2034.22,376.949,11092.8,30040.7,2132.27,8664.8,-706.143,138000,-331.911,2176.35,5.41571,-293.139,2284.82,1975,18381
1.91341e+06,524249,-519.03,2032.16,-959.943,735.214,14911.7,15156.7,378.675,-496.601,2084.29,8854.56,290.057,3230.84,21.4682,1950.83,613.066,2577.65
1.61972e+06,430937,-2262.98,593.393,-866.181,329.484,32411,15444.1,1428.09,-23.376,26543.1,567.892,1009.53,-2480.08,-201.443,20.939,2095.02,25530.7
1.64409e+06,540583,-2403.23,1133.01,-958.094,5148.21,26415.1,2657.91,7689.03,-529.186,69849.7,-535.939,2521.45,508.144,-323.029,1726.98,2790.36,22174.1
1.93404e+06,462920,-1763.67,889.682,-194.165,1254.28,18252.5,22658.8,1388.69,-199.965,13531.9,-152.816,1827.79,-587.382,4452.95,705.785,1951.89,8710.97
1.22749e+06,303387,-528.519,-321.879,-267.258,143.473,6301.07,1593.27,399.569,-30.3204,17113,447.685,-96.6378,1823.64,-292.922,707.293,749.045,2457.72
1.81669e+06,536287,-1076.56,2984.36,-290.357,2025.34,24902.7,1134,34596.8,1051.84,45024.2,-922.315,34713.1,-1971.03,-88.5264,2561.32,1969.66,13092.6
3.00272e+06,649567,-2934.21,1442.18,-771.467,-2978.61,13303,1915.18,1255.43,-18.9223,12247.1,361.492,9954.39,-827.747,211.445,148.265,4526.29,54740.8
1.40369e+06,363373,-1612.92,506.929,-1109.27,18336.2,13563.4,9543.7,695.87,-135.322,-741.987,-517.582,1595.24,-1080.41,-306.159,290.154,2237.64,39708.6
1.23901e+06,442001,-1241.13,-1123.41,-669.578,2437.86,26203.7,136.401,-1.62308,-769.882,53320.5,21378.5,1083.66,-1078.45,252.446,-1361.19,1394.23,-255.517
1.23502e+06,429194,-1554.56,166.176,-1031.49,-829.028,17872.9,8874.81,3513.84,-535.24,25985,-237.888,726.481,3428.2,-344.439,-289.482,1850.33,3399.15
1.28211e+06,471388,557.493,-1743.28,-696.258,2414.7,18175.7,381.699,-159.773,-1153.19,3184.29,443.256,1216.21,-201.46,789.398,-112.693,2669.41,26.2778
1.45681e+06,534154,-1948.56,2978.01,-1336.14,1952.76,27769,7406.82,1856.44,-352.218,21024.4,811.101,-964.222,1053.31,-694.694,1260.77,1872.29,21288.7
1.42827e+06,542269,-1903.46,1744.77,-160.639,264.077,21659.5,2869.4,917.341,-378.94,22816.2,249.879,-201.892,-768.379,-579.107,1666.4,2796.15,22548.7
1.65009e+06,471825,-729.603,5215.65,-482.125,-1133.11,16661.4,9973.02,-62.7446,-622.577,11299.1,9189.29,688.161,-1382.85,541.575,7283.43,1245.99,6449.18
1.91265e+06,698377,-1821.84,2746.84,-850.812,-452.627,34508.8,8964.53,2760.38,531.969,34511.4,-633.869,329.634,-2942.97,466.098,1137.67,3541.75,17955.2
1.60888e+06,395659,-1657.67,1539.77,-435.019,-893.045,13755.6,-680.825,1450.93,-370.837,28591.7,-185.862,54037.7,-1353.21,-534.798,-106.748,2727.47,13989.9
1.68341e+06,469498,-1871.54,552.138,-1467.82,5376.84,25349.8,10934.8,1050.29,-363.744,2890.44,604.215,1645.64,-254.331,-12.5498,28.1846,1737.07,23950
1.58279e+06,806673,-3918.95,3134.38,-537.616,5676.9,53425.3,30015.7,21840.4,-382.464,46265.2,616.847,8003.18,-1907.76,-318.211,2298.16,4294.68,22924.4
1.35373e+06,446801,-3334.62,1688.86,-379.591,1540.88,27354,9088.88,1274.61,64.4428,10905.3,-46.3083,580.693,-1468.39,-197.067,791.626,2426.67,11845.3
1.29322e+06,429269,-3455.94,1484.34,-132.937,4200.36,16979,2219.25,2590.52,-219.447,31313,630.566,9172.45,423.15,-207.174,722.411,1855.63,15319.8
1.55253e+06,401604,377.263,-960.017,-900.903,24667.8,9102.72,921.007,1299.79,13188.6,1029.84,-658.036,911.186,445.94,497.653,-565.327,2351.06,10671.7
1.70145e+06,547709,-2072.83,2616.55,-622.338,4377.45,17853.3,10001,4964.23,-653.049,42011.6,-166.422,-1503.75,-279.502,-604.166,287.577,3153.73,18020.5
1.9152e+06,526251,-763.998,761.018,-31.8045,1973.03,13336.4,5174.56,1552.49,33.4591,12977.8,134.799,24.2548,-436.248,60.3185,53.2627,3178.7,39589.8
1.56203e+06,354623,-464.024,-9.24426,-1558.68,-347.86,23672,4930.98,-1.50536,-149.688,35625,24238,1810.09,-1496.26,-154.727,-422.136,2122.46,8598.07
1.512e+06,355015,-1316.83,757.711,311.575,12347.2,20929.1,5140.13,2073.61,-923.178,40834.3,-147.096,-409.72,-334.563,46.9112,-1187.4,2051.23,19577.8
1.34829e+06,426891,330.963,12.3345,-528.122,985.026,6850.52,2802.72,69.4681,876.363,9538.27,676.505,1533.56,519.303,100.891,-850.083,2132.68,7434.21
1.62426e+06,400182,-115.073,-591.986,-1034.44,6541.68,26465.8,852.992,10011.8,-890.14,67982,25.0813,211.939,-1056.78,288.78,429.658,2029.12,15560.5
1.42729e+06,398619,-1082.83,808.216,114.134,1444.45,16555.3,294.468,1543.65,89.5817,14760.3,-64.4801,1502.26,229.848,83.8631,772.394,2463.43,8954.84
1.4112e+06,267607,-1504.69,1037.53,-567.145,341.351,7235.98,4172.86,4858.34,-553.662,40331.9,-802.803,601.75,8608.66,-175.385,328.556,2263.35,4517.75
1.73215e+06,421907,-2987.15,3853.52,1671.7,-1504.87,18509,5749.7,943.324,95.2415,2302.15,380.799,-431.571,-2283.97,4357.47,1317.7,1161.85,19392.8
1.52452e+06,473519,-2309.34,1303.37,-1004.46,-390.217,31413.3,2597.16,4853.91,-157.779,20355.6,940.228,1903.03,-1413.46,-182.026,280.096,2038.27,16282.8
1.58323e+06,677216,-3872.12,5620.48,116.301,9579.93,20673.3,7540.47,1279.57,-439.272,1512.67,8309.79,40551.8,-1924.42,-586.968,1405.94,2712.02,27322.2
1.49589e+06,344977,-73.2479,-801.258,-1235.45,2049.44,23144.1,5575.82,2011.93,-399.989,19137.1,3.89038,1003.69,80.7953,245.366,790.045,1180.43,19268.1
1.50397e+06,458872,-2901.96,1855.16,416.364,-1077.13,18332,8665.48,590.005,-17.3991,23728.8,19827.7,173547,353.56,536.239,-2153.27,2074.26,49459.1
1.62157e+06,508167,-3119.06,1349.13,581.436,-28.4603,16878,13846.4,9759.51,-217.269,13862.5,2508.92,-243.884,3135.68,-510.818,1895.72,2540.86,7555.66
1.56384e+06,504257,-1616.86,355.429,-1046.44,-392.459,24356.3,3000.22,27146.8,15392.8,1023.05,538.53,-32.1948,-572.108,173.132,1016.02,1132.5,15778
1.41085e+06,608913,-2574.43,2140.12,213.938,1136.25,19112.1,6506.5,2314.46,117.424,15295.3,791.029,12121.8,-381.873,-190.586,4199.57,2399.71,11374.3
1.4969e+06,384280,-2246.43,910.933,-931.35,2895.95,25429.8,6668.45,1312.8,-41.9419,19114.9,13896.4,872.265,-2686.56,-98.3941,1154.61,2082.43,25006.1
1.19842e+06,354096,-483.152,-890.161,-1295.44,-196.531,15504,15527.8,594.034,-1052.47,1458.51,9268.95,1695.06,5014.66,-478.609,3362.69,1387.45,4428.04
1.9743e+06,410577,-3095.84,1783.07,-246.89,-80.0305,15114.9,135.212,2768.9,872.343,15195.5,17829.9,373.308,-653.76,152.624,-256.605,3231.07,17222.9
1.83474e+06,484555,-3801.19,-9.10116,-491.109,-333.553,19261,4436.96,90.3688,-718.402,1721.97,653.033,107.271,-284.597,-537.773,-1713.38,1637.68,27289.7
1.43665e+06,519204,-1553.47,641.548,-312.315,1034.77,15611.9,19677,1248.25,2029.39,31852.2,156.873,2679.14,1333.06,269.015,92.9502,487.681,15258
1.903e+06,398449,-2672.95,3268.79,-329.604,-745.212,18357.2,1779.44,5011.77,-578.027,43381,-390.037,380.464,-2025.48,-378.111,1503.08,2221.06,9316.02
1.61705e+06,382887,-2379.32,2738.66,1008.47,-653.127,8815.75,6380.84,781.219,-289.223,1029.47,79.0734,405.734,-1097.22,685.644,1296.68,1523.31,19849.5
1.56143e+06,565654,-1207,505.459,-788.609,-1208.43,20345.9,571.664,3287.72,6299.74,18483.8,19392.7,-1426.49,2713.97,-27.5848,1771.29,2006.13,6181.86
1.33674e+06,538146,-1252.75,824.542,-1199.8,16592.2,21600.9,1649.94,16213.9,-22.2538,41147.1,-276.809,1401.35,296.419,161.223,3254.65,3819,14900.5
1.41602e+06,425233,-2718.54,2693.62,80.7644,1301.69,25028.3,21030.8,-670.294,-854.215,21949.8,-424.144,164.186,-2021.25,-338.048,824.002,1770.96,16100.2
1.53002e+06,443999,-1728.5,388.695,-162.533,23664.1,24763.2,3212.73,2526.44,-497.088,20710.1,18850.4,5416.83,-724.348,140.733,469.463,2511.66,18338.3
1.83254e+06,552228,-3205.96,5322.61,-437.218,1986.8,14676.5,1463.58,208.843,-965.614,55597.5,56.7949,-776.378,-2009.71,-799.168,1535.58,1847.99,9115.39
1.75142e+06,579946,-4259.09,1928.84,-290.556,-32.3573,34310.4,13559.2,1547.08,2014.64,108831,2261.77,4946.92,636.328,-767.235,13421.8,3461.57,31277.9
1.67045e+06,391519,977.603,368.633,-311.319,1298.62,14511,-91.9202,7.13909,-959.136,50894.9,501.081,1324.12,833.111,1443.04,-346.251,843.86,185.678
1.69824e+06,701939,-918.941,6521.33,-987.82,7125.16,29977.2,3082.34,1204.77,-66.1635,18582.6,146.758,1200.59,-865.757,194.043,3993.17,2841.08,9659.33
1.43521e+06,582444,627.625,12387.4,-915.755,1909.18,9962.51,4338.65,-50.1159,-315.069,-1536.94,4620.87,-170.484,-1761.12,3366.6,122.865,5845.38,2536.06
1.79984e+06,507118,-756.626,-887.416,-2387.97,1275.51,31290,305.483,13108.6,61.5106,19535,6641.47,-1019.78,1201.29,-259.785,9477.05,2705.92,17339.9
1.35544e+06,479367,-1434.75,1266.08,-1772.4,-929.931,40054,755.876,-388.113,-909.136,24575,-148.215,4579.9,-1332.68,71.5154,958.657,2448,8641.76
1.64457e+06,590952,-160.288,12750.1,-875.446,-8.54611,17413,12954.5,-17.6458,3487.44,3945.95,-255.574,4879.16,8824.05,-19.8604,954.396,2151.45,2336.21
2.19977e+06,406143,-1962,1653.1,-664.755,4724.49,18161,3217.71,5904.35,-259.968,3522.49,16886,103.287,-1251.15,-495.753,870.054,1158.02,10310.1
2.10944e+06,615472,1129.14,147.582,-1567.73,960.423,22710.9,1696.93,17496.6,-234.053,33746,5211.81,356.842,-907.308,550.717,577.86,2738.45,28810.6
1.37197e+06,426181,-1895.6,-207.068,-945.545,-853.903,24116.2,1148.68,8105.34,-1079.99,30654.1,447.445,368.121,-1683.49,263.966,869.62,2040.19,7652.17
2.21359e+06,865219,-1621.38,1182.3,-1417.38,2425.5,25678.7,21049,8323.62,-546.107,13136.6,465.194,-330.026,-925.644,-57.1525,587.006,2922.31,11458.5
1.43115e+06,507029,-2375.22,2255.07,-774.41,19352.8,30256.8,3244.99,44876.8,299.243,15054.2,-95.1978,23600.7,-2468.18,472.369,762.739,2326.88,6847.81
1.43231e+06,521160,-1954.5,608.809,-578.966,8942.18,33512.1,11223.9,1296.6,765.012,95248.3,309.773,25396.6,1815.39,110.44,2760.49,1721.67,25729.2
1.94553e+06,499781,-1280.06,-443.016,-265.557,1248.2,14966.1,7205.83,2019.44,498.892,40492.1,-401.342,1276.71,2202.39,130.803,3748.91,1902.61,15396
1.57441e+06,415085,2076.9,3459.54,-431.47,17314.8,17834.5,7277.52,5232.33,-94.4328,1861.49,379.861,2983.47,-816.762,468.971,1829.74,1604.68,7066.12
1.46561e+06,312214,-2163.33,262.324,-574.411,-633.336,22205.2,16478.5,3715.79,-548.342,21378.8,9471.03,1969.89,7583.55,92.63,845.849,1627.43,3259.85
1.56414e+06,634290,-2137.08,2076.43,-1669.65,-2459.64,29641.8,4003.3,5490.24,1047.83,26863.7,-402.955,57678.1,-1177.67,140.559,2759.09,3239.82,44089.3
1.2945e+06,349967,-1296.11,-367.823,365.768,-918.358,12615.2,1038.28,836.658,-103.812,6535.28,-367.487,206.619,-1159.17,6064.65,580.753,1976.26,22883.7
1.43583e+06,440977,-3042.13,2901.77,163.572,1000.51,40625.9,2572.11,1118.4,-1485.62,42465.4,-610.65,3097.08,-5683.88,-349.09,5263.75,589.964,56181.4
2.43595e+06,730124,-2801.26,2792.45,-1137.5,-418.91,35275.3,1881.52,2512.19,281.069,49646.5,450.349,2764.2,-910.068,-554.823,1181.07,4912.63,38535.6
1.33442e+06,531592,-2550.96,869.938,-826.443,-1179.82,25087.1,2802.3,16221.8,-611.106,13641.7,225.565,6395.52,-354.682,-147.48,2723.17,2274.85,21117.5
1.58598e+06,567581,-3457.96,3386.73,251.377,3409.07,27595.7,8687.99,2501.01,1902.48,33686.3,583.087,1146.43,-1642.47,-444.922,-271.877,2512.93,30089.8
1.43342e+06,477551,-903.885,636.997,-460.739,13710.7,16178,3485.08,323.914,835.098,1787.41,-471.366,4239.22,761.772,435.958,195.211,1096.17,32507.6
1.6759e+06,696607,-1107.98,8183.38,-476.323,8886.63,20253.2,7216.3,8878.11,-717.27,7502.58,8247.96,-646.317,-1105.63,23.8128,765.656,3023.76,4480.4
1.62677e+06,487792,-589.542,-379.769,-792.971,-666.739,23428.2,8988.44,1448.02,-297.322,24175.1,130.422,49990.2,6270.36,-291.669,1462.3,2143.22,21328.9
2.00357e+06,574144,-2646.17,6152.63,-856.211,14611,16645.7,-692.016,8668,-641.943,78354.4,-578.694,29812.2,-1038.06,-446.624,2618.24,3495.58,11841
1.34919e+06,331717,-2298.85,1354.37,-1151.84,-890.737,26154.4,-155.697,1158.18,-240.679,14622.8,457.569,15049.9,-434.737,-299.271,1636.58,2343.87,7366.24
1.43715e+06,578336,-312.39,-984.348,-1451.38,13897.8,22460.8,3825.29,-166.644,-657.275,3153.84,1740.39,1856.66,1177.12,-383.588,3034.4,1782.66,23144.7
1.49059e+06,395761,-1759.6,1189.97,33.2025,1342.62,14341.1,15177,-490.743,-219.392,5842.97,685.04,6249.56,-1246.68,-108.557,1440.58,2853.6,61642.2
2.05124e+06,647111,-1243.11,355.126,-814.394,-1603.63,27505.4,4883.78,3173.9,164.432,35503.3,-343.26,3419.58,1252.87,-202.603,1025.91,3377.66,19085
1.51832e+06,265347,2649.01,2647.8,-1150.83,20844.5,5144.28,17428.7,321.046,-353.514,1451.92,11.0311,1926.86,533.168,404.915,-652.145,1143.79,926.996
1.38239e+06,718757,-2590.16,729.97,-993.368,2442.71,29060.1,3656.08,1016.72,2211.24,45500.3,-51.9365,1800.14,914.648,-247.062,1306.88,793.173,20150.4
1.33005e+06,375030,-1656.17,1231.56,-96.2223,3788.33,15591.9,7124.38,693.753,207.725,1752.37,3314.08,22042.2,-833.121,-230.923,-1226.47,1277.85,1333.15
1.37739e+06,300755,-1303.12,278.729,-809.262,1309.11,11954.2,5823.49,-281.21,309.145,6750.83,5420.5,1254.05,8136.78,-116.588,175.916,637.935,3683.91
1.40963e+06,328324,-2789.4,641.198,128.987,-412.534,22601.4,23163.3,1506.57,57.685,2211.28,1564.96,10098,-2711.27,-1.29274,-120.412,1824.24,15925.7
1.65776e+06,409342,-2120.88,2955.15,-175.964,490.272,23070.4,-592.679,5349,584.38,11124.2,24564,-390.443,-399.903,-397.806,2803.47,1565.26,11288
1.48853e+06,805613,-4320.86,3401.39,674.222,-92.8566,23962.5,4565.4,3199.43,-342.859,125859,1149.2,3680.27,2696.51,-431.766,2566.99,3042.02,28514.1
1.7941e+06,679041,-3704.71,535.012,-1298.16,620.514,41429,7003.96,3037.67,-1393.58,7686.14,251.291,698.864,749.72,-881.615,2745.82,3696.46,29363.1
1.62475e+06,340062,-839.797,4755.66,-280.931,12309.6,10523.4,1887.12,-296.776,-242.141,2136.53,517.86,353.456,-309.98,13.6528,-826.333,417.157,2090.88
1.4542e+06,394037,345.015,3299.85,117.431,-568.968,12823.4,816.556,549.599,-869.527,2525.43,251.225,30678.1,5.43945,263.528,-811.984,1415.66,9531.71
1.71036e+06,398028,-2904.04,175.8,206.539,-1697.01,-563.005,27268.9,2099.87,-700.314,15641.8,27141.3,460.272,5417.74,-94.4826,-988.199,840.6,864.232
1.8875e+06,491750,-1677.72,2764.61,455.921,2146.35,16992.9,1478.99,740.77,-6.77556,21914.8,-229.039,16241.4,968.894,-223.809,-724.526,2492.28,17946.1
1.77259e+06,456038,-1532.19,83.041,-894.586,3033.06,16739.5,14918.5,6432.12,-118.801,10229.5,589.247,2622.66,1397.11,-463.062,5878.47,1252.83,21358
1.79744e+06,573020,-2517.18,4011.97,274.635,6217.52,21768.9,5084.4,1354.53,-918.001,47.8069,-148.195,2260.28,-333.245,-155.445,985.433,1532.25,6486.96
1.19529e+06,378949,-1947.4,1051.07,232.676,8480.49,6997.31,893.349,1253.51,194.731,8592.24,-417.094,-225.059,-1258.03,-360.234,637.162,1215.68,10255.1
1.68695e+06,428131,-2117.46,1177.5,-472.19,955.153,26855.7,1252.8,2536.84,1692.14,31859.6,18692.9,2697.11,-611.522,-110.216,2102.98,1070.31,14165.1
1.31078e+06,580118,-2635.68,3567.54,-576.382,2135.83,30544.5,2268.05,3829.96,-103.144,5918.05,25881.2,1280.4,-2721.51,-185.237,-784.169,2069.73,9031.53
1.90178e+06,734331,-2181.18,1609.63,-503.197,1698.28,25305,21740.6,1194.41,264.185,9751.36,767.05,40672.1,273.514,-153.771,2171.29,1978.79,33984.7
1.70102e+06,459739,-2188.31,3385.39,95.6711,1150.71,21213.8,5977.67,595.647,14.3148,3474.11,-913.273,847.037,-2386.46,-530.211,-612.546,1126.44,23261.6
1.71311e+06,528530,-3093.04,2144.92,592.854,1236.99,10347.8,7058.82,1205.02,-615.367,41110.5,11.5933,554.814,-618.261,41.8387,282.757,1213.05,20207.6
1.47072e+06,593516,-1731.35,1906.59,-107.47,7986.5,21313,2018.14,1029.35,-426.521,12756.5,630.232,244.078,-443.583,354.047,69.1118,2002.7,14572.6
1.79421e+06,404375,-930.852,771.041,-1470.17,531.851,19244.7,159.001,12367.5,-972.369,52166,-538.246,3985.56,333.425,-164.157,132.23,3696.07,8678.38
1.65497e+06,449946,-1229.41,1584.98,-730.934,-1459.85,25199.7,3086.51,203.567,-463.425,44552,-485.537,777.77,2313.61,1101.98,1408.14,2045.32,26360.6
1.25548e+06,408818,-2200.95,278.189,-1280.95,2091.29,25521.5,11900,1277.78,-384.824,11940.1,23.2543,803.48,1230.26,-448.873,458.276,1110.48,15753.9
1.44589e+06,600450,-2439.8,1774.5,2441.22,2360.43,29345.9,-618.072,436.979,549.772,52965.2,472.498,5908.77,-3071.17,580.606,3338.02,2399.19,4193.92
1.58348e+06,394379,428.508,108.047,-922.744,268.772,24150,4952.36,2335.91,924.787,3920.92,3402.16,1506.53,1135.89,212.058,9672.64,1622.11,11738.9
2.15667e+06,501069,-1573.98,860.395,-1374.38,1428.78,26957.8,7492.51,843.867,-598.424,13574.8,681.154,1461.27,-486.315,172.839,-814.3,1635.5,23205.8
1.53896e+06,423570,-171.281,-712.851,-462.779,-210.333,15061.1,7182.23,167.277,-318.027,2150.85,-188.413,1193.49,-651.389,-145.57,378.299,852.353,5281.51
1.70013e+06,336349,-2391.31,2086.89,-189.912,3476.75,13087.1,2227.28,568.144,-54.3308,3646.03,432.851,543.203,-1871.82,-215.081,-320.572,1313.11,7145.05
1.57438e+06,527235,-988.537,1474.26,-290.426,2354.34,17460.5,14434.3,7006.5,786.626,34041.6,505.216,1138.29,2622.15,-214.482,162.332,3119.55,12699.9
1.3196e+06,428043,-1362.49,1250.62,-92.1157,312.47,9224.57,792.454,-617.859,58.98,17671.1,28461.2,-161.802,-9.08551,414.572,162.39,-474.947,11490.8
1.28651e+06,446907,-877.727,108.725,-768.689,4261.76,22457.5,17585.3,3181.9,621.941,8065.05,7808,1720.35,739.993,489.161,-988.488,1066.85,18950.4
1.58462e+06,333975,-2595.83,1629.3,219.231,9430.71,20642.2,6871.97,3267.86,-793.64,35740,187.672,38855.5,-2643.93,-207.745,1816.22,2560.3,17678.9
1.40657e+06,547704,860.341,1475.41,-801.158,296.19,5769.2,2515.36,2037.35,-1069.57,22628.1,28830.1,1018.61,4481.75,1083.39,-792.646,1580.03,6261.68
1.60864e+06,267631,676.928,15000.4,-868.627,22148.5,15641.5,14249.3,-4.44767,-1591.07,1251.25,-374.581,2008.11,-654.875,-111.718,-98.9238,870.3,-275.774
1.84701e+06,730539,2049.51,28170.9,-990.483,51628.3,44102.1,1709.23,5786.92,62.0021,-181.405,2201.5,902.012,-2069.19,-549.766,2535.52,9606.62,2036.08
1.33744e+06,431806,-3644.79,-1063.51,-2500.82,-525.412,38249.9,1933.46,-75.4246,-992.787,33175.9,-383.532,269.908,1455.55,-806.312,1336.36,2329.47,14360.6
1.9904e+06,506444,-190.825,1308.47,44.6537,5068.2,10109.6,1178.09,3401.54,-358.593,15144.4,6882.98,-504.517,376.858,-126.021,-456.89,425.785,9906.48
1.94985e+06,601423,-2863.32,-546.475,-1713.99,1004.94,32433.6,5126.67,492.634,-548.776,20442.4,-239.988,1340.44,1750.75,-362.253,-2257.86,3080.97,14825.1
