"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.91079e+06,381473,-2802.55,1947.08,-9.56184,4472.18,14810.4,9787.34,2399.92,-304.383,41407.4,599.185,833.818,-1267.63,-482.635,6788.06,2448.65,18339.6
1.49468e+06,462374,-1235.51,318.62,-843.843,1022.6,20458.1,849.416,2519.74,-1022.72,25962.3,579.677,76.5892,-843.741,2327.11,1067.27,1676.79,5877.86
1.30731e+06,493910,-1673.66,72199.6,83.1661,11960,8638.49,37941.3,68.4283,-1371.25,1024.72,-309.676,-1114.76,-4100.52,-933.617,1830.61,2680.22,2643.87
1.83621e+06,548900,-1678.47,1154.32,308.221,845.13,11627.3,1694.93,414.192,159.297,28678.8,579.408,-868.315,1448.24,94.4411,3946.38,2386.92,14393.5
1.65709e+06,464155,-1129.69,1107.11,-2052.55,9750.8,31102.3,10082.7,8872.83,-1326.54,50746.4,154.254,-2145.53,-1347.6,-884.204,731.841,4893.62,7145.37
1.40539e+06,379991,-3205.28,733.511,-691.389,-110.548,14094.1,91770.7,112.742,83.7733,1694.89,4138.49,-412.884,6002,-491.823,761.139,2576.36,4955.62
1.65179e+06,389594,-265.844,1560.95,98.7094,-168.844,18295.6,7962.39,8626.57,4064.41,163637,222.316,26624.9,-2067.6,-571.109,1085.03,1012.18,17289.3
1.4012e+06,468984,-1046.48,1769.14,733.837,-709.853,10008.2,1566.17,-396.75,145.11,49333.6,4145.18,-12.2523,-2281.24,-450.805,-244.034,1123,14352.7
1.52691e+06,266412,-1182.23,372.531,54.6717,5391.4,10964.8,14884.4,-170.345,123.336,2337.43,669.577,1230.8,-1338.76,-103.28,-130.441,1790.1,50892.7
1.7676e+06,580637,-2902.36,4227.3,1166.83,12771.8,9116.28,6643.57,10155.6,-166.834,252688,1048.31,-1008.37,2884.24,-2013.2,4690.41,3845.91,11552.5
1.58127e+06,566416,-143.384,-630.478,-642.414,5902.28,13277.7,4833.09,24438.3,1311.83,64207.2,-37.489,22323.8,-1654.32,331.718,670.342,1977.07,3461.69
1.28695e+06,212500,-322.437,133.785,-229.534,-658.233,12123.5,25047.2,209.544,-476.598,32828.6,362.488,214.747,1137.1,-85.2463,411.727,1526.69,9546.72
1.62056e+06,298817,-361.633,4330.12,-77.483,7140.39,12376.1,2613.54,215.356,979.759,-472.877,68.3285,426.304,-1494.12,-229.81,-0.292969,2506.95,758.378
1.57555e+06,554338,-3843.25,3155.06,840.303,3093.03,12208.3,700.378,5922.88,1664.77,118221,-46.626,-2793.39,1352.06,-1477.26,13591.9,2358.59,16579.5
1.56073e+06,366249,-3029.46,3171.23,-239.956,168.222,8909.09,7217.39,1001.96,-628.317,29493.9,-465.525,1551.58,-534.587,774.582,1158.4,3025.01,16962.7
1.41488e+06,267705,-643.986,27700.4,-452.813,7479.34,14926.4,100801,-290.382,-718.02,-1623.95,64.8931,-354.973,-4447.72,-528.379,1632.41,2575.55,1239.48
1.57795e+06,338578,-1908.64,-44.1265,362.922,10338.3,18883.1,20926.9,2037.94,269.134,89648,1318.92,-2251.83,437.983,-144.628,1408.66,2606.59,14500.5
1.66589e+06,565776,-66.5547,6322.42,-315.54,-376.566,5101.69,6744.94,12957.9,4969.56,17429.8,7278.26,-633.024,-262.685,481.277,5879.48,1412.45,13858.5
1.23727e+06,389330,-2138.17,764.711,121.197,4057.1,24385,38148.8,2736.83,368.458,51384.9,-185.625,728.745,-866.742,-630.071,1661.04,1959.59,19953.3
1.49112e+06,438642,-1302.69,-326.128,1630.95,603.398,-460.528,3354.76,666.134,10372.7,14065.2,-549.027,952.193,1358.34,-458.888,-309.009,1967.84,17180.2
1.62222e+06,397688,-2827.53,-429.478,-182.066,1038.27,17165.7,24212.5,3006.41,-687.076,57606.7,592.27,-1284.72,-648.352,-521.871,2097.75,2177.2,23713.2
1.89246e+06,639869,-1975.64,2638.08,-33.8408,3920.17,14804.3,840.195,1037.29,924.881,111149,113.486,-1838.63,-229.145,-566.42,2127.29,2706.79,4830.47
1.52884e+06,475066,-1653.48,1621.54,543.376,1150.92,6428.38,397.97,1806.68,-293.764,23122.3,68002.2,5952.49,780.936,4521.23,1100.85,1207.47,13263.1
1.56504e+06,389942,884.509,-131.91,-617.468,22219.6,12697.4,47965.9,2656.02,-950.082,29420.7,1101.37,6618.27,1977.57,-588.216,300.784,-636.234,36058.3
1.33068e+06,229633,-1543.55,-1184.95,-623.329,289.515,10975.9,7585.39,-281.172,-424.397,13618.9,228.636,2574.2,-471.323,-501.954,-1270.11,1400.35,8421.22
1.60984e+06,605699,-4852.88,8470.87,1166.47,3091.09,15583.7,2224.77,1230.87,-503.52,46332.2,2552.09,1633.21,-1890.09,-631.626,12041.6,2213.15,20702.4
1.41169e+06,436073,-1555.43,11940.4,-463.098,25397.6,14106.3,2131.6,-37.142,5917.72,788.212,-80.4827,69.9194,-496.919,296.385,-164.458,2179.62,2359.16
1.63645e+06,506267,-2971.72,2890.22,932.27,24059.6,15206.1,51640,5606.99,163.941,12259.3,-519.125,-1008.94,-3806.46,-259.26,2020.67,3763.32,61813.4
2.093e+06,523423,-1370.22,68.9808,-273.698,12804.5,23096.1,21297,1509.37,-243.997,1178.79,511.467,2661.7,-1521.62,539.32,1017.31,2573.45,54212.4
1.65336e+06,529124,-430.764,2124.99,642.727,14061.2,10490.4,4482.19,1452.11,731.671,-1003.85,1131.44,2404.59,-782.903,-154.354,468.917,3336.05,3651.55
1.21147e+06,351354,-3269.03,3432.27,153.878,2071.04,9223.43,33113.9,-276.356,2274.08,41781,69.7679,-1259.88,-68.8992,-765.516,1353,1662.43,29689.6
1.68957e+06,694427,-1947.12,3036.75,-481.427,-1334.64,11100.9,2517.33,353.655,-46.18,8684.16,361.849,-460.799,-984.803,5432.99,558.142,2415.77,16032.4
1.42936e+06,583813,-2027.42,865.953,-439.287,-142.104,14322.8,1604.19,1135.89,-152.623,13463.4,277.685,60.4859,122.658,821.041,1467.64,2447.42,9720.61
1.83263e+06,1.18206e+06,-3204.96,1971.93,-420.109,-966.059,21958.6,334.818,11769.4,175.376,99628.4,-473.76,3196.02,-1392.1,315.426,37818.1,6202,41488.9
1.72559e+06,338192,-1129.23,-290.263,2412.41,-304.176,11490.9,502.963,665.053,-622.099,67270.6,1684.26,-2043.96,-206.556,-251.274,2483.37,3031.14,15151.2
1.34902e+06,564985,-1753.74,816.532,-1357.62,16084.7,20207.4,4021.3,2373.54,2741.19,2281.71,1264.23,-530.739,988.586,-372.98,3881.73,16086.4,4543.59
1.38336e+06,379601,-1263.9,1936.77,-246.091,5339.59,28538.8,8160.65,636.173,967.601,30424.7,-196.495,-62.2864,16.517,-747.142,134.523,2703.32,14225.3
1.60248e+06,654640,-2317.28,36147.9,-254.475,14043.8,7711.13,2073.18,1657.51,109323,805.544,-35.6682,-1814.88,-1455.35,-511.518,1650.2,1042.42,1984.93
1.58751e+06,502824,-3387.56,13719,298.554,3330.44,7796.54,4993.97,-317.522,-686.035,13740.9,811.846,-392.882,-1788.71,-482.155,-122.827,2982.13,6271.27
1.38276e+06,374730,-1717.04,-2224.61,468.615,-804.304,10194.8,396.016,5061.65,1415.47,22213.1,1295.03,3805.81,-22.1148,6318.91,7450.25,2670.6,7943.82
1.3441e+06,559850,-2273.53,1950.31,343.664,287.152,24315.5,21085.4,2192.48,-975.513,55371.8,53.3257,-242.451,-3597.63,-225.78,301.014,1873.87,46293.3
1.43939e+06,476234,-2018.59,812.731,550.223,-825.589,5418.65,9840.26,-149.019,884.81,4457.27,1022.19,415.421,-958.695,8069.91,-501.294,5678.55,14792.8
1.86179e+06,580599,-1986.25,4442.75,76.7295,4550.69,20685.3,11480.1,830.255,-399.327,71612.7,594.718,-2092.25,-1814.15,-1252.02,3273.24,3601.2,24998.7
1.51089e+06,590649,324.917,826.371,-825.764,3152.84,22499.3,8367.21,2455.35,-357.448,366.635,-235.295,1297.22,-218.735,-277.826,1208.68,2817.45,14527.1
1.32339e+06,425214,-3550.54,1753.66,-612.811,536.863,12626.3,3458.1,2549.96,-327.635,8066.48,3.19733,-324.148,-664.993,534.423,1547.54,2293.99,5312.2
1.30198e+06,410094,-1706.34,1172.48,156.113,-153.651,18277.4,9410.94,1170.7,-197.1,24588,992.179,107.927,-788.028,9945.86,2859.67,815.342,19821.8
1.55098e+06,574003,-1124.94,7311.28,-429.613,14318.4,13415.1,831.417,224.253,8.36054,-1408.62,414.656,-508.706,-1515.76,-627.268,-62.9644,2345.58,2544.68
1.54836e+06,837981,-2534.06,3517.71,-46.4124,-1084.86,17418.3,2746.27,14214.4,-1271.76,132280,24163.1,-952.225,-1614.95,-626.948,3534.92,2329.47,30767.2
1.60549e+06,453797,-1924,2462.13,475.104,414.102,8418.6,3729.71,1078.05,163.6,10782.6,1480.61,30805.9,-1304,1011.19,1937.22,838.388,21568.9
1.86481e+06,294239,-1477.88,1092.95,304.16,1423.41,13082.7,27400.3,605.101,-795.07,43583.4,-808.206,-98.1223,134.43,-590.945,3599.68,1742.37,14230.2
1.62066e+06,614271,-1272.02,1562.26,-46.5774,2338.67,17131.6,485.56,28378.6,-213.901,107033,533.17,-2329.64,-1912.37,-100.557,2838.25,2748.07,5071.86
1.7969e+06,859727,-4943.17,5046.5,630.433,-126.713,42296.6,11520.1,7421.24,24.947,14398.4,181.859,-52.4851,-1062.87,5293.74,32864,2710.04,58308.2
1.96908e+06,805388,-3559.37,1814.53,1208.58,2864.6,10771.7,2120.27,6993.5,697.483,207752,1253.56,3616.02,4148.8,-1864.4,7663.62,2206.7,14114.1
1.59491e+06,388989,-914.247,934.724,187.196,-405.193,5960.2,5172.58,1386.61,-695.332,21253.5,-12.1299,-916.899,-1101.93,12898.5,598.027,3400.12,10265
1.31432e+06,378050,-2546.76,6413.98,-1165.39,771.754,10824.7,6153.23,-647.372,-565.997,27257,123.488,1295.4,-1497.42,976.97,-113.16,1469.96,9283.77
1.61693e+06,342992,-803.893,1536.42,-205.232,3512.23,8634.42,13189.3,380.46,321.793,23041.9,517.76,5158.4,-76.4092,-93.3536,1183.54,1504.68,8546.25
1.99048e+06,401233,2965.97,327.114,-605.251,19276.1,11571.6,35655.5,2315.25,-814.418,18022.1,1285.35,218.235,-3645.07,-38.4622,252.321,201.727,47717.5
1.70386e+06,338312,-1229.56,1199.25,493,-1467.95,16544.3,12891.2,2671.72,-576.766,25568.3,-114.514,-883.267,-1866.28,14.5456,5295.44,2110.31,32150.7
1.93786e+06,394255,-1453.54,12793.9,-190.157,5903.7,7882.14,-123.994,-447.793,842.242,771.863,61.4003,254.733,-1184.16,-128.268,-67.6877,1487.67,1133.1
1.3115e+06,362130,-1037.62,3019.14,-93.3775,22611.9,13660.6,13307.5,-483.486,-385.079,-780.057,-1192.72,-433.049,-595.39,-244.28,1399.07,2503.44,48704.9
2.296e+06,774206,-2949.76,1890.18,1675.8,1086.34,14547.3,6263.17,4325.97,345.873,41918.3,1267.68,-429.239,1282.59,1175.43,8909.42,2151.35,30995
1.69826e+06,554572,-955.002,1160.91,-844.612,664.101,19099.1,12062.5,6009.96,66673.2,45419.6,-7.71191,-658.434,-2023.77,42.5944,1339.31,2756.75,11827.2
1.56446e+06,688180,-1758.59,7177.21,342.208,-802.214,12537.2,1478.71,4509.54,345.206,57384.9,91.8721,-1197.67,-324.255,-550.224,6474.93,4200.83,15364.8
1.92957e+06,588171,-1461.24,1301.4,-233.443,16.1014,15265,6475.65,504.607,2806.36,21771.5,115.086,2155.41,-646.124,-45.9576,2307.13,2708.22,9868.5
1.48294e+06,634869,-3044.91,734.797,811.763,-490.304,18704.1,6402.55,-540.341,116.784,26551.1,219.032,2036.27,477.31,3094.06,2642.29,2185.2,37705.2
1.45679e+06,387891,-1965.25,-799.6,-234.543,-105.886,9564.28,9379.63,-501.842,-342.3,69599.5,6524.96,672.442,3739.2,-346.986,-48.7529,1554.58,7439.88
1.46153e+06,551931,-3538.24,1045.72,302.259,589.504,6808.26,4919.57,-289.932,694.415,50140.4,29956.1,501.216,-117.711,10901,1377.9,-21.6377,17772.5
1.23525e+06,555174,-1982.31,-1298.24,-1586.53,65.5524,39340.6,1155.92,4459.39,3134.56,15882.5,287.598,1964.95,1757.23,5846.13,1416.48,3276.05,13794.3
1.81166e+06,522101,-2385.19,2094.26,1185.17,2036.29,9151.91,3157.45,878.942,-375.074,20520.7,-214.069,803.236,-734.734,4476.94,53.9741,1313.82,5800.99
1.78259e+06,777557,-883.911,1035.35,-4.43483,4129.92,25960.9,-196.386,1223.06,-32.3783,43684.8,-210.846,-294.328,-478.458,602.04,3068.54,2591.2,6206.09
1.43917e+06,463963,-1278.4,2190.77,257.039,-130.446,15873.2,2123.34,-124.938,-397.152,19039.2,390.421,428.593,1901.1,-480.494,6257.2,1244.68,14816.7
1.59311e+06,351081,-856.642,2692.13,-606.312,1193.67,6515.79,2356.56,868.123,-149.159,25961.1,213.504,692.634,1016.68,-192.386,316.858,2856.19,5673.8
2.25446e+06,616798,-3510.28,1828.84,167.107,-167.953,12617.8,641.583,1044.71,1009.56,13033.6,2861.21,203.599,-29.7583,1269.23,6764.96,3973.45,36060.5
1.75327e+06,874022,-136.288,410.641,-1469.1,1722.09,22592.7,3886.86,834.721,5.29411,28737.5,-586.389,1027.79,750.151,338.937,-298.015,3192.17,8746
1.38232e+06,611509,-2078.17,-919.452,-159.905,1378.22,15908.1,3300.57,622.144,-187.669,1518.94,22976.7,43.1478,-1024.87,4112.72,1920.84,1385.53,4205.44
1.71483e+06,554172,-1682.67,2956.06,675.05,507.705,8869.26,2853.26,593.549,-269.423,40671.2,544.893,693.07,-3458.83,-766.216,4915.08,2639.62,17594
1.72072e+06,582500,-715.845,-1074.66,-1482.64,11058.5,23841,6850.49,438.765,-1295.92,692.701,-696.041,1673.88,-615.867,-555.895,919.962,2016.2,2035.85
1.44088e+06,493350,-1917.26,1462.81,-463.344,-778.426,14079.5,11302,833.439,62.2797,396.755,304.273,297.509,-183.146,2413.82,16.5679,1919.87,14414.9
1.35579e+06,539418,-3003.93,1041.06,510.989,3697.77,24819.5,17964.2,761.256,965.68,68636.6,151.625,1320.69,1904.88,-1269.09,675.822,1648.39,15507.3
1.42617e+06,341764,-2736.2,1253.51,-293.972,6555.6,9000.71,14140.3,288.357,-969.938,66184.7,-178.452,1745.97,-1711.48,-218.186,-769.5,3354.44,11166.5
1.18177e+06,227986,-94.8301,27553.4,374.665,4118.53,6713.08,92322.8,-469.867,-1014.81,163,-836.186,801.122,-1401.69,-351.363,-421.369,-1402.57,-48.1041
1.31817e+06,546244,-658.45,5137.86,-1232.11,5706.98,14788.4,3298.92,539.911,-133.877,26599.2,-325.151,-917.024,549.229,270.678,796.646,765.293,2469.45
1.55283e+06,487753,-1855.31,1181,140.977,1197.32,15833.4,11851.4,2598.59,-677.971,65906.2,4741.25,1997.5,89.8548,-710.795,-1246.23,2037.45,22368.4
1.52466e+06,361464,-2547.73,1155.8,289.316,960.501,9537.98,1175.35,482.137,-130.52,3410.03,15967.9,1405.78,-598.1,3454.97,-593.312,2314.04,8427.08
1.62519e+06,430288,-1997.74,792.388,1409.61,86.0433,10167.9,1160.98,595.419,764.149,35550,114.738,-528.945,517.565,-514.044,-469.42,1802.7,12758
1.59326e+06,402234,39.7705,930.072,-976.403,-415.047,18266,1506.03,9687.14,459.648,23941.8,126.121,-207.132,-517.777,-305.759,1030.72,2314.25,11580.3
1.28714e+06,406466,-1169.65,388.648,119.425,99.7723,7068.6,5965.79,2746.75,844.77,9505.36,184.237,1120.61,1230.49,397.645,1299.06,597.092,16044.7
1.94628e+06,240666,-1330.02,-107.09,-316.788,824.199,6523.6,1847.34,1682.57,-289.275,18216.2,75.8752,-922.01,-1005.75,-241.303,663.166,1808.07,10703.8
1.50716e+06,305912,-4333.29,7575.4,-263.993,1461.12,8524.53,9912.58,2001.15,-620.06,33531.4,20860.2,99250.1,947.178,-1024.34,14258.2,2394.08,26375.6
1.94078e+06,975477,-4452.03,3204.33,182,102.813,13420.6,7103.58,3851.28,1368.73,26557.2,954.908,-4.79858,-3814.55,12053.2,4620.58,4261.06,32967.3
1.41698e+06,339973,251.477,-143.778,69.0909,-567.268,-26.6484,556.661,467.281,-77.4322,6294.93,709.341,2479.65,2980.2,-114.581,404.324,1477.86,7321.68
1.39123e+06,522421,-2081.52,1636.66,-520.515,1746.33,28649.8,2888.27,784.099,-99.5738,26592.8,2334.76,2204.22,2007.48,-446.557,14509.3,2428.33,11655.3
1.29635e+06,435367,-1008.03,7374.3,-1666.49,34028,23952.1,1358.5,-111.106,-309.059,33.9279,524.624,916.009,564.165,49.516,-233.714,1816.38,924.852
1.3544e+06,452336,-2706.66,1596.69,1176.12,529.183,10795.5,3507.62,2544.93,1353.32,12038,376.289,1585.53,-1990.55,4656.52,3425.03,1347.36,33128.9
1.21754e+06,251010,-830.812,579.183,31.7024,499.166,11514.9,90090.1,21.2814,390.326,36551.3,346.717,154.51,878.818,-470.802,-200.048,578.344,7201.39
1.74918e+06,615837,-1032.71,110.731,-1626.35,657.923,28790.7,9128.53,3860.22,1506.55,121338,1076.17,6782.54,-1125.97,172.669,8596.59,3048.95,19590.4
1.19465e+06,213320,-763.899,-250.154,-857.799,19.0117,11121.2,7168.23,1201.49,-203.053,52597.2,201.601,-462.984,30.7589,-80.6182,1116.06,1207.08,9489.99
1.20287e+06,285876,-1075.14,-129.962,-228.954,-552.405,9607.64,1408.19,-237.798,-240.161,10056.1,27159.9,1288.08,-1031.64,5619.31,6206.03,2361.28,2838.54
1.83611e+06,531687,-2386.47,2231.03,-231.801,-368.755,12599.7,4220.16,1132.32,1267.46,4116.97,1826.74,1044.99,-466.601,3259.14,18116.5,1648.59,10426
1.52049e+06,616836,-1077.54,-451.755,301.627,1332.33,13604.4,18361.1,836.677,-154.3,54810.9,-226.898,3649.49,2204.03,-113.86,2533.46,2334.65,22995.2
1.25139e+06,283357,495.977,-61.2572,-479.313,-168.65,5069.1,5416.88,975.977,-18.6081,1218.45,1771.15,915.703,504.982,654.287,-148.555,1881.34,2080.75
1.68084e+06,285847,67.7102,83.2327,487.426,780.832,13973.8,1470.96,8956.9,683.27,22803.3,904.288,14450.3,1505.16,100.618,2011.5,511.668,4775.58
1.94003e+06,640152,-1410.7,732.568,-471.531,6176.63,17903,8939.94,5430.09,133.607,210105,-195.424,1018.66,-352.892,-491.415,3882.77,4194.4,7784.09
1.32252e+06,377362,-376.436,-210.315,-2334.48,-1495.69,25511.5,17461.9,1107.01,-785.587,36324.6,392.391,306.562,484.742,161.188,507.944,1818.98,6288.24
1.26581e+06,364513,487.525,920.948,-307.115,9245.65,14874.5,49685.5,2318.74,-1114.34,67749.1,1005.17,-1757.84,-1522.62,376.039,5298.87,111.427,13786.1
1.29827e+06,591506,-1909.09,344.976,-712.737,3046.44,19022.3,20064.9,-177.88,184.813,60777.3,918.467,36547.4,2831.5,-131.639,89.4131,1939.44,15206.9
1.2825e+06,373813,-701.037,714.962,-193.785,1868.8,9181.33,4236.01,3870.21,-149.408,25344.9,1045.74,3149.93,-571.687,-85.964,2318.81,2341.46,7591.41
1.5327e+06,396584,-2933.34,1145.33,1410.82,-1048.26,30347.3,4857.53,3232.32,-298.886,23307.8,231.676,467.03,521.296,1623.36,3756.33,483.822,49508.3
1.66699e+06,466153,-2330.23,1667.91,-790.338,5396.64,19771.6,9006.45,639.739,1220.63,105198,573.812,-768.981,5568.19,-505.076,3328.75,3185.27,20785.3
1.55395e+06,349173,-892.269,2521.31,-76.7004,6026.61,9783.62,6389.02,95.3975,-234.61,293.961,638.977,432.658,-857.234,-382.253,-492.565,3122.23,4085.98
1.52854e+06,462297,-232.695,949.37,-1018.04,636.273,15383.1,3927.19,16485,-559.9,77369.9,1753.48,286.63,407.335,30.7432,3176.88,2532.28,9155.69
