"FSC-A","SSC-A","CCR6","CCR7","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","T-bet"
1.35698e+06,500029,-543.264,2619.38,-140.278,-2410.19,424062,2365.13,345.234,12717.7,9.22705,190975,1383.58,1258.44,1105.14,64436.8
1.53847e+06,317227,-1987.62,964.935,174.43,-430.838,37604.3,6289.25,468.622,10466.2,2565.75,103202,316.55,-159.975,-593.65,22840.2
1.49147e+06,475054,-3275.71,1556.15,33.9594,-13.294,15864.1,699.676,159936,19279.4,244.183,218934,-921.923,547.15,-2184.94,19531.9
1.78048e+06,347304,-107.174,858.613,2473.71,8550.84,152819,-366.271,-336.942,11139.8,-123.146,50371.4,524.69,231.686,-1252.48,41532.6
1.74431e+06,364033,-655.189,1497.34,2076.26,-3195.13,449769,1471.23,471.479,7380.39,-121.789,77328.2,1778.15,184.177,-284.598,52953.7
1.26203e+06,396658,-2603.02,428.804,-1089.6,-423.135,8468.08,13980.5,69807.7,43637.9,2472.33,93280.7,-85.6796,89.4841,-301.139,10517
1.27173e+06,441256,-1794.86,1728.82,-506.706,5827.24,408601,932.959,106.462,13770.2,702.767,8252.46,49.2923,-392.347,6455.9,49522.7
1.71703e+06,348210,-368.14,1728.16,1189.02,-1648.83,232250,-48.9889,279.015,4701.53,216.445,87214.4,1277.88,-18.0424,-295.02,57183.4
1.40333e+06,279130,-2632.08,2356.01,624.401,606.304,3539.41,-187.525,135.871,9525.63,6173.38,83178.6,7529.26,-746.121,1007.67,2421.29
1.45851e+06,356558,95.4814,529.612,4609.26,10231.5,54066.3,-117.336,-88.679,1839.29,-455.674,1323.57,-1241.98,-552.815,963.362,36264.9
1.67852e+06,304544,-3448.02,1985.85,536.496,-1140.98,298757,887.663,244.211,15692.3,-437.615,57379.2,-2263.15,75.475,-153.25,40421.4
1.39669e+06,445239,-2413.89,1295.33,185.751,-40.34,196599,16923.7,1757.73,26725.9,365.974,65491.8,148.565,311.851,632.914,3099.14
1.63285e+06,315028,-312.575,101.57,258.417,-1567.89,277032,3030.19,2517.05,10424.2,6.91895,70223.5,2029.66,92.1565,110.064,31397.4
1.89817e+06,776978,-1684.54,1798,1907.87,-1671.89,214694,8757.89,-248.745,28710.8,8280.7,153378,-186.58,340.818,3187.21,36699.7
1.50313e+06,399842,2095.45,454.713,713.527,-2341.01,387824,1356.93,1103.29,1750.41,120.631,85531.4,2.00305,189.09,-1131.32,27542.3
1.2931e+06,258872,-1970.63,459.786,-163.917,21.0313,177952,221.086,383.767,20566,1.92334,69272.9,987.797,-63.386,719.789,40785.9
1.38755e+06,494465,-1319.22,1033.91,259.405,70.6254,216371,670.125,142.491,2599.03,2115.95,95034.9,1959.96,96.9124,1306.92,43878.8
1.31309e+06,341747,-1359.28,599.821,-1396.67,3388.9,265222,2287.46,371.705,14601.8,182.992,5886.21,656.706,286.869,402.215,43771
1.27046e+06,306964,-4481.54,29505.7,1304.35,-1211.72,362697,249.822,489.863,1503.37,304.82,54445.8,103.146,103.377,-1329.93,2670.25
1.89528e+06,885336,-1750.41,365.738,2234.47,-1229.8,172969,11600.7,15753.9,17501.6,771.551,116212,1900.1,289.851,-501.107,12595.1
1.50802e+06,418821,-1718.63,1447.3,-1293.37,130.92,63980.7,-184.693,-512.36,18588.4,6691.01,85776.4,1097.72,-175.609,760.781,14753.9
1.49495e+06,413036,-2258.3,1694.72,-402.367,-1146.18,120180,8343.95,38770.4,8331.72,-322.428,70097,667.683,127.833,-98.5342,5230.68
1.50231e+06,306966,-2155.48,1304.8,-1500.51,-3916.55,312311,574.289,453.009,7802.18,1886.03,40234.2,1137.01,437.385,2192.42,48988.2
1.3707e+06,537212,-2843,2138.21,878.594,-949.525,93714.1,3749.47,-59.793,24214.1,245.417,87814.2,2861.66,-364.134,5756.17,12981.6
1.3028e+06,386040,-515.548,-439.183,685.319,-3340.68,479474,241.972,828.801,4816.91,62.0017,100453,457.576,176.023,-457.553,25123.6
1.46672e+06,417816,-2635.09,8274.72,-437.773,-870.955,28741.3,9783.44,10.2599,19851.2,1168.99,141790,1065.22,-129.504,1806.18,3772.37
1.86404e+06,320122,7.07621,-104.098,894.252,6091.71,85142.8,-644.126,-618.364,19283.7,496.898,7606.62,-694.97,-641.45,-149.688,38051.8
1.41638e+06,357085,-2940.44,1001.05,1125.22,-1876.05,500141,7613.86,19275.3,6491.15,366.236,14539.5,560.147,-207.385,-565.791,12165.1
1.16354e+06,362220,-4630.1,994.858,-1875.16,-1108.58,485061,943.995,428.391,4334.26,34.3975,82877.1,-577.61,143.622,-687.668,66259.7
1.53422e+06,368943,-407.45,958.186,-1014.76,-1983.25,177031,470.554,518.754,6022.6,387.231,4526.53,242.33,247.162,1116.04,46441.9
1.53242e+06,327534,-2488.01,1432.23,4683.95,-630.546,79246.4,-346.362,4351.6,-340.053,-862.75,39554,471.157,280.36,-567.647,60809.1
1.27458e+06,254757,-2600.47,1008.24,688.343,-824.449,235123,23.9626,-121.685,6350.07,1081.57,106639,1365.64,-179.526,-597.334,14163.1
1.48322e+06,331750,-712.096,1416.99,3649.09,-1212.68,112868,117.457,-78.2429,486.689,-298.337,86235.8,2406.86,136.423,-488.387,27294.7
1.32785e+06,380952,-3541.21,3054.88,-529.443,-769.099,506736,227.618,-127.981,21096.5,963.024,113291,-194.153,-58.4727,4349.75,25545.2
1.6608e+06,1.00537e+06,-285.41,2219.95,1662.93,-690.784,1174.09,10750.3,-579.818,38034.3,37297.1,75999.1,205.226,27.2577,2842.15,2823.59
1.60044e+06,326525,-870.902,1614.81,2343.41,6010.18,32459.6,334.057,-118.18,5401.4,-496.257,15948.9,35.6398,-402.863,718.007,30577.7
1.37465e+06,356478,-1037,2403.78,145.078,-111.137,89098.8,-316.735,-200.28,126.259,1374.53,68385.7,-431.886,118.426,2193.43,43412.6
1.80832e+06,355401,-2321.89,2245.29,-468.575,-1399.86,109478,420.661,74.3982,101.833,1494.02,84432.5,-1049.83,729.211,898.516,27627.8
1.42588e+06,480762,-1426.49,1331.35,1341.19,2966.05,105920,-351.667,370.185,2532.43,-286.285,17982.8,-172.857,143.045,-1438.32,31942.6
1.64253e+06,449621,-701.546,1819.1,-2624.07,392.737,92270.2,575.857,-5.92989,5834.04,298.76,149969,586.628,77.8411,580.52,50701.7
1.23127e+06,263674,-1303.45,564.411,286.15,-252.88,39047.2,601.761,-354.746,12959.7,2624.02,33271.2,4324.88,-76.7366,-851.016,2338.3
1.42823e+06,314079,-2888.75,683.813,736.518,564.179,115980,6815.5,69806.3,9968.41,-421.702,113097,5287.8,394.902,-216.062,27856.7
1.61301e+06,457155,-1244.03,1431.93,-32.0319,25.3578,57433.1,1068.81,516.359,18417.4,-32.1343,59116,2235.92,67.0506,-669.216,9511.88
1.61337e+06,488753,-3553.71,4370.31,14122.9,-3849.35,889951,1349.26,880.526,4175.92,4920.78,72932.9,3122.16,544.619,-312.803,1454.77
1.34526e+06,467586,-6613.18,2314.96,838.476,-3267.34,663448,3715.07,40465.8,10705.6,941.29,192860,4062.67,-138.974,-1865.04,21135.3
1.68532e+06,402817,-1129.62,835.773,-485.765,6909.32,65762.9,-40.5082,-979.346,12604.8,873.859,27472,656.244,-441.068,175.099,58952.8
1.34277e+06,578492,-3198.76,3716.92,-811.408,-319.997,58948.2,3091.67,-141.706,18203.9,1579.63,128549,4868.06,-9.66805,21189.9,5613.79
1.55111e+06,292932,-1952.71,1115.28,151.441,-1130.34,63306.2,282.081,26.2784,7146.53,301.702,95444.7,-399.652,483.244,1687.12,65007.2
1.29346e+06,716166,-2839.63,3899.62,-974.296,-548.618,80980.8,1958.13,196.312,22437,1080.12,112877,652.797,292.922,7027.84,23745.8
1.4421e+06,326140,-1763.76,-175.446,-1620.78,-2073.75,263825,615.393,835.07,8761.9,65.4321,79338.7,119.032,201.018,129.883,33970.3
1.62219e+06,329206,-848.882,379,-2023.38,-1265.07,512219,711.336,256.147,2242.54,1201.58,96458.4,59.9406,432.169,-1467.96,47888.2
2.05254e+06,490088,-3612.85,819.183,685.115,-1385.55,169907,3784.14,17228.7,11565.4,843.036,105109,3377.45,-184.412,-821.771,18765.9
1.96727e+06,996460,-2853.36,6695.53,3765.73,-1273.38,391173,1740.96,-1261.35,66223.3,27327.2,345391,3529.15,913.174,-61.2422,6673.54
1.46332e+06,428733,-904.676,3130.77,-40.923,-236.064,164954,893.102,23.8158,3143.15,264.458,144956,8.67395,525.724,1116.87,48653.8
1.60386e+06,471671,-1229.63,407.125,477.096,-313.737,22549.3,4304.24,-28.5642,39284.2,15271.6,85996.1,3849.27,-333.578,3046.35,13236.3
1.59747e+06,535504,-4439.29,692.472,757.29,-4469.8,617102,739.036,101.407,10154.7,-585.413,41502.1,-119.202,145.428,1702.82,72562.8
1.33772e+06,447727,-301.147,-822.382,845.675,11195.9,210940,-153.949,-177.927,865.394,833.152,10168.6,911.52,191.446,-591.441,40967.4
1.56398e+06,455528,-556.763,2431.88,1345.95,-1322.63,81688.2,-587.982,-69.3146,10195.4,1400.28,105004,-422.876,265.82,928.941,89919.6
1.47855e+06,336411,-2068.71,1033.29,-506.167,-5.35613,53350.8,947.543,4036.54,6885.84,11190,51870.1,6874.89,80.568,12860.6,7300.67
1.49734e+06,351200,1527.48,563.458,3070.15,8261.76,134789,708.006,235.467,1806.7,-736.657,28446,823.288,-123.041,862.839,20729.7
1.87811e+06,1.10885e+06,-4956.88,2149.62,-219.622,-2173.97,286329,21670.2,135591,54770.9,95919,219801,1244.85,28.4641,-2004.41,36903
1.35635e+06,317012,-1711.16,-61.9557,-325.094,3890.66,165208,-20.5412,-371.598,11100.1,765.471,12164.4,1104.16,-546.22,-1606.13,48186.2
1.4156e+06,484247,-2998.91,2307.56,769.669,-580.801,64325,23689.2,-232.047,36112.3,1414.08,129407,-570.351,61.2134,-235.162,11191.3
1.45617e+06,417178,-248.302,705.839,-452.806,-1481.47,442705,-180.01,551.387,22467.8,-606.859,25866.6,1428.59,272.427,-440.474,88998.7
1.67261e+06,324026,-1987.29,1653.7,-898.092,-286.186,23225.5,175.699,723.092,-286.311,1156.01,75854.6,-1242.42,614.079,-590.271,48302.9
1.8125e+06,281096,-2062.44,2289.68,383.344,280.704,5199.03,5517.95,-537.621,19730.6,6132.93,67042.1,2490.93,-14.6522,6279.27,3270.55
1.48445e+06,446077,-5358.12,2135.19,-266.238,-845.748,468765,8.01759,304.377,4987.95,6457.69,90044.7,6556.52,-472.53,5903.34,6675.56
1.52428e+06,496557,-231.142,2881.65,-656.5,-1222.5,204742,2652.91,2.93006,4997.98,377.244,173159,-68.4204,297.959,799.332,50774.8
1.96803e+06,292383,-1729.58,1521.26,249.958,-1848.61,441994,1962.15,499.692,7854.81,-575.18,30707.4,976.986,266.824,395.314,55461.1
1.29051e+06,398678,-3865.57,2485.04,27.3376,-501.713,8834.6,13240,11419.1,12458.9,391.386,152470,333.281,183.921,-240.168,13228.7
1.41448e+06,516148,-3478.23,2557.75,486.885,-479.077,264209,12115.4,27768.3,12134.2,1492.06,186604,-180.856,372.64,-1406.79,12940.4
1.60432e+06,682249,-2481.49,583.763,-439.228,-816.505,155310,16433.8,36523.4,14980.6,111707,199599,1446.74,253.423,2847.67,23608.7
1.39574e+06,311677,-637.106,1747.27,-812.651,-1418.58,211035,993.106,-28.8806,16871.2,-705.402,101712,-1712.36,423.216,490.121,51286.9
1.5257e+06,475196,-3065.72,2013.36,-502.033,-2677.87,524078,93.497,313.08,21111.4,746.91,108987,-1951.21,651.401,235.994,66327.9
1.25897e+06,288471,1310.16,74.8384,1118.83,-137.11,277675,864.683,543.205,6380.57,2862.92,133075,588.846,903.199,-1085.7,26803.3
1.5301e+06,640625,-466.993,-223.735,3681.87,-419.155,3810.29,2246.37,9621.78,7794.49,18708.5,138878,1686.04,795.362,-869.852,21105.2
1.53962e+06,289758,-4192.04,1848.35,-933.683,-425.791,525321,3344.38,-104.004,2721.55,-13.5566,95025.8,-1994.29,510.364,1710.15,65738.2
1.40122e+06,334151,-774.637,1326.61,2323.66,-354.908,-239.424,1245.2,33040.2,45932.5,3888.89,62941.3,1508.4,-237.896,1503.31,9162.16
1.33016e+06,462103,-505.018,-7.87511,63.3291,-1191.17,64305.5,400.19,130.738,14970.8,4933.88,33858,7709.78,155.616,-496.749,3858.32
1.42947e+06,378046,-1624.33,1476.65,130.646,127.953,3026.14,9401.32,309.305,26583.6,19165,97196.1,1305.79,354.231,-674.654,23754.5
1.90507e+06,376517,-2917.45,335.396,-531.899,7802.21,154567,1991.8,-631.671,4968.94,-506.628,9134.01,-1116,-251.71,4311.98,67669.7
1.34989e+06,486739,-1505.53,1407.32,4146.56,-355.954,106073,10109.3,35548.6,9314.65,-767.401,91153.6,2520.58,241.362,-115.697,4033
1.2784e+06,337695,-1788.34,2367.92,-482.036,-955.607,231492,1436.7,282.532,23821.4,-178.354,57600.9,1135.6,108.295,1029.12,57191.3
1.82874e+06,461919,-455.287,330.252,182.178,5805.05,328815,1605.39,-384.423,6391.29,-799.698,10266.4,239.658,652.019,674.126,44085.4
1.37458e+06,463687,-1768.06,910.625,473.396,-543.149,59629.6,16738,4146.8,11275.5,-1008.21,164880,1508.46,358.528,856.152,24258.4
1.37598e+06,796613,-1618.01,2866.7,-779.949,-1129.72,109874,9206.58,1177.95,62567.6,-61.0225,178892,247.33,594.677,5668.3,16241.3
1.54501e+06,384208,-2346.4,3114.6,1002.97,-1010.13,25316.6,26162.2,-186.105,39845.6,7482.53,102967,192.464,49.3852,357.986,27200.9
1.59132e+06,370906,-1016.06,2960.7,-1983.6,-1814.76,204085,2259.11,-377.547,560.413,1185.26,115959,-671.498,309.393,-1104.31,55119
1.45177e+06,286439,-1597.57,-176.115,-1109.92,5817.33,203761,723.373,878.463,2128.3,-322.913,12696.9,395.415,621.012,-210.557,43823.5
1.32929e+06,565522,-3773.6,1243.54,22.6065,-1626.28,408804,6482.04,10570.6,14899.6,-359.624,102127,2049.21,-14.1851,-734.393,14575.5
1.41271e+06,291365,-855.825,931.758,-43.5593,4727.51,13270.4,-463.022,-35.1002,331.04,-655.27,6813.25,407.271,-360.172,3987.95,65233
1.31018e+06,275615,-3352.13,1534.16,402.119,-827.837,151537,445.96,946.44,4990.68,12522.5,103599,12306.7,6.85965,6768.34,6056.94
1.65629e+06,605166,247.421,608.581,-2024.21,-157.672,8203.59,2018.22,13386.3,5565.87,921.435,47435.6,1243.32,582.975,-1052.74,14589
1.44532e+06,343309,594.372,992.418,-193.393,6663.57,123992,1668.02,-584.043,2031.55,-470.312,52995.8,-972.945,421.43,-631.51,36180.8
1.72899e+06,324943,-3561.83,4107.08,374.825,-2512.65,606083,458.27,-320.722,9409.91,21.814,130854,-937.265,250.944,1905.01,68359.7
1.90244e+06,362444,400.052,381.655,-1337.49,3049.07,201839,401.812,511.703,7084.16,-691.699,9791.89,-83.8775,148.378,610.301,45271.1
1.39292e+06,418298,-1731.14,3.51483,-818.117,-273.037,136394,28533,80040.2,15128.3,859.688,297233,1790.31,1201.26,-2044.49,19913
1.34935e+06,551215,-2189.57,2327.07,642.53,-241.452,11458.9,22568.9,185.649,30170.9,36316.1,123026,1859.31,205.493,11129.3,10382.5
1.68757e+06,620486,-5133.71,3733.26,-1408.98,-2736.3,516733,10870.9,58715.4,15845,587.405,179846,-1693.81,330.457,-409.328,36900.7
1.46282e+06,402762,-2760.38,1853.27,-736.624,-1186.05,232464,959.223,192.357,4820.84,6288.55,115898,884.12,484.755,-911.113,29296.9
1.57823e+06,315483,-2171.86,1543.32,-1353.02,-445.854,58033.4,-185.304,-523.776,73.4199,-690.615,70823.8,-1275.76,-141.483,882.56,38211
1.48144e+06,784838,-250.017,-247.587,837.419,-404.312,206811,13446.4,56526.3,38147,273.848,176210,-78.6982,487.792,-2119.57,11681.6
1.31106e+06,362416,560.057,490.555,-1839.29,8354.28,30596.8,1421.82,-228.431,25369.4,-514.504,34721.4,-1060.45,423.66,108.953,46886.9
1.62099e+06,441028,-744.778,179.554,991.517,-878.938,59879.4,9970.22,-420.344,30151.3,11213.8,102193,-504.571,292.588,482.264,7764.43
1.84059e+06,781671,-2315.83,1606.24,-583.205,-1770.23,46688.7,39015.2,21790.6,29547.7,11746,112479,3803.88,537.888,23438.7,21849.7
1.72692e+06,712677,-2349.26,1082.5,-5.31366,-1040.76,43331.7,34992.6,41622,53438.8,1197.42,96206.4,4524.76,-215.395,530.252,7316.69
1.51954e+06,624093,948.506,2812.06,13348.1,-219.735,4673.88,3675.22,5171.88,13395.1,20838.5,151860,1842.9,148.433,1411.92,4120.13
1.8486e+06,680280,-2791.84,6394.87,4908.78,-625.313,4443.05,11637.3,47427,26672.8,6371.47,277926,1107.13,-455.559,3211.53,11758
1.56417e+06,338507,-3095.22,1065.2,-1011.56,-2387.93,649297,2315.03,181.721,46427.2,153.609,111914,3343.56,154.648,661.98,13339.1
1.1833e+06,395274,-1578.76,610.454,-1415.95,-1065.06,371937,5145.04,-68.4753,26813.5,-61.4839,110624,2276.8,395.007,-867.209,17647
1.47635e+06,448198,-655.218,448.92,-628.67,9067.92,57337.3,705.741,247.397,12566.6,234.676,8008.95,-302.622,582.562,-246.054,53835.2
1.54342e+06,457782,-1003.12,3023.35,-894.657,434.626,13175.6,1117.79,2244.05,37988.4,2769.42,68708.4,686.956,384.462,-445.385,4527.25
1.33642e+06,251887,-2209.09,2354.22,-1029.42,-799.358,50877.3,565.961,563.701,1664.97,-255.593,63324.3,393.05,155.733,1840.99,51753.4
1.61182e+06,673019,-1432.57,327.894,1033.09,-36.1401,43931.8,12460.2,-139.276,29896.2,1228.74,130354,3216.26,191.412,-61.9004,24695.4
1.4633e+06,411927,-1680.04,1665.45,-321.663,11148.1,253707,1925.08,154.051,29966.8,-777.308,35692.5,-1122.76,88.594,1582,47791.1
1.56745e+06,486298,-2654.85,332.671,-309.703,-3046.41,274723,980.923,88.2578,31107.7,1207.97,111797,-105.669,453.92,-1027.9,38847.5
1.36983e+06,410027,-4666.58,1220.84,518.677,-4629.8,687406,3608.44,231.242,56438,203.552,134069,2616.16,689.689,2661.17,5609.67
1.3943e+06,375111,-2048.76,3856.13,-664.534,-637.096,165745,206.658,140.75,9200.74,-491.096,122044,-730.968,434.598,-498.102,41759.2
1.41552e+06,356717,-1269.2,1637.14,-1424.89,-404.84,215788,540.844,473.863,725.727,954.656,122693,-1203.43,-63.0092,-1856.21,27752.3
1.57153e+06,434698,381.184,955.012,6.00101,-1662.57,219574,471.939,539.9,2348.6,-200.755,99375.3,1001.31,557.938,2706.25,46919.3
1.50791e+06,618128,-1958.33,2428.08,2397.85,-269.459,2028.15,24141.9,-270.026,65536,1892.71,68690,-258.511,-306.764,-742.383,11059.2
1.62267e+06,438489,-1986.81,487.374,1531.07,-3064.32,386191,1291.38,595.65,10656.3,335.038,53592.5,1143.88,417.221,-647.307,81616.1
1.65922e+06,438093,-4842.14,2543.91,2811.01,-3972.15,468682,6573.07,-7.78227,50352.3,-14.5908,187797,3234.43,246.122,16663.1,15339.2
1.74764e+06,544787,-1552.39,1199.41,801.894,-345.306,50007.3,23727.2,46193.3,13711,519.779,131484,1280.59,491.708,339.766,30143.5
1.26002e+06,325745,-1791.24,91.101,185.836,12920.6,113791,-671.299,-169.209,13934.2,246.863,8003.22,1494.26,-202.543,585.48,34984
1.30525e+06,379294,-1793.79,2420.86,1388.79,-179.2,70075.9,68.8857,-436.045,27915.1,3644.12,107228,-83.9052,721.653,446.803,17471.6
1.45867e+06,335486,614.87,-624.663,1421.87,8338.43,189999,-75.856,388.605,242.851,1560.43,30521,342.63,476.805,-533.197,26090.1
1.9518e+06,538845,-3331.93,1682.61,-259.865,-2659.86,371726,1644.06,-68.078,31417.7,28964.1,100001,-717.338,465.124,865.422,61127.4
1.4971e+06,263177,-1373.08,1291.26,535.129,6675.31,147078,-230.376,-34.1703,5303.15,-18.7168,26931,438.562,319.678,531.981,29619.8
1.23953e+06,600196,-3323.18,1125.47,100.289,-3116.59,555966,9973.29,20805.2,12300.2,806.716,44177.2,1578.62,493.914,-363.768,10654.5
1.32539e+06,482968,-2912.95,1387.31,-855.253,-3136.63,621127,1122.98,-239.635,1610.72,696.484,156751,1201.17,86.683,-651.105,46214.6
1.36276e+06,472743,-1653.99,807.208,613.732,10235.6,222616,684.586,-289.36,77138.6,-146.511,61610.8,829.52,72.2496,-837.787,59100.3
1.20744e+06,374172,-2178.09,-139.352,944.115,-1670.99,269865,892.819,714.679,5197.88,755.003,82921.9,881.933,407.502,667.248,26333.1
