"FSC-A","SSC-A","CCR6","CCR7","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","T-bet"
1.33724e+06,482809,-721.147,4286.08,871.224,-199.249,3929.15,1559.01,-903.878,19764.1,-205.137,33961.9,-916.249,53.0143,1098.34,11103.4
1.73672e+06,407638,-3000.82,6158.53,-180.367,101.589,17529.6,1189.85,771.04,15603.5,1399.94,188735,-1182.39,-659.586,-702.625,8006.88
1.5824e+06,381664,-1171.4,-211.577,944.433,-1929.41,435851,1751.78,308.074,12025.9,284.037,86502.4,2250.03,173.121,156.137,7675.76
1.6788e+06,587507,-545.491,3819.55,6538.59,-232.286,6158.08,10687.7,30453,38118.6,354.479,99622.1,654.21,114.738,-630.613,9354.15
1.82289e+06,463598,-2368.87,2713.37,-2833.82,-1257.02,15278.6,552.171,-192.449,3753.2,-8.98975,71272.2,-2596.49,806.273,-509.377,88383.4
1.58119e+06,423498,4882.59,556.003,1813.03,-4731.16,744321,3375.19,2125.7,3358.69,541.953,147947,-584.384,1430.98,-1211.83,68355.8
1.90474e+06,601216,-5248.42,1122.39,-901.147,2293.71,663806,1293.88,94133.6,10933.7,1267.89,114448,2096.27,-192.446,684.863,14720.8
1.61183e+06,489522,1045.95,1809.99,-26.7455,160.009,182748,971.736,312.102,2743.09,1435.35,170487,-924.876,500.498,1235.07,28475.6
1.62584e+06,460493,-878.402,1981.39,-1057.79,-447.248,8347.5,7623.95,-1044.66,10165.1,161.979,168897,4104.66,-274.028,1300.49,16927.2
1.50215e+06,300497,241.467,1514.39,870.308,-2271.9,323433,2905.39,223.551,22462.1,-18.6597,115562,-535.977,-55.2567,1895.36,35227.2
1.54487e+06,473860,-3354.94,1712.49,-752.341,-1153.47,303495,1886.04,-51.6373,16385.9,624.659,111839,1013.2,271.939,470.824,47839.2
1.77001e+06,276379,-2922.03,4742.15,-102.81,-559.828,10557.5,1671.37,-469.176,13526.8,623.754,143378,1444.25,-262.025,23.8906,13266.8
1.47505e+06,389877,-3082.8,2611.21,405.947,-2045.28,328434,1391.56,17996.8,11011.8,-548.373,121000,4454.15,32.1675,1559.27,4766.76
1.64418e+06,493221,-3684.48,4225.39,1237.1,-457.916,8336.89,15572.6,4393.3,26551.7,995.402,151360,2865.39,338.161,1881.09,6331.92
2.18566e+06,337515,404.143,3142.12,-256.843,134.568,312394,2946.03,-115.327,1616.89,308.866,125467,-1758.7,443.226,-522.172,25689.2
1.4632e+06,224612,-65.6036,645.832,2050.54,8949.89,120308,285.06,130.898,1913.24,-528.762,15311.9,1324.78,-168.396,-362.123,34764.4
1.36153e+06,337716,-345.872,628.349,-1444.98,-1490.21,439642,796.793,1384.65,6465.42,584.3,64524.5,191.793,254.835,-947.621,27606.6
1.88244e+06,336764,-410.241,3077.32,-202.525,-979.979,403255,3881.6,-266.305,16530.5,702.995,79566.1,-1989.81,614.894,-1939.57,24851.5
1.89923e+06,359864,-331.699,3724.85,591.003,-1854.69,325990,3610.09,-911.519,1083.5,205.945,176950,-430.187,-100.934,327.02,54828
1.46578e+06,528948,1567.78,767.101,675.813,-649.868,486832,3351.99,340.479,20966.9,-190.675,89216.4,-298.209,783.948,554.969,86778.8
1.44485e+06,569635,2393.14,806.834,747.989,-1858.19,447280,2948.35,38.4977,2606.01,718.285,94939.5,1007.76,350.753,-476.344,19414.4
2.03598e+06,332243,-1268.32,3120.06,1535.19,-794.664,45188.2,433.662,-232.352,14150.1,34.1172,173608,2269.17,-637.11,9750.84,82369.9
1.76979e+06,634853,325.846,5428.42,5840.86,154.12,317.738,8228.47,32784.6,74298.6,335.909,144595,2544.58,-384.192,2224.02,27923.4
1.1988e+06,295621,-2218.73,3725.8,-1287.12,602.997,2913.68,-118.647,-496.113,7818.33,-410.059,128467,-57.5708,-478.429,1854.68,13292
1.57188e+06,321768,-1323.19,1546.99,-4259.52,-1455.41,162997,247.371,-162.326,2310.13,-114.657,65646.3,-706.862,285.095,2047.92,88054
1.8508e+06,477021,-1204.96,1439.91,-1828.37,-2204.42,228061,266.048,-265.727,1617.1,-479.936,159274,381.777,427.828,-759.266,57719.5
1.69998e+06,611325,-3438.12,5410.27,576.166,-1048.26,21566.4,5198.95,11009.2,53919.9,1369.6,159651,1517.02,-362.102,4260.28,12979.6
2.013e+06,572985,-2846.03,3517.15,1963.38,-2146.91,362974,15877.4,-395.738,30169.4,129.567,160764,2316.69,380.379,1393.8,18353.3
1.6696e+06,410453,-2189.35,3531.97,3038.77,-268.879,2036.07,707.946,12107.9,47934.6,-932.983,135158,2345.21,-667.189,878.797,20298.5
1.55456e+06,398238,-807.057,1043.34,225.245,-497.243,157124,972.941,-412.297,3311.6,886.171,117303,307.488,175.139,-245.75,57425.4
1.57125e+06,524425,1839.61,543.525,926.452,-277.648,522572,2218.37,489.724,4333.84,628.84,96963,-222.081,702.356,1334.8,28420.1
1.50593e+06,453492,-1899.69,1600.27,-1941.2,332.72,472633,1435.48,-634.815,717.211,1405.88,203886,-1610.32,272.031,-408.684,54279
1.48214e+06,598698,-1617.44,2805.07,-944.092,85.1096,1938.09,2901.77,-926.976,9751.09,-645.586,78744,-661.89,-730.016,235.553,18252.5
2.37064e+06,964195,-1626.02,1435.32,678.705,-4050.92,1.11929e+06,12956.3,1751.67,48205.4,149.215,433664,5044.4,1420.83,5298.34,62789.3
2.30356e+06,369995,657.221,4046.63,7783.14,-870.225,4123.19,9460.32,-872.801,64602.8,1680.03,127057,771.409,-159.386,2891.44,16993.8
1.742e+06,359996,-229.61,2643.16,1968.08,-1446.07,209603,509.113,245.782,342.391,-91.4995,87766.4,24.1959,92.6708,351.625,47821.8
1.44395e+06,246616,-680.486,810.454,7507.32,-78.0081,1207.19,345.518,-363.244,852.38,-637.628,23968.1,3219.72,-239.181,-365.768,18135.8
1.49246e+06,316468,2681.5,30.2664,532.579,-1706.32,363703,1340.97,97.5527,1490.01,726.461,117342,-33.3751,162.673,-952.752,47315.4
1.86581e+06,371750,1109.64,2926.99,-160.628,691.029,323769,833.657,-217.062,13942.9,396.95,114052,1295.38,431.785,146.023,38045.4
1.3289e+06,539038,2456.09,1351.89,-898.758,-2583.75,347596,2714.46,-58.3751,4697.3,470.281,173379,-182.498,524.06,-852.973,41124.2
1.76926e+06,465817,-536.512,2846.67,-831.495,-750.252,375342,2991.08,750.831,11756.8,233.515,81924.1,1187.62,1176.42,962.23,32511.8
1.92271e+06,279928,-385.74,2896.73,522.473,6262.55,156323,5286.71,-880.394,4222.53,-102.976,-488.403,-1961.04,475.302,1611.51,23786
1.42776e+06,495980,-299.675,2009.17,2807.48,9407.13,23331.7,2363.51,-267.927,1254.22,-571.834,17142.7,1204.22,346.452,2054.79,49663.2
1.64666e+06,353799,-1591.86,3960.63,935.386,-404.134,15705.7,1036.62,3037.23,6558.53,-184.779,112158,4864.74,-538.297,898.938,3134.75
1.43641e+06,380623,557.922,949.606,191.137,-710.505,429436,2771.84,334.529,19370.5,-222.988,143364,-10.6842,-190.013,1194.23,44471.1
1.65071e+06,451770,-2920.53,1799.36,24.1765,5454.58,527674,1991.66,-64.7658,7255.53,552.121,33879.4,-290.671,112.962,-61.6494,60059.3
1.9809e+06,344106,965.824,638.554,2129.18,532.401,522228,1384.63,271.761,6958.39,199.959,126198,15.96,-192.682,855.361,33911.2
1.41929e+06,372677,-1904.21,2261.76,-362.895,1226.33,309007,817.639,47.2633,21236.2,278.17,60707.3,20.317,-283.651,942.199,50750
1.51425e+06,660119,-3010.25,2924.87,375.608,-1105.59,11878.1,28749.6,96603.6,14529,761.468,128295,2608.65,-96.187,1016,3923.11
1.52207e+06,414382,-395.168,222.753,-523.111,-396.715,483759,2164.25,-7.26965,902.689,345.169,83735.1,-522.387,-41.5933,-847.615,57614.4
1.72268e+06,599026,-988.31,568.641,15.2722,600.062,353477,-11.3802,-287.249,9762.48,225.887,80011.5,2490.63,-13.4442,258.617,46744.6
1.27988e+06,609224,-1046.96,2609.29,-1012.91,577.468,215725,5334.33,89.1261,-176.635,-1411.06,216669,869.288,443.967,2339.15,77073.5
1.35739e+06,568866,2529.6,1563.33,-148.766,-1257.13,629479,2589.72,421.235,1833.97,524.19,166625,-398.281,454.89,-1878.69,31888.1
1.53809e+06,443966,2847.36,816.765,2572.81,-58.7628,465726,61.9633,302.727,5612.43,581.457,127727,764.997,-85.526,-131.797,37845.7
1.93317e+06,343455,-1587.4,4488.63,-673.195,-676.688,75439.8,1031.3,-529.452,212.483,981.676,149175,-1513.74,-116.648,-346.516,89023.5
1.83895e+06,420050,-279.083,655.819,-98.2697,-1204.5,446977,2203.2,-421.276,2618.06,1389.19,82236,-1016.78,347.687,-1962.6,18444.5
2.04338e+06,359071,-1601.11,2719.35,-234.833,-229.886,1817.28,4145.12,-306.074,9125.46,16016.9,143069,2333.6,-260.647,3521.32,6827.45
1.75119e+06,411481,-431.212,1712.85,-1526.16,-415.197,193207,2956.54,-208.48,1673.71,1464.97,132733,-1144.86,-58.4599,-997.715,58767
1.78941e+06,414597,-990.673,1787.42,-2751.64,-469.827,31041.6,973.336,-178.04,902.531,607.861,125932,-1481.01,64.6569,-198.744,61484.1
1.29983e+06,532120,-1459.95,2882.28,10011.9,-462.486,13769.4,30157.7,61.1491,30034.9,394.947,164158,1617.47,276.469,737.293,7290.63
1.76101e+06,361265,-943.993,3658.08,962.111,-209.006,63641.6,2243.77,-510.337,2642.63,1443.27,137005,-2388.22,229.179,-1810,56455.8
1.41193e+06,369692,-225.691,1312.94,-1020.76,-595.619,405818,2712.43,959.254,5811.05,102.557,111360,374.738,325.445,-238.928,28294.7
1.34432e+06,283078,-1865.27,1411.97,893.008,-5.23633,35277.1,1033.64,885.156,5383.22,-127.248,61810.6,2153.94,-492.465,424.601,35269.8
1.61281e+06,478276,-5060.64,1504.31,1175.78,-1090.55,486458,175.296,-352.72,34544.5,-142.992,116057,836.795,155.726,1525.54,65478.1
1.44254e+06,612521,1898.31,1092.55,40.8122,-1648.54,220357,1772.73,-56.0028,26140,1925.65,128284,544.156,692.294,-910.215,27620.9
2.18696e+06,563989,-2347.4,8964.5,-124.819,-729.166,11141.1,2006.44,-262.121,10306.3,119.086,228193,-248.214,-478.482,4893.68,7111.07
1.38816e+06,415774,477.592,2621.35,40.6143,-939.135,222589,2380.43,236.329,2130.18,300.77,126138,-1671.64,875.703,-569.875,31229.1
1.78605e+06,319535,3037.59,1272.72,-801.424,923.508,12659.3,2826.34,-692.719,15320.1,-631.865,2455.11,-1920.38,1924.34,1286.13,9407.25
1.4938e+06,622561,-2398.61,3435.23,-741.735,-194.707,53230.5,9815.83,94.0708,34108.2,767.881,158148,2757.82,308.06,3606.77,2336.09
1.417e+06,387665,-3430.48,2415.38,3721.09,-691.715,185456,1934.48,-66.0179,968.182,9.16992,165489,-62.2727,116.201,749.723,64987.8
1.62736e+06,368130,878.75,1732.86,-1335.33,-1917.68,236657,525.818,-36.842,12131.7,604.369,119488,65.4426,2.91489,2583.76,82030.5
1.53569e+06,372593,-1975.05,2602.88,-561.248,-277.521,51834.8,460.567,-922.627,11614,322.003,43585.6,-1906.59,-192.713,1200.79,69334.5
1.32778e+06,284022,-246.026,295.904,-1407.95,28.3305,226853,1030.57,480.939,2207.91,410.751,121624,-493.721,163.694,-1178.41,53212.1
1.27235e+06,445973,-1952.98,1664,-466.988,1160.5,194686,-202.554,-513.745,1724.62,15.6899,149630,-1634.58,-177.119,-514.736,55104.1
1.83603e+06,305921,-1017.22,1854.99,319.776,-89.061,289777,170.195,-202.259,14189.7,-91.0195,77549.4,684.286,-1094.91,559.656,48605.1
1.78976e+06,585100,-2223.95,499.206,1374.46,371.441,10305,25192.6,-500.97,29931.6,279.757,131786,2996.04,164.475,4545.32,6452.51
1.64629e+06,303086,930.714,1417.32,-1438.18,-649.785,73185.7,22.2165,-311.927,234.576,-264.058,52449.3,-73.294,163.235,-651.711,33335.3
1.46709e+06,322891,-1563.26,-261.448,-167.2,-462.83,16869.8,1094.78,-12.4009,23128.7,693.401,63556.6,2769.56,-134.702,189.535,6931.56
1.52763e+06,507954,-578.6,1209.95,6756.91,-165.225,2740.94,422.631,3352.4,24964.3,175.704,41804.4,5034.74,-403.281,1179.73,4504.17
1.31319e+06,679797,-3939.32,2340.34,-854.154,-1433.21,326888,6218.84,1953.66,32706.2,626.062,233298,1789.41,784.531,5297.06,28063.1
1.54369e+06,454517,-2229.96,875.71,10155.2,146.613,2907.16,2320.22,-218.529,91227.2,-280.469,76986,6588.77,-1081.49,384.945,8207.22
1.48783e+06,440776,-2023.45,-314.361,2250.84,39.7603,150531,723.685,11269.7,14164.4,639.783,260193,3001.74,289.246,-2796.81,58935.9
1.97367e+06,667197,-3840,3686.74,-1161.61,-18.1306,10967.4,674.385,-139.405,1955.79,246.771,118830,-1032.6,-114.006,582.424,27776.3
1.51772e+06,318326,-2734.79,2172.99,248.572,-148.156,7837.81,7987.24,-409.928,10474.4,3634.52,71459.3,274.676,-355.182,-610.783,9491.48
1.67175e+06,609905,-2333.9,1663.51,-1792.49,-1541.8,390452,7241.95,436.784,27883,168.961,132640,286.672,599.199,1405.89,37045.3
1.47812e+06,435988,-651.94,955.492,4397.66,6340.44,440937,2369.8,-505.973,101.746,630.082,34848.8,694.517,274.638,475.368,38453.4
1.35787e+06,235271,-1455.34,957.124,-968.928,164.749,7112.63,2428.34,-21.007,21804.2,554.02,61982.8,2080.7,-266.739,1313.97,3430.95
1.56111e+06,304246,-2259.6,-157.351,-133.6,14053.4,28086.8,1245.02,-633.051,15199.2,117.651,19013.4,1388.14,-87.5319,284.165,16131.1
1.48115e+06,318151,-860.442,195.71,-717.07,-778.164,25518.5,1906.67,-5.30697,4378.51,-736.09,116774,5270.18,-13.0148,4913.25,6523.62
1.71611e+06,587128,-3751.86,3625.73,284.129,149.829,25500.9,7818.71,-172.285,45616.4,-186.423,125880,3923.96,-592.516,3351.2,8586.64
1.73129e+06,505754,1123.47,33.8074,2087.73,8796.15,183111,3118.24,456.329,3477.03,289.454,42766.3,-443.14,306.361,-331.509,72208.9
2.15255e+06,254833,-1466.95,858.863,-354.748,509.849,278775,-171.157,39270.1,11470.4,80.4803,23060.9,1707.58,1.12639,-1030.99,16348.8
1.35194e+06,439453,-1594,12871.6,-95.437,-465.051,78684.9,492.721,912.891,639.067,-464.322,154206,4242.5,-114.614,-29.5664,5824.88
1.51259e+06,522098,386.993,217.891,332.867,-2410.57,355910,1018.27,950.376,17112.1,404.084,110037,7.9967,289.191,-847.949,18509.5
1.6422e+06,314171,-1020.84,364.598,-198.433,-1636.47,445948,564.946,268.942,24365.2,333.347,42507.4,2436.28,221.154,-145.71,34726.4
1.63865e+06,518033,163.614,-171.847,2068.99,-392.072,3002.58,1698.37,16467.1,78544.6,594.638,19326,5931.5,-191.083,-1886.25,14938.9
1.93865e+06,303253,2529.83,815.885,3125.62,6339.33,62645.3,4664.48,-395.931,2844.34,-25.1395,23809.2,-70.5269,7.96625,331.85,14084.5
1.54021e+06,322681,1171,1098.93,-941.738,1125.91,295027,-633.598,147.127,7871.24,1586.76,127553,42.2103,346.656,4628.62,60526.4
2.06198e+06,326160,1329.65,888.989,-124.246,-479.501,271441,2091.01,-471.956,1095.63,314.101,123004,-1526.49,-345.877,-416.549,53895.7
1.61314e+06,434737,4951.6,1575.05,-1802.85,-1412.04,378466,4138.18,945.955,4234.6,-105.749,122.739,-1868.37,2332.31,279.398,30009.2
1.32423e+06,330632,-604.925,4978.84,-254.685,-259.598,103790,3621.16,1687.22,13149.6,-150.085,142934,-1678.37,-1053.82,1385.15,39460.9
1.38252e+06,497144,-5481.63,2238.04,-544.269,-159.533,568702,2423.56,0.541542,13267.7,977.046,95212.3,-1524.32,-217.328,-297.768,55112.5
1.7527e+06,271836,-1671.22,831.418,-1733.18,-1618.09,380085,1008.94,116.603,12426.8,-125.6,124682,1085.45,91.1193,-1284.08,45535
1.88981e+06,407411,-3131.2,4406.24,1913.31,-2161.25,442935,1966.4,62.3814,239.328,154.525,139520,-499.292,191.55,2458.89,83662.9
1.95644e+06,456126,3227.35,1119.2,7957.7,3239.41,174786,2383.03,-970.465,1069.45,-711.61,32593,226.256,235.327,358.179,25947.2
1.54068e+06,309976,687.484,2123.11,-512.281,-1035.05,277382,1763.29,-641.019,5049.57,-159.572,113765,-239.208,523.159,162.475,20008
1.56598e+06,308108,-2143.92,2042.12,-923.051,-484.757,13100.3,-223.989,-261.094,110.897,196.935,51272.6,-959.655,119.524,-333.074,36696
1.30291e+06,404023,-1111.52,363.836,1213.1,-1058.37,620804,1397.77,603.204,21497.3,419.991,95616.3,1711.66,524.549,-1236.06,33797.4
1.26778e+06,511892,-2709.32,1357.78,1144.62,395.787,294767,1838.23,31361.1,6678.81,117.357,25281.2,4446.21,-57.598,-481.975,8335.89
1.95696e+06,701231,-624.116,8908.44,48741.2,3434.83,842.69,8579.07,98076.4,7108.96,417.057,257186,-3386.71,1184.51,822.992,12875.3
1.51752e+06,347564,-1776.86,3712.24,-2760.27,283.157,102572,3968.97,119.968,15460,-359.472,206476,958.943,204.188,1849.75,9707.37
2.97342e+06,922469,-3762.12,4808.39,-77.8908,-726.55,7790.05,1598.78,-334.161,9678.64,563.561,216112,787.911,305.985,977.215,32830.2
1.77569e+06,336672,1901.52,1501.89,-645.547,-47.4023,286634,2883.23,-1173.69,25275.1,646.499,96804.2,3306.28,-604.994,343.922,69179.8
1.26879e+06,476949,-1188.18,2581.89,-844.748,-1004.14,7313.65,5488.63,-418.319,14432.8,501.687,120739,-1338.8,76.9132,-917.436,17092.8
1.38152e+06,362483,-847.185,2172.88,3129.44,-1459.91,228688,867.052,225.55,3026.12,232.152,64645.3,-247.309,244.312,675.835,19808.2
1.71295e+06,655129,-6307.51,1439.58,-488.964,-3327.03,758801,863.989,511.415,51593.3,-691.065,231309,2093.47,373.873,-728,78368.3
1.24664e+06,420799,-2789.91,1554.31,490.503,-1230.6,356800,-481.491,626.911,13985.3,805.812,71851,1563.92,178.308,257.918,18412.8
1.41979e+06,359211,-4416.91,4183.42,-80.8149,-2072.68,536608,155.594,-627.238,8755.17,-116.514,151498,592.118,-460.42,376.859,65878
1.28636e+06,247245,-1010.32,386.108,5329.13,8445.68,99402.7,1045.22,-307.592,189.337,-349.295,12598.9,-1084.89,9.25916,-541.525,15384
1.61962e+06,392393,1924.59,2200.23,580.459,-677.116,172327,1368.54,-376.492,619.006,278.461,101553,554.269,270.135,-188.543,15478.1
1.6867e+06,380606,-2300.29,2425.78,-1802.4,-761.366,23522.5,1912.13,226.02,230.397,1141.06,227875,47.6536,52.9255,9281.55,38053.1
1.99752e+06,428112,-2745.36,1756.04,-567.26,-1115.77,586072,1836.6,-95.0246,535.682,1360.1,132109,-345.337,832.592,84.7305,75481.3
1.42974e+06,648991,-2482.84,3202.43,4121.5,-1058.92,234500,2766.86,7577.67,12173.5,1951.6,163917,4558.24,181.188,-824.812,2897.51
1.62578e+06,447355,-1294.33,3175.91,16561.5,-684.242,29367,718.366,-504.036,883.405,-23.2881,68381.3,678.051,-412.53,2045.28,24634.6
1.26983e+06,419117,-2042.41,2041.73,-423.042,-269.666,12586.5,14764.6,95.1866,12050.6,-403.348,162662,-374.67,-361.926,1076.16,21239.8
1.74702e+06,487361,-916.321,2137.06,-182.17,-2431.3,335892,3294.44,-682.507,4370.65,134.159,136836,-2068.86,-478.267,748.402,32398.6
1.21268e+06,301813,-870.615,-468.322,439.578,-548.955,6704.27,2235.48,-979.661,50812.4,-388.394,4330.31,6134.87,-1043.73,-960.2,8077.53
1.65237e+06,270605,-1499.89,2727.98,-658.372,-648.184,153090,807.096,-254.942,20482.2,-788.399,104829,704.593,81.8161,1303.31,34120.5
1.54335e+06,479873,-2342.83,1652.05,-1660.64,-85.4566,22784.7,3047.97,938.391,15826.1,-386.789,182214,1746.41,105.643,445.676,13702
1.37614e+06,377363,-3506.85,3109.73,265.381,-216.212,32429.1,1572.28,596.521,2811.01,-515.257,153496,1828.08,-374.698,3015.85,4454.29
1.35438e+06,517377,-1713.2,1192.47,-1128.02,-2269.83,773836,1948.47,554.863,3367.71,1322.82,146377,787.386,737.822,368.43,43004
2.15969e+06,503954,7724.96,546.279,15771.7,9616.39,240085,2845.63,-123.295,-322.976,-402.596,64933.7,-602.065,-358.887,-656.498,37211.8
1.33389e+06,344158,-927.552,2369.22,486.523,2196.29,8491.36,675.715,-304.652,2841.21,-294.739,71674.6,487.265,44.0037,-372.906,6669.55
1.41591e+06,286349,228.709,751.806,1091.76,-969.48,359673,1671.1,724.473,3244.43,-893.593,67662,801.583,-331.086,2147.55,40895.9
1.73982e+06,502997,-605.2,1705.68,333.003,2725.46,8710.44,1513.64,-409.111,6316.51,896.255,117577,678.38,53.4489,-908.561,6431.26
1.82548e+06,269351,-1812.28,1108.65,-1046.14,-1860.87,350172,1887.91,129.64,2818.55,770.04,89383.2,-456.85,229.644,-1091,67566.6
1.58852e+06,277091,-2641.74,1236.27,-2316.59,-637.793,584164,1789.58,-173.943,6444.2,643.132,84010.1,-511.353,81.9402,-369.436,46174.6
1.42235e+06,432365,304.447,4155.42,990.655,-609.74,5508.68,23561.9,37410.2,27552.2,113.354,53532.7,114.527,414.697,-1053.26,7352.34
1.7049e+06,308855,1757.55,1721.04,517.412,-991.946,330189,1476.76,382.461,3770.11,474.865,89879.6,1126.82,-31.3716,247.557,57009.8
2.45103e+06,781215,-4427.18,4697.29,-2553.45,-2001.2,521149,1874.7,-516.772,28147.1,1540.43,187025,3545.43,-550.69,2472.12,67056.5
1.60472e+06,289698,1309.22,1775.98,-1155.81,-1545.67,356679,2378.22,-201.606,1327.74,-404.862,88903.8,-1598.13,-39.0861,16.7832,33838
1.76236e+06,344581,-2661.97,1262.77,65.6459,-339.364,62159,639.216,-299.626,9266.42,100.588,50226.4,226.141,-893.017,719.172,68814.6
1.36146e+06,570395,1656.49,1984.84,10050.7,-745.82,23316.6,4324.52,-3.67941,17527.3,138.656,99442.9,2379.8,61.3901,-334.031,9344.51
1.3021e+06,301433,592.452,751.876,-160.864,5751.76,105242,341.184,542.779,767.203,706.588,11919,-907.223,-34.4226,-1019.78,20799.6
1.75779e+06,489970,-2169.46,4350.06,-1325.77,-260.139,250035,1934.62,-510.647,11630.2,1246.65,138811,-1819.09,-593.754,1209.66,54076.8
1.44671e+06,341636,-3104.82,1407.25,708.382,-573.459,40937.5,171.067,186.013,4095.67,-1700.62,100374,1632.29,-161.052,3088.35,43812.1
1.57617e+06,393926,-762.18,2195.08,-3550.59,6261.04,207690,1308.23,-641.299,17719,92.9067,79178.4,-1015.9,624.151,696.777,87815.2
1.70486e+06,580491,-1641.12,991.293,1083.28,-333.878,285102,4345.7,1413.12,16955.8,423.422,75966.3,4108.35,-54.3091,238.822,11222.4
1.59183e+06,433725,1307.7,3158.27,2769.99,7729.91,153214,2100.11,2557.45,9347.9,121.925,32686.6,-272.83,-363.641,377.819,49825.5
1.67391e+06,316078,-2916.49,3237.66,-91.907,150.194,10291.5,827.15,-872.014,7195.82,876.387,36006.9,1308.45,-176.234,2036.82,1551.64
1.7474e+06,399898,-1007.79,1066.42,-552.754,387.076,11000.8,8406.96,15924.4,41615.4,240.945,116126,1703.05,82.0682,3918.41,12074
2.02787e+06,425377,-39.6518,-350.129,-1161.84,-1207.17,368908,3490.39,497.642,51242.8,-21.0488,202182,-734.75,-242.714,3047,70057.9
1.54837e+06,366057,-2238.3,847.683,19.1237,-157.123,361214,-420.304,-326.454,19996.5,495.47,76873.4,2043.42,-523.797,236.129,37859
2.18596e+06,533244,1875.02,239.368,19856.2,6444.75,61051.1,4003.04,-163.298,-198.952,646.346,13694.7,-1670.36,876.725,1037.44,44696.8
