"FSC-A","SSC-A","CCR6","CCR7","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","T-bet"
1.47195e+06,491745,-2229.49,5697.01,493.164,-269.952,19753.3,734.126,49.0414,205.959,792.148,167937,2427.22,107.988,3379.21,6557.91
1.83746e+06,465958,-6070.94,2296.35,-1695.27,-1654.76,594874,160.236,-717.353,7251.18,10868.6,139103,5386.03,-153.651,6105.07,13439.1
1.42518e+06,370826,-2632,5437.15,14627,-580.655,51025.2,16257.8,39.6498,-940.531,7978.53,151352,1894.19,-149.649,814.406,4489.13
1.31104e+06,339819,-1377.2,2001.46,-553.556,105.225,47035.9,967.567,-188.033,23011.9,97.3472,88181,2509.2,-60.9416,4794.38,5880.28
1.77818e+06,541050,4474.19,3481.92,342.541,13316.7,471967,21.8316,-1293.2,5359.63,-313.265,52624.1,600.912,306.828,253.971,84305.2
1.43799e+06,470038,-24.357,1799.26,2359.91,14591.6,435454,1393.79,822.571,2611.28,907.528,18937.5,-3.19739,551.948,982.721,40052.7
1.25898e+06,278179,-1659.06,2486.92,-1139.59,-1203.8,71946.4,3889.69,242.793,17432.4,140.943,72083.9,-1424.9,-487.176,1840.41,12611
1.48665e+06,291790,-947.211,2755.1,-18.0781,-746.626,65549.5,719.878,-196.904,2004.85,-842.816,134174,-3.10229,132.048,3326.6,52993.5
2.13379e+06,427019,-705.443,1481.69,515.394,-228.374,48771.1,4361.45,950.509,7690.43,1158.61,65178.7,1701.07,-69.1228,1226.76,3273.28
1.78461e+06,427836,-1708.61,2310.77,6684.85,8084.03,237533,1081.16,-753.443,6961.73,-33.7336,34570.2,-2418.73,-412.45,-162.406,67165.3
1.40504e+06,368754,250.045,949.893,-382.106,-378.288,102656,507.746,336.884,38026.8,-214.901,73561.6,5054.53,320.68,4034.92,4934.69
1.69635e+06,473344,-555.28,303.217,-70.1293,347.55,586374,1026.07,223.425,39864.7,639.001,59631.6,6297.42,232.733,2435.38,9520.19
1.32673e+06,334478,-2062.08,4428.1,-681.816,-177.14,160736,-109.967,-194.98,1122.5,-616.748,145263,-325.02,-278,4529.17,50418.6
1.49725e+06,369472,8186.88,3225.42,7336.66,11448.8,166289,1772.31,-581.071,-954.435,-108.04,29349,-747.956,-126.728,490.936,47365.5
1.5381e+06,438601,-1064.75,3390.66,-2253.32,-802.628,338578,2101.93,179.047,2320.18,583.844,132554,-1699.46,-328.419,3693.29,59165.8
1.67253e+06,335819,-2388.57,2228.7,-1400.33,1797.8,147899,387.836,-60.4078,8785.58,83.5249,129016,1016.95,-304.264,4694.59,76400.5
1.62068e+06,425323,2063.67,867.258,6687.14,12681.8,456399,821.061,158.402,5479.67,-34.3591,32271.6,26.3633,404.437,2207.23,61164.3
1.71548e+06,393868,1825.97,637.99,5831.88,6781.52,487955,98.6834,-394.299,11410.1,578.396,38480,345.373,94.6161,1010.56,54175.2
1.7143e+06,314407,-3879.44,2940.58,-4.27667,270.217,26522.1,7606.71,-556.462,24538.5,15948.1,87295.1,5730.07,-7.65243,7158.21,5974.74
1.47173e+06,533189,5121.75,505.361,1428.52,2691.11,670259,3568.49,479.483,17331.6,-201.646,143933,-614.001,467.089,63.4297,70635.1
1.96335e+06,518447,857.035,2687.91,169.572,13098.3,152412,1078.03,-619.812,26570.3,-1073.7,50732.4,1811.71,-222.553,2841.88,72292
1.52945e+06,293284,-2636.83,1267.13,203.033,-185.337,321333,7280.25,24.6224,27948.8,352.553,41891.4,2024.99,120.47,1340.79,29450.6
1.26525e+06,340733,1726.34,-614.444,4604.99,7852,309829,1162.8,988.006,1875.96,776.799,9010.97,808.106,891.155,-770.91,56501.1
1.80432e+06,312491,-2610.6,2097.66,1014.74,12045.9,37003.8,-624.626,-172.115,8147.61,57.5049,22678.1,-2163.05,-317.814,12571.1,108821
1.42339e+06,354677,747.01,2973.31,-2312.98,-1518.29,344815,1002.64,-319.551,14164.7,-67.1694,85645.2,-686.138,129.46,8016.44,52975.1
1.38436e+06,472311,-3570.15,5909.58,-21.7959,-298.094,39547.9,3986.43,-103.722,32471,1279.96,132837,420.412,-594.971,2774.78,6195.67
1.53632e+06,427908,-3194,2987.81,970.289,4329.19,564407,1773.85,-369.239,24156.9,79.5537,156361,-2639.03,736.879,-194.484,88557.8
1.36224e+06,346282,4775.14,9.57791,7507.26,12794.6,243451,377.645,-384.708,5794.97,139.839,12549,-1266.28,168.273,423.456,30210.4
1.56622e+06,562045,-2760.37,5454.14,-291.726,15984.6,506596,586.89,-614.064,25073.8,55798.3,74856.5,-2743.13,-902.593,7000.46,95909.3
1.43066e+06,307789,-1557.66,3993.93,2317.42,209.613,214988,3906.93,-673.748,4057.03,971.507,111390,-488.79,103.319,500.379,39702
1.27911e+06,510195,-1578.92,2463.19,707.921,-3039.99,740648,3466.21,1631.8,42785.7,1117.49,134863,6672.44,986.856,5025.8,5562.79
1.67257e+06,421987,-1995.33,3336.22,3606.09,12123.3,380616,116.949,-220.044,49092.6,-530.2,-376.143,-2743.22,-645.841,-8.33496,49021.3
1.61489e+06,342538,2775.35,243.189,750.094,9140.25,273843,1552.16,-37.8809,880.263,147.488,26535.2,207.455,450.317,943.829,61271.7
1.42624e+06,493154,-1348.75,3326.31,-385.661,-951.565,95600.7,191.563,-220.407,29352.8,1415.85,197236,957.796,261.774,10192.8,76354.3
1.26267e+06,367185,1784.77,3584.66,2030.31,340.788,362427,1534.61,-629.906,28278.4,1112.08,100660,794.904,-587.032,324.826,68927.2
1.33042e+06,501452,-963.87,1514.89,2295.1,-215.399,50280.8,1874.73,246.005,7584,7069.97,124761,4463.83,352.198,1169.95,3834.98
1.32969e+06,472316,-2067.07,5512.85,510.708,-1781.07,477107,1429.39,158.222,11074,3179.04,164620,6351.51,-62.0411,13069.2,7086.27
1.69661e+06,573302,-1542.11,-1460.31,-113.849,-324.084,15573.9,1086.26,99.8422,22666.7,20517,70445,1292.68,-214.492,8871.68,6428.49
1.4082e+06,378125,3187.96,1503.79,8737.42,11325.6,292419,869.995,-345.783,-63.8491,-1121.16,20720.4,-434.412,102.126,-1177.72,37188.8
1.65225e+06,507962,1619.01,-1540.66,6388.71,19259.4,195476,1435.7,-161.993,144255,3261.46,5260.66,-1224.08,-415.406,675.072,73109.7
1.53742e+06,517227,2180.42,-743.826,1480.34,8569.95,263931,676.652,359.516,3697.68,288.848,39912.4,2089.73,879.382,4825.27,102762
1.503e+06,634745,-609.282,780.594,269.104,158.545,216695,14370.5,54812,38165.8,-616.314,124946,3066.19,449.008,1880.87,30431.3
1.38466e+06,365317,784.886,5326.43,15563,-725.43,322842,1615.33,-597.14,846.345,3257.25,152703,-1699.59,-737.346,1433.89,33759.3
1.57519e+06,370500,-1120.74,4531.53,-3602.56,-915.732,163886,-190.939,16.7869,17771,997.681,147102,-2924.46,164.691,5775.07,60331.9
1.46662e+06,491954,-1389.1,5688.3,3064.55,-755.635,452456,2547.89,-555.885,18429.8,1144.77,207083,-3893.6,271.135,685.875,66042.6
1.41144e+06,333612,-651.303,4364.81,-53.6158,9504.57,156761,671.919,-664.085,16365.7,-1453.64,42732.1,-2009.9,-34.6063,1135.95,76430.3
1.73525e+06,412440,-1277.71,1823.02,4596.57,5670.47,8135.12,45259.8,-330.018,11338.8,-235.755,75401.3,-1215.54,182.296,3531.12,7357.11
1.58954e+06,400694,-4123.34,5299.47,-1913.83,-880.126,255634,1008.53,596.676,11932.6,173.69,155780,-2596.42,292.984,12109.2,114365
1.33536e+06,469292,-2805.55,6038.04,-102.438,751.917,86039.8,6198.17,599.958,32134.4,256.26,233496,8220.79,-119.419,7044.7,7618.19
1.41801e+06,442572,1272.93,3056.66,-2136.79,-740.501,127194,3532.46,-209.044,1254.34,-39.6289,109175,-314.978,772.362,4032.95,80146.2
1.53701e+06,457491,916.625,2052.11,-802.398,-2840.26,322562,2148.55,-161.622,2051.89,718.764,112114,-1058.47,477.64,2105.58,59445.1
1.71774e+06,489584,5786.92,8006.24,2983.61,5328.84,512471,3862.9,-1676.54,30162.4,-735.355,186282,-3798.58,-257.717,7458.55,90399.9
1.55756e+06,299538,-3419.21,4556.98,848.539,-324.409,34039.6,1271.11,-252.361,26411.1,-405.516,123664,6537.12,-586.458,4856.51,6365.56
1.56814e+06,543925,-2650.04,6347.31,-624.932,-237.701,18825.2,6360.66,83.4542,15138.5,18362.1,78477.9,1457.9,-235.071,21963.9,7902.01
1.48414e+06,350833,-2259.87,1016.21,-1672.47,11321.6,476981,1301.35,-249.695,23534.6,602.306,15426.3,-822.43,-286.866,1706.54,60244.4
1.63736e+06,475829,3192.03,1304.69,3412.23,13282.8,283632,1660.38,-331.786,365.001,-306.367,53392.8,-1055.41,249.212,401.607,75708.4
1.31509e+06,316144,-1781.81,1418.91,-378.346,48.3774,85153.6,-340.016,2596.82,18869.9,1013.01,76905.6,3037.85,-378.121,11934.5,18021.9
1.22083e+06,423945,130.315,471.203,380.317,-546.112,48036.1,14098.4,142.784,17638,5418.82,95283.1,718.388,329.914,1441.38,20471.8
1.64867e+06,418321,3712.47,64.0524,-336.18,-165.265,167731,1266.23,821.928,303.32,-391.458,134273,1384.59,763.644,285.73,58218.1
1.30567e+06,404246,-2092.07,2421.79,678.4,-1121.51,478761,988.653,-294.851,1103.41,1594.87,107045,-399.935,196.629,466.424,56766.6
1.47368e+06,394342,-2071.53,5019.13,2440.52,12638.3,158795,424.227,-994.217,52416.8,181.732,50005.6,-3539.35,-805.355,4027.65,63013.2
1.69516e+06,315496,-1810.12,3091.44,-3042.48,12916.1,101687,1786.97,1887.99,25681.9,344.929,74919.2,931.241,454.632,2731.3,62993.5
1.76422e+06,292656,4575.37,2634.51,483.832,12530.7,313359,3369.55,-879.748,765.589,108.105,51085.2,-418.485,235.182,634.389,57833.7
1.70592e+06,402502,-1299.22,1346.06,1649,6647.51,492233,288.091,-1125.43,27827.9,-274.918,50863.4,-1016.06,120.112,2404.94,65104.8
1.27237e+06,442371,1416.61,172.27,-571.738,15058.6,492237,2140.93,60.6159,21683.7,-402.38,33944.3,1865.1,829.907,-164.721,77951.3
1.42473e+06,371099,-1107.35,2819.76,958.431,16508.3,184622,1236.55,146.976,8895.86,592.781,25394.5,-1696.3,3.4717,1108.44,45746.9
1.49099e+06,639441,2145.68,1609.45,1201.95,11816.8,390407,-403.455,-175.018,924.735,-1498.82,27117.6,1313.67,358.863,1558.29,47004
1.2817e+06,439801,-364.651,919.861,-1058.91,-15.1916,27650,1969.79,424.025,29458.4,-114.751,59013.6,4188.26,193.344,1610.81,4794.6
1.51485e+06,326374,451.673,1232.57,1287.26,7185.79,266851,-162.675,-40.5746,18357.3,495.133,33980.8,-359.607,-271.88,-1098.07,73669.9
1.24068e+06,264427,286.013,757.238,239.729,-4116.35,507125,2823.91,1358.62,15887.8,321.448,119387,327.537,1079.69,1217.16,25334.6
1.53054e+06,461286,-1645.56,2320.96,17520.5,16147.7,193752,1043.28,-421.472,10757.8,-426.835,12739.5,-1910.87,113.491,2949.16,82728.2
2.29486e+06,372492,-1235.46,1582.36,3982.06,-620.147,129897,4973.72,-598.274,3348.28,3154.54,171282,1355.88,-310.431,3467.38,29248.1
1.83474e+06,329683,-1677.96,1085.66,820.043,-102.188,9347.2,17734.1,-34.6298,30162.6,8422.18,73625,617.321,52.9034,1764.88,37403.4
1.37713e+06,333592,1658.13,1125.11,1360.31,-1614.84,360407,1727.43,277.062,76891.5,699.09,69050,2275.18,55.9899,5847.78,62490.8
1.32106e+06,571761,5798.77,1654.55,-60.2019,14524.7,197960,1431.53,-1256.81,4621.57,1124.69,48185.4,-2154.71,-217.156,1507,79734.7
1.2201e+06,297677,2313.66,17.9454,-516.072,389.081,170951,953.121,627.984,66253.6,458.592,64139.5,-266.67,648.437,-674.877,25843
1.90387e+06,561141,-2547.87,3881.07,-1572.93,-625.457,7644.98,28431.6,1781.09,17908.5,10537.5,236875,-436.028,982.312,2272.44,44246.1
1.41801e+06,406202,-2024.38,3737.38,437.615,-326.051,2326.99,364.856,1191.02,22598.6,697.569,89184.7,427.991,-260.958,1596.91,27759.9
1.32378e+06,501580,-1947.16,-4.50636,-201.15,-249.627,212734,7697.39,70.4981,38047.1,788.112,89522.8,2528.74,134.641,512.488,51214.8
1.63447e+06,281604,-876.701,672.989,2333.48,-1136.07,390366,469.284,269.063,293.628,1474.48,46612.3,-22.4367,368.417,1989.22,48800.8
1.84109e+06,324662,-192.354,2935.2,498.877,-1408.01,331721,446.636,-77.2102,4571.19,1230,131905,-1330.77,364.945,-75.8398,66307.1
1.22744e+06,626988,-2052.01,256.32,1678.41,-3351.91,1.02324e+06,4471.93,2179.31,29246,2941.49,200042,4977.28,1093.65,5127.31,17289.6
1.48866e+06,389591,-1992.15,1968.61,1361.93,-458.401,510367,805.978,-932.281,4552.36,613.593,133986,-707.268,255.484,-717.889,71943.9
1.45395e+06,323942,238.592,8.4129,-539.488,-1075.31,45218.6,2833.3,-856.639,28784,-665.419,136454,5349.74,-188.933,1144.03,4048.4
3.59232e+06,2.88087e+06,5080.77,2519.15,-578.822,10073.9,116679,29197.5,1223.22,18499.8,-590.814,98790.5,378.682,1503.04,-1173.59,102180
2.06837e+06,640209,-2218.12,3315.51,-432.032,-463.021,145793,276.178,-751.701,78903.1,1981.96,189518,-1213.77,-641.157,7118.46,123576
1.28684e+06,544887,-1998.3,5186.42,1.09967,-464.686,114076,13235.4,-117.084,22642.5,-357.121,111678,5400.85,-221.385,5227.4,5981.03
1.90133e+06,452944,-2752.18,2350.89,-238.966,-630.002,449644,9347.81,876.372,33642,226.919,83605.4,2335.21,408.75,1062.44,12852.5
1.35321e+06,519922,-787.131,1088.78,2650.39,-1492.49,210399,8149.29,486.244,33972.4,3955.86,150517,1716.03,525.632,1348.7,45859.3
1.79916e+06,399293,-2450.47,1253.84,1774.15,10963.1,297137,599.154,-941.996,1350.74,-741.767,32397,-98.8813,402.355,735.046,63665.3
1.27187e+06,399416,-2321.02,1175.45,-408.613,-330.722,108813,352.844,-146.453,35136.5,8662.84,99362.3,1976.46,-247.302,10347.5,6926.47
1.94521e+06,470084,-1443.97,2987.45,-863.838,220.945,48061.2,5137.25,33686,1675.12,1878.05,113093,3265.71,766.639,1779.96,5369.49
1.35848e+06,469521,2308.72,403.275,793.912,11962.8,393624,-751.645,-373.248,28642.2,-7.2771,13282.3,-254.661,-50.2058,-513.218,25255.9
1.4994e+06,556340,-2040.48,4386.39,639.387,-1137.88,-844.448,42194.7,2216.01,27200.6,978.637,102290,-481.35,78.0334,317.648,11964.4
1.73182e+06,477498,-3387.7,5792.65,2630.09,-802.522,27132,19964.1,1577.69,29090.3,1360.34,166976,730.529,-327.365,4631.2,17076.3
1.43677e+06,273614,1551.54,700.61,-24.1052,-2224.37,258114,1107.07,400.547,25857.9,1206.4,57832.1,4438.53,-97.9618,-54.0293,39424.1
1.5697e+06,406041,-949.184,3987.64,7380.7,-420.541,110136,2365.95,-169.276,244.545,3547.85,141616,3951.62,693.842,3833.03,13477.2
1.49162e+06,285596,760.735,1698.18,990.52,7934.88,336372,1616.63,160.296,1341.29,84.9463,38033.1,1098.71,119.731,167.755,76674.5
1.48401e+06,437261,-2604.77,5501.11,1740.91,1216.13,514664,2834.69,-493.197,30147.3,1715.38,141500,-2679.08,-292.181,6813.66,45777.4
1.65294e+06,365480,3294.44,1100.65,4429.51,9653.42,482801,-383.056,-439.976,3115.19,80.0082,16439.9,340.885,-39.2995,1095.27,65108.8
1.41583e+06,313785,-238.411,486.228,3233.74,13437.9,146263,1512.78,190.04,12742.8,1233.45,7026.85,-1356.33,99.7461,-578.872,42923.3
1.3793e+06,436205,1397.21,1042.04,2412.87,-2874.99,539953,3749.12,1435.91,100224,3056.04,148653,660.242,1173.78,1671.81,48894
1.49768e+06,509574,3196.95,1048.69,-1458.61,-799.242,177360,1126.93,-62.3149,8302.24,-476.536,100540,678.02,-22.0802,12071.1,30432.9
1.52607e+06,420963,4094.61,2720.17,6330.05,10532.4,424346,223.477,-851.187,556.427,1316.03,16909.6,-964.777,-132.424,509.528,42903.7
1.96985e+06,425221,-2573.21,4332.5,4112.21,-399.216,48944.5,10144.6,20249.1,59689.5,889.082,208440,1670.37,107.802,1936.28,27814.1
1.57066e+06,364043,-1042.72,1287.84,-2701.55,21447.2,47905.7,2720.84,-709.577,33004.5,4849.55,76392.1,-2819.45,201.164,2162.77,55107.5
2.01133e+06,989737,-1921.3,8960.03,1464.82,-524.271,51274.4,40092.3,3814.34,48980,30939.6,198953,1260.89,-631.405,34368.6,34498.1
1.84236e+06,559364,-995.11,-1157.17,-656.126,17151.9,199183,563.7,-1001.28,24042.8,1920.46,50233.8,-154.891,630.319,20034.7,57308.8
1.53762e+06,326178,-2795.1,771.292,18.0538,1323.16,524256,1332.19,140.753,11006.8,1653.22,155325,7276.76,489.578,2998.34,14953.6
1.56563e+06,339349,-2305.69,3775.26,-1179.33,-1417.12,52152.9,32253.9,76.5512,31150.9,17713.5,177672,225.078,-124.38,4543.05,23397.7
1.38399e+06,838502,-786.945,957.863,9.28125,-796.413,25938.8,6892.42,13289.7,10093.7,-143.25,153383,916.314,369.772,1468.04,51523.8
1.61096e+06,541233,-433.322,498.012,-337.764,50.0051,82503.4,1187.1,228.33,18204,12909.5,120874,3503.37,61.2292,1288,3037.98
1.39925e+06,387383,-3470.96,3713.37,-945.375,-738.792,297723,1545.99,-833.005,27534.9,-263.509,114994,8243.77,-296.831,2331.92,2916.24
1.2546e+06,663172,-4871.25,5306.27,1735.4,-209.492,734461,7548.56,5277.47,13397.2,1198.71,88874.4,-513.685,-430.703,1185.07,42847.6
1.54496e+06,367483,-1592.98,2036.28,1095.52,770.966,178340,1110,-290.891,1626.18,338.914,74518.3,-2327.03,-388.868,2877.47,76245.3
1.55042e+06,446520,6519.74,-20.8144,7110.25,125.571,607394,1822.02,1116.27,3508.92,369.944,30744.4,917.174,567.075,-198.925,50570.4
1.7897e+06,337799,-953.454,2279.02,1318.36,252.756,373456,-149.013,99.0324,33876.6,-49.5815,95274.7,1447.13,-406.256,1825.38,53545
1.61083e+06,488969,1060.76,1780.22,541.457,-2826.76,303908,3374.45,826.732,8314.52,-431.268,159319,2251.29,595.633,3475.11,61791.3
1.58884e+06,455175,2849.09,1343.02,2967.73,2958.49,483540,301.671,387.287,7639.89,258.71,26500.3,1263.29,548.166,1233.47,43380.1
1.24457e+06,349115,2050.15,1343.02,3096.02,12126.3,499605,1575.49,963.609,4273.2,183.357,35586.3,3056.23,439.926,2048.71,59390.4
1.62698e+06,382753,-1117.51,1037.77,-160.82,-862.091,88913.2,811.273,-223.015,21251.5,299.102,70778.9,7249.53,150.366,3455.43,3374.64
1.93308e+06,384770,900.58,1318.27,6130.46,15585.6,406839,1181.16,-1264.34,-515.845,49.1318,31330.2,-1904.35,-64.4333,1908.19,67063.9
1.48141e+06,377745,-2164.33,5338.19,-1189,-1225.68,400724,353.873,-282.988,18632.1,758.201,95129.7,-252.04,-479.146,10083.4,67230.5
1.60454e+06,452533,1040.65,3316.01,2717.75,-611.818,248946,4627.9,-762.356,1076.35,2403.35,149438,-1346.98,205.444,4012.67,60974.9
1.45128e+06,340487,3137,1652.85,-1264.75,8831.65,241682,1635.63,-407.783,301.804,896.271,8167.83,102.098,12.9426,1006.95,50111.3
1.44487e+06,423583,947.522,689.591,5075.53,2245.6,353879,2680.48,260.702,8165.48,-731.224,160113,1502.05,997.534,661.871,80124.7
1.41851e+06,290109,3790.31,625.426,2262.26,-2120.04,539031,1551.83,486.661,13316.3,1629.21,79240.2,570.896,734.578,1793.7,26900.6
1.53323e+06,380250,-456.142,3148.38,166.31,-315.932,91703.6,319.055,-1174.87,351.646,244.963,133782,826.555,-175.272,2231.13,46159.7
1.55581e+06,356456,-172.145,394.264,219.29,-1183.14,398384,1493.81,1114.9,26088.7,-524.697,112413,1036.3,753.148,16190.9,44808.1
1.58343e+06,440947,-1552.59,1976.01,444.648,-331.924,87488.9,150.329,-376.665,21074.4,5201,156412,4594.38,-216.185,2966.86,6517.41
1.70792e+06,327023,1638.22,1524.35,5856.1,12970.9,326002,1288.61,-258.143,3431.46,-493.164,28479.7,661.841,660.005,367.341,58825.5
1.93513e+06,537769,-139.891,-90.4845,22418.6,15825.7,107445,900.495,101.395,1239.85,8920.53,52718.1,1501.53,70.3311,836.014,47199.8
1.62479e+06,536332,3179.22,-429.13,3410.15,8080.96,449916,1050.33,62.2118,2276.07,833.061,47145.7,892.355,632.343,177.604,77038.1
1.58544e+06,452625,-1427.69,565.497,8316.59,7298.02,541116,1283.7,-299.756,471.66,-181.329,60698.7,-1484.78,631.654,1001.5,56775.9
1.35982e+06,431977,-1847.64,161.804,-392.791,114.386,1280.55,11450,-555.536,15708.9,9876.6,66939.9,1345.34,-608.628,2434.88,12190
1.4084e+06,408777,-787.361,2674.52,2189.2,12979.3,321972,-23.9183,-466.403,-908.176,9347.9,26938.3,-4189.3,-332.013,1396.92,71750.7
1.60022e+06,285065,-2737.59,1472.31,1118.73,-205.515,21169.1,8187.09,16007.2,17270,5724.68,71707.5,4796.35,-154.556,3752.21,5443.6
1.4505e+06,398996,-2282.54,4025.29,614.371,10456.2,524030,1815.87,-807.633,3356.54,286.246,54353.6,-2843.4,331.873,381.98,66579.4
1.32922e+06,348002,-271.826,1229.5,6363.85,6184.94,437797,667.828,-467.857,17284.3,74.6309,30294.8,698.714,556.757,561.341,58559.4
1.42558e+06,374409,290.324,2071.13,6008.29,273.371,450076,508.064,279.114,-648.567,-264.873,56162.5,1593.56,765.76,3219.54,65204.9
1.8653e+06,577911,-2275.62,4249.71,715.441,-1116.85,135668,73399.9,5920.16,24840.2,488.165,80089.4,3855.84,-141.1,2262.99,11585.8
1.34831e+06,342861,-1250.05,1973.67,-212.734,362.818,68347.3,1673.51,861.768,28920.7,7262.08,106176,4851,-99.8446,4094.3,3838.45
1.48614e+06,536648,-374.657,7143.88,3524.14,-391.994,68446.3,-1260.3,-535.352,1041.31,10153.1,68156.2,8718.72,31.9428,886.002,2282.75
1.7195e+06,442511,-301.721,2242.82,756.662,8453.01,372506,1374.67,-569.344,1292.29,-990.587,29840.2,-1913.39,759.306,-783.782,75793.3
1.90806e+06,378779,-3531.93,487.062,-1978.94,-732.005,326580,16527.3,32744.7,11886.1,-1486.9,70495.5,2709.03,373.797,890.77,29699.7
1.55773e+06,363752,-276.878,56.0977,-1722.11,14931.3,225127,268.407,-286.662,19524.5,518.645,5015.44,-650.914,93.0695,2461.61,78047.7
1.3606e+06,247585,2396.37,1134.92,903.62,11500.8,327573,-351.128,-374.462,7699.25,2208.78,35903.7,-288.663,388.495,1344.47,41697.2
1.62011e+06,713466,-5946.26,8152.53,367.965,1065.79,769724,10984.3,-509.613,39269.3,3102.63,181286,2514.26,-161.166,13318.3,18813.9
1.58878e+06,519636,-1589.53,5063.74,-400.542,101.32,91398.3,-392.813,-262.208,18492.5,1101.83,104521,568.587,-256.318,13130.3,6392.88
1.84629e+06,339318,-2537.61,2401.99,8361.08,4474.68,413214,959.798,-699.947,15394.9,-557.854,41333.8,-551.478,158.501,422.07,43995.6
2.03971e+06,619015,846.934,3100.3,4412.14,16102.5,424312,1777.96,-885.151,917.09,105.71,28850.4,-2225.88,1227.72,656.699,47328.2
1.50241e+06,462265,1264.11,653.952,3681.99,12220.9,415032,1209.56,298.247,2417.97,97.2463,44386.1,1643.5,684.058,1001.12,61891.4
1.51646e+06,509475,829.069,3383.96,4587.99,9261.27,307343,248.769,20.5224,13870.3,-1915.47,8109.68,-4248.85,79.7008,74.8564,60918.6
1.50201e+06,532202,-1527.25,7337.94,1928.46,-511.469,243429,1761.45,-1820.68,7412.35,305.933,146913,-1673.27,-510.445,3919.25,70131.5
1.23743e+06,406436,-2566.44,1485.58,556.559,-713.037,64466.3,6712.65,22.522,17761.2,586.768,85030.3,5970.63,294.447,12290.6,7512.33
2.10534e+06,420945,-2126.2,1773.31,4800.64,3515.01,364553,1588.19,-747.935,8907.5,566.943,98666.1,-1415.5,629.947,-278.449,65386.8
1.32111e+06,266321,-2450.81,2491.43,1087.6,1356.59,294984,511.059,-293.138,6380.5,328.134,68541.3,-996.156,-83.8904,181.352,40309.9
1.95804e+06,298450,-2244.06,1363.44,1063.28,33.858,47391.9,1055.13,-750.809,19383.5,-179.362,42969.1,4475.37,-353.646,3585.71,5152.18
1.37343e+06,400906,11897.4,1973.21,6324.21,4880.34,489272,2245.75,-558.863,1260.99,507.781,38312,-1274.21,301.498,-237.555,34548.5
1.25672e+06,487621,-504.983,-377.24,1431.41,-1487.81,515148,1672.47,775.957,38336.6,-285.423,84780.8,11828.5,508.341,3855.85,20204
1.5637e+06,345060,-1854.11,551.464,1533.52,-27.0424,43119.3,8380.56,130.009,25741.5,509.68,196113,3032.24,362.083,491.891,12708.1
