"FSC-A","SSC-A","CCR6","CCR7","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","T-bet"
2.27966e+06,521602,-587.797,956.793,1539.06,-88.6573,64017.7,8401.01,14017.3,29277.4,690.968,16533,1140.21,-182.82,710.455,14765.3
1.41706e+06,306028,-2439.15,1765.47,3307.87,-627.063,120959,921.535,-433.949,8805.38,-188.394,148833,942.108,46.9967,4952.18,28969.8
1.66032e+06,563632,-3228.48,6599.03,1337.84,-267.745,21098.4,2452.61,847.485,30393.6,9869.14,116185,5298.4,-199.481,12562.3,9060.64
2.16289e+06,357727,-868.394,2060.85,4285.15,11201.8,286592,1908.57,-743.041,1028.65,-487.517,34943.3,802.188,-153.778,1710.82,72679.9
1.63919e+06,519744,-5407.94,4358.72,608.859,-1299.98,407189,4209.15,11522.3,5007.96,203.905,165722,5036.72,-30.9666,1815.9,34748.4
1.40625e+06,446794,1022.44,167.696,1905.44,-419.699,262037,1157.01,467.321,5287,364.983,119205,1436.13,841.098,29.8281,60706.9
1.50994e+06,319032,-1265.35,1249.39,-759.592,1738.7,260052,196.398,-1060.83,18402.1,128.171,90849.1,-2634.56,-211.816,-306.773,27964.2
2.01805e+06,457418,-3287.49,2217.57,1380.77,-1382.93,222637,110.948,-247.41,10995.1,1970.14,88315.2,1303.45,-247.122,4863.53,3286.48
1.5966e+06,405192,787.179,1469.84,125.476,9797.5,39626,332.927,-50.2941,1876.86,531.126,11134.4,740.421,196.083,247.456,61098.3
1.42964e+06,506960,-301.81,-1927.29,3530.08,179.352,19308.2,8278.41,153.229,19584.4,1757.32,195697,1617.08,599.137,746.969,9901.03
1.43044e+06,400522,-205.632,494.486,2404.78,9782.74,235793,-826.574,-200.15,9673.6,223.75,12694.5,-1257.03,128.228,-12.7393,35815.3
1.62494e+06,420558,-903.78,127.56,2919.52,11431.4,411119,1259.47,-405.121,1629.59,127.038,15206.9,1379.33,66.683,-51.5459,50725.9
1.24315e+06,402555,-637.684,7028.14,1850.79,-13.8427,73000.3,1601.99,-291.077,-1056.91,607.894,136466,-2777.36,-84.4613,2328.42,59177.5
1.44564e+06,261779,-386.874,-243.694,-474.783,458.912,23563.4,509.244,-479.252,27547.8,756.506,94986.7,3766.42,357.792,5201.53,2526.87
1.74395e+06,649155,-4753.87,2160.87,193.066,-1532.21,919937,3344.49,2672.79,34377.3,224.575,123422,6901.5,227.043,3768.04,10545.9
1.30103e+06,458898,-960.197,271.91,132.271,-610.772,378438,901.741,-293.702,19968.4,772.927,108185,10246.2,-211.636,613.395,3178.51
1.66417e+06,573944,1008.06,3732.23,-80.5886,-1548.22,252172,5402.87,-231.911,21916.2,-45.2466,121366,2387.5,758.944,3366.15,21753.4
1.50258e+06,314290,447.594,875.533,1463.23,22.7156,241846,1349.95,-365.123,3482.28,1231.84,142569,-144.202,602.139,-288.689,59463.4
1.33864e+06,359066,-1955.79,1197.72,-392.128,-100.848,20796.4,-434.089,81.572,15838.5,-120.93,80408.6,8257.94,-302.961,6155.61,2968.83
1.4399e+06,264283,-1228.38,1849.88,-1177.93,-374.217,114930,253.733,-140.621,10037.6,-643.659,99014,1780.42,-198.108,2409.6,68387.5
1.23628e+06,464024,714.05,1042.41,2561.23,11994.3,330357,1194.28,125.305,6071.18,-195.067,28380.2,1144.42,225.531,2018.15,55536.9
1.4408e+06,274245,1783.6,1285.05,1334.42,9921.97,89313,733.063,67.5564,-13.648,-42.5282,200.105,-1181.44,55.6169,-675.899,17263.3
1.63785e+06,248922,-2158.78,1895.16,374.893,-743.442,101293,607.613,-256.476,12255.9,-363.822,61256.3,147.418,-589.101,694.043,7963.49
1.99843e+06,603060,-3924.58,6091.47,-534.656,-67.182,54671.2,3243.78,875.175,16597.8,-923.59,207714,2821.61,-17.4196,41584.3,16374.3
1.57728e+06,267818,-2601.46,2413.97,-355.667,-220.966,10886.7,422.881,262.512,4446.43,281.67,62998.2,2860.57,71.4774,6682.42,33593.7
1.67398e+06,507220,-1534.2,1542.15,1800.03,7285.89,53703.1,533.669,78.5483,804.383,421.17,5572.79,-1869.78,-23.2265,408.082,84761.3
1.46662e+06,340793,-71.5399,1237.99,-2188.28,799.539,261527,1987.29,-266.797,25390.4,-1319.27,136950,1291.5,410.779,2131.41,51781.5
1.58334e+06,541493,-546.487,739.638,-142.151,-822.505,97989.8,4297.42,-497.223,31224.8,-394.387,133532,6731.03,448.823,1924.69,4781.11
1.37975e+06,609740,-2998.64,5082.59,455.462,-1261.96,6495.15,19369.7,-579.68,15828.7,45.9805,216084,861.083,604.124,204.566,21292.9
1.26548e+06,394697,-2843.56,1801.85,-339.355,-102.499,516733,1060.66,-503.457,1687.52,684.274,128337,3206.86,269.574,-444.65,34900.8
