"FSC-A","SSC-A","CCR6","CCR7","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","T-bet"
1.50931e+06,431620,-1605.71,466.526,-730.853,-547.62,1812.8,4203.57,-381.951,5080.81,1055.44,113210,-1214.11,654.419,-320.771,63589.5
1.2329e+06,248630,2583.47,1661.64,-179.151,-737.887,40807.4,833.96,-34.187,2121.71,-625.61,123089,-811.718,629.801,3416.1,29940.5
1.33284e+06,572019,-1402.39,3683.36,676.011,-580.902,23557.2,11150.7,51.4458,7114.87,-321.399,71707.2,1520.8,-326.751,8567.78,4284.95
1.31035e+06,297493,191.364,2611.3,-909.277,-465.647,37799.6,1909.8,281.366,3904.91,751.326,108982,-553.552,766.134,566.096,3803.05
1.28601e+06,342186,764.309,449.652,172.113,-125.349,16832.9,-142.497,-36.0808,425.698,-109.083,89583.8,355.325,142.587,-1084.76,22053.5
1.27796e+06,263048,-603.154,2819.93,-397.819,-540.761,224157,2051.98,532.222,765.378,994.3,52476.5,-555.837,-415.58,8556.25,1051.98
1.71508e+06,405345,-550.164,2972.8,-1345.72,-760.197,190185,1641.11,-393.37,1655.17,9.04004,125874,-652.663,643.085,96.8516,57245.8
1.60909e+06,460189,878.967,2984.19,-1619.18,-543.609,39308.8,792.047,106.663,-478.896,1775.52,166666,-1722.16,555.276,-2325.09,51631.6
1.47444e+06,490242,427.391,1956.2,-17.1117,-143.107,703.583,627.288,-5.50949,4378.38,-325.965,42991.1,-768.455,-5.17166,17.7236,9056.85
1.65108e+06,439779,-1943.22,1818.12,-1278.93,-315.437,5252.93,551.652,58.2494,5865.88,-82.3003,91127.4,-1904.15,-133.569,806.6,12719.2
1.48231e+06,334931,3076.19,1093.95,12203.4,14659.2,43492.5,1265.55,-532.697,22622.7,-1620.2,12209.7,-2005.4,161.885,2298.82,41644.2
1.51904e+06,234223,-1439.04,337.687,-1030.12,-413.996,16859,461.667,231.52,3909.89,223.892,20647,-118.953,141.444,910.45,7504.16
1.49962e+06,525622,-3179.45,1575.3,-1243.68,5435.91,399840,657.04,56.4717,35015.8,-781.172,16138.3,-601.202,-236.564,1225.95,35407.2
1.44104e+06,425446,1435.17,2426.58,-182.596,5585.7,254400,841.605,-317.112,13898.5,1198.76,29186.8,-976.339,-105.555,161.952,53192.3
1.27048e+06,394988,-1222.88,355.359,397.584,-328.785,13510.9,485.21,-38.6972,4387.89,274.885,38046.4,1405.07,-446.637,4622.43,1615.26
1.36076e+06,404644,-944.946,2931.65,352.9,184.224,5996.02,1617.68,2942.31,7580.94,514.708,83108,-230.09,-29.5467,347.133,7157.48
2.16758e+06,376804,-3006.02,2307.27,489.01,-2294.16,464444,1017.58,-312.179,1195.8,-925.352,77346.5,181.022,-29.9898,657.164,59189.4
1.81715e+06,614225,-1747.33,-35.9064,220.85,-544.958,45933.8,3495.17,-599.123,8415.1,-162.108,165963,6921.87,-121.122,21698.6,6030.03
1.57354e+06,586949,-611.828,722.901,-1451.93,-1556.94,287268,567.319,-259.921,4426.58,-253.805,151493,-378.879,1352,-577.119,69776.1
1.29802e+06,442276,-286.231,2893.24,-775.108,119.38,23410.8,6558.97,-509.11,6999.57,982.193,169120,-967.342,404.941,407.852,21422.9
1.3683e+06,448734,817.89,1458.4,-2214.77,-58.4752,56750.3,315.981,-227.097,-254.175,370.341,66901.9,-902.147,337.083,175.993,45608.1
1.7049e+06,513549,-1557.53,3025.21,31.8245,-207.321,339458,1224.49,-585.368,7922.91,312.182,133933,-1501.48,184.237,3250.54,71563.4
1.31266e+06,281906,-1768.58,2441.66,-1127.91,175.465,17922.3,14597.3,-462.099,19243.4,5631.22,89872.1,-630.849,-271.833,1575.8,7515.41
1.66735e+06,502584,-3592.95,7235.54,1585.69,-789.803,11546,1624.6,28.2433,-1110.59,-775.004,122540,-4220.26,-616.451,17371.1,88346.4
1.38326e+06,408086,-1844.43,420.936,-89.7161,-507.983,2969.52,204.802,2172.37,2843.98,-403.246,28629.9,1815.25,-272.931,847.092,4286.75
1.54809e+06,518083,-1377.11,3110.3,-952.641,-915.495,66974,420.711,-302.417,4463.53,-274.209,191611,-1711.7,578.991,5134.27,74398.5
1.46099e+06,269903,-1145.57,3564.59,681.622,245.341,11363.6,-565.082,-637.731,2185.43,19.5747,76190.5,1580.95,52.4882,-500.5,26144.2
1.62833e+06,297401,-2736.33,2772.5,-417.038,-739.967,4193.56,-304.143,-491.122,816.562,1274.01,106189,1299.77,-2.86364,-1299.11,47127.6
1.71684e+06,305686,-399.174,21776.1,-43.8295,50.458,743.335,2474.04,1750.19,5921.49,3756.46,58595.5,623.645,2072.26,2342.24,11389
1.46185e+06,578330,-1760.43,2097.9,10673.4,146.365,40955.5,4321.56,-290.551,9634,-144.591,206798,2148.55,883.302,154.488,28066.7
1.5376e+06,396211,-121.841,4070.9,-1482.45,191.148,5257.55,366.358,1785.45,-584.633,433.778,100147,-509.24,834.126,1118.64,45126.1
1.54149e+06,453626,10304.5,1180.88,1299.35,-256.417,230119,1361.86,3978.54,2655.65,-228.231,102271,-375.238,655.322,105.965,38153.9
1.55262e+06,471416,-1024.4,-204.921,283.139,-1.92123,2130.53,-418.402,4924.96,6919.41,676.802,34937.4,1570.23,92.9243,1356.38,7351.7
1.64685e+06,548782,-346.649,4253.94,234.416,628.95,2216.48,6259.34,1930.56,7385.75,578.596,139770,957.047,3.97115,2017.82,8188.03
1.34522e+06,411402,-764.072,2624.46,965.05,6083.64,64207.7,-682.858,-168.121,-1025.2,318.819,34326.3,-984.969,-410.816,51.8984,34059.3
1.68248e+06,679044,-2044.36,6115.88,-403.615,-381.694,19687.5,4130.27,551.594,7815.02,841.237,326482,164.829,923.103,1772.92,25083.8
1.50239e+06,741294,-4076.93,5451.03,-1192.42,45.1995,5216.1,4183.91,-629.423,6252.65,46.2959,212790,-445.789,713.727,3345.59,13144.8
1.26336e+06,401485,-1157.18,2014.39,-815.805,241.723,29739.6,688.524,2152.68,10958.8,-477.961,116030,3074.24,-70.7264,1517.48,5367.15
1.35786e+06,690653,117.176,3281.94,-1015.44,-540.565,4351.08,2004.14,14567.7,7856.96,-336.457,137135,-121.602,156.867,2286.04,20215.8
1.28581e+06,491163,-2333.84,3215.28,69.3724,242.212,2945.87,863.615,641.537,2895.26,-530.631,29893.5,-2902.63,-221.866,-21.4365,8004.93
1.90546e+06,340315,-2505.04,1961.81,-1151.32,-1254.99,177604,348.461,-318.63,2738.79,1877.76,96478,-3294.98,78.7431,3647.71,74663.8
1.5577e+06,432101,4210.12,1286.95,1095.9,12108,42270.6,710.229,-875.862,5521.75,-558.657,14795.9,-773.795,940.856,2863.88,39414.2
1.54562e+06,513313,-856.06,2248.21,-851.834,-323.197,5223.09,4182.56,-724.646,10940.9,322.333,69006.4,137.126,39.636,2486.95,10967.4
1.48656e+06,636662,-1532.18,2674.06,2508.17,238.515,155896,1292.41,-47.5776,114.402,1370.12,190633,1551.63,817.432,-428.785,23619.2
1.30888e+06,318041,175.675,729.425,-764.621,-252.942,16363,11823.1,-247.492,24657.4,841.705,49420.6,-464.264,285.477,679.695,18189.2
1.45923e+06,451317,-473.364,599.801,-430.885,-585.648,11913.4,1254.44,1935.39,12692.5,726.028,42642.6,1215.45,74.925,2680.38,19081.8
1.48129e+06,565027,-1541.45,6749.47,-430.652,20.8161,20306.6,21345.8,1058.3,10120.5,287.482,187927,4841.25,134.085,14737.2,8132.94
2.00625e+06,617734,-3611.48,4090.07,1355.5,-282.399,13694.8,1176.85,1572.88,3343.28,152.719,109796,5773.23,-546.501,21523.4,9121.42
1.7282e+06,676708,259.698,1531.55,-951.63,-499.097,15315.3,437.261,-752.931,45105.5,2993.43,97144.1,-316.22,96.2661,548.773,22359.4
2.11691e+06,851269,-1774.76,3068.76,-1199.25,-978.248,71808.6,1079.41,-335.942,19253.5,507.839,312757,-1273.64,1480.92,-882.445,55508
1.3945e+06,437274,-600.281,178.863,-2204.99,-1506.02,411248,2059.74,215.486,2577.76,-755.833,143228,-35.6735,848.038,-217.814,68736.1
1.7627e+06,389708,-1558.89,865.379,-501.74,8410.78,32015.7,914.211,-540.454,-66.8067,2585.47,59021.9,6231.38,490.812,7628.09,7193.21
1.36491e+06,821440,-1716.68,5927.66,8802.88,-27.6385,4474.19,1961.2,247.66,555.277,3263.45,250777,550.492,-20.5793,1207.57,17706.4
1.63431e+06,558525,1443.34,250.9,1930.5,-288.951,39540.9,6910.93,368.759,11931.7,151.409,90707.7,5068.01,201.561,157.385,1995.67
1.37616e+06,318968,-2186.63,3261.18,-1560.04,-327.143,5966.04,-533.178,-235.204,-356.567,454.096,90091,-2013.16,568.397,1434.21,28858.4
1.84567e+06,395051,114.49,3168.29,-3281.2,88.8219,90512.6,240.884,-422.998,153.359,36.8345,97279.5,-2405.11,252.878,1389.78,65409.4
1.35377e+06,411501,-30.5625,4476.04,21812.9,178.062,7051.72,1676.22,3021.97,475.376,1565.77,119577,3140.3,1390.01,-1412.44,8774.35
1.35899e+06,451542,-1181.63,1732.94,341.989,-357.509,38990.6,1225.23,14.1771,17610.9,786.008,133999,791.314,108.056,160.602,24411.7
1.34894e+06,428239,897.712,-224.919,-239.41,-1590.89,246859,1537.03,491.099,18851.1,69.6626,111802,1644.35,830.406,-396.816,62370.8
1.41361e+06,343174,-129.277,2370.47,-797.97,-635.006,33834.7,57.7046,-47.58,9244.45,-633.22,89785.7,4250.57,-63.6615,1309.44,2309.32
1.5693e+06,630486,1519.03,1617.95,582.576,-75.9453,1245.44,7779.9,-614.45,14545.5,9918.03,213304,-591.038,558.484,-172.734,11358.7
1.97073e+06,925682,-812.418,9174.24,-957.648,-214.999,37830.8,1002.99,80.5404,14238.9,-120.904,137250,1281.31,57.0517,3830.68,23853.1
1.46563e+06,841732,-3289.79,7938.91,2079.34,-217.581,976.06,50.1129,-783.985,33529.6,1476.98,171068,-2661.27,2.58733,1992.54,73356.9
1.25085e+06,314670,2788.82,1224.17,784.959,57.4943,18349.8,1511.09,-92.9599,1174.65,573.312,60899.2,-239.429,-228.886,1255.94,13975.1
1.47124e+06,476255,-2012.87,7027.5,2179.8,896.464,53495,-346.029,478.086,-1369.36,1747.7,144146,-3215.4,223.186,-792.555,77209.6
1.49248e+06,348881,-2155.09,3708.1,460.431,534.137,27597.9,-493.536,4.96586,3724.53,608.894,140190,475.055,53.4089,-225.395,20148.4
1.52408e+06,446748,1560.85,1700.38,100.327,-241.364,6841.12,5119.02,6250.5,26110.4,1105.44,92986.6,4274.16,327.614,149.979,10017.1
1.90136e+06,630415,-2814.35,2464.26,-41.8961,-794.28,70318.1,1648.9,236567,17207.1,-204.319,126516,882.874,33.5956,7155.79,7012.85
1.23129e+06,362082,921.833,-153.014,-718.179,-1674.09,220896,388.941,445.02,11170.4,839.362,89266.8,-309.489,586.43,-712.283,32364.9
1.76007e+06,361969,524.642,-183.9,2634.69,-38.4912,84551.9,2697,-233.954,5139.07,605.455,62505.9,3034.86,309.949,-757.817,35495.8
1.9188e+06,482269,-1199.1,5658.31,10811.3,-370.684,14143.1,6154.52,2126.84,-643.486,3062.75,261918,4506.46,398.724,3435.11,16437.3
1.26604e+06,416948,-487.928,1229.31,-162.292,-174.047,12514.9,1161.56,3090.24,18222.5,-335.157,144598,-157.25,276.597,908.682,43024.7
1.53089e+06,487486,-1956.82,1463.21,3383.88,-156.106,3467.25,734.341,6.93037,532.537,-494.664,138641,-15.2246,-22.7665,3525.47,50151.7
1.64094e+06,359868,-5487.89,4241.88,-451.086,451.269,8791.1,-135.42,1318.42,6606,-391.716,67006.9,4618.03,-977.141,13557.6,2300.53
1.58745e+06,333991,-3242.38,2248.97,1964.61,-1864.02,213615,352.298,370.136,10492.8,-801.428,83297.8,-968.435,-108.585,1194.1,51678
1.93558e+06,536072,-727.518,1783.25,-1159.83,-950.206,15388,6659.72,109206,19582.9,179.855,75589.1,2459.5,208.995,2380.85,8970.73
1.3899e+06,472617,-1994.38,1266.23,-322.33,-330.349,20572.2,-15.4048,891.511,927.285,-79.0068,80999.7,-548.426,86.6566,4392.85,72509.6
1.5097e+06,436349,1622.48,4250.73,30.2088,-138.237,7571.67,26.8311,283.519,-845.094,789.347,86987.8,-2199.61,38.9716,-332.855,41599.3
1.354e+06,727852,-1093.47,2686.97,-15.5578,190.602,18136,1767.53,1195.12,10346.7,-282.46,67213,2075.94,-24.443,3028.66,4253.4
1.44026e+06,456076,-918.647,832.038,562.518,273.165,23350.8,59.3441,-45.0168,8820.83,1984.96,157501,3051.15,448.193,1592.11,82080.7
1.69035e+06,637107,-1525.37,4359.51,-2645.13,-411.218,21954.7,1914.81,-522.715,28719.2,356.495,151636,-2743.95,429.638,3256.59,83862.1
1.34788e+06,414466,-1129.63,2252.31,4574.83,-36.1601,862.298,1125.92,85.6785,260.7,1158.5,127669,1211.67,-54.332,302.082,14981.2
1.23276e+06,338889,-2460.12,3723.99,560.574,50.7195,2758.02,1446.35,92.7132,3186.7,304.824,62817.6,-608.253,22.1886,-45.5234,7372.36
1.31256e+06,361613,-1765.67,2608.14,-830.832,-208.75,122777,-327.761,213.284,1504.03,627.877,96115.1,-3294.66,72.6032,449.619,72017.8
1.68091e+06,562827,-371.733,799.304,1637.81,-774.611,2296.06,6110.75,32644.5,4951.98,12142.1,175945,-417.159,315.202,-773.695,11284.4
1.91924e+06,406590,581.226,2586.85,103.382,8472.26,42179.7,1679.09,-754.328,39938.2,-279.61,91086.4,-600.681,440.15,1334.38,57521.2
1.30794e+06,559359,-1519.3,717.396,-1390.23,263.377,6957.13,558.896,-18.923,972.916,-400.93,192889,1826.94,458.449,-622.043,80462
1.80704e+06,490410,-4310.76,5643.85,-1653.68,-10.7822,37364.9,1689.31,-465.467,11300,1114.11,176830,8876.89,-606.644,57987.7,4106.93
1.49649e+06,798657,-3832.44,4678.27,-783.66,-537.356,66087,4006.02,-2.52959,16998.5,-242.174,178216,3032.73,-176.736,15455.6,7611.51
1.77172e+06,413606,-1375.26,3587.45,1183.01,11657.8,323724,3018.24,-394.973,68084.2,-170.691,69043.2,-357.182,-108.365,312.119,38881
1.84496e+06,1.21013e+06,-2678.46,6815.72,-188.168,-593.321,65262.1,9304.13,2614.54,10472.1,999.231,246492,3575.94,143.255,1106.26,8019.08
1.63515e+06,505539,-3112.87,2995.33,209.694,8.1795,11729.6,1125.36,-557.284,25232.5,437.579,109135,1693.05,-149.809,947.924,5451.14
1.68017e+06,544291,-2198.79,2504.46,-945.795,726.114,11789.4,6241.18,1907.71,33722.1,753.825,149482,2865.89,210.39,11280.6,9784.19
1.4313e+06,382420,-768.824,3101.44,-1645.33,-1864.64,354996,320.531,-325.229,8609.58,-39.2822,100224,-1253.45,-202.041,-260.248,29070.2
1.25576e+06,331190,-1750.61,2709.59,-660.028,-603.86,98970,475.103,-357.882,1615.04,218.685,108881,-6.57117,222.923,291.98,49961.3
1.55834e+06,667646,-2790.86,8375.33,2762.55,-457.234,22583.8,20117.5,1396.7,3582.71,1456.19,193228,-767.455,64.1671,8992.75,19856
1.58025e+06,449744,-1521.76,4051.63,1599.03,-351.987,13403.6,3268.7,17830.4,5455.01,1288.94,82026.8,-1734.93,-465.86,-38.8516,9062.21
1.46572e+06,388293,5827.8,2996.39,1291.67,234.96,108192,380.694,-53.5748,23752.2,-9.88086,126533,941.801,71.5327,1389.15,53581.8
1.40436e+06,452988,2044.08,4428.45,1507.38,-892.554,15527.1,4272.85,12890.9,67.7319,534.25,123362,-699.794,261.039,1033.65,24472
1.55494e+06,316417,-1958.66,2181.84,-1643.36,-133.367,19753.9,-233.264,-764.7,2863.02,189.707,138816,223.198,411.439,1209.73,53473.6
1.32718e+06,797530,2388.02,-79.5343,50.5389,-372.379,55612.7,3621.39,73.2521,15580.2,-190.14,111216,1904.83,903.017,-1010.77,15246.7
1.58422e+06,480048,-3240.64,3138.73,-2139.57,-531.272,46732.8,1947.69,40.7607,4029.96,921.242,162662,-3522.69,97.4491,444.43,83094.5
1.45401e+06,567698,-1136.37,2182.18,-1210.89,533.436,30643,7073.13,136.668,33507.8,137.493,133453,4022.98,432.871,20728.3,6916.52
1.58705e+06,395061,-1701.89,2767.64,-499.899,-699.945,150562,51.764,702.72,2840.68,1174.55,105774,-314.947,405.056,-242.131,64707.2
1.5084e+06,420891,-977.319,2962.32,-373.498,-470.551,198.534,7966.66,624.497,9254.17,2334.39,137220,48.0846,-58.7891,1836.49,15598.4
1.42946e+06,770627,-2629.91,7255.49,-1427.42,-648.019,2693.02,12119.2,12598.6,15722.1,315.274,177361,-2584.48,472.693,4245.91,30448.1
1.30744e+06,405144,-514.537,1565.76,112.805,-629.344,893.338,8218.39,75684.2,9227.63,809.564,71422.7,3843.22,103.021,89.1777,15726.3
2.10615e+06,527420,-1406.36,-114.072,-335.73,-77.5089,6289.07,23950.8,19581.2,12826.6,528.473,242918,1983.84,447.429,3367.14,17969.7
1.63853e+06,461452,1331.44,4976.78,45.6698,49.8202,56675.6,-743.155,-742.3,2068.89,730.178,136720,-1618.72,406.806,1296.2,48283.7
1.31244e+06,272807,-1999.83,704.754,-568.807,-131.125,22203.9,5862.28,-487.824,2370.44,544.781,85085.5,4226.7,31.8958,3669.59,3527.16
1.3311e+06,636675,618.46,594.474,-1313.96,6147.1,307462,1464.71,939.238,37740.5,2043.36,37478.3,946.787,102.269,4097.96,53677.5
1.25511e+06,291478,-1522.16,2753.75,9482.17,-213.888,121.959,3826.99,686.014,-231.981,366.932,67177.3,-1164.73,119.646,-191.893,1624
1.64844e+06,500663,-3014.04,3540.19,-1879.99,-973.545,424354,1742.65,-167.634,10010.3,229.456,209611,-1945.88,266.294,-454.254,69928.2
1.64084e+06,560017,-1559.66,3204.18,1561.36,-1009.2,122396,3486.46,14.418,110779,-274.136,298738,2275.52,26.2657,3469.32,32323
1.49407e+06,359117,22.3587,1202.01,804.84,-521.65,79501.6,662.906,-385.996,25779.5,-325.111,56948.7,809.612,421.097,-1018.23,66612.9
1.84066e+06,474643,-1313.59,1631.66,-355.455,-793.885,36499.4,1380.12,-229.233,3789.76,1159.99,92492.4,615.756,80.6348,26348.5,47783.1
1.86091e+06,505343,-541.094,4005.06,437.578,-282.958,15402.6,3397.76,516.129,12704.2,336.453,185915,114.722,137.806,4092.24,31998.1
1.34401e+06,318088,-2285.9,1317.1,191.711,159.219,2304.58,1025.84,13271.8,3224.16,287.006,93308.1,-443.532,142.405,136.385,18942.7
2.13087e+06,596788,-646.688,3695.07,-1696.1,-65.7957,3821.86,-54.4975,-431.16,4260.8,215.098,115907,-682.191,481.013,2071.14,21937.9
1.53986e+06,384417,-1010.17,376.279,415.201,-182.456,35623.5,618.837,-569.826,46253.4,143.725,108722,2186.45,-111.906,1039.9,21963.1
1.23395e+06,463360,-1019.89,1015.82,-370.156,-876.202,57587.7,1280.65,-45.2915,905.414,-260.777,207585,1428.71,698.875,95.9336,63282.4
1.3306e+06,427736,-3181.19,3023.12,-1600.94,-1904.04,215377,1787.02,1208.1,20406.3,1593.84,114176,4493.84,3.81044,814.096,3563.34
1.65714e+06,323574,-1514.7,1837.67,2146.61,-385.902,20664.7,5794.6,-245.947,29613.7,1810.72,83286.4,3847.72,563.723,4382.66,10862.9
2.00489e+06,712896,-1024.32,3125.81,-2897.31,-1009.47,1988.99,577.041,146.883,2940.11,1626.88,70192.9,156.818,-356.639,31.7305,32448.3
1.73976e+06,403084,-1633.31,4302.14,411.055,419.152,7829.2,4487.54,-673.142,5146.34,1024.75,101393,-1660.56,-368.18,-390.252,11496.2
1.50187e+06,1.22313e+06,-2407.91,6247.26,-1.43091,-1678.17,293846,23043.3,47793.7,34491.5,850.39,165859,2780.45,537.266,1030,17554.2
1.79807e+06,444505,-2282.91,904.786,34.464,172.684,15201.3,14033.6,43357.5,8899.36,555.722,78628.9,2399.03,-767.417,7468.88,30301.4
1.62321e+06,988878,-2165.92,3087.43,-259.501,28.3301,163895,7525.91,66772.6,21401.1,-186.958,99151.7,1113.68,-0.979118,215.816,12762.4
1.49826e+06,478787,1189.33,4179.53,1699.4,39.0976,17778.6,2142.24,20128,2654.56,1248.34,99834.2,-868.475,434.062,230.793,19730.8
1.68253e+06,720945,-3466.99,4690.59,-466.21,58.5448,7097.55,106.662,-2.7422,2590.39,14840.6,185773,-1296.59,860.401,4423.29,62711.4
1.95005e+06,349619,-1551.64,1418.37,-207.177,255.107,7145.85,2992.88,-752.635,12809.2,-330.355,79865.6,1036.06,609.863,11560.6,19686.5
1.31721e+06,305324,2556.51,456.759,10691.1,6450.29,81469.3,3065.57,-605.424,2682.67,-250.352,16144.1,99.5379,-69.0213,-733.267,15662.6
1.27122e+06,452310,340.717,3346.93,166.332,-1195.91,151763,1811.36,-261.082,3317.61,775.656,217001,241.283,305.748,-332.309,43882.6
1.32908e+06,379262,109.614,1971.08,-660.004,125.428,2028.26,3984.9,1397.53,6147.46,879.997,84521,-78.7697,73.037,3015.32,5137.71
1.44453e+06,355203,-888.571,626.676,-1468.75,-238.376,36284.5,-334.163,-85.6452,2452.32,-113.182,75863.8,15.8038,112.757,-350.924,81989
1.63567e+06,322775,-1508.76,4016.98,1001.45,-696.921,10991.1,22955.8,-118.756,30255.9,-734.271,51888,541.166,-202.292,3087.34,26297.3
1.66325e+06,343275,-566.619,2247.6,-1726.68,-281.858,15518.5,-154.293,115.925,4229.72,-1156.89,72759.5,-1359.4,297.858,1327.7,74531.4
1.72035e+06,504781,-644.458,1597.67,-1317.89,-454.701,6390.44,651.172,424.164,165.55,1401.68,211975,217.669,996.92,284.055,56857.7
1.37856e+06,456334,-1922.51,2907.18,-329.916,-116.731,63758.4,-89.2185,5173.74,11571.5,4800.62,76791.9,3769.19,225.354,203.83,1032.77
1.48445e+06,458003,-2080.93,4281.15,3049.76,98.4967,28345.6,7206.5,29.6923,580.59,627.867,128272,1669.66,325.854,1813.78,11747.9
1.41777e+06,487102,-1183.7,2904.41,-1151.23,191.466,3592.86,3109.26,-363.426,2969.94,336.512,99371,-2832.84,129.481,743.369,15136.6
1.71677e+06,743044,2097.47,4140.88,-941.07,-11.1413,24997.3,8793.39,-90.5446,132.772,-132.896,297404,2534.75,660.114,-918.797,31039.8
2.08234e+06,546766,-995.932,299.941,1100.15,-75.6154,21084.1,-720.37,-180.312,15813.7,2716.18,54601.2,2543.99,357.341,8785.39,6195.93
1.76682e+06,422890,-849.563,1618.63,-215.931,-72.9532,7908.23,2461.43,1629.45,4403.8,254.63,89448.1,3176.27,-53.7628,-450.307,10290.9
1.25717e+06,440574,-1814.54,3623.5,-140.473,182.391,11570.4,2302.78,275.04,3084.5,22.5303,118615,1734.02,208.812,326.662,14336.7
1.60738e+06,661521,-2064.28,12795.5,806.575,-403.462,52858.6,27766.6,105845,20817.3,750.291,363759,7942.58,462.684,1726.02,5167.22
1.89487e+06,406582,242.653,3046.23,-149.956,342.164,26494,968.176,-244.216,1983.57,963.824,180229,-1242.91,330.668,-975.738,59995.4
1.43506e+06,403373,-2140.24,2843.23,-428.914,-165.475,54257.2,1570.18,376.76,1839.17,64.8374,73347.1,4574.47,296.88,3918.42,2625.17
1.31642e+06,379191,-1764.97,6329.75,3619.3,-692.719,87127.7,2269.17,335.789,3690.32,838.934,134952,-1398.64,-506.618,503.893,29547.9
1.41333e+06,455479,-2152.69,813.196,-350.25,373.676,26466.2,4375.58,6.32068,10518.8,4771.51,21431.2,1624.65,229.05,-42.3623,13804.1
1.54352e+06,522697,-1525.16,5595.21,521.577,121.299,23753.4,2139.59,-818.205,6833.4,140.718,156150,3070.59,-109.718,1189.09,5615.25
1.29097e+06,277104,-937.899,3199.05,324.929,-828.897,111236,697.951,94.9551,3179.5,1192.31,88143.8,1052.56,708.346,566.186,26332.6
1.81004e+06,807554,-3531.38,2738.76,126.397,-209.367,164090,379.679,38460.8,8133.67,863.234,181739,1581.01,252.392,-1113.72,35394.1
1.46631e+06,494139,445.162,-406.772,23080,419.698,306.47,1455.63,351.692,2906.17,4066.36,127313,3385.42,170.991,-1652.71,13609.9
1.5773e+06,717376,-601.784,10395.2,2333.69,10.7532,4742.38,2408.64,1313.79,-2090.74,1213.96,175233,-1665.04,301.743,699.852,18426.8
1.35103e+06,431098,669.595,107.264,-466.714,-996.933,173432,89.1099,265.788,10041.6,44.4355,95023.2,2275.11,77.9582,563.383,89336.8
1.6725e+06,452206,273.478,1383.77,-2812.32,-486.684,34154.6,-376.201,-96.5286,2037.24,2045.02,104206,-53.1613,344.029,658.119,73286.1
1.37176e+06,496818,-980.06,2661.13,-1033.28,-345.049,30713,-259.113,-711.67,29189.7,882.969,144794,1729.24,509.592,1117.77,86058.3
1.30713e+06,388924,-2057.56,2935.96,347.583,-94.6942,3858.5,6415.24,243.814,22204.6,2461.17,70626.7,6075.3,-131.747,11862.5,10056.7
1.65738e+06,305613,-1894.16,3623.63,5315.63,-357.904,17563.7,3652.53,-690.232,8103.19,798.143,150291,1067.52,-30.6406,872.557,18423.4
