"FSC-A","SSC-A","CCR6","CCR7","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","T-bet"
1.28692e+06,399893,-2759.84,2142.48,42.0148,-989.033,279142,313.269,-326.38,18777.2,173.994,124986,6661.09,-85.8672,679.494,1779.91
1.82814e+06,297117,-1660.69,2070.7,-1588.72,-95.5114,1876.82,14965.5,858.922,9923.85,645.246,164639,1903.87,438.174,2949.54,6230.67
1.421e+06,243813,-4413.3,2773.15,59.1087,8465.82,215075,662.046,-101.109,1011.69,365.155,15658.6,-1899.12,-720.128,3784.15,42162.8
1.72919e+06,429785,-4363.76,1710.97,-847.724,-591.241,404952,1296.46,-237.381,8037.28,-702.496,120532,534.269,201.42,638.016,70193.4
1.70094e+06,313879,-1811.82,2933.32,34.4478,-44.3129,87420,850.686,27.9847,4745.81,-177.364,123904,3093.54,16.0622,-874.486,14951.7
1.78033e+06,442491,-3695.68,1242.47,-2431.05,-1164.3,182781,904.536,-114.067,32980.9,-83.3042,151391,190.678,236.081,-934.301,79306.8
1.43953e+06,449584,16.0459,-959.956,4853.51,6912.07,135345,379.394,-196.452,2469.15,-650.331,39740.2,-272.58,937.87,-269.97,39263
1.60079e+06,325604,-2053.36,608.833,21.4814,-680.413,47736.6,804.961,825.091,11721.2,-249.554,110742,-140.695,-73.0286,-69.6094,28877.4
1.99677e+06,407037,-1773.34,2751.8,5795.11,5087.18,181461,444.78,-160.94,1731.06,551.463,91302.5,371.994,144.471,-705.811,18510.7
1.79576e+06,415278,-1453.09,544.36,1519.99,12052,204494,566.252,495.854,1593.08,-220.725,32347.1,1875.77,687.479,202.264,65687.1
1.19235e+06,316915,-4398.35,4210.6,-274.124,-1277.87,249400,659.892,763.024,57.8211,-352.048,137491,-1639.15,202.58,441.863,40892.6
1.59429e+06,479892,-583.579,253.896,7256.15,14870.7,93651.9,974.425,-362.583,5199.74,1128.71,1113.8,-2607.8,111.857,-783.348,42181.1
1.68221e+06,369239,731.014,-978.477,2524.99,-894.81,304169,1687.9,869.864,1240.9,879.583,178880,834.894,792.864,-1343.29,41839.9
1.41671e+06,539431,1638.34,1461.82,8032.59,66.3229,12353.3,526.433,10621.3,5171.42,658.136,174223,3350.46,555.367,2360.74,7448.09
1.75627e+06,398415,-2868.5,2813.36,-1184.09,-644.083,45199.2,3643.94,828.544,88.2729,578.961,198369,289.327,1091.18,4676.33,19118
1.41825e+06,555130,-1697.25,2041.16,-366.405,7.78793,11319,2024.51,1442.27,25976.5,562.63,123139,-1079.97,132.765,4568.61,14257.9
1.4274e+06,317806,-1733.42,2146.68,-150.146,-318.573,14218.5,4058.59,-546.398,14502.2,43.3589,106260,18.7205,-115.547,-359.48,6369.05
1.38584e+06,557142,-554.436,2137.16,539.155,-105.138,152947,676.094,868.756,7705.04,116.609,120686,1361.07,395.19,953.17,28975.7
1.42257e+06,443137,-3627.71,2343.57,578.262,351.268,4891.14,-389.26,144.853,1850.94,-652.511,145861,2659.12,6.13394,30504.2,60647.6
1.28379e+06,406044,-3054.4,2240.01,-1127.77,336.199,44829,-87.8511,565.634,7107.74,4015.27,136590,1734.99,816.09,4628.57,5327.11
1.39815e+06,518618,-2207.14,-981.838,4423.09,59.4068,27045.6,3856.06,748.225,3702.57,-1095.51,199253,1881.13,328.122,8098.57,11970.2
1.74375e+06,475381,-3774.25,716.041,1500.83,8030.95,280332,389.814,-487.369,-767.563,-860.554,52191.2,-1131.42,119.096,393.54,37370.8
1.31281e+06,400134,-2235.16,-332.771,324.903,117.884,14144.3,9070.13,-87.747,6357.57,1834.44,80716.2,3530.53,451.827,11096.3,10627.5
1.48573e+06,510327,-825.946,2984.39,308.9,191.002,29921.8,1359.41,-208.128,2226.65,328.169,123157,2832.31,53.0909,466.271,638.464
1.42991e+06,553435,-1852.18,1109.29,756.773,-307.036,24778,30603.9,7645.99,14511.3,-296.008,63936.1,1983.08,-9.08094,10346.4,11776.9
1.51092e+06,400012,-3072.06,3510.44,-1135,10430,6918.34,-189.737,732.855,21525.2,-470.444,75344.2,2398.44,-429.405,666.676,773.407
1.59819e+06,489381,-695.851,2434.64,-1108.52,-202.803,7338.37,1832.09,1687.61,11828.3,-2.94629,108124,2420.84,552.063,1782.81,5530.46
1.45727e+06,775418,-2352.54,3372.22,1846.49,-508.764,1804.13,985.908,7834.63,39436.5,76.8916,33530.8,1922.86,180.64,858.199,14502.8
1.30868e+06,452616,-3430.52,7584.57,368.946,-336.012,4341.63,77.2497,2399.65,7451.76,1380.16,97795.2,4566.12,-320.75,-1680.84,2376.28
1.295e+06,320480,-2667.42,2535.51,1481.7,-382.228,3350.94,-240.062,382.958,14484.6,157.646,10243.7,2143.08,-588.527,3756.29,8775.25
1.69798e+06,1.02039e+06,-3888.86,11705,1647.08,-619.604,7678.91,32610.8,4008.35,18870.7,1098.09,203483,-962.112,-316.271,5250.02,20666.7
1.27113e+06,320937,-2031.77,3037.48,-1331.27,-1010.27,113160,841.989,-20.9657,26797,-142.932,67515.3,351.55,174.967,-2.34375,21646.2
1.46374e+06,416580,-1982.14,-366.224,3650.11,123.594,82556.4,-534.97,25.5805,623.731,468.178,55107.9,2709.71,391.748,1007.89,46006.2
1.70305e+06,742703,-5157.73,800.425,-101.801,447.458,644172,284.442,12098.3,39371.7,430.859,24008.6,4188.14,-332.308,771.558,7783.12
1.33991e+06,726296,-1217.66,1285.51,-425.571,79.9675,33968.2,-796.573,156.971,-406.132,5902.78,54952.3,3699.66,747.561,1708.82,3926.9
1.3179e+06,325375,-514.763,805.426,980.376,3841.45,21741.8,5055.87,1299.72,18466.2,-139.715,103427,155.475,36.4511,6994.95,8302.39
1.53174e+06,462277,-1052.75,1092.8,56.541,346.643,133396,-1331.59,-347.383,1461.54,575.719,107525,2353.39,210.16,-1092.38,53408
1.68433e+06,375914,870.763,213.964,222.939,10177.9,388841,2152.85,703.534,10657.4,533.205,29390.1,-128.988,-100.333,3482.27,49638.5
1.40366e+06,250921,-143.291,-31.6696,-851.013,-351.422,18387.6,5501.91,-631.139,14678.7,-142.27,95640.1,2306.21,715.17,26.3848,3122.9
1.45719e+06,327517,-2438.94,1384.95,-511.61,-167.703,78530.5,181.286,-83.4001,18261.6,295.417,88250.9,4563.69,295.253,1795.04,3543.86
1.55986e+06,336212,-2978.22,1257.06,1272.91,12063.4,102113,-161.938,1171.72,4994.09,1716.2,10286,-2554.42,3.49405,1994.05,39120.5
1.55968e+06,453011,-3809.03,2280.18,936.63,11209.5,145527,2261.67,1600.8,1277.61,-329.461,31254.2,-3300.99,35.8085,2272.87,54799.4
1.41728e+06,448219,-2325.44,1758.48,944.802,7694.97,172705,-521.991,-204.286,13451.8,516.169,8692.91,-1899.89,-95.7311,-1188.15,22624
1.68711e+06,555296,-3511.09,2012.36,731.312,42.7173,19999.2,39.5605,926.678,41308.8,664.91,63367.9,1567.46,-619.296,8518.85,10483.7
1.45199e+06,639101,-163.645,564.164,797.552,10589.6,27204.1,220.987,-307.372,4599.42,65.5015,18974.3,428.754,-85.8633,2754.04,18129.6
1.81306e+06,393909,-1291.46,238.259,-1892.65,6467.39,327909,1012.24,1113.45,-211.845,-793.217,7041.81,962.908,532.512,117.562,57442.5
1.3604e+06,366903,-1952.13,693.973,2894.99,-127.833,5844.35,4080.94,3923.59,35838.1,449.476,117643,353.666,-321.545,-912.943,4210.1
1.37591e+06,335933,798.156,-2186.08,344.397,-279.646,1301.72,-135.814,7022.07,16942,141.404,6124.65,3407.52,559.231,480.068,23417.7
1.4789e+06,350421,-2227.87,4989.08,-448.445,-454.629,60838.4,1300.69,470.575,9571.01,-168.131,131766,-1318.14,-68.9985,904.838,69268.5
1.40931e+06,476054,-2528.72,327.531,274.072,-635.75,114545,371.413,1219.3,31369.8,-830.285,142161,474.39,247.137,769.254,1442.72
1.76841e+06,343684,-298.75,248.94,418.456,9644.46,83009.1,263.647,-217.075,1008.29,-485.744,10476.1,-1357.28,649.991,-393.645,48775.8
1.53816e+06,481658,-2143.82,1955.67,-1461.59,-1652.98,245426,950.957,460.627,1224.34,407.701,93886,-285.22,454.979,1510.92,46302.8
1.97179e+06,588219,-670.97,829.791,110.404,-1006.68,82094.4,479.624,-393.463,7800.11,-54.7505,63384.2,745.307,-54.5919,-295.939,21573.3
1.27982e+06,347329,-3295.48,535.419,-1535.1,-957.312,537658,484.753,1362.42,5127.58,303.46,90636.1,1914.85,1476.73,-15.5645,18742.6
1.64033e+06,454543,484.225,1022.26,19818.2,11619.3,52408.2,849.55,-148.667,416.017,-642.023,9223.12,-2586.26,98.4623,768.729,48786
1.49443e+06,343636,-1034.47,1582.03,-2190.8,-752.184,114637,1694.58,67.4979,2913.12,1424.92,125669,473.637,381.331,-550.967,36700.6
1.60445e+06,494491,-3198.81,1912.47,140.32,-541.275,639720,158.713,263.572,5124.51,957.208,103677,3721.17,350.605,-322.895,19964.7
1.54085e+06,436023,-840.669,663.076,1540.34,12123,42205.4,-116.418,-173.119,1592.54,580.77,21172.4,-2032.71,119.74,1615.63,13808.5
1.55393e+06,334965,-2208.43,1125.51,924.58,10593.8,50367.7,255.657,-63.6861,2380.37,-60.9318,16572.2,-356.605,-417.195,542.596,28794.8
1.43013e+06,245042,-602.907,-423.651,-377.436,-1317.29,223110,1611.19,1279.22,3604.93,122.141,86021.1,1053.65,371.717,-141.65,24812.6
1.99757e+06,397366,-1578.55,-107.605,3329.31,6949.17,97331.5,1046.76,-619.394,604.549,-109.24,22099.2,-1303.67,525.324,-714.615,44970.2
1.3855e+06,421001,-1492.83,1404.02,-354.571,-1676.17,418855,1013.97,164.613,1982.9,82.9736,134853,-98.6881,1414.17,-404.979,29302.7
1.86698e+06,590094,-858.479,2417.23,1227.09,212.108,5852.18,307.756,3592.34,23660.9,-531.815,12190.3,6971.18,-126.129,927.505,14025.4
1.36884e+06,444533,-2035.38,542.781,32.3498,-434.099,20082.9,46533.5,153.558,23991.2,-172.319,111423,656.677,407.636,-111.398,7327.54
1.62115e+06,328287,-1279.71,2084.65,1311.36,-943.993,71151.2,219.482,-372.13,18822.3,245.658,76570.1,283.557,-6.84166,425.273,24474.7
1.27828e+06,220805,-1742.82,1582.83,-881.232,151.583,16827.5,-221.896,-437.823,18138,492.891,60750.6,3296.05,54.4404,-457.898,1455.09
1.88818e+06,327649,-4134.74,-148.455,-1244.36,-2254.57,493466,454.455,-240.415,2103.35,784.453,93926.8,1239.05,-28.9084,-521.33,25514.6
2.0245e+06,422846,-1370.63,1382.65,172.784,11189.6,109066,362.673,-688.564,503.556,246.337,44592.4,-834.045,540.523,-428.126,37164.8
1.57861e+06,449421,-2966.73,2438.76,6346.33,12756,121159,292.672,1605.12,7830.54,45.3701,29147.9,-446.911,-335.193,11368.1,59628.1
1.88407e+06,367231,-2709.23,-28.3871,-2669.53,7586.15,249553,-750.619,-481.92,6788.84,-757.759,17615.4,-436.317,231.131,-804.736,56532.7
1.42384e+06,469033,2103.81,-377.873,1299.65,8602.63,249753,2037.74,222.583,7180.55,-37.0137,26208.6,-240.024,772.617,1725.39,14501.6
1.42733e+06,322657,-2276.53,4375.43,177.094,208.993,31509.7,-189.462,-680.268,32039.5,522.12,157484,86.9048,489.859,-404.668,31687.2
1.53016e+06,317736,-1273.35,1932.16,-70.9838,-1647.46,73889.4,564.84,-171.897,6222.14,1014.3,65928.5,-1114.73,270.524,178.604,21333.9
1.62054e+06,294126,-2299.91,882.911,-1686.36,-1520.65,240439,128.513,420.545,1254.23,95.6494,84853.3,-1316.49,288.319,2851.34,47508.1
1.61081e+06,355753,-1417.84,1103.14,713.431,-1243.59,209599,943.153,610.412,27487.6,851.041,54088.2,-59.434,138.542,58.9102,31014.6
1.29317e+06,266085,-3232.79,2465.32,966.908,-129.825,88122.6,468.582,-276.719,14788.2,-435.161,81539,-458.765,-180.833,3326.83,57079.4
1.3104e+06,405296,-3327.05,1738.93,-433.25,-1259.62,186234,755.033,-818.503,47320.1,659.32,79565.8,-1018.55,57.1019,363.17,40318.5
1.28659e+06,567585,-1670.67,537.683,-166.217,-429.759,5945.06,4277.86,1465.18,21289.5,279.007,107675,5462.15,367.385,704.148,11296.7
1.58702e+06,550799,-2449.68,1119.19,-493.727,6823.48,201030,618.66,15.1361,-353.429,-566.234,26430.6,-1477.91,292.093,-91.8188,48891.2
1.26557e+06,447242,-2442.41,1550.75,1852.43,-1316.95,219987,626.858,-136.462,2805.12,920.486,72346.1,3655.91,38.2788,-566.549,36147.9
1.30911e+06,660921,-3359.17,848.838,3149.4,-428.899,101360,12958.2,5829.54,568.951,537.498,280991,4424.57,307.993,4794.5,24613.3
1.81967e+06,438544,1510.1,4596.09,30910,-18.8715,-325.558,2534,164.239,6762.04,422.755,127883,83.795,-283.085,2478.62,2376.63
1.54526e+06,499055,-358.081,434.364,293.203,-467.555,205714,8733.14,7920.95,5378.75,356.277,164562,1696.88,416.576,4843.07,14289.9
1.75261e+06,426675,-3521.03,1332.74,269.936,12052.7,227306,916.746,180.189,511.962,710.908,48175,-84.9109,16.0439,206.186,36578.9
1.3451e+06,293410,-2695.85,956.325,300.962,-1467.24,181810,6396.7,-233.148,15967.6,12.0513,130337,5432.05,550.054,4830.94,5320.82
1.38411e+06,716883,-5284.54,1675.23,1785.4,-2292.09,960888,1221,8552.23,9449.62,426.799,176481,3472.94,416.441,1007.64,16233.3
1.42296e+06,743690,-1670.78,-177.528,-1242.19,-448.9,98478.5,724.194,40859.9,10447.7,936.201,143802,4347.22,310.191,-1870,21023.7
1.62045e+06,483897,-5017.88,7294.22,-1071.41,-966.778,427885,1948.81,-283.732,7573.84,52.5732,116630,-2224.04,62.8609,4764.66,44344
1.48843e+06,555578,-1734.88,1157.82,-297.541,14699.3,40732.9,446.763,-1198.81,27678.9,169.989,30818.4,-1609.49,119.469,4137.92,36741.7
2.03102e+06,321510,-4065.68,3242.23,-598.588,-1083.22,83156.9,-123.258,-799.834,4539.56,216.311,79963.3,241.881,585.166,2987.49,34268.3
1.56443e+06,422871,-2451.65,1847.32,956.571,-405.164,12778.7,5246.36,-19.9427,8140.55,1255.13,79543.9,802.6,539.023,-428.457,11839.7
2.12083e+06,603597,-5656.6,2043.7,-55.7621,373.555,92337.6,2591.4,519.451,37226.6,293.675,160947,3177.28,-351.078,14003.8,5047.81
1.85427e+06,403800,-2947.25,2387.56,-3509.44,-667.81,95772.7,77.4339,223.051,28891.5,304.121,128148,-1981.78,633.79,456.406,66760.2
1.3177e+06,398531,-3604.4,5683.64,7247.34,-738.454,102453,3666.14,5099.56,35809.3,1295.61,235418,15083.5,-474.017,-113.559,3376.32
1.5263e+06,281285,-3473.97,2065.3,856.203,-415.524,34599.6,-103.67,-179.826,17335.6,-745.172,81713,-117.992,209.681,2947.62,49758.7
1.60964e+06,312958,-1983.39,1563.11,-1210.51,-389.693,19947.5,35.4586,-410.231,16715.8,66.6904,63832.1,2671.76,-291.657,7140.89,3085.29
1.26574e+06,331855,-376.03,-77.0748,-319.667,-9.82599,25058.2,1035.08,300.404,8202.12,203.816,88244.5,5843,434.817,-744.064,3114.33
1.66652e+06,497686,-696.79,-273.829,1260.6,15368.4,87306.6,486.773,174.335,420.572,328.023,26336.2,571.327,275.59,2292.99,35262.5
1.57607e+06,379394,-1739.4,1162.25,7595.77,-235.58,1212.45,1389.85,65936.4,2634.44,-143.246,62891.9,3741.43,-223.095,-399.615,6400.16
1.27805e+06,274007,-4688.65,4687.97,1241.61,91.66,35828.4,1425.02,2249.91,4979.24,308.426,99766.4,6941.3,-679.874,15441.5,3076.32
1.48657e+06,458467,-1988.13,-1020.53,-712.377,14480.2,53054.3,298.321,556.718,453.385,16.9347,19906.2,1234.25,-149.628,599.35,31786.9
1.44033e+06,827035,-952.182,7657.42,652.448,-166.655,6642.72,348.852,652.169,21246.6,1242.2,174616,-544.707,325.911,2645.96,11550.8
1.84933e+06,448760,-2631.72,4018.93,-1356.96,-568.042,21462.6,759.654,-621.285,33869.9,878.509,126708,15.0178,78.2594,18530.8,25802.5
1.5638e+06,364683,-1965.05,1701.09,200.469,-359.148,76006,273.477,-43.5095,3709.25,275.016,100659,2346.27,711.294,1305.79,43020.5
1.23794e+06,421901,-4312.22,3103.81,-302.193,-631.238,9390.98,793.022,5233.71,12306,2001.69,149215,355.831,-795.675,2226.84,18712.3
1.74901e+06,594903,-2344.81,4627.28,-309.566,14828.5,76007.5,1384.4,-172.665,1183.43,234.675,54773.8,-2173.5,350.997,5777.97,33231
1.3834e+06,510975,-2636.26,3631.53,3418.15,4.08191,22033.5,1320.89,-14.9152,106.818,859.522,203323,2049.52,114.465,2507.77,26168.6
1.36158e+06,469585,-2640.04,4436.1,1255.57,-347.287,41764.1,-83.9916,-438.075,-381.855,747.955,106521,1031.08,376.28,2661.97,1250.68
1.41717e+06,468524,-2604.41,1584.74,1300.9,7003.11,114001,1057.28,-352.013,1175.51,-668.241,14444,-2399.43,184.944,1617.09,30661.5
1.38132e+06,467318,-1297.3,1324.3,676.731,4621.47,14875,5736.18,-197.02,19633.6,-267.945,115481,-2511.67,298.878,-462.566,13573
1.59358e+06,459292,-1535.01,774.439,385.39,7578.78,50893.5,-376.233,360.257,1681.14,375.385,7082.15,-1719.11,476.735,817.563,37112.1
1.31149e+06,296107,-1593.42,1953.79,-44.8966,-11.3882,18045.6,-54.8677,-418.989,7952.4,662.002,150526,3603.97,92.4103,3521.82,3572.71
1.92726e+06,515698,-3190.98,856.959,3812.83,8528.96,168464,750.538,265.793,1371.06,-197.841,13140.2,-329.689,52.8612,1902.77,36058.5
1.6631e+06,334117,-3017.93,1495.36,-510.052,-306.093,484747,1138.52,-1330.68,12627.3,-746.028,101650,-1905.19,478.817,1895.88,35198.1
1.49437e+06,351794,-2140.54,1359.92,-1309.67,314.096,203306,-733.217,-443.286,10635,47.8062,115592,-1365.52,382.275,-1445.72,28961.3
1.50157e+06,321172,-3342.5,1903.84,-1084.37,-164.631,16748,890.108,-616.869,18581.3,373.462,101018,2884.09,158.188,2299.25,2062.82
1.29666e+06,427896,-1804.26,312.988,-198.34,8922.22,220088,1577.93,-229.287,1176.57,470.836,51502.4,648.579,953.391,3123.12,58050.4
1.72816e+06,641260,-188.31,1453.07,684.499,-909.481,389919,2954.93,51692.4,13669,-268.716,40890.8,3639.09,1003.79,-136.335,17351.7
1.27839e+06,434451,-3554.5,1063.12,272.994,-1188.74,184052,5811.75,717.544,19855.4,853.928,84025.6,2871.59,-363.635,11036.1,13678.4
1.67359e+06,479671,-1287.51,1535.61,-224.95,-245.518,25378,1122.88,-385.02,2235.48,234.906,148745,86.5883,289.773,2751.57,81430.9
1.69512e+06,597993,-4955.37,6679.58,1429.92,-379.014,17858.1,7065.78,86091.3,28118.5,1352.63,319762,129.254,67.6233,2439.27,33699.6
1.38096e+06,421195,-5003.53,2866.59,143.858,-1892.18,322395,3580.93,10820.9,12265.3,-482.673,80266.1,8318.87,-230.708,2030.07,14882.4
1.40728e+06,518063,-4406.05,699.814,1011,-2630.59,784134,3269.13,818.337,37997.7,887.667,17082.2,3517.39,119.592,1503.1,3288.74
1.31401e+06,317527,-1235.4,270.431,836.442,-163.853,10895.3,1413.32,-1000.45,8995.8,-84.6912,74442.8,1874.45,-128.83,765.088,9280.74
1.46926e+06,448010,-2702.67,468.977,2772.34,11432.2,178890,-332.451,83.3341,394.992,-2.14819,2017,222.561,-145.101,819.038,37216.3
1.69944e+06,437200,-757.598,1756.85,112.102,-2505.9,645819,1892.16,351.976,15263.1,1373.8,158163,-381.94,353.599,-703.703,48030.1
1.43753e+06,684836,-1256.66,728.201,269.802,607.292,24098.7,8689.08,1445.39,39448.2,132.726,92211.8,3634.75,428.382,-645.576,2532.75
1.34744e+06,386367,-3438.02,2477.22,-475.168,-282.675,66286.2,2083.54,-244.016,702.725,895.145,149712,-1214.99,-48.6993,1178.87,44812.2
1.85725e+06,245626,-875.965,831.22,-46.5186,-536.009,343396,667.752,-36.1157,5121.19,-21.5962,77474.5,-1473.16,566.753,-380.09,32070.8
1.28446e+06,363448,-2249.58,1676.3,41.6982,480.19,14107.6,1528.11,1139.65,25968.2,707.047,73502.5,664.898,1119.34,1446.5,6746.8
1.34417e+06,597489,-2767.14,4971.33,1087.06,-629.9,1560.71,3237.68,1963.52,32406.4,-436.265,86394.6,628.451,542.567,3415.55,4406.46
1.67649e+06,433671,-4732.02,5270.83,663.328,-412.826,76869.2,1352.22,3461.89,23106.4,513.564,174341,367.141,494.38,18762.1,24825.7
1.30411e+06,379027,-2284.4,1290.27,-633.122,100.208,14432.5,1175.47,-371.631,12560.5,978.499,100755,5025.67,-221.606,790.748,1585.75
1.82933e+06,404857,-3098.28,492.652,563.054,-570.888,395340,1511.82,183.78,1707.52,299.3,92760.2,4084.01,255.665,4733.09,17718.2
1.37069e+06,316729,-3142.08,1981.44,-1734.73,-330.783,174365,258.718,-287.728,579.221,186.299,92477.9,-910.353,3.77207,165.896,30788.4
1.48545e+06,391971,-1359.92,2612.53,1876.65,-95.1499,31231.8,-75.1877,-509.798,1062.05,-60.7544,141349,8.83411,439.132,2195.59,47742.6
1.93792e+06,381974,-2931.37,4315.1,-335.179,-209.599,41097.4,1479.47,-697.484,4339.67,-285.826,134107,-1958.21,-113.169,3349.04,65291.4
1.91941e+06,452072,4043.32,-271.465,1388.43,5091.75,207155,468.778,-637.692,3113.88,1748.8,22834.8,-750.013,551.453,-1595,54248.8
1.50299e+06,669664,-3681.19,3019.42,-669.268,-506.665,425177,-497.205,-347.459,22126.5,802.909,116061,3743.54,607.939,791.4,12148.5
1.17862e+06,450591,-2148.02,3496.07,730.213,-290.316,7782.7,1880.85,977.382,16133.9,5.14014,161511,-1009.14,624.762,2052.38,7407.07
1.50364e+06,359937,81.6418,271.698,2628.71,19613.3,109380,-317.863,53.9457,1074.49,-636.603,12615.7,881.928,294.842,847.707,46402.4
1.78022e+06,479633,-3305.95,2085.22,-374.941,-790.582,471126,1130.2,413.696,10403.1,-40.7058,48574.6,648.884,1301.93,602.11,14265.4
