FSC-A,SSC-A,DC-SIGN,HLA-DR,CD56,CCR6,CD45RA,CD4,CD69,CD8a,FoxP3,CD16,CD14,CD49a,CD163,CD3,CCR7,RORyt,T-bet,NKp46,CD11c,CD127,CD86,CD20,Eomes
1.71E+06,687608,-867.744,-1451.01,110625,-1716.51,120164,-1447.52,32203.9,189270,205.323,936.604,418.222,1319.46,-437.581,77497.9,-123.11,1223.71,35579.8,592.979,3695.48,-594.465,353.826,5818.65,785.978
1.28E+06,309995,-512.357,-1114.32,-198.062,-2354.71,174760,-202.319,2720.95,80533,458.325,-443.557,637.916,444.313,-149.865,43159.1,1365.33,2018.69,14717.6,-105.11,1341.17,-1461.06,407.518,958.255,-1096.73
1.55E+06,602791,-1394.64,394.457,998.026,-940.679,310027,-1372.01,41951,54432.8,911.843,57915.7,-316.299,3819.17,145.294,1067.25,921.411,-3970.79,15642.8,158.814,1969.26,-1000.12,-61.21,912.162,8679.75
1.24E+06,566300,-679.174,-566.271,85044.3,-4449.4,241541,805.302,624.207,12789.5,-189.853,1641.52,2114.77,120.84,871.056,23196,439.273,8868.55,4179.78,-53.2299,-701.254,20.5268,775.979,-593.726,1548.63
1.65E+06,348654,159.146,1201.41,4869.51,-1796.15,5555.73,10383.5,652.071,240.257,-231.766,-65.2709,-275.62,3274.35,-439.628,38635.8,763.409,2104.43,8055.26,654.518,-625.45,1464.84,107.027,150.192,99.576
2.65E+06,915572,801.761,4234.63,199117,-5997.73,1.00E+06,-2586.23,12357,239755,578.688,1857.9,2944.82,311.92,383.846,2824.11,384.386,-8846.68,1178.43,1699.44,8075.61,4.55969,989.388,2021.98,20924.9
1.33E+06,367108,-820.025,-9.11914,-692.772,-4333.42,358888,547.361,8373.01,65679.2,-806.67,2264.48,2493.64,11.6212,1206.16,70994.1,3758.51,6577.32,44058.4,1011.6,3638.58,-240.005,-361.516,-668.521,-2525.08
1.46E+06,472241,-56.8149,-86.8672,-509.451,-1716.09,145738,316.022,1917.04,142778,103.809,554.995,254.884,777.299,-113.548,33948.2,528.097,-879.06,14656.8,-390.509,290.005,-61.0705,426.887,947.761,104.192
1.31E+06,398043,-173.168,3754.23,715.392,-2753.2,93994.3,-808.502,-128.59,84115.6,107.235,1249.49,926.988,1163.98,337.339,15691.5,3118.01,3193.08,48143.6,414.78,392.895,1103.34,-1176.25,1113.97,-1671.22
1.31E+06,437629,-77.1904,362.371,13834.9,-409.761,4901.21,522.425,31623.3,259942,627.774,879.015,939.206,13997.2,-539.324,53140,49.3572,1779.33,13809.4,460.912,-4.14759,1909.45,373.029,-416.798,1596.21
1.63E+06,433000,774.356,338.617,3865.56,-1663.41,24033.1,-142.765,1762.83,45250.6,487.671,679.256,388.931,981.629,551.394,92275.3,2458.12,3248.93,24189.3,65.7183,-479.171,3406.78,172.714,499.812,1202.44
2.29E+06,1.76E+06,958.165,120023,110733,-7077.99,85486.8,-2543.78,2106.61,-101.399,-550.808,28107.7,17038.9,2001.74,4885.86,930.492,2554.02,19591.9,1120.38,2936.67,209156,5350.29,112528,379.038,2988.19
1.50E+06,288629,-237.46,4155.64,845.696,-1941.38,16001.8,415.251,8733.21,104909,-162.081,-69.2768,-172.507,2845.67,-103.212,59371.7,425.697,2419.74,4526.56,-142.954,23.7415,-910.517,499.825,146.247,4675.11
1.60E+06,537034,270.684,-617.352,-742.94,-3278.48,2116.3,-1038.84,29851,245879,-101.391,498.264,-10.027,26211.8,1817.26,55761.2,6751.89,6987.31,11272,-367.161,-378.556,2279.93,893.412,-246.038,-737.277
2.10E+06,1.30E+06,19366.1,164543,159836,-2130.28,32317,202.067,444.894,956.148,345.415,3551.73,54715.1,-282.465,11248,3510.83,-1956.8,12074.9,934.272,1502.86,8485.68,2514.27,8986.52,855.187,7999.16
1.77E+06,305215,-284.294,1620.23,443.72,-1250.17,20892,12035.4,110.356,1628.74,-59.2547,-326.937,324.51,1369.78,162.916,16685.6,649.881,2891.78,25968.8,534.403,-383.804,915.769,-673.825,717.152,-144.213
1.71E+06,1.44E+06,5747.73,110370,132021,2.03198,93828.1,762.384,1193.58,-1007.83,413.468,2741.78,76792.4,-536.604,14660,3041.41,-2460.81,7649.89,1419.89,1099.28,2258.3,3180.06,19142,-423.774,2727.48
1.40E+06,849786,496.195,46646.5,2420.31,-2799.84,13852.2,-991.56,217.978,347.777,-33.4145,1805.1,3117.7,318.32,-940.274,1184.23,1542.65,6142.5,1009.83,578.872,53693.4,-15.9823,4717.94,2.8324,573.46
1.68E+06,550535,765.438,1121.19,1102.86,-2089.15,291.526,12033.7,17633.4,-214.116,2387.67,62.499,551.222,2171.65,-401.267,65028.7,484.102,2531.5,4987,306.52,1011.4,606.726,158.852,-27.6435,-1688.82
1.51E+06,1.05E+06,-3086.79,305280,11128.8,-1780.43,-168.823,123.645,28.9805,-2378.53,-708.598,-794.368,5262.44,-247.941,630.415,-1054.26,8765.2,7007.55,1722.59,-1736.01,4687.32,255.711,5366.32,-396.989,247.883
1.25E+06,287254,449.665,176.369,134.943,-2230.28,120390,-91.7128,-1268.82,54863.3,-86.9834,153.304,692.4,788.179,186.914,47086,3459.5,2845.21,17120.1,-1784.93,-35.1129,-1155.07,1799.82,845.087,-1315.44
1.82E+06,462947,-826.249,2485.51,173.194,-2553.06,426730,12818,8826.89,37862.5,506.131,916.766,1358.03,1714.56,-434.404,44540.7,966.456,-4170.08,69442.1,-879.036,225.938,-1714.21,1042.14,3004.94,2.85114
1.61E+06,593646,-614.933,631.05,109131,-318.153,3048.03,-134.994,12609.8,36329.5,-161.929,-1189.36,-1963.26,4617.5,-230.806,1688.31,-436.984,5463.28,7090.75,447.928,6990.2,450.587,196.917,-417.941,6257.93
1.46E+06,510648,1087.97,2440.87,5322.01,-1034.8,1113.22,8129.96,11602.3,3299.67,-66.2189,739.987,2998.2,-1317.63,1870.69,113797,-8.89656,1840.17,8850.65,-311.798,318.426,-1768.87,34213,229.956,-2872.96
1.49E+06,784031,-1176.8,-297.83,179085,664.511,68700.3,-242.391,17118.2,91117.4,1072.35,1075.62,54.1573,55909.4,797.323,1803.91,775.745,2574.52,6204.07,17119.4,3647.81,593.329,338.5,1784.98,4817.01
1.42E+06,805410,-285.556,1071.27,86531.7,-2554.23,63468,-290.899,6012.68,94910.5,336.119,-278.971,-611.425,3686.74,-27.532,323.582,465.749,6548.33,7250.35,1018.31,2112.7,1097.84,395.649,5418.24,11680.2
1.43E+06,359907,-833.019,430.52,-677.001,-247.139,66074.7,-615.576,622.056,112704,243.902,591.395,1174.59,1100.92,462.442,31236.8,1117.55,524.344,18290.2,-816.64,317.001,4401,189.463,-750.62,1444.99
1.75E+06,564887,-34.283,-638.387,-918.386,7856.97,2486.84,-271.73,41346.6,-278.116,-307.693,888.56,550.588,-129.891,1869.94,334.271,203.561,7825.57,914.324,343.251,-438.392,8157.46,-35.9999,152.521,1246.36
1.96E+06,557111,171.28,1259.64,-626.486,-3126.57,15331.4,-178.01,-40.6237,117090,-678.709,-1013.06,-599.889,151.878,-1220.33,77515.9,27693.4,1069.75,3971.01,-415.017,-8.60444,12837,631.537,115.318,-698.277
1.58E+06,856894,-282.985,4303.6,229995,3821.44,609087,-2232.08,36789.8,106275,1422.56,5510.05,2377.58,4898.62,-11.6745,1635.29,-65.9052,-15806.2,1051.71,2551.45,8037.63,326.206,971.2,7149.67,4728.9
1.51E+06,338036,-1623.91,825.561,-495.624,-2882.76,166003,180.084,13504.7,98403.6,-195.811,575.977,380.845,286.948,763.832,25154.6,2692.58,3284.72,22253,196.262,-47.2601,431.483,671.448,696.19,4043.15
1.25E+06,297335,1196.79,284.801,752.855,-3347.88,9583.82,11787.4,-1250.6,-1050.96,-919.692,-570.992,171.245,2955.83,174.674,89436.1,36265,743.343,560.158,-42.8742,130.555,4825.72,-251,-614.101,-2410.33
1.65E+06,377080,-103.366,-183.203,-101.598,-1598.56,34608.9,-593.21,25059.9,104464,70.4028,867.556,-83.266,6347.44,429.776,33451.7,951.644,3271.82,12069.8,253.621,-265.376,927.442,-275.037,-284.856,973.339
1.81E+06,455083,-286.419,4160.69,235.194,-1090.56,151142,14398.7,1469.65,25124.8,3451.12,1045.69,1879.38,3927.88,-79.0535,43634.7,444.607,-892.201,38553.9,-487.169,-222.04,776.461,-23.4907,-196.244,2.24548
1.87E+06,381224,-1933.82,2909.42,-491.078,-463.723,143430,12055.5,1241.47,18236.7,851.28,591.457,1425.91,2307.11,-209.574,88489.8,1025.15,-750.683,54532.9,-896.776,804.723,124.156,29.1687,1448.9,-254.247
1.53E+06,581172,-77.4255,1500.69,-68.8139,-3035.18,2235.96,-991.588,11307.9,111853,-332.364,487.192,530.26,21950,1119.51,46387.7,4498.54,2354.55,9586.62,-305.43,-222.933,1051.65,849.375,-1133.78,-1063.58
1.40E+06,503550,88.1547,1744.62,176170,-3027.62,190468,303.722,14255.3,44295.9,-426.797,-1032.87,-91.9705,57.3303,-164.626,655.966,666.298,4078.08,2559.39,11020,6776.3,-375.892,491.59,3253.43,12759.3
1.49E+06,248474,1596.22,-755.898,-85.4691,-3411.38,8098.47,10759.5,7725.24,852.057,-479.856,582.317,392.012,-301.929,496.114,54492.6,632.746,2760.73,7512.78,-340.026,-658.156,706.937,6188.53,-942.954,886.031
1.56E+06,337139,-9.57861,12565.3,2486.87,-2629.12,19993.4,74.7763,9919.22,102009,-512.933,760.039,1402.45,44.404,870.698,42930.2,2276.13,3111.27,15112.6,632.769,483.115,506.319,24099.1,249.17,1359.99
1.91E+06,1.44E+06,-1102.9,140983,69925.1,-4339.48,24794.4,-848.403,-488.441,560.083,-702.557,19430.3,24609,7899.34,10635.9,417.453,2664.62,6888.31,1454.36,-91.3555,65808.1,1387.84,22648.9,-572.404,2284.13
1.66E+06,652901,-1669.71,1087.91,55151.2,-3966.67,427198,-2415.78,16259,301403,1106.93,893.23,1807.97,2434.53,132.532,53786.2,2795.81,-519.542,27587,-955.511,1577.79,599.155,573.312,402.518,1703.66
1.53E+06,350724,1060.46,489.161,293.543,1483.82,30317,5627.41,-2030.83,11110.4,-193.726,-316.503,902.211,-268.931,975.126,59684.3,2188.94,2200.79,34479.3,-840.117,220.1,-293.594,403.533,1251.35,-2463.64
1.74E+06,721542,-1603.55,-1121.4,409220,-7685.46,134890,-869.574,20323.2,53888.6,-422.684,1082.29,23.6075,7728.43,2152.29,1524.78,1752.06,8591.87,2166.33,625.721,8219.48,1603.19,593.961,-1519.64,11328
1.70E+06,777972,-783.443,15196.5,-651.592,711.995,82782.7,15453.7,8087.01,30860.2,590.955,-752.506,351.478,4707.8,322.617,44638.5,1883.29,3604.31,17179.1,714.318,-1178.68,-2625.38,-18.252,1873.06,-429.374
1.27E+06,413812,398.74,145.702,59955,-3419.7,359951,-688.25,7514.61,39815.2,93.8041,1465.1,2634.15,457.36,378.364,2033.81,612.735,5502.42,1816.25,649.985,4835.89,1398.53,787.776,2369.27,16579.6
1.73E+06,1.44E+06,-525.483,587.178,196070,968.199,42058.2,39.0866,30203.1,20847.3,64.1919,-1872.06,-1464.57,3172.94,-132.856,1250.01,-551.875,3381.17,9091.27,6948.09,3885,-201.754,828.658,5453.96,3021.44
1.34E+06,600521,-632.978,1194.36,-126.774,-2644.81,7931.05,-42.2197,19499.5,117607,-185.139,94.5359,759.087,6624.9,2112.9,57859.3,4257.36,2852.6,22688.4,-791.356,-762.108,495.695,988.876,-1035.57,560.94
1.52E+06,291215,959.7,-372.506,1375.01,-3368.6,236038,91.3608,12414,38106.7,123.62,331.484,950.135,267.034,598.224,14786.5,1155.42,4044.37,3075.37,600.697,988.142,-937.034,-107.754,1593.48,3458.35
1.97E+06,1.38E+06,5714.66,23451.9,84494.1,-1708.31,16569.7,-21.5068,258.349,718.466,487.239,1546.88,64942.3,1094.11,5663.71,1286.57,-1105.07,10820.9,1457.41,1068.05,2302.97,2213.09,6178.81,945.725,2504.44
2.78E+06,3.78E+06,771.32,672997,60814.2,-31945.2,842.822,-7094.26,-1169.21,-3971.08,-7501.66,9048.08,78736.5,37141.1,107561,14943.9,16981,7507.69,4100.61,2303.14,140278,3508.5,26774.4,3812.7,4438.92
1.23E+06,543117,-1212.42,1502.39,1015.24,-3288.3,990355,189.876,34733.2,45220.9,298.988,3215.59,2269.61,3494.05,-133.068,41309.9,643.357,-16640.2,4048.84,21.1872,-510.894,1143.01,-456.991,-697.774,5140.16
1.50E+06,279611,-89.2946,-1600.84,190.738,-899.579,35421.4,10269.3,824.398,6253.74,232.566,286.172,87.0298,-98.2852,-233.088,50965.2,5952.33,2220.94,1883.85,390.615,-840.965,1563.96,400.587,995.809,5586.14
1.60E+06,991904,562.043,-1066.46,190625,-1308.63,277968,-430.757,9186.36,95264.5,248.103,-641.854,-228.151,1413.1,-513.151,1201.91,-283.124,-797.685,3278.45,899.677,-156.861,4.83466,279.199,343.009,9599.65
1.41E+06,668963,-1139.81,-258.915,601.455,-532.586,259112,-1473.79,16269.5,31487.2,-171.109,1899.05,904.572,76.6454,-398.413,489.101,647.862,-696.179,6477.43,-870.697,1284.29,436.048,369.284,187.136,7702.38
1.69E+06,369490,-581.007,2860.56,-153.952,-3287.18,13133.3,16119,-95.0692,1452.19,32.2705,-505.682,-463.768,240.837,237.098,28653.4,616.776,3076.33,72050.7,210.553,-273.223,8416.25,52.6357,1251.17,-624.786
1.57E+06,780050,-660.296,-540.227,149904,-5797.03,576202,-1510.48,16324,122495,132.272,4445.21,-249.888,2006.5,-511.587,2628.41,1856.2,-2743.85,6191.2,13098.3,7917.84,1516.94,171.282,-472.933,11574.8
2.48E+06,2.10E+06,-1781.1,599121,235955,-4012.56,54704,-2062.14,522.825,-367.176,-415.225,-828.967,3931.96,13043.6,4319.24,-1614.02,7894.9,6432.58,1214.86,-2533.56,119949,475.49,139020,418.959,2832.8
1.56E+06,434853,-14.1508,2875.86,472.229,191.517,886.087,13412.3,2726.42,1149.37,378.915,841.477,980.281,364.6,362.278,44295.3,-614.114,2139.8,2732.43,-558.368,-716.31,188.643,749.655,272.862,171.039
1.42E+06,677788,63.9668,1135.36,-499.248,-1717.28,574.672,14733.7,37364.9,-753.093,-470.59,504.995,615.189,16515.1,753.423,103154,1537.59,2026.93,4821.77,370.994,-97.4732,5854.21,487.002,-2357.85,691.517
1.64E+06,474892,-1113.78,663.739,-191.98,-3901.43,229077,7675.47,-408.945,36173,-466.114,773.462,1133.66,1297.1,752.848,18706,1982.43,6967.82,69095.5,-339.457,-524.988,2277.3,91.1083,318.893,-757.312
1.43E+06,441511,-700.804,-508.047,-120.002,977.985,13328.4,16423.1,3120.44,12760.5,-184.326,-311.249,-279.474,755.536,-792.669,50285,564.859,743.608,37520.8,-1634.13,-979.908,7376.07,1002.09,4.31882,125.225
1.50E+06,444233,-1417.36,5285.85,984.1,-484.336,6216.51,13907.9,880.213,215.847,-108.424,208.739,869.134,3173.69,-287.738,34862.8,-316.835,1987.37,10830.9,429.504,-1062.69,9442.84,-397.254,1375.71,2415.62
1.29E+06,399893,-701.329,679.494,-326.38,-2759.84,279142,-989.033,18777.2,124986,-85.8672,-1049.17,-98.3956,313.269,177.462,28896.9,2142.48,2061.18,1779.91,72.2449,547.035,42.0148,173.994,306.785,6661.09
1.93E+06,1.26E+06,34572.4,302138,83961.3,-3120.51,49452.1,45.6201,-478.452,3427.38,-58.4506,12249.6,63216.8,4931.18,11424,2786.15,-790.973,17713.2,-1752.49,797.892,10253.2,6710.83,30285.8,2190.9,13054.7
1.71E+06,359985,641.171,-522.992,1595.61,-2008.49,23042.6,7755.9,8829.28,730.059,-840.429,591.814,1860.96,-490.439,1368.96,50473.9,2670.75,1102.21,3038.53,230.527,517.856,1018.87,545.124,-1122.32,5727.84
1.47E+06,392664,1899.97,2127.7,-709.471,-2022.18,7880.87,19539.9,-1629.96,34.167,-454.99,-242.962,297.352,-721.664,646.892,71091.7,2086.5,1363.17,2416.67,671.955,-381.781,2961.42,9979.94,485.249,-702.908
1.83E+06,297117,1031.34,2949.54,858.922,-1660.69,1876.82,-95.5114,9923.85,164639,438.174,131.363,209.223,14965.5,65.8438,16569.7,2070.7,4296.55,6230.67,139.303,-582.337,-1588.72,645.246,1066.32,1903.87
2.34E+06,1.97E+06,-303.725,127098,49765.5,457.861,55071.2,255.587,1639.47,3543.07,1230.83,4108.4,3285.62,-1138.96,3898.11,-935.754,-3582.25,6147.97,-889.833,1537.45,147261,-1281.17,123872,1786.19,160.331
1.73E+06,429785,-822.518,638.016,-237.381,-4363.76,404952,-591.241,8037.28,120532,201.42,4981.93,2325.47,1296.46,407.351,54136.8,1710.97,99.7134,70193.4,531.06,5226.08,-847.724,-702.496,2001.46,534.269
1.70E+06,313879,-1606.69,-874.486,27.9847,-1811.82,87420,-44.3129,4745.81,123904,16.0622,-347.807,-749.589,850.686,-500.758,32343,2933.32,2155.97,14951.7,615.008,191.669,34.4478,-177.364,53.2681,3093.54
1.96E+06,772054,-33.4376,9870.78,197633,-4023.45,99576.3,570.08,7773.56,39579.7,220.718,-456.462,-157.21,-359.358,483.91,214.507,167.088,6842.16,4267.05,1878.29,3170.35,-547.801,574.997,225.666,5291.94
1.44E+06,449584,968.173,-269.97,-196.452,16.0459,135345,6912.07,2469.15,39740.2,937.87,1887.35,686.994,379.394,-514.829,46374.8,-959.956,-1320.1,39263,473.516,-550.313,4853.51,-650.331,870.274,-272.58
1.62E+06,595488,746.891,-1458.63,40556.1,-2234.34,100711,-937.195,4454.45,52203,134.057,-148.952,712.877,372.07,-761.8,846.606,-49.8494,6144.7,8643.52,792.267,1657.39,-1365.93,877.558,4640.28,14286.4
1.60E+06,325604,-149.771,-69.6094,825.091,-2053.36,47736.6,-680.413,11721.2,110742,-73.0286,1236.23,49.7515,804.961,-29.4025,25501.7,608.833,-256.682,28877.4,904.825,734.722,21.4814,-249.554,601.571,-140.695
1.32E+06,535129,-25.5793,2249.69,246.622,-3879.96,38410.1,9674.5,1985.14,1636.29,-89.7182,1691.86,323.367,5709.44,-177.888,62426.8,11824.9,-7432.55,6904.56,145.788,2734.95,19724.2,4294.23,-873.526,-1419.62
1.33E+06,606864,741.965,1046.57,-117.498,-1142.78,-65.0552,4536.47,17848.9,1008.84,498.938,-327.648,-181.125,8836.03,1503.52,65691.4,1512.67,4263.08,5614.13,1360.6,-793.855,-273.233,9488.24,21.6837,-2230.49
2.00E+06,407037,-1534.97,-705.811,-160.94,-1773.34,181461,5087.18,1731.06,91302.5,144.471,96.3603,468.992,444.78,506.507,26151.3,2751.8,-25.3278,18510.7,-352.574,435.288,5795.11,551.463,-1741.94,371.994
1.80E+06,415278,-1465.97,202.264,495.854,-1453.09,204494,12052,1593.08,32347.1,687.479,1825.9,1836.98,566.252,269.346,35325.6,544.36,-2301.06,65687.1,612.482,563.264,1519.99,-220.725,-692.087,1875.77
1.26E+06,388596,842.176,152382,18040.2,-1736.13,969.197,777.443,41.3977,2043.87,-548.365,574.869,24672.9,3278.71,661.478,1284.56,-767.507,3437.77,696.016,-663.375,15919.8,1068.21,2165.06,-793.107,959.254
1.19E+06,316915,-272.005,441.863,763.024,-4398.35,249400,-1277.87,57.8211,137491,202.58,302.64,773.947,659.892,-28.8636,55026.3,4210.6,4009.63,40892.6,1099.17,318.049,-274.124,-352.048,334.406,-1639.15
1.44E+06,685901,-883.026,864.801,376231,-5133.36,7562.64,192.437,19095.4,138138,276.42,-651.362,-1188,1207.35,572.822,1457.03,606.254,3151.48,5058.32,6242.56,913.812,735.014,-100.247,-951.1,9168.02
1.85E+06,1.52E+06,-1764.18,794.264,403345,-356.439,121438,-808.318,20977.1,16284.8,696.689,1974.27,-310.202,14671.2,333.943,913.075,645.543,6348.21,1777.56,412.63,15624.7,409.76,-458.028,-702.392,2576.82
1.59E+06,479892,259.941,-783.348,-362.583,-583.579,93651.9,14870.7,5199.74,1113.8,111.857,335.825,2047.06,974.425,1208.78,50674.8,253.896,2261.22,42181.1,-661.232,717.741,7256.15,1128.71,215.829,-2607.8
1.55E+06,1.05E+06,16110.3,170496,24013,-4329.57,9998.23,-1039.99,-255.657,710.301,-532.728,572.937,55423.1,14849.3,5984.39,2697.56,1306.44,13254.7,-472.933,1479.93,5087.91,4678.31,21346.2,1384.9,5910.15
1.27E+06,356179,-1664.08,336.235,1392.31,-3598.72,569103,-2981.52,26444.8,64195.4,278.523,91566.2,-617.723,1792.01,-1604.85,2574.81,-141.445,-11046.3,35503.9,495.394,12892.3,-782.033,-364.917,-897.06,5428.02
1.90E+06,367873,1915.94,940.051,-2080.91,-2054.91,299.42,7901.73,35916,473.297,-839.52,789.032,1291.16,-98.2883,4758.68,249613,6382.02,1786.47,5483.51,767.168,176.8,987.503,15069.2,-3290.51,15675.6
1.35E+06,642101,-0.0214844,968.58,61308.3,-1155.34,250318,-735.04,17295.1,27443.3,36.3119,523.076,492.69,837.32,237.751,1898,-258.31,6293.87,4043.74,2393.93,5483.47,1167.11,-809.563,7685.26,5709.32
1.68E+06,369239,55.0645,-1343.29,869.864,731.014,304169,-894.81,1240.9,178880,792.864,3118.44,2830.87,1687.9,564.153,24978.8,-978.477,-5112.84,41839.9,-426,646.592,2524.99,879.583,-576.576,834.894
1.42E+06,539431,138.555,2360.74,10621.3,1638.34,12353.3,66.3229,5171.42,174223,555.367,936.329,381.682,526.433,157.831,37950.7,1461.82,6199.02,7448.09,-610.237,-126.835,8032.59,658.136,692.444,3350.46
1.76E+06,398415,728.407,4676.33,828.544,-2868.5,45199.2,-644.083,88.2729,198369,1091.18,303.012,483.86,3643.94,-229.897,9922.42,2813.36,3564.67,19118,96.3406,406.069,-1184.09,578.961,1930.95,289.327
1.73E+06,280676,-1323.95,669.308,8228.84,21.5491,340676,494.402,8630.75,39005.2,-23.0436,-389.77,-220.875,282.822,-256.11,1336.82,-620.432,-1229.43,2977.14,2395.33,-427.717,70.6799,322.927,2824.38,12067.6
1.42E+06,555130,588.885,4568.61,1442.27,-1697.25,11319,7.78793,25976.5,123139,132.765,465.258,451.36,2024.51,867.976,54190.4,2041.16,2448.86,14257.9,-75.0052,170.2,-366.405,562.63,506.55,-1079.97
1.72E+06,1.60E+06,-1505.5,123596,18471.1,61.1874,121530,-1823.57,2394.99,2960.28,161.538,-387.548,-977.228,-309.812,-1951.9,-5.63232,-720.088,-670.021,-2868.81,-1958.55,173810,-1706.39,132628,1808.54,1955.43
1.87E+06,512376,-1627.1,2936.01,-626.638,-2915.44,1861.23,16179.1,26981.2,2387.37,-351.326,423.817,-4.82826,5745.66,223.757,68521.8,1492.88,2666.61,6541.84,34.1367,-126.487,1034.62,-76.4126,516.358,1156.24
2.42E+06,1.30E+06,13144.4,211623,2070.06,829.789,1751.23,2505.21,855.99,3440.01,-1004.93,1599.6,33067.5,1390.92,1437.66,2776.17,-3526.71,13196.1,242.637,506.289,9459.33,3433.68,5965.53,537.973,5226.11
1.43E+06,317806,817.734,-359.48,-546.398,-1733.42,14218.5,-318.573,14502.2,106260,-115.547,-43.7219,-428.191,4058.59,693.565,23599.4,2146.68,3080.45,6369.05,298.065,-314.508,-150.146,43.3589,-267.756,18.7205
1.67E+06,1.48E+06,9753.65,462821,48166,155.014,54198.4,-324.344,3281.36,5648.42,1709.68,2065.07,9305.09,912.061,6037.26,3488.3,-12195.8,10089.9,-1092.18,1694.16,16324.3,872.274,39056.3,1831.16,6944.99
1.46E+06,919459,1928.9,77871.7,26917.5,-2471.1,24066.6,-3397.01,1342.66,836.781,507.129,7637.22,4213.82,48798.7,-1522.94,149.622,478.221,8348.79,-1024.34,287.729,178038,2752,9518.82,478.263,3434.05
1.42E+06,443137,-1646.31,30504.2,144.853,-3627.71,4891.14,351.268,1850.94,145861,6.13394,654.132,1404.61,-389.26,1029.21,28138,2343.57,3347.02,60647.6,-339.042,200.083,578.262,-652.511,363.062,2659.12
1.28E+06,406044,112.097,4628.57,565.634,-3054.4,44829,336.199,7107.74,136590,816.09,493.85,471.462,-87.8511,452.049,46626.8,2240.01,2922.94,5327.11,-465.186,-429.546,-1127.77,4015.27,572.893,1734.99
1.40E+06,518618,-488.164,8098.57,748.225,-2207.14,27045.6,59.4068,3702.57,199253,328.122,634.718,1264.4,3856.06,204.195,26134.8,-981.838,150.868,11970.2,376.083,691.671,4423.09,-1095.51,-1008.58,1881.13
1.74E+06,475381,-149.406,393.54,-487.369,-3774.25,280332,8030.95,-767.563,52191.2,119.096,451.472,1705.66,389.814,484.597,25037.2,716.041,4873.64,37370.8,866.51,-630.393,1500.83,-860.554,618.151,-1131.42
1.63E+06,648781,-1192.95,-145.984,75189.4,-2323.6,309265,-1173.21,15610.5,28378.6,132.287,46157.5,1083.76,10516,226.437,1692.99,547.193,3272.44,12088.1,7335.26,8271.2,212.854,770.137,8884.31,5481.13
1.79E+06,1.25E+06,3852.18,150701,153266,-2597.65,94062.9,-1531.83,500.876,97.2002,591.513,6774.42,75337.6,1947.07,22161.9,1388.44,-346.679,7734.8,272.379,65.7305,63714.8,2602.65,32005.9,475.44,1677.94
1.39E+06,809896,1596.04,30406.3,1638.05,-2494.08,52454.1,-961.521,-8.67476,-885.833,76.3848,3504.69,56.9961,1900.08,-1300.34,803.13,-965.055,3721.74,-557.151,-155.877,100972,1375.94,11706.7,-210.067,1456.71
1.31E+06,400134,547.778,11096.3,-87.747,-2235.16,14144.3,117.884,6357.57,80716.2,451.827,494.53,34.5568,9070.13,469.4,31072.6,-332.771,1303.79,10627.5,77.7963,243.018,324.903,1834.44,107.176,3530.53
2.11E+06,1.44E+06,11961.2,188387,50089.5,-2171.6,27645,135.138,509.286,6054.24,809.99,3323.2,21017,241.144,10313.5,2194.29,-1031.35,20930.5,541.268,1621.88,56010.6,7729.64,53322.2,124.308,5493.68
1.38E+06,486342,-1104.92,124.659,184.145,-2131.1,11425.6,15954.7,2694.89,1981.65,583.07,429.288,-136.304,-409.867,-1080,64155.3,4157.75,82.499,9662.94,-1610.14,-797.045,8826.32,1170.54,-837.536,653.55
1.49E+06,510327,-649.549,466.271,-208.128,-825.946,29921.8,191.002,2226.65,123157,53.0909,866.791,170.656,1359.41,85.7019,37511.6,2984.39,709.227,638.464,-147.856,31.9745,308.9,328.169,376.468,2832.31
1.43E+06,553435,-584.584,10346.4,7645.99,-1852.18,24778,-307.036,14511.3,63936.1,-9.08094,562.654,285.551,30603.9,-1005.42,51019.8,1109.29,1655.37,11776.9,418.369,-514.184,756.773,-296.008,-1520.09,1983.08
1.37E+06,613743,556.97,2907.27,40210.5,-5328.11,358835,-838.136,10044.4,127407,-201.365,1903.41,2707.5,2729.18,469.376,1845.62,2256.84,6639.78,1365.79,4446.54,5877.99,420.682,816.596,-213.323,16358
1.30E+06,312560,-634.13,229.689,469.554,-1829.91,262809,-856.891,9663.43,21803.1,-175.407,1367.91,843.663,-479.901,967.216,12827.6,856.204,-1233.67,24744.7,-541.581,301.793,-151.503,814.197,-579.184,9439.63
2.23E+06,2.29E+06,2736.47,320814,117468,-5729.49,29184.7,-1812.74,1306.87,2596.99,103.113,1020.92,13121.7,5016.18,3435.31,-1466.06,-78.7703,18378.2,474.579,-2941.05,196412,555.807,280660,4778.69,2657.99
3.00E+06,2.30E+06,3876.7,356523,336875,-1901,110392,-2511.86,4974.24,5065.87,461.757,1098.69,29098.5,5993.05,14641.8,3847.57,3138.91,11464.8,161.005,601.326,221818,3758.94,321358,2054.48,2021.1
1.51E+06,400012,830.767,666.676,732.855,-3072.06,6918.34,10430,21525.2,75344.2,-429.405,1485.98,1201.62,-189.737,-199.624,94916.5,3510.44,1532.5,773.407,448.931,-200.333,-1135,-470.444,884.269,2398.44
