"FSC-A","SSC-A","DC-SIGN","HLA-DR","CD56","CCR6","CD45RA","CD4","CD69","CD8a","FoxP3","CD16","CD14","CD49a","CD163","CD3","CCR7","RORyt","T-bet","NKp46","CD11c","CD127","CD86","CD20","Eomes"
1.70281e+06,443380,4.13818,15706.6,8061.69,-4554.46,14616.3,-1519.54,36763.5,269764,296.558,1432.23,853.956,27152.2,1179.06,37613.8,5485.98,1442,8423.87,-909.068,446.282,2085.04,2270.63,-636.301,2313.64
1.47497e+06,846673,10100.8,192207,113350,1973.01,68140.1,-24.8498,1372.42,3187.09,770.953,2073.9,1370.96,608.762,-1722.62,1047.53,-4990.34,3636.59,1394.61,-390.869,5498.39,210.698,630.582,929.917,7525.26
1.60529e+06,288556,83.9907,3738.2,1561.59,-3590.67,11010.6,117.003,33560.2,115467,164.996,1323.96,1362.36,8327.91,2482.84,37146.9,1868.73,2388.13,5645.22,199.206,2186.81,221.927,887.921,-1018.26,2417.82
2.02579e+06,322966,-370.71,427.97,-500.868,-1145.17,2775.32,17550.7,912.417,81.6669,123.346,136.484,-484.641,6084.01,-640.033,41476.8,2665.83,1777.74,1866.56,74.5861,-567.709,21482.2,-634.816,847.665,-1120.49
2.59016e+06,1.52066e+06,2881.64,645123,128084,2228.77,4652.23,2245.12,2180.47,7168.74,-1524.37,1818.58,38399.6,5211.63,3177.86,1935.53,-14594,9277.41,-1409.79,2071.77,19135.6,-2395.63,11179.4,5283.78,328.395
2.24699e+06,854003,-44.1484,887751,26183.8,-3356.67,-2536.81,1531.01,-1746.13,7064.04,-1247.7,-3355.72,37493.1,-100.014,5858.91,-1521.17,14794.4,3491.85,1901.86,-520.031,13063.5,929.654,33135.2,-1053.91,5329.55
1.63205e+06,331474,-1385.37,2319.55,-1027.13,1414.81,58762.2,-123.608,1332.4,133231,1021.57,-1004.23,925.927,294.48,98.7057,21111.6,1985.34,378.663,41876.3,-105.167,-273.048,1723.18,-572.141,733.561,379.746
2.41582e+06,1.03742e+06,2865.03,312022,137745,-3312.81,2609.72,7604.16,-34.9656,1847.7,-407.05,-898.107,83167,4978.57,2590.46,827.539,957.253,4078.89,1116.15,57.3828,16482.3,-1790.84,4774.05,1797.84,341.955
1.36953e+06,344801,59.9858,1716.11,233.672,-1367.47,7605.44,75.7001,15507.3,75413.3,137.805,326.014,334.848,643.753,14.4337,18943.6,1346.45,4199.18,3165.04,138.294,-160.903,-962.936,-253.502,538.329,2732.58
1.82737e+06,435500,21.3618,639.276,1386.52,-3760.55,122682,-1233.92,31318.9,31106.2,757.674,3164.01,429.947,8400.88,1111.62,2094.16,551.286,4097.72,10016.5,3055.8,4300.21,1449.25,379.194,7040.21,2368.28
1.31549e+06,328074,-30.874,3956.59,6.91993,93.9679,125872,11238.6,2878.73,13772.3,534.438,-70.4508,746.422,1666,0.613533,13157.2,219.83,-1903.2,32583.7,-623.227,-758.564,2101.7,260.4,1104.88,-61.6393
1.95064e+06,948463,4249.22,403535,122181,2102.19,-1227.38,1477.57,2193.81,6151.84,34.8322,-476.265,1442.15,12148.2,127.398,544.977,-4820.46,8069.31,2118.29,994.035,7023.05,239.391,7880.99,-16.5938,2567.99
1.49317e+06,537672,-1204.31,3372.37,111733,-601.378,6749.86,564.546,42077.4,48512.4,944.319,660.459,-565.254,16570.9,229.699,27659.7,1207.17,3057.59,21875.9,181.351,-1045.43,5881.82,-43.3259,-1129.74,3284.81
1.355e+06,406089,864.592,-1750.35,-321.945,-2344.15,30706.6,108.105,27.3489,57455.7,-140.714,3.48389,586.12,278.981,259.985,23597.7,-1318.73,1117.09,52558.5,-1269.69,-63.3634,1992.28,910.875,-120.398,-4.25653
1.72526e+06,370758,449.994,-128.42,-894.975,-2828.12,-276.942,16318.2,263.496,1366.21,227.543,363.281,948.331,-980.169,-47.412,40462.9,14400.6,2606.46,3071.74,-1062.62,56.3146,29007.4,86.275,1180.19,-1399.89
1.26170e+06,311911,384.666,1007.84,124.072,-1975.15,21002.2,168.842,-169.79,72752,503.524,-432.45,66.1607,215.675,-290.893,13884.4,1657.01,1823.63,36891.7,-320.675,62.4037,-1254.36,-62.3088,1434.28,-480.501
1.78621e+06,422109,-278.02,-206.748,783.453,-1742.75,3021.93,112.263,3390.75,59702.6,-242.372,104.904,788.78,-338.259,433.595,35149.1,1699.64,3798.04,36299.6,158.99,-111.744,327.932,-77.6692,177.489,-567.491
1.59269e+06,586467,-1167.13,28435.7,1104.7,-1999.63,55043.8,-76.9384,1489.3,172113,1272.71,1749.8,288.086,35407.5,-673.727,39785.6,-889.966,4096.7,61287.7,96.4326,8.21113,1969.79,454.827,-2788.79,3092.93
1.7586e+06,683252,-259.296,996.754,-1075.09,11397.7,-697.374,-244.722,28591.1,39434.1,332.082,1438.88,512.39,2107.91,1815.53,559.814,1784.68,11748.6,2424.35,57.0438,-683.461,28111,1240.5,1167.94,713.842
1.49253e+06,240438,-29.1901,1374.66,-139.512,-1362.8,2656.8,8834.37,-118.769,-519.283,-355.153,53.6342,413.459,-179.619,16.0851,34438.8,12177.6,2551.07,2085.79,-251.796,-468.423,5370.03,-51.8361,151.982,-656.564
1.61272e+06,405267,1270.81,13720.9,-981.377,-410,9910.36,682.384,27409.8,82769.5,622.42,546.921,-628.742,7578.78,-1498.51,37881.9,-907.884,3316.05,4241.45,901.335,-390.375,4664.25,1804.65,-466.651,2580.35
1.63988e+06,409295,356.487,-1385.32,-34.6992,403.348,66220.6,-852.66,111.248,117358,54.5481,1985.06,726.039,585.635,439.814,13600.5,1130.03,1318.57,31172,140.755,-190.808,175.268,446.723,87.0315,-167.393
1.56063e+06,395691,63.0527,171.783,-408.417,-3113.89,47591.1,-636.262,157.406,131737,223.397,2715.41,-678.528,881.97,-479.336,11825.2,495.006,2078.96,51720.7,-660.429,720.219,-2167.29,2056.85,2436.5,-337.49
1.47176e+06,549980,-291.379,3728.46,78150.2,1171.83,342459,-746.58,27977.2,15062.3,2436.84,4997.68,2859.31,11363.3,213.716,3708.17,566.722,-9092.99,3712.53,930.696,5375.31,290.166,109.305,4617.59,16650.3
1.68578e+06,1.54254e+06,20977.3,428878,11049.2,-6787.41,76056.4,-1356.11,2229.45,2390.94,349.853,32546.5,33197.3,2250.77,20996.2,5271.38,-1944.15,12420.9,822.171,-597.402,83867.1,5248.78,44458,-664.092,10769.5
1.68095e+06,409389,-744.921,-174.98,-251.048,-2129.51,13078.5,-961.926,-179.859,138309,329.96,975.842,-425.806,1170.75,474.881,21327.5,2327.3,2041.6,64418.9,-493.514,1168.24,-548.583,301.925,1751.63,-843.765
1.32064e+06,474012,-75.3809,2017.2,236.798,-2844.31,19239.1,-915.343,-212.233,84826.3,211.654,64.8372,-110.321,1058.25,384.649,17630.2,2820.19,2905.36,45756.8,98.8084,405.541,-751.747,376.917,1290.25,-1726.6
1.69773e+06,609122,-114.215,-494.462,7159.34,-3537.24,50208.4,-1210.17,35763.2,653.83,88.4621,1617.72,726.46,6359.96,745.678,30447.2,1041.36,1726.67,12369.2,196.358,892.004,464.339,-520.309,283.748,-224.92
1.63434e+06,376942,-809.53,7666.76,-1020.8,-224.85,265.198,16438.7,1512.63,1370.8,58.8583,953.375,850.992,8154.13,-1159.43,77298,6184.23,3457.98,2324.03,145.171,-178.301,9299.62,377.615,413.34,510.781
1.56877e+06,710178,-655.391,230.723,79161.4,-4751.5,142842,-1277.61,24023,77976.8,-355.821,955.786,1667.04,617.286,1316.71,39862.4,3249.17,1472.65,35139,215.662,598.623,964.063,-351.018,-531.412,-1239.64
1.74788e+06,321602,689.938,1453.34,-127.809,-2832.71,10638.9,-544.44,19893.6,78878.1,-456.508,290.827,324.11,4482.06,-24.398,27683.6,-9.91774,680.042,5387.18,388.249,81.103,481.972,-229.546,738.484,1943.95
1.67793e+06,346571,-1252.48,155.469,-108.18,-653.069,153395,9258.25,513.63,45.6226,1175.25,702.077,-744.227,1756.85,421.232,13024.3,-76.5843,1619.85,38962.2,-675.485,-462.699,1538.84,498.036,1256.2,839.416
1.43115e+06,318312,-479.269,-599.893,383.531,-229.482,45113.4,-528.408,1278.04,85540.1,251.03,3850.12,306.272,186.644,176.169,12816.3,-941.081,1788.78,38110.4,352.414,-208.876,1075.81,-551.629,-610.72,1017.13
1.47034e+06,386754,-1086.84,-85.6064,-536.032,-1129.63,27025.6,-360.724,658.856,74207.2,378.955,449.66,-134.148,450.335,284.118,12464,1453.35,1599.44,55219.9,-295.83,383.881,203.898,612.516,672.573,-54.5751
1.29299e+06,317818,-761.783,2735.35,452.324,-1790.03,28130.8,-377.608,39069.8,111864,-21.5762,349.434,74.3288,21.1179,957.587,31456.2,540.546,1018.7,5295.53,650.146,378.874,380.958,-265.608,-35.9166,3750.39
1.64641e+06,494694,-1032.07,1790.85,-630.697,-2404.86,18012.1,-103.311,2474.73,91220.3,544.992,298.553,1077.72,-465.133,659.016,13198.5,2658.46,929.687,33524.4,-52.0228,-9.43038,192.847,-255.074,297.32,216.839
1.57618e+06,492556,300.583,1540.54,-865.17,-2025.12,11043.3,-453.779,563.672,2962.76,-85.3878,586.794,-303.362,16183.2,-357.797,68127.4,4546.36,1608.38,13049.5,1001.95,-198.941,16297.6,-254.289,-65.1679,-996.496
2.04545e+06,946586,43712.4,65931.2,42168.6,-5874.39,201166,-1076.17,107.613,-156.375,-920.135,229.043,42069.4,-263.829,14591.3,6749.2,-2810.09,14645.2,607.916,1292.6,-378.768,6630.73,4749.88,-336.37,17644.1
2.48319e+06,1.5386e+06,2973.04,609775,5581.49,-2917.91,2576.81,1870.63,154.103,1963.05,-698.802,1081.89,189619,21687.5,98525.2,6140.65,8779.97,8913.8,2117.96,-940.777,72852.8,4497.12,14371.6,-3676.29,7288.61
1.27892e+06,274809,-197.71,483.157,466.408,-1458.02,117617,11316.8,815.561,1689.86,-819.314,-61.6926,525.056,433.626,335.189,22390.3,27652.1,192.304,764.109,418.624,-241.329,16851.3,-436.466,-27.1551,-406.602
1.67367e+06,461950,-2340.23,6128.03,-634.491,-1752.75,3220.54,14105.8,27452.6,965.089,-152.389,391.252,436.297,49171,-662.81,35773.9,62.0252,996.272,6281.41,438.354,-1480.98,1243.4,-414.786,-244.968,1510.84
1.60237e+06,432366,96.9895,938.246,-205.75,-3931.2,8969.81,-320.311,2530.21,119002,-234.798,34.4895,809.42,343.786,-182.447,35951.7,3412.04,2055.21,60117.3,-941.283,-207.07,3971.71,1035.1,1195.5,-803.389
1.39139e+06,302129,-689.307,474.398,-92.4975,-2265.48,24565.3,245.67,1177.84,50468.4,934.139,-408.489,115.523,401.222,16.9473,19427.7,3023.71,2498.73,20087.7,219.163,666.908,-1749.95,122.561,1508.92,486.885
1.63446e+06,349335,424.395,1825.42,-1054.57,-2350.67,11928.6,-106.866,26714.3,70566.3,62.6974,-272.555,-255.482,2719.14,-187.453,31324.8,751.338,1197.03,27951.8,-919.306,-758.747,-1256.6,523.8,56.1694,734.418
1.52044e+06,281253,-1295.26,335.705,-167.835,-2560.11,265398,-1918.43,2275.88,120831,1374.44,1235.69,2125.5,2224.22,599.279,39826.2,13119.4,-2596.2,1148.17,-121.155,1631.18,23621.1,1361.64,-356.137,125.445
1.73203e+06,324173,-784.846,1143.55,-16.3262,-1581.32,11592.4,137.686,3476.89,52927.1,-561.894,666.088,1061.95,-203.011,1073.66,11590.5,21.5808,3175.68,59898.4,-557.974,-265.265,1172.26,93.2642,-888.345,1013.45
1.57217e+06,465798,-933.385,-2315.35,-490.615,-516.068,8797.75,-505.987,283.451,92516.9,-263.74,1054.86,41.1091,506.615,50.3851,21122,1770,1154.18,16158.3,-269.401,370.268,5989.42,596.016,-249.371,1284.52
1.87935e+06,317617,-1335.5,1422.68,-133.568,-3476.17,212032,11516.2,749.994,3978.6,83.1428,-378.721,254.905,718.412,-198.027,12345.7,345.616,438.386,58706.2,647.028,790.342,334.569,282.757,1931.62,-312.836
3.00486e+06,4.02707e+06,-6728.95,1.15296e+06,128132,-8232.7,-3114.86,3578.13,-406.868,783.691,-2004.98,-2975.21,48982.6,71233.6,11273.3,272.068,25305,10051.9,7923.21,-2484.63,99574.6,2822.39,111175,-1583.72,1227.42
1.76017e+06,394145,-1257.36,2161.32,-522.846,-3764.22,244.03,11036.1,27381.8,2330.49,4280.21,882.972,1097.09,-568.833,302.102,63466.7,4625.85,3383.73,9150.84,469.146,-183.324,1089.24,18252.2,1332.04,-1774.67
1.5745e+06,350783,-124.895,840.686,-279.548,-2441.49,35470,83.5134,-943.624,94847,309.656,2417.46,611.813,2134.28,-238.757,14378.1,982.261,2858.36,59328.8,-232.623,133.529,-2774.27,1070.62,3900.67,-1426.4
1.21839e+06,426037,-1132.79,-643.267,48082.9,-3561.94,201511,-568.005,9713.02,35306.1,69.8019,2028.9,2732,11705.2,1162.31,12980,920.692,8073.03,7659.98,-256.287,3.36393,440.587,133.877,-194.207,813.77
1.35936e+06,336273,-248.119,1749.17,-1333.92,-874.844,15387.5,715.479,-111.758,155226,990.298,846.345,912.125,2051.85,306.243,28253.3,797.456,1907.31,7540.43,-554.367,-540.086,32636.8,590.531,-2145.21,1920.21
1.64507e+06,407509,-758.556,4331.45,730.924,-2984.07,29301.8,-479.973,594.659,101840,573.063,925.049,674.081,3950,850.663,23469.6,1694.74,2397.44,44201.4,-132.258,289.982,1272.71,890.623,1029.98,-775.997
1.38588e+06,673578,3018.51,17916.5,42123.5,-2509.92,3606.71,-555.573,-255.74,-400.382,-304.942,-1095.01,21080.6,2235.17,285.641,802.279,304.454,2632.42,345.475,3.29523,456.454,737.544,3172.41,600.582,685.902
1.33787e+06,564259,-1024.07,14.8887,-340.64,-65.8074,41493.4,18895,17951.6,14.3074,52.3696,1054.03,1025.38,378.262,-21.2504,23808.8,167.571,1225.66,20585,73.3117,-1574.62,3173.9,-14.2092,356.182,1043.59
1.61622e+06,436742,640.802,-169.365,-563.433,-3330.23,17244,-199.228,14713.9,81783.5,-95.987,-507.246,-575.874,3501.81,147.179,12539.5,2589.93,3288.83,63017.3,616.584,-745.227,-1238.46,-598.341,2865.48,-604.789
1.32468e+06,332021,-975.846,-616.08,48.6435,-2742.36,9097.65,-216.592,6031.92,52072.6,201.582,284.346,276.224,550.965,251.019,32904.3,-19.0186,991.364,61593.2,202.345,394.315,50.3425,-56.0779,-899.801,608.765
1.68596e+06,342247,-214.855,285.639,-181.523,-1938.29,40538.8,-56.4641,37346.7,108637,-116.295,669.003,625.267,768.318,1772.97,27202.6,2574.06,1718.2,17940,300.19,510.062,772.714,39.9053,956.006,-926.114
1.78515e+06,339323,-1054.82,297.67,-618.462,-1335.03,20157.4,-396.417,6922.91,83169.2,234.693,72.8091,-216.976,711.675,-53.1227,14673.1,644.612,1734.79,62162.4,-152.874,-507.125,-1669.79,-275.85,1209.8,1086.17
1.39428e+06,352524,-372.954,-895.782,-667.795,-4104.46,3851.16,13980.1,33384.4,463.057,501.273,1048.93,-4.26148,-767.888,1507.66,73309.2,5080.95,1868.41,6490.62,486.503,-461.126,3397.84,160.072,-282.882,-939.111
1.78554e+06,337664,-1828.75,-5.97266,341.805,-5226.52,379743,-927.861,21725.2,16738.4,200.256,1753.29,1598.62,1329.63,564.44,3094.96,193.068,3932.1,4681.56,3949.81,3527.59,893.116,813.846,1175.66,9017.98
1.53567e+06,267986,296.851,1275.14,572.848,-1454.51,13067.4,301.766,-374.138,49775.4,-214.554,514.167,863.087,24.4051,-18.5816,7221.62,1179.61,1855.52,5859.08,560.08,-409.891,-647.241,-318.234,679.391,-39.2188
2.63222e+06,2.42054e+06,6012.1,306589,46300.1,-5173,-3714.69,1097.31,942.074,7871.23,-1503.31,-696.992,112606,5286.6,32472.2,4420.44,-335.669,7723.66,934.669,1025.17,109866,1128.07,38676.2,-24.8076,3042.28
1.9138e+06,518634,-366.705,5258.8,45559.1,-4413.64,24841.8,-11.2529,32479.1,25345,-175.795,1272.25,1607.95,22.7787,1847.25,1105.13,-149.85,4750.31,12213.6,-48.8267,690.014,-773.222,1206.12,6330.1,7831.23
1.31444e+06,327572,-844.314,826.371,-742.593,-3120.2,21995.1,-323.203,17460,55958.7,-52.9791,73.6046,-638.263,863.67,-997.039,28695.5,-1004.65,562.784,1187.3,526.193,497.064,-242.089,759.791,-107.795,3480.64
1.40741e+06,830039,5004.04,83602.2,116654,-2307.51,105690,-480.179,-214.279,470.25,-105.871,263.166,9022.48,349.389,-160.287,2043.61,978.197,2864.88,1798.36,399.129,485.311,1941.72,8162.11,174.198,2313.09
1.43273e+06,306174,-241.388,2808.1,-169.832,-1692.61,13592.7,-183.594,26051.6,42219.1,-32.3329,446.863,88.3507,872.442,-521.529,24357.2,195.259,2346.01,4303.41,324.64,-64.081,-600.786,273.249,410.268,2689.45
1.48017e+06,263700,-958.628,243.152,60.9088,-2693.42,3020.49,-39.7086,140.653,27713.1,98.3284,41.2958,274.459,-224.433,1043.17,19807.2,239.78,2695.67,22505.6,-686.612,14.5696,1003.1,366.661,-271.789,-114.122
1.31745e+06,358939,-1244.99,903.704,-13.7928,1733.35,2326.01,15675.4,795.871,876.377,-617.886,-812.428,59.3584,959.269,-714.218,36501.2,21319.1,1746.01,967.168,1177.72,-275.925,46416.1,-1449.74,481.925,318.606
1.55369e+06,369037,76.3501,-1786.29,-463.295,-3945.67,39316.1,-724.852,7021.18,147867,69.1653,1074.73,391.847,6054.27,210.156,27891,3889.69,1659.8,5173.63,-96.311,-16.3258,5269.67,982.748,-362.25,1923.03
1.55385e+06,757816,-182.808,-555.201,83441.2,-308.345,129977,-1602.01,17314.1,11681.1,469.453,1879.76,1041.21,14825.4,-897.233,31235.5,-136.991,-2296.77,26316.7,1120.48,2619.81,-15.8466,-189.43,-74.173,929.785
1.27009e+06,359564,296.317,2387.19,179.64,-1392.73,64693.2,666.896,-882.532,47933.8,-413.66,1241.63,968.631,-751.23,356.733,10035.5,650.534,660.525,51726.9,-626.643,-316.647,614.15,432.182,632.092,956.414
1.25879e+06,242554,449.535,3994.58,643.571,-214.95,2052.92,229.661,604.813,54067.5,128.898,252.201,350.104,1271.39,-35.639,21557.6,180.405,2328.44,28061.4,693.692,-205.123,679.118,-323.378,296.885,-39.2549
1.27119e+06,318109,862.383,7611.34,221.051,-3115.09,22137.5,-141.899,16181.9,108050,-255.693,2144.34,277.058,3323.59,1932.48,40126.7,2532.46,2701.43,17041,-266.015,1117.64,1282.77,855.005,-559.037,-97.8824
1.59604e+06,378384,731.106,-495.582,137.468,-1032.42,2369.59,522.351,15448.9,97469.7,-46.8231,828.356,885.16,15372.6,-889.109,23924.3,317.102,2979.51,13660.8,-303.529,-372.162,-368.267,-886.944,803.419,1564.85
1.55241e+06,309806,-1437.88,430.692,25.9265,-3145.15,407962,-849.622,18284.5,30063.3,198.249,7294.4,986.287,1489.08,706.931,1915.73,604.739,-3272.4,61719.8,423.292,6651.62,-377.556,-133.727,-381.026,2007.19
1.37269e+06,421158,628.849,4964.49,22530.7,-3197.22,555.641,349.51,37793.4,57818.4,-257.313,505.2,461.383,36223.9,1702.78,49922.6,1007.09,1958.9,4947.41,-493.544,-51.8592,2602.89,341.349,-1580.73,2245.84
1.50338e+06,434103,463.319,7218.02,856.744,-1516.98,22461,104.083,40484,70229.8,-170.361,486.868,465.796,7636.68,504.168,37469.3,1331.72,2049.57,2600.92,-156.999,-106.85,-120.775,610.224,-215.752,2202.87
1.8108e+06,1.6008e+06,-2281.18,678953,200008,-6647.83,1323.59,110.243,4083.83,1230.96,-1442.34,-1590.49,11609.2,3425.85,10172.7,4671.04,16268.9,5236.29,5363.42,-1192.67,7449.35,4215.45,17279.4,-4287.1,2235.8
1.29974e+06,268830,-1743.71,-1431.39,831.084,-2279.66,15784.5,-768.058,774.306,35400.7,-161.08,-119.093,645.579,1448.67,675.61,14531.9,1336.01,2136.7,65462.2,626.981,358.901,443.879,-469.477,947.867,-347.054
1.40345e+06,351705,227.547,824.705,-38.7969,-1298.79,23030.4,32.2087,-371.511,79620.9,164.452,642.251,938.314,-198.261,644.881,9817.03,1173.75,1427.88,30761,312.556,84.5521,1052.14,79.8704,862.113,175.604
1.69879e+06,423754,-267.474,208.75,4.39048,-1359.28,77963.3,-260.747,25096.6,70127.4,-13.9774,1360.14,817.949,12979.7,-816.369,36579.5,1676.85,165.806,3126.81,581.441,6168.4,-695.901,-129.15,720.312,-118.777
1.89733e+06,261264,80.4797,252.801,-214.342,-1234.08,2566.82,-398.142,10994.6,82349,-263.868,-288.411,158.763,1288.62,365.986,11742.1,762.256,1241.2,5366.33,-594.557,98.4789,10262,316.592,649.466,2666.95
1.25988e+06,267490,-131.514,113.398,-747.522,-2718.09,16318.3,-223.15,17381.9,45759.8,-286.598,-101.309,-956.514,447.207,892.511,15341.3,-601.761,1635.08,2081.99,-18.621,172.054,-483.912,980.355,118.62,5645.05
1.63001e+06,263519,-101.477,394.484,103.709,-1188.7,392496,-1273.95,-28.3367,47237.3,-475.658,-497.875,515.06,452.815,-459.847,6141.05,1032.72,-1240.38,38944.8,294.936,509.542,993.227,-471.397,1572.49,-65.0591
1.50385e+06,386471,-552.019,1495.75,869.282,-1569.19,2947.22,21499,325.263,1195.78,-589.475,174.589,576.958,-560.943,-287.446,37243.7,7987.42,3729.3,1615.56,582.01,-258.438,16313.2,-343.843,70.5519,-197.672
1.28121e+06,349005,-1160.48,-331.521,-19.6974,-1554.1,37006.4,-144.658,484.297,101162,-159.304,213.465,884.246,-79.6136,-66.0398,12176.3,1044.91,2321.33,42217.8,-575.571,36.4516,553.987,359.09,351.708,1388.99
2.41763e+06,879766,1196.51,72862.4,69214.3,-6201.82,113510,570.584,32032.3,25943,-831.425,1077.32,-836.89,1567.57,66.6622,2397.59,805.531,7811.14,16011.5,5973.14,-494.368,468.819,-287.189,8706.97,11094.5
1.74799e+06,332728,742.466,-2038.03,-636.612,-2137.13,2713.26,428.846,22710.7,93335.7,238.889,794.445,497.82,32181.5,-1099.03,17128.5,-1703.41,3503.24,24114.4,90.7893,-1207.67,-4.23553,-159.748,-139.348,1349.31
1.64035e+06,497578,-144.217,2009.15,-446.607,-1930.09,35960.7,-60.138,281.547,89492.9,206.207,505.58,874.507,1419.2,-406.098,23348.1,967.854,1737.52,37324.1,-720.191,21.98,-1742.05,1365.61,1905.44,-83.6434
1.35674e+06,538073,883.45,2173.44,-220.513,-1267.04,7171.21,468.066,27833.1,142210,18.8278,109.898,25.6306,15571.1,-63.4227,36921.9,1560.98,2504.49,6582.44,344.62,-221.332,1175.29,526.335,593.326,503.847
1.75663e+06,947332,7166.77,113851,83288.1,-818.173,10994.1,-334.23,1914.71,-1398.88,-328.068,-581.245,-1338.62,-229.149,1480.1,-425.713,2333.4,5729.1,1034.36,546.837,9998.63,-123.291,2965.87,303.078,3358.1
1.77253e+06,1.12656e+06,57230.6,227305,78605.6,-1899.05,9628.7,1162.64,1468.11,1388.55,-358.356,2192.35,113831,980.891,7388.98,5813.27,-8902.4,23437.4,-2435.52,3500.07,2443.42,12055.6,12232,1445.59,22792
1.72366e+06,870078,38966.3,62019.8,14060.8,-2495.56,15181.7,-451.29,822.39,1936.36,1181.15,22827.6,27960.1,3863.6,9877.29,3263.17,-3534.51,21312.9,-311.774,1541.89,36972.2,10786,6386.3,209.64,13875.2
1.48444e+06,447313,-284.352,-1123.72,185.823,-2452.71,19553.6,-657.58,55357.2,93665.5,2157.64,617.396,628.833,13293.6,1885.14,27720.7,-235.671,2321.93,17306.6,371.091,468.993,650.478,-54.0713,-197.929,4301.21
1.94968e+06,450613,-1222.49,3106.63,-852.97,-3019.1,10115.4,31289.8,48685.4,1962.63,169.749,660.463,553.107,67.4772,893.011,57597.5,-474.255,3187.05,18585.6,1192.37,-800.365,2058.16,-1449.53,145.154,2051.25
1.34202e+06,312271,158.443,-403.313,-101.834,-3953.29,5559.14,-407.229,22481.4,37703.5,-456.829,-729.94,329.211,13869.2,1757.35,19475.1,1053.97,2590.56,18168.4,153.064,-577.295,915.328,250.35,-490.106,4440.88
1.2332e+06,412801,-662.98,289.953,126626,-1792.48,43456.3,-150.966,38882.6,9963.73,-293.055,-528.138,346.902,3257.24,1090.24,174.671,48.4366,711.375,14273,960.935,7343,1250.58,685.893,8304.74,3957.11
1.6792e+06,441947,-572.26,1384.45,36546.6,-3268.94,24729.2,-512.689,28141.9,3331.75,1272.23,3074.97,-23.5259,4792.89,162.912,775.011,-302.829,3141.6,5437.87,-696.419,-318.394,-152.318,685.743,3101.31,3167.87
1.46531e+06,286780,74.5835,1630.49,128.921,-2199.74,21258.4,245.28,15958.6,79603.9,-492.034,-117.887,435.292,1176.5,216.12,29592.1,661.462,682.209,2970.16,-362.141,-198.998,150.308,1372.79,-856.969,2087.79
1.9265e+06,1.12392e+06,37997.7,396484,102153,-4663.92,863.541,1982.14,816.009,-3432.8,-685.229,4050.73,69712,4530.89,3410.28,3764.65,-3127.11,7083.94,-1864.08,-857.883,7719.36,1304.87,3264.43,2213.23,16150.2
1.55282e+06,330682,-1798.26,-176.328,373.315,-4452.87,260092,-1026.3,1296.06,19548,-314.15,42572.9,2742.93,205.764,-223.712,831.728,-47.1738,5339.85,36406.2,1007.75,2907.23,-1524.55,-54.3956,1168.29,76.6474
1.69459e+06,339203,-1560.45,472.855,150.522,-2678.17,10144.1,-416.528,1519.66,32584.4,-793.496,-7.57967,823.301,-230.474,725.929,15445.3,80.9743,2150,57907.7,89.772,1202.92,353.257,-51.214,636.11,-1114.84
1.41506e+06,308886,-481.905,-99.8291,-379.547,229.736,6537.3,-509.717,14057.8,44213.8,-133.722,-318.429,-36.2984,1160.77,-15.535,21928.8,294.054,873.532,21321.7,487.365,89.6473,241.932,138.004,-333.123,139.31
1.74277e+06,353956,-458.576,1424.19,-199.367,-2467.55,6950.06,79.993,33421,60616.9,-172.523,210.63,402.415,3599.59,611.122,44146.3,1251.49,2526.38,11676.7,457.55,-125.078,2566.98,-185.495,551.324,1403.24
1.47524e+06,505559,-1307.35,8860.25,-102.073,-2286.52,18726.6,21094.2,3380.38,765.109,86.8291,-225.204,689.393,1364.23,-271.755,19935.3,580.058,2483.95,61891.1,46.4691,-583.474,-909.599,-398.608,2491.6,729.674
1.8257e+06,435222,-945.058,-35.7168,-349.484,-2363.56,14044.8,-578.963,3450.62,80161.7,487.826,555.082,776.62,979.218,-191.817,7536.16,1165.91,2237.11,93374.4,-555.744,174.864,-1767.05,230.056,4308.56,-942.898
1.40996e+06,510931,-2216.14,398034,10790.5,-2058.44,-1954.27,5745.97,-720.597,-377.658,-714.146,-349.866,18283.2,1122.37,7825.4,-205.099,6173.73,3590.88,2073.41,-632.449,3346.04,-964.974,3247.1,585.098,-256.648
2.42791e+06,1.3805e+06,10567.4,961325,78302.2,-6272.93,-1648,-478.166,2267.79,1376.34,-319.026,-3231.5,72089.5,9047.37,3740.86,790.026,10426.8,6543.93,-103.101,-2403.47,7759.96,4819.5,32739.6,579.598,5933.19
2.87487e+06,1.89247e+06,59921.8,839364,4879.48,-5907.63,184856,-1695.42,3177.96,8656.39,215.81,22958.4,37.4282,4265.19,7329.26,411.321,1502.53,45307.9,-2578.89,1010.04,137446,12205.9,145041,6482.96,22966.9
1.73713e+06,367055,-1343.22,365.047,-225.565,-3021.79,14692.7,-574.957,-192.472,69452.1,108.961,367.153,480.344,-78.8604,732.527,10607.1,679.162,2233.54,55593.5,-102.542,185.397,558.19,-416.177,768.936,148.653
1.31496e+06,538641,-1110.6,972.707,-685.848,-2761.97,2746.3,14150.2,41387.6,16338.6,-325.843,958.872,876.034,15522.4,2439.88,35765.1,1883.47,2891.56,18568.8,1134.33,248.428,360.604,-1150.68,-1020.81,420.338
