"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD16","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","NKp46","RORyt","T-bet"
1.3218e+06,365745,-803.09,815.043,5561.1,184.792,371.163,0.739637,9997.06,359.137,2658.57,10775.8,123.346,47051,12564.9,3126.98,1543.64,219.148
1.41996e+06,590642,2385.6,126.118,11064.9,1144.17,5235.16,443.855,288773,6329.26,204211,58241.7,-435.269,16079.4,7241.92,12243.7,-2279.54,6533.52
1.4938e+06,777515,-1429.83,1446.76,2978.77,415.418,2514.05,-721.808,259162,2529.46,6288.93,16189.6,1585.26,67738.8,9094.46,7607.37,8226.14,-616.946
1.39964e+06,535092,-184.031,-209.897,715.156,277.964,966.896,-984.056,82115.2,-235.742,961.185,4123.44,305.462,10912.2,6806.59,566.3,-452.195,11479.5
2.61878e+06,1.14756e+06,-3211.01,1661.99,10415.4,208.608,-1065.76,-94.2539,97201.1,10510.9,239639,15464.9,1915.16,257256,5289.18,16549.8,5754.59,18077.3
1.75945e+06,468815,-1907.97,1104.38,2895.23,361.523,-55.5176,-1547.76,310381,1771.31,38438.3,17454.4,-571.885,73190.1,5774.8,19857.3,3046.33,7002.55
1.36914e+06,611932,-3669.13,1559.1,7639.88,2209.48,2269.85,728.618,607373,1800.88,14403.5,40897.4,51.8633,48029.4,11348.4,46602.6,8313.92,6210.32
1.7455e+06,823442,-1972.98,109.221,2557.34,988.245,1048.7,-770.576,339914,1846.41,145650,22222.5,1291.07,59897.9,6895.88,17325.2,-1691.12,3481.24
1.34448e+06,402497,-6345.91,1423.19,2306.05,124.967,75676.5,-2744.78,365408,1568.45,604.05,15474.5,114.552,66872.8,2193.67,714.188,7709.22,37084.8
1.51615e+06,725768,-1542.41,9117.76,-741.872,17608.8,1863.36,-167.096,-691.344,2402.71,-748.899,24992.3,287.115,2160.38,72.5304,2.64877,17637.1,2118.44
2.75875e+06,1.68973e+06,702.447,9763.52,-962.354,1101.4,284.04,50886.8,5983.1,320.644,10141,1338.68,479.38,429.799,78.0381,-253.793,5774.26,1722.63
1.88924e+06,992611,-3629.82,824.991,2685.04,-220.942,368.111,-602.468,481403,1603.43,895.381,32796.1,148.42,59819.9,21379.2,1960.83,3217.02,2551.41
1.47555e+06,695208,-1939.38,625.3,9736.05,1051.74,1919.32,-905.249,304553,6832.19,32742.5,25647.1,961.366,29872.1,14904.4,7923.09,5067.79,1581.46
1.82836e+06,616939,-755.45,1775.56,4343.33,786.222,-16.367,-2175.83,19615.2,44794.4,152011,30033.8,747.941,55095.3,2609.28,16270.1,2037.31,21930.8
1.92621e+06,351154,-1455.72,479.298,526.91,-164.209,-54.8406,-41.9124,123172,9561.59,47884.4,7404.26,278.689,52888.9,5016.31,90.7061,1514.39,6223.95
1.40146e+06,722804,-3762.24,709.35,1374.4,-239.053,75583.3,-760.172,331583,252.919,1427.35,48248.4,54.1382,53569.5,2407.97,237.693,4827.67,32823.3
1.61142e+06,542143,2060.98,380.758,4121.77,-510.659,83883.7,-1276.19,337133,909.601,2519.83,3098.76,-432.744,107653,7440.51,5895.26,-1893.42,39858.1
1.57662e+06,651321,-3471.41,1230.31,4370.75,1239.36,878.259,-3239.96,465515,1295.38,1443.99,36033.1,2251.41,45136.2,9451.6,17317.4,4294.67,2249.2
1.62502e+06,285849,-5216.56,1664.84,6787.37,-6.30077,35551.1,-1020.01,405557,757.79,661.36,9350.32,-146.357,46403.2,1057.87,1356.43,10780.5,12151
1.26398e+06,301863,-454.461,335.319,1912.39,-803.714,45256.9,-2252.38,400144,1071.64,1112.5,11872.8,-237.244,110888,4701.31,204.609,-7325.21,37548
1.34913e+06,419844,-624.626,442.776,12391.8,931.521,87755,-1133.76,387807,3055.73,704.504,71231.5,1556.09,48516.5,5077.14,-848.573,-3860.67,50175.6
1.24994e+06,422419,-4364.59,1736.03,2829.54,1832.55,57439.3,-685.298,504402,1932.64,444.674,12021.2,1332.49,67490.5,7380.31,463.237,6785.47,41059.4
1.88077e+06,1.10808e+06,-2408.23,199.439,5681.79,133.762,711.574,-1835.73,380420,1020.91,159180,9356.88,81.4839,68961.4,12821,18636.8,1921.58,820.376
1.46963e+06,636148,-2599.86,617.299,260.203,93.8217,-658.99,-662.271,120.437,64.4987,329.925,273.517,185.144,-145.185,1722.95,168.314,903.678,719.019
1.87987e+06,1.47637e+06,1468.69,-380.667,11998.4,-780.678,7054.52,-1721.5,617678,2319.18,150275,28216.2,-347.215,88080.5,23428.3,3882.47,-8126.8,2335.26
1.70747e+06,1.16416e+06,-1467.74,724.783,825.936,327.549,8742.73,-502.467,138093,13067.7,53173.8,11557.3,-630.914,42941.4,4084.1,816.447,4881.45,34912
1.48169e+06,685000,1887.68,-284.716,7096.4,-672.526,5340.69,-119.642,59501.1,11028.9,69163.6,18466.5,686.149,93211.1,3191.76,10983.9,1527.5,4501.63
1.50237e+06,714324,-514.601,202.401,845.231,797.583,-207.936,-1033.91,20458.4,25991.4,29564.8,10965,409.373,22209.3,541.542,-186.741,3106.04,12346.1
1.65424e+06,440359,-268.42,9606.06,1599.34,7478.43,-319.49,-733.188,106183,710.095,1696.36,2472.67,-577.218,52232.6,-520.895,714.317,1358.38,619.293
1.60151e+06,815754,123.876,-365.775,3689.04,178.387,1486.83,-38.9593,138916,8969.93,1823.31,35730.2,249.3,58632.4,8060.19,698.081,3171.08,13629.8
1.3312e+06,558300,352.413,-14.6823,4196.73,-684.96,523.305,-91.6008,571.225,11425.9,117566,4797.07,-124.126,7279.4,-188.291,2188.32,1686.72,9169.36
1.29466e+06,801834,6782.81,408.715,-162.158,7661.8,3.5835,-356.266,6477.84,1743.08,-61.2596,36092,-600.659,260.7,1066.76,829.108,3293.68,1283.77
1.65865e+06,411775,-1053.43,-95.1749,8799.31,709.296,98832.1,-1849.12,485177,1675.44,2104.91,8465.65,2558.25,17079.9,1731.17,-1263.96,-8893.11,41495.2
1.53231e+06,1.01731e+06,-4779.85,5892.47,17318.2,-1414.32,-2117.36,230.536,26347.7,2058.47,262922,13604.4,2502.88,333086,3252.96,25990.5,2231.17,11625.9
1.46743e+06,700861,-2387,288.32,-617.588,329.835,-692.455,-278.025,-298.7,-214.163,-816.813,-153.886,-508.501,68.8988,595.935,125.494,762.198,1147.64
1.27646e+06,1.70083e+06,-1248.7,3297.51,16697.4,319.994,5241.24,-915.242,76096.7,28472.7,252764,4991.68,328.944,55984,688.195,1129.93,-69.6816,797.246
1.35717e+06,709417,-2290.21,105.644,4794.71,-657.363,475.968,-193.498,31165.1,-234.371,2361.49,29939,-138.78,11745.6,14784.7,8105.58,2778.12,11982.5
1.73255e+06,821638,-2550.91,1981.27,8410.28,-1581.97,3788.14,-2441.19,944457,3746.53,54340.5,44468.6,1451.99,164271,9318.17,9289.27,-10592.2,16059.5
1.37613e+06,1.11029e+06,-1145.67,471.561,3171.63,684.098,1704.34,-2207.57,275972,1024.95,423.683,24724.6,736.106,65910.6,10088.6,381.893,2637.74,18005
2.27706e+06,1.30127e+06,-47.6878,1500.15,-508.046,1358.23,1627.09,25577.5,2803.27,-502.351,465.991,1263.23,-247.84,-427.841,217.09,161.701,5200.1,1660.94
1.96931e+06,1.20236e+06,-269.964,1044.61,-446.435,763.008,-709.395,14052,5002.51,117.567,1743.1,10825.2,100.891,1357.51,562.865,415.959,4072.68,2073.01
1.3915e+06,532076,74.3681,836.325,-534.39,91.9792,714.088,-834.61,25238.4,11034.8,150.313,16797.2,282.087,59281.8,3675.43,2451.52,3235.69,19951.1
1.42319e+06,503148,-10809,447.052,13887.1,-49.7466,225809,644.691,471735,1111.48,2263.91,12735,721.238,102768,4859.74,712.316,9342.71,43065.1
1.27924e+06,563142,-6497.74,-67.0538,6745.21,-317.766,177549,-2861.91,629604,1453.85,1485.88,12930.8,226.178,109290,1506.03,2825.49,-2270.81,34762.5
1.62796e+06,487133,-4209.44,468.802,7720.86,-1933.52,95532.2,-9.86453,461573,452.955,420.81,31857.3,410.053,56241.4,6460.91,1733.6,1620.68,78131
1.51624e+06,535257,-2005.39,1474.39,6474.27,1695.66,1355.84,-1714.47,492253,1110.99,27.1415,53502.6,149.382,43339.4,3579.46,5369.05,9297.01,2153.44
1.83153e+06,802920,-1785.82,890.458,5522.44,-489.346,376.607,-1533.19,649901,16459.1,128811,19889.1,453.474,173524,16764.8,9686.47,-400.79,2522.84
1.57466e+06,1.03234e+06,10.6662,-71.2779,6164.17,-99.748,-99.3351,-629.636,441158,4553.29,126581,17284.3,761.338,76234.6,16827.8,14599.4,-2681.01,2752.69
1.44013e+06,570971,-4437.54,1409.42,9487.43,-1145.95,3265.19,-725.76,619891,3847.32,508.832,56305.1,1759.14,124044,17013.5,6788.51,4040.12,7435.57
1.43404e+06,884765,-904.557,402.255,2001.22,240.185,2075.63,-476.344,532916,1539.64,698.264,9120.34,-224.222,60905.4,6961.99,24208.1,-5991.78,16321
1.70046e+06,908950,-942.017,74.8888,9463.16,144.37,2092.71,471.465,146219,585.93,27675.8,15407.7,567.275,55918.3,20888.6,2922.42,493.367,568.29
1.31556e+06,540557,-295.561,67.4174,2667.74,933.386,5351,-851.953,247664,231.83,3838.84,12663.3,-134.474,33694,17417.2,758.535,-5929.66,10178.8
1.25677e+06,677390,357.018,494.456,5436.34,1476.65,1874.9,-776.273,514449,21454.7,197527,22712.5,1233.15,60868.2,7863.46,4276.53,-10773.9,4011.82
1.30415e+06,778973,-291.104,973.639,1970.14,1262.33,-349.19,-97.5633,2710.7,5393.32,53782.7,6587.59,521.287,12955.8,4151.88,6362.4,2058.6,11362.4
1.46349e+06,789366,-3564.06,228.809,3839.9,473.338,-535.61,-426.012,417555,1259.83,114127,15312.8,524.67,124941,19928.6,1508.89,-1133.41,16505.6
1.91312e+06,483963,-837.428,-152.003,9218.62,956.583,8271.69,-1052.29,83165.1,18100.2,161314,31105.1,-157.283,19038,6294.4,14801.9,529.488,5037.24
1.79507e+06,482952,-1534.9,871.334,2431.63,101.22,254.125,-508.593,51181.1,1633,57095.4,8007.87,25.0089,32495.3,17025.1,1697.08,2827.7,6123.17
1.52956e+06,478857,-2430.39,468.644,5110.89,1909.42,-395.467,-541.196,49289.8,32546.3,224271,16802.5,852.275,49169.7,2405.91,6138.86,1342.42,4573.07
1.26604e+06,608969,-3333.26,1772.04,7345.06,1740.78,1453.93,-14.5846,344029,15749.6,-184.001,70890,822.047,39269.9,9452.93,5479.74,3814.88,6149.15
1.3663e+06,368475,-5308.07,-5.86415,2057.18,632.428,60223,-602.645,198599,70.4902,-93.4295,21544.7,-387.087,37474.7,1935.4,1436.58,2876.87,29309.8
1.33099e+06,724328,1012.16,97.9472,1196.24,-976.598,27317,-271.177,4916.04,29879.7,87656.3,19847,348.644,65397.5,3680.58,5596.03,2662.76,35764.2
1.61907e+06,1.26435e+06,-2778.68,474.198,-577.722,-388.177,-635.47,-686.96,402.842,2829.29,2466.84,-370.589,382.566,-174.402,1859.3,12.5731,-606.544,-170.597
1.42356e+06,566602,-1306.18,1126.95,5134.17,1106.79,850.633,285.975,614346,1186.84,1597.83,20625.8,1659.07,42302.4,23728.4,9935.6,8828.66,1377.63
1.61377e+06,948942,-2903.61,1164.27,3772.01,1022.51,-358.955,-1439.69,351024,2305.73,125084,13954.4,470.051,84176.1,9775.9,15982.6,3507.17,2205.27
1.28136e+06,900224,366.094,571.583,3956.97,-428.058,-90.4533,490.273,4719.48,3465.31,28580.7,17706,-522.759,33247.9,6267.49,1829.56,3130.44,16316.8
1.72041e+06,509812,-7286.46,2184.26,2421.22,-1295.66,219595,-2089.68,467474,1161.47,124.317,14763.3,634.539,135725,1697.66,2441.88,1987.12,55775
1.56094e+06,864626,-2405.38,1449.84,11114,985.591,-577.623,-871.303,13277.5,33387.3,233309,20178.4,459.928,53279.1,6940.15,7301.61,4333.13,7893.99
1.49889e+06,1.62335e+06,-4255.33,1911.94,5289.52,3758.96,24414.6,-1693.16,672115,1377.87,5086.83,55986.4,824.602,152217,13217.6,-1100.97,3330.85,53073.2
1.73014e+06,507709,-3474.52,1798.47,3613.2,590.782,63383.9,420.121,251645,694.794,-14.6678,29978.9,-1118.52,84534,5090.84,38501.6,5290.28,20904.7
1.38246e+06,893984,-324.329,96.3697,17374.9,1605.13,8398.78,-3291.08,1.0778e+06,30413.2,189762,51066.9,687.108,172387,9955.87,9120.62,-20845,3089.12
1.56046e+06,437503,-476.532,561.989,5544.75,900.849,471.586,-343.024,142277,3001.46,122627,15017.2,756.777,17023.2,14997.8,7978.55,1457.79,374.243
1.42282e+06,725691,-1699.65,524.597,4879.13,548.96,759.541,-2944.42,657983,3471.72,79801.9,23950.3,443.339,208248,11899.5,2668.1,-10149.6,3715.42
1.51044e+06,471068,-8726.83,1521.03,17158.3,-1053.89,212399,-984.253,766136,1182.09,1590.82,9572.21,-163.182,86914.3,939.176,521.441,10127.4,84299.9
1.31763e+06,504856,-2913.49,911.431,2009.55,-11.4821,1057.3,-392.911,176704,6211.97,187238,11067.9,436.204,38181,9999.22,5313.5,1427.54,3647.84
2.68348e+06,1.05491e+06,270.051,2300.67,3774.86,-1184.5,274043,-2580.51,719289,2472.1,1738.63,33052.8,152.776,236249,2329.12,553.814,-1473.25,86842.2
1.42481e+06,1.1726e+06,-685.243,614.396,3934.48,10.7372,3462.84,-694.837,45318.8,15667.9,146709,606.624,-197.986,25851.9,7257.18,356.57,1692.83,748.889
1.2867e+06,342397,-5652.41,1316.19,9856.85,-1410.96,51985.9,-672.599,480444,-121.387,456.787,42244.8,-76.7737,79835,5507.97,735.694,-901.556,23380.9
1.95964e+06,807519,-2402.46,496.073,273.028,-964.468,-1888.33,-787.332,652.436,38.1566,906.743,-159.398,-555.981,-716.488,668.626,930.62,-688.735,1020.33
1.54238e+06,915578,-2290.55,1499.99,8355.65,553.838,1622.5,-2136.35,310573,14265.4,187846,28167.4,967.289,60849.6,15027.2,14313.6,7248.2,1775.32
1.67571e+06,512782,-6598.76,530.379,3555.52,320.618,193416,-1615.46,327821,258.127,883.112,60828.9,946.385,138599,6022.58,-1332.41,1783.66,44489.7
1.51016e+06,486660,-6862.41,991.065,5499.67,-716.476,116131,-2435.34,568583,2465.44,614.547,17037.5,-231.697,95617.8,7676.2,2155.05,2569.85,38357.3
1.59904e+06,1.55757e+06,-855.513,643.496,862.211,-541.515,-696.617,-407.871,178425,1949.04,22278.4,7200.73,-715.333,25555.8,9684.69,3029.69,3391.82,2703.69
1.57086e+06,910594,-2848.71,580.669,989.505,1009.79,-1081.53,-1183.53,75356.7,5522.7,103036,43215.3,508.191,59541.4,8487.74,3035.92,2288.74,14684.8
1.39703e+06,367623,-5469.65,1351.23,1837.08,-1159.78,86152,-818.173,263319,723.444,4164.57,22408.5,739.032,80203.8,3271.46,-360.336,2731.36,26727.8
1.40609e+06,820804,-1167.49,35.042,12179.8,873.413,2779.36,-1458.51,564411,9534.56,136099,40557.9,264.843,97487.6,12730.4,23322.6,-8835.36,7727.94
1.28187e+06,426912,-1191.45,778.19,2705.74,1060.17,24391.2,-765.337,446385,883.008,1009.03,30160.7,-7.51086,35308.3,4843.09,335.458,-5879.25,6118.57
2.04222e+06,717742,-2239.53,2243.64,10857.4,-897.425,-232.644,-860.803,91961.8,53105.3,266341,18202.5,729.699,131574,1537.86,5764.19,2279.38,15478
2.17353e+06,1.70785e+06,-798.027,2620.25,-747.245,-134.145,881.24,22758.6,480.634,1632.98,401.243,11416.4,614.424,2300.96,-293.07,-151.18,10438.5,2010.11
1.47157e+06,697256,648.877,393.859,526.6,145.297,-715.585,-1605.53,188279,571.956,33179.3,9067.9,56.8608,20647.3,17365.9,1328.86,-5075.14,2197.92
1.69499e+06,445345,-966.008,-261.23,3777.56,-427.129,247.581,-292.902,13757.4,23159.3,48454.5,10141,1383.07,7341.57,3367.49,8251.66,1080.5,11012.7
1.38153e+06,644510,251.46,-97.6888,823.423,514.948,19461.2,375.692,413511,8198.07,317405,15437.2,397.976,92177.5,12035.2,11169.9,-6488.04,331.729
1.53375e+06,848131,1267.64,427.901,9302.22,1592.13,751.203,228.586,2649.32,30798.3,57302.9,11459.5,182.163,41753.7,1682.8,7293.8,3324.89,15816
1.33841e+06,581446,-387.374,612.615,4764.14,250.164,1967.98,-2000.08,278845,1576.7,2008.58,12463,319.715,18845.5,7852.83,3327.87,-2867.76,3862.97
1.42433e+06,417843,-532.018,626.929,1709.8,515.369,298.044,-635.577,10161.3,11718.8,131824,23857.4,158.991,56253.7,5480.52,4871.25,2531.19,14037
1.47828e+06,589356,-3536.69,1704.36,1856.19,205.507,1056.55,25.0038,325830,4155.72,81350.5,21849.3,2247.84,129035,7456.36,48.7755,1537.08,4158.33
1.49059e+06,637484,-1938.74,1498.23,7616.36,1105.15,317.481,-2320.8,234984,2751.1,176412,54411.6,1752.17,84811.5,8655.21,4577.39,849.634,10106.5
1.35516e+06,619417,335.21,660.396,1362.97,224.189,527.532,-394.579,11537.1,5219.68,45565.9,9415.05,-152.228,28608.4,3879.75,903.969,1680.51,9521.29
1.31026e+06,955871,-1164.33,335.611,1061.98,611.775,2611.15,-1047.95,238647,5764.88,73166.3,29613.8,-317.816,60098.4,10398.4,2830.79,-2162.36,6152.44
1.40153e+06,592688,-198.486,1687.7,1497.75,362.355,313.731,-568.116,44592.4,35709.9,177193,23648.3,183.209,49936.3,4192.26,5056.84,2315.94,8565.7
2.58073e+06,1.65665e+06,-1488.53,-565.75,-315.179,-203.922,1097.74,-74.1472,1300.04,1330.77,-590.715,1730.54,676.607,-763.32,2199.33,244.617,13187.5,1710.53
1.40728e+06,920064,-3304.45,1929.93,1391.49,1113.84,15226.3,853.66,424136,2769.42,12834.7,32317,18.3203,49483.5,4310.23,15539.4,8451.37,11463.1
1.26212e+06,1.04996e+06,-933.248,490.596,1776.99,-817.247,-76.616,-911.462,638603,2785.9,27820.6,36568.4,858.756,51673.1,11784.4,19822.8,-3159.05,5602.62
1.67006e+06,469484,-2841.22,1428.38,1189.65,164.065,1768.86,-981.58,299689,16436.9,98899.7,16752.7,1180.01,118810,7829.34,5275.86,2897.57,6584.29
1.5976e+06,580832,-1494.96,221.924,1612.36,519.447,74539.1,-1825.76,152531,1525.65,445.149,82900,6778.86,67618.6,1421.78,367.501,1778.68,109365
2.04846e+06,1.86327e+06,-1072.45,1508.78,4035.23,592.356,822.664,-1868.78,535279,5409.33,111307,51451,1427.4,148908,8516.39,9493.16,1213.3,8986.67
1.75476e+06,469749,718.369,545.836,7658.47,408.712,914.404,-1071.58,403869,2399.85,73386.4,42536.4,1086.87,18768.9,6147.06,11369.1,-5140.42,3804.64
