"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD16","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","NKp46","RORyt","T-bet"
1.4817e+06,460372,-2439.3,791.477,1704.85,-1057.63,-289.65,-354.676,271637,86.3665,172.564,28329.3,1677.53,52101.3,2721.13,1132,611.492,27986.1
1.55178e+06,486642,-2720.58,-76.7909,2730,-1598.33,83782.6,-325.145,282660,1594.1,1297.65,25394.2,-38.2681,41552.7,1617.95,1288.17,-798.633,27756.2
1.64175e+06,859616,-802.174,475.932,5531.26,-679.745,1424.4,-31.6813,4637.89,-298.378,142048,11268.1,1811.83,9350.28,7624.49,20690.6,1816.11,1197.7
1.52537e+06,822933,-3651.47,337.998,5472.03,-1565.84,218906,145.907,630437,2225.84,1658.66,16514.7,2708.38,172063,12245.8,29953,-4365.6,17492.8
1.2399e+06,497413,-11025.2,918.07,8014.27,-1474.72,231806,-450.613,570337,626.246,1771.17,13220.4,-673.487,60299.4,4992.72,3040.02,6408.38,31436
1.71759e+06,518857,-300.062,873.351,13176.2,-393.342,-420.187,-1047.88,351933,5890.76,3325.26,27549.4,-582.113,16529.3,7476.69,17206.8,1593.68,15587.7
1.8732e+06,489890,-5898.4,852.313,3599.03,-667.446,112469,-1394.61,371709,85.3499,304.31,27882.2,231.309,47591.2,1946.82,2581.27,2585.38,19360.3
1.44195e+06,692160,-1560.62,-68.2618,1511.3,-912.615,-864.659,-935.622,185537,1054.41,61344.8,9960.58,769.842,22229.2,5125.26,-364.799,-640.255,20096.9
1.68219e+06,434027,-3281.1,1712.37,1748.43,255.142,584.555,195.733,211593,33.8971,-131.652,28353.2,832.948,47075.2,4910.49,18766.8,5479.63,16618.6
1.58173e+06,1.28173e+06,2400.66,53640,4863.54,1321.03,11160.6,-14.0262,8283.96,564.696,620.407,17405.6,-207.877,4655.94,6804.08,-169.615,5295.63,47198.3
1.34979e+06,327941,-4298.92,1172.7,3659.07,53.7867,7144.69,-1475.12,283162,-178.005,38.0801,18532,123.72,22760.2,2058.56,-406.903,4451.3,82815.9
2.23759e+06,2.07085e+06,-877.59,33033.2,-1727.7,3261.05,-38.8361,29490.6,1919.28,-318.409,258.22,506.461,-266.468,2435.66,-176.096,574.91,9349.21,1918.03
2.09289e+06,765759,-653.493,10299.8,-947.514,2775.26,-266.025,10755.7,435.475,-489.156,456.247,78.9856,353.821,1253.21,821.881,55.5757,3641.71,1076.98
1.33256e+06,540713,-13012.2,1691.01,4103.86,1274.53,261662,-1635.83,495992,1440.16,477.834,24655.6,441.28,95153.1,472.73,2217.34,7161,53578.4
1.34362e+06,618884,-1749.66,525.929,3502.06,-6.673,-106.454,-153.18,3271.52,-506.717,67565.2,11556.9,169.33,10499.4,5833.08,2024.34,2246.71,1458.12
1.22983e+06,434012,-2438.86,779.177,4736.47,-1194.65,135246,543.376,257606,459.924,215.689,6875.13,611.729,91817.7,-482.892,342.756,1921.76,48840.8
1.40748e+06,632485,-3014.49,709.477,5635.65,-327.049,986.29,-649.123,61222.5,5766.5,33954.5,43985.1,1000.83,1979.38,5097.97,12766.8,2503.04,29171.8
1.92078e+06,754204,-2702.81,649.324,9756.61,320.398,-97.1877,-417.063,1606.88,447.546,333084,18328.7,-20.1104,11983.8,11505.4,10473.6,5841.52,281.513
2.0643e+06,1.53669e+06,1287.83,17863.4,-1627.14,2528.08,1151.17,20095.9,884.575,-785.051,-164.901,2247.35,-498.705,1724.13,617.679,577.65,8346.98,1849.98
1.34737e+06,902159,-1750.36,-293.228,6863.74,897.803,-69.0866,-2172.92,352537,6987.5,35374.5,27778.7,706.087,49547,17165.8,11665.6,-4681.28,6129.75
2.18163e+06,308843,-2735.84,788.204,1595.95,1203.07,-958.563,-193.43,138072,817.963,-38.9844,8654.61,-86.6841,72725.9,3852.51,67.7699,2104.39,13615.6
1.33619e+06,381248,-938.535,232.856,9196.87,-565.648,24882.6,-1139.89,403082,1568.35,430.688,13200.4,1052.38,55299.7,-318.767,-990.643,-4498.49,40062.8
1.48725e+06,414248,-5125.09,-250.346,3662.66,-1129.6,148111,-2414.57,548162,-42.1233,2315.27,6250.1,510.951,68853.4,3614.66,1419.25,-5835.49,55067
1.85955e+06,575873,-2217.18,324.338,5275.69,-84.0061,-652.357,149.764,57279.5,-156.597,38721,23141.6,864.987,-543.068,6760.01,11370.1,3474.38,6603.41
2.08546e+06,702043,559.643,-572.54,-313.819,5233.21,787.013,-54.9551,356.099,5011.44,351.822,98038.1,122.61,-429.868,1688.96,1003.42,2958.57,9595.51
1.87011e+06,404527,-2116.85,977.324,437.21,-199.911,-206.24,822.127,324043,-1146.01,-442.688,25861.3,-78.5032,36603.1,6177.72,140.418,261.453,28272.6
1.57995e+06,1.38848e+06,5507.81,-337.099,7309.9,-425.466,-267.508,-469.383,31963.4,180.289,340.423,2273.26,850.24,13659.5,2386.86,-565.291,2048.55,29386.7
1.33091e+06,489544,-6320.17,-103.626,11820.5,335.14,98643.3,-4716.46,890077,461.21,1630.1,21272.9,-158.478,122073,1917.35,4263.02,-18940.8,57513.9
1.32611e+06,493760,-531.365,22.9539,894.143,-1183.23,79889.7,-461.101,387537,253.286,1049.99,3670.98,100.923,51209.6,2141,-242.358,-5.44019,50792.4
1.87143e+06,1.64054e+06,-3040.01,36964.6,433.497,6678.83,1336.86,15135.1,-10.367,304.907,1092.69,1736.81,417.11,17731.9,59.7206,-262.412,7387.63,1010.11
2.13744e+06,1.47316e+06,243.111,19854.1,-1620.44,-69.938,813.174,11796.3,572.679,613.751,-339.108,28.0521,-279.438,519.002,-193.613,756.834,9696.21,1186.31
2.28107e+06,1.2766e+06,645.709,3489.35,-1389.56,4768.2,527.339,5819.49,864.839,-67.4055,157.967,1201.29,-115.961,624.269,90.5497,-67.8752,6937.71,1220.65
1.58332e+06,1.08399e+06,-187.008,1031.95,23403.3,1239.44,306.663,-1116.11,41763,30905.9,250200,23541.1,1088.98,190327,6862.6,2307.87,2836.95,22629.8
1.48558e+06,546933,-10686,539.175,3732.7,-141.572,291800,1368.52,285690,373.58,2797.44,17544.2,-439.003,56727.6,3675.59,2444.4,8751.19,48626.5
1.82783e+06,903208,-465.335,368.345,784.649,-107.254,-1032.96,-294.819,8697.13,601.589,17211.9,4382.11,-570.406,2326.89,9713.49,118.269,2849.75,17461.8
1.94282e+06,1.73799e+06,-843.626,591.968,12914.1,-866.757,355.213,-163.645,523.902,893.226,22150.2,180.661,2842.93,420.439,-63.8506,74.6178,7228.07,2192.68
1.48736e+06,774886,865.123,109.713,1539.08,436.952,-317.03,276.497,7929.25,153.072,38869.1,12623.1,256.167,14577.8,10477.2,2522.9,2810.48,3017.26
1.66587e+06,325613,-8145.39,466.469,4909.68,-963.357,128110,-1380.08,563106,-1413.17,616.325,3608.37,-93.8452,77635.1,3778.45,836.522,2668.86,68586.1
2.24747e+06,949780,-5114.24,2021.05,10544.8,-864.908,173512,-2852.14,615852,1296.91,985.658,18576.3,9.99561,83058.5,4451.05,5233.06,8066.4,35872
1.76333e+06,308765,-2791.37,-96.1904,2432.32,-827.594,47115.6,-3556.9,663005,2612.83,1039.86,16266.6,-611.898,40980.4,4525.73,916.334,-7337.65,58887.3
1.62983e+06,2.40114e+06,-3817.01,398.176,12620.8,942.258,-154.18,-1013.31,14681.7,13402.8,355859,1335.65,-218.601,12992.1,27266.7,-76.33,4156.53,2461.25
1.3216e+06,455941,-1376.59,-241.437,2747.62,507.921,56428.3,-1270.8,492097,350.68,1679.42,1821.61,213.031,62360.6,4686.87,5349.48,-4152.09,37144.5
1.58456e+06,1.47198e+06,5569.46,328.696,491.058,-650.673,-337.939,-1598.88,176764,1377.28,605.558,11959.8,280.511,15863.6,6276.69,1209.27,2176.72,16535.7
1.31786e+06,278014,-1185.26,-35.3905,678.143,-107.137,72408.2,-715.496,431857,568.931,983.852,4257.58,422.479,66504.1,940.506,909.265,-4062.6,15763.3
1.82104e+06,619806,-95.247,-117.447,10428.4,-525.531,-532.753,-199.308,683.81,9438.87,39862.2,4944.22,1165.49,36939.8,6837.72,1037.75,3049.24,7527.07
2.34751e+06,2.6208e+06,-2164.66,506.228,3979.48,389.299,1433.96,-1766.44,55598.5,54263.4,381702,1947.44,1116.92,15564.4,8739.87,434.025,6458.17,2326.04
1.77911e+06,515056,-542.72,37.4212,11176.5,972.885,31823.2,-2334.15,346282,1085.51,21.0964,9705.11,-404.914,18538.3,11547.1,9755.11,-1391.31,10102.4
1.61487e+06,784751,1303.84,-209.43,6257.07,781.033,-43.5623,14.1743,6592.35,1646.11,131145,20818,1037.38,23856.6,8379,5705.35,1912.21,5250.5
1.33286e+06,1.06197e+06,-5786.8,2853.36,1816.49,4221.2,-1360.84,51.5869,834231,7507.12,83951.5,30208.9,2118.97,336084,1657.04,-687.315,157.961,25186.9
1.65982e+06,329957,-3995.56,175.045,8071.46,-911.057,1192.27,-468.566,359180,1522.15,15357,6524.99,164.981,29992.3,6052.26,860.189,849.494,92396.6
1.35103e+06,361709,-11610.9,285.403,3231.17,-1865.13,277178,-1334.29,478692,1278.21,1087.1,15069.8,-429.583,90653.1,3427.87,2535.2,3604.64,39543.7
1.68651e+06,722412,660.55,-605.793,3398.61,-21.6805,2982.64,-118.16,150009,834.208,302698,11654.7,-128.304,13646.2,19727.9,21135.2,490.533,-24.6546
1.60804e+06,1.625e+06,-3196.14,2813.59,14803.5,459.766,2076.52,-398.714,476651,1400.01,59961.4,11649.8,4558.98,178317,19130.5,111910,5691.93,3855.6
1.2609e+06,292553,-2950.37,325.332,2240.98,75.5809,14001.8,632.485,331280,57.5712,88.8384,11138.5,-357.624,19701.3,1549.43,896.075,-508.258,35559.7
1.5722e+06,439176,-1109.06,-168.041,6286.46,167.365,290.429,-502.435,15787.7,4641.84,5681.22,15205.8,76.2665,9087.84,3722.86,868.1,1883.11,18128.8
1.77036e+06,555631,-2572.73,1719.94,7818.68,602.386,-808.507,-1076.06,432727,2414.49,32412.5,11179.8,320.769,67861.9,9168.37,3927.68,883.591,5959.31
2.04216e+06,430665,-1584.97,378.963,4697.94,-568.362,489.175,-2874.58,527083,2763.39,57681.9,30028.5,1027.59,68533.3,7339.06,3514.61,-6973.75,13619.9
1.35148e+06,809881,-1402.03,67.9959,10834.2,2030.74,-179.766,-388.016,4180.14,1995.29,-341.847,46870,1234.64,13034,6097.37,7512.26,2895.88,6293.04
1.6287e+06,674728,-2715.78,923.896,4295.54,-677.721,-159.302,-406.608,2631.19,1426.38,164311,8153.85,98.0327,18940.3,8480.26,8419.75,3021.32,6444.98
1.76913e+06,861244,4293.96,585.292,4222.64,-470.062,2230.31,-200.677,15074.1,442.33,-307.048,8271.68,192.216,19191.1,1265.29,245.674,81.1607,7545.13
1.61207e+06,910724,-11119.1,2799.86,8251.82,2274.75,80109.7,-88.6216,508877,4877.55,1130.71,20863.8,1775.17,77138.8,12318.4,7191.1,9884.38,29634
1.66195e+06,1.67471e+06,4962.17,117.937,4655.1,660.322,2189.08,-682.138,450505,1267.31,45994.7,25993.2,550.037,23347,15377.4,8114.32,-6133.82,5893.85
1.47063e+06,654494,-430.932,-3.88773,4548.18,730.04,6752.37,-3202.34,571655,1343.29,2427.29,24158.2,6.93286,63090.6,10345,528.062,-12499.8,28549.3
1.61984e+06,1.85791e+06,3070.33,-821.314,8866.62,1141.06,11591.7,-700.206,102924,67940.9,678130,4775.75,-78.7747,6650.49,15919.5,105.374,9416.38,1568.19
1.6393e+06,659811,-1726.86,469.516,4539.65,-534.086,384.251,-494.081,203028,22.8414,56337.1,11913.9,-100.945,2664.72,9453.09,1387.43,1101.83,1602.68
1.27112e+06,321140,-85.3755,50.0568,8475.52,7.76129,7266.55,-1128.8,467018,618.459,1559.39,8941.9,223.264,59880.9,1311.26,-17.7809,-12334.3,43187.7
1.65725e+06,457942,-2775.92,113.946,4791.45,-156.416,22279.2,-2587.3,554406,792.494,1027.3,11593.6,-1006.35,37318.1,7723.41,870.729,-1485.58,71588.8
1.73794e+06,508706,-1933.97,549.952,1266.15,554.593,261.714,198.484,15904,820.665,3861.35,33025.6,796.779,41308.7,8640.54,1257.12,2337.5,14813.7
1.37731e+06,587969,-911.823,1647.96,659.991,579.504,3.21695,-198.237,368477,1973.27,55426.5,23147.4,253.302,48458.2,10687.1,9124.64,8835.33,10958.5
1.31038e+06,707152,-857.536,330.258,12128.1,-537.65,156864,-3793.46,712249,1097.8,1335.14,33589.2,157.381,87980.8,2326.37,425.287,-5179.29,52143.4
1.63557e+06,504246,-3300.37,8998.03,2048.54,1382.87,193558,932.037,591429,7716.02,1685.84,20935.2,-861.586,127504,2164.05,279.715,-2288.79,81753.2
