"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD16","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","NKp46","RORyt","T-bet"
1.31302e+06,771036,-2294.1,1616.14,3673.13,402.735,524.6,-521.317,323204,10954.1,105719,10939.2,305.759,34979.4,6756.09,2571.93,7348.51,2320.03
1.43165e+06,1.70342e+06,-2588.33,1101.05,11467,281.5,475.963,-917.677,1.19801e+06,239.099,52258.5,51682.5,-701.492,30993.7,12577,12271.2,-13252.2,3083.02
1.41824e+06,689073,-2066.17,1034.51,6419.4,904.924,-1104.58,-209.939,143537,6354.64,124547,4805.05,-165.461,200.244,3714.38,3103.26,3063.19,8116.02
1.58393e+06,755587,1036.81,1257.58,5363.44,-142.566,7985.14,-1145.36,722613,2189.85,100194,11228.9,-204.857,5897.87,10307.1,38128,-12989.7,1022.79
1.41536e+06,819276,-456.873,162.35,51.9126,96.2098,646.908,-273.119,677.84,375.774,2729.91,-8.06898,-289.752,-367.831,1056.51,932.427,-30.1956,712.163
1.57715e+06,1.28329e+06,-275.147,467.929,345.325,-590.84,-692.981,59.3501,8579.5,432.134,13938.2,11669.4,-133.556,11138.7,4901.8,1702.76,3789.41,17302.2
1.59698e+06,1.5316e+06,-2056.05,31886.3,-1184.41,3142.64,814.982,10990.3,701.986,-205.215,1385.08,647.485,-813.964,120.334,809.938,1304.67,6338.38,2158.48
1.5376e+06,1.33532e+06,-1347.4,454.185,345.748,-68.1082,1916.01,-823.201,92800.2,47.7125,-41.8138,2193.41,-187.448,16030.1,707.818,331.298,5256.99,24981.3
1.58813e+06,538446,-3485.75,1004.95,4161.52,707.365,8421.27,-1626.54,177560,9618.86,149525,23560.7,832.569,24931.4,4257.56,1553.11,4479.6,14117
1.58993e+06,1.32822e+06,1948.59,527.159,6405.13,719.239,3357.14,-1378.95,335349,6692.86,261309,67695.3,2.96069,31530.1,3793.16,25442.9,-4234.69,5851.43
1.60085e+06,534855,-2118.72,888.972,1161.14,-687.501,40016.1,-437.376,220817,6420.75,31119.7,14893,213.078,16092.2,7006.59,105.831,-2238.85,6027.66
1.28101e+06,645425,-4005.37,707.748,7138.09,552.464,288.559,665.856,66382.2,-864.283,139764,21248.3,893.562,12765.1,11578.2,170.123,3753.54,3556.79
1.63583e+06,856701,-2176.07,250.869,1879.34,-556.328,270.264,-919.889,192261,3479.45,163469,52519.1,1034.59,10653.7,3046.69,3931.72,2051.84,5222.77
1.44458e+06,598053,-5022.58,593.803,9221.2,-1669.74,750.426,-1218.08,361504,507.34,51475.8,16199.5,-426.701,7344.77,6024.03,1604.31,2860.26,2234.2
1.30611e+06,1.0245e+06,-1720.51,364.839,2605.19,685.636,2737.97,738.313,97847.1,2350.03,125231,16656.8,-557.008,25636,10109.5,4594.63,3494.73,20817.3
1.55433e+06,981920,-11079,8.72226,871.436,-135.83,226287,979.262,429631,1672.4,501.473,4143.27,-342.777,11265.3,7523.17,6687.95,11392.8,35257.3
1.43259e+06,540818,-1797.77,-359.871,2295.13,722.364,1012.97,-822.864,198514,1499.82,73296.2,36380.2,-29.5077,5661.02,11460.3,1328.01,3871.27,3368.85
2.15393e+06,1.64348e+06,-5253.76,1561.55,13773.6,921.458,-255.166,-3582.94,905141,75057.4,279503,52222.5,1631.45,74881.9,7925.68,4471.45,2820.4,5620.64
2.25454e+06,835918,-3729.26,817.048,1129.03,1095.09,1436.02,-381.113,28985.1,6803.92,274362,27795.6,849.206,20833.4,6514.43,-340.866,2835.34,9572.51
1.54402e+06,836686,-3285.72,651.875,387.587,-1349.51,490.326,-1776.6,480239,13078.8,120425,17070.2,212.314,16998.4,5010.42,2455.96,-2314.99,26667.8
1.65251e+06,691854,-3183.35,1231.54,4385.9,-36.3987,16444.9,-821.331,85983.1,3122.68,113772,19107.5,453.432,4716.82,4998.26,6594.05,4000.27,975.462
2.22596e+06,3.84322e+06,-3399.54,474.747,2603.69,-921.289,-3452.4,-2071.18,62009.1,22284.2,254612,1234.83,163.682,-209.192,1053.67,69.0765,2357.98,1152.07
1.48083e+06,1.26089e+06,-729.42,-71.4516,13650.7,-257.964,-658.931,-133.704,70904.4,49912.6,454991,38993,904.415,35935.8,3670.21,3340.34,2623.39,6748.8
1.87156e+06,537928,-3151.2,163.537,12092.8,69.874,1715.94,-1906.89,480688,2226.57,48315.5,42013.2,121.703,35170.3,13125.3,2021.21,-3819.22,1640.58
1.58896e+06,657805,-1874.39,-169.543,11590,203.749,-507.951,-967.381,52380.8,51526.5,138664,12306.4,-253.346,12045.1,11073.4,940.108,2349.47,4859.05
1.561e+06,777703,-4706.16,1700.1,4838.79,675.698,3439.13,-765.097,524318,347.155,27948.3,36005.3,-173.305,50376.1,6135,35619.5,5287.56,17017.3
1.96364e+06,562874,-3245.77,3062.55,10102.1,1127.52,4209.17,3165.04,62916.1,19804.6,238465,42593.4,6359.75,83404.3,3493.36,-28.9058,1874.67,9580.61
1.27472e+06,633669,-4629.9,-95.3138,4862.74,-277.286,-644.263,-834.492,428738,6428.04,153649,25148.8,37.1169,6769.1,11297.4,663.579,1995.8,4883.56
1.64098e+06,1.21285e+06,-4143.22,495.074,4388.28,313.776,816.856,-359.795,239149,16426,155957,22073.4,801.721,50565.1,10144.7,1160.83,6735.8,693.798
1.43116e+06,767975,-913.094,134.469,289.902,61.0406,-536.48,65.0366,5378.02,2613.94,47206.1,13743.9,8.08887,2976.98,1965.88,451.65,3047.68,8659.85
1.49979e+06,790165,-2379.67,751.585,2190.01,1286.63,687.505,36.846,327323,8408.58,123484,30997.3,-642.184,17441,6756.56,49703.2,4470.23,4494.28
1.63982e+06,887757,-2443.61,935.204,8165.85,-1295.21,552.49,-1181.41,179430,17347.7,239662,27648.5,860.41,33805.1,6135.56,10406.5,4010.45,1197.12
1.57892e+06,541552,-5621.28,110.493,2682.95,153.232,4632.84,-1425.58,176394,1072.42,49215.7,31381.6,106.163,13070.5,3689.48,1703.89,3512.89,11158.6
1.34299e+06,698758,596.472,717.388,4708.98,1315.84,2368.83,621.687,218746,15744.4,40942.7,15286.5,32.0947,29653,8123.11,11961.6,-3655.29,4675.84
2.95166e+06,1.05453e+06,-1264.22,818.344,4283.57,142.417,1172.73,-1314.64,224811,216.842,2972.18,39774.4,-258.352,38020.2,23703.3,6172.97,1594.78,10957.4
2.00985e+06,1.2698e+06,-2755.64,187.105,9999.8,1231.92,8.51661,272.372,81808.7,67322.6,110454,60422,1114.01,40577.6,5430.64,3854.39,4383.47,16730.6
1.39096e+06,483059,-903.979,53.385,5122.51,-240.877,1307.84,-1026.29,53244.9,147.164,90322.1,26037.6,775.156,758.106,5779.72,119.613,-775.491,1117.06
1.72765e+06,1.26412e+06,-1693.01,2400.51,7255.22,678.219,181612,-3140.58,1.17467e+06,275.189,2719.27,40072.4,-459.301,111498,7010.74,761.273,-18083.3,32883.3
1.89075e+06,2.75967e+06,3084.83,803.337,5510.29,-921.531,4939.68,-400.609,152299,24396.8,219783,13716.9,-469.242,8223.8,2777.8,979.318,5170.18,3724.31
1.39291e+06,689476,-3771.77,258.458,1449.32,135.755,1653.56,-412.982,324967,201.318,91301.8,12746.8,-28.5034,7931.42,23603.8,898.345,1389.72,901.907
1.56518e+06,770683,-1500.14,191.183,4365.21,506.292,246.284,-1341.53,597886,4031.39,8345.87,25267.3,1117.86,37781.1,8483.27,7264.61,-2546.51,2432.93
1.72786e+06,2.60215e+06,3308.2,861.988,12882.1,397.272,14772.8,336.236,80102.8,22948.7,600084,6236.76,-13.2995,132.638,4069.13,-161.354,1398.41,1565.69
1.45685e+06,742002,388.506,605.381,3010.77,-122.376,3315.11,-1661.73,258300,1297.93,1247.63,17059.6,52.8422,11691.9,8376.99,516.402,-6650.18,3710.94
1.82498e+06,1.33857e+06,-3112.1,63036.5,-374.544,719.284,209.647,18298.8,1246.02,764.536,126.225,997.451,-184.437,-967.842,-267.831,-435.813,6984.67,2266.36
1.93963e+06,916975,-2034.57,19.9645,4758.89,-861.336,13717.5,-2105.79,346319,1101.49,322.061,24541.4,-95.1238,29660.9,16105.8,733.999,-1923.25,36963.8
3.3672e+06,1.65499e+06,-2016.55,78.694,7650.93,-1444.7,990.036,-445.252,47451.6,2226.96,-46.5478,484.091,4719.3,691.018,845.755,-112.238,7829.83,4128.06
1.59355e+06,812462,-3287.8,549.83,3830.22,-621.238,636.665,425.58,491439,6956.31,121811,24030.6,971.345,24451.4,12482.5,129.49,6786.51,4544.86
