"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD16","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","NKp46","RORyt","T-bet"
1.51372e+06,746248,-1690.61,2442.01,4863.78,562.563,-56.9201,-767.59,1063,3733.16,-14.9703,15477.8,72.5537,86255.6,2556.15,5316.59,3205.22,6443.76
1.65598e+06,809411,-1209.19,882.821,6303.3,647.605,-654.025,362.093,69356.4,-304.125,21497.6,10190.2,235.302,22259.2,8731.83,2896.23,3153.81,1019.58
1.51633e+06,801363,-337.605,519.67,5041.08,-543.935,-281.688,-329.931,23087.7,9036.78,111978,14184.4,-115.036,31293.5,2240.45,1872.12,2469.16,6928.88
1.87735e+06,459932,-1421.34,1848.35,3375.58,377.859,754.226,635.44,11890.2,673.393,1706.28,39194.5,177.713,116238,5254.95,16043.9,3533.72,4181.9
1.50335e+06,835971,-993.51,572.914,6709.99,653.724,8901.77,-1411.88,579191,3675.88,29182.1,15079,537.287,90324.2,5721.69,14937.5,-8017.29,6050.92
1.75782e+06,657375,-281.344,-585.981,8182.04,-205.132,2944.64,-2904.02,585264,2042.36,78560.7,13067.7,-177.041,71891.9,14993.3,4067.24,-11227.8,1303.56
2.34703e+06,837539,-13.4095,5179.4,8851.51,-14.2501,4372.3,376.983,2782.53,8437.26,2168.29,27068.3,-241.341,94634.9,2468.27,5348.26,1463.16,1873.68
2.50687e+06,2.02539e+06,1645.45,903.182,-1744.13,3000.27,11669.3,25632.6,2543.67,20535.2,22510.4,1452.74,8093.9,947.241,1069.18,309.48,23428.3,1410.5
1.52361e+06,463465,-1675.12,696.398,3300.35,-2199.67,-407.779,-915.896,114447,211.195,331.508,1164.67,660.753,107687,5362.01,6089.22,416.462,57554.5
1.57763e+06,870337,-1390.56,2231.89,11838.4,-353.92,-525.962,-2064.15,776399,12663.4,30472.4,13508.1,-108.148,69472.9,5626.42,7759.97,-5819.29,1296.23
1.37251e+06,290031,-1345.17,363.794,1711.55,474.006,-51.5611,-1264.54,641859,1927.18,1074.66,26151.8,-357.654,27828.8,8774.12,7044.52,-3312.54,1649.07
1.7121e+06,680168,-1444.03,1162.89,13149.3,-275.067,853.275,-895.703,301290,146.588,121628,20362.3,663.98,32870.3,6532.19,14943,2501.59,3660.96
1.3633e+06,780766,-787.586,103.093,10109.4,176.835,5088.74,-1940.31,657842,3522.92,81007,33341.9,-552.73,97731.4,15112.8,29448.2,-11217.5,3632.57
2.26884e+06,1.4639e+06,-2905.69,1457.17,14027.1,-263.097,25620.4,-650.837,365704,1660.08,134301,11828.7,1195.96,67906.3,17750.3,36318.8,3654,645.792
1.48588e+06,595838,-5578.42,2612.03,4024.22,1091.87,-79.6665,627.591,561108,6436.21,90758.3,8743.95,332.578,125260,7074.15,36862.7,5811.68,1372.51
1.5222e+06,1.0007e+06,-3371.57,991.348,22304.8,4.82404,-505.152,-901.186,1812.76,24195.6,329428,8078.63,951.231,89663.4,4018.26,1612.92,4085.3,9098.51
1.62269e+06,1.43345e+06,-1215.96,436.563,-1334.42,3618.29,3062.79,10371.6,-963.421,6804.71,537.85,-842.984,5040.42,640.541,879.314,-208.106,13528.4,3035.09
2.09035e+06,1.5135e+06,1300.8,534.39,3065.83,514.851,6415.95,4621.32,905.772,22338.3,7816.16,1134.91,16084.2,2166.62,926.848,-356.773,10290.3,962.714
2.36852e+06,1.96239e+06,1726.05,1201.44,-1182.07,1701.14,5846.86,13831.8,42634.1,8352.75,2110.86,626.371,5947.83,277.541,108.369,585.241,17662.3,2157.41
1.63017e+06,607405,-1874.27,5114.47,15643.5,1740.57,1000.74,-890.043,2565.11,18019.5,360430,23238.9,-236.893,13467,5286.26,15253.5,2511.13,12303.4
1.36445e+06,336265,-2203.7,310.85,3878.1,2259.71,-106.252,-265.135,24461,476.95,14486.5,3277.59,246.716,31059.2,8876.94,186.361,3396.75,27491.1
1.7319e+06,578504,-893.087,1917.48,5890.87,83.167,7458.97,-3601.52,927338,6563.58,17083.2,19278.8,2196.95,109390,10215.7,9518.46,-19850.4,2499.92
1.95867e+06,719024,-4706.53,5750.31,10855.3,304.786,40578.5,337.612,1505.33,4865.4,326495,11778.5,1950.35,160691,10750.4,19444.5,4653.13,5337.61
1.59341e+06,2.58727e+06,7014.79,933.932,-752.546,93.3918,6193.62,26795.1,2393.6,64006,12945.6,-42.4819,6494.21,2314.12,811.272,-8.3688,18061.3,2414.1
2.14692e+06,1.7143e+06,934.919,1598.51,-938.221,1161.66,1759.2,17258.5,-8.5315,7672.65,2677.89,-1150.23,4849.03,-309.515,927.076,700.506,13154.2,2024.89
1.65497e+06,385601,-2630.63,27.2897,4517.59,211.34,83.4808,-995.082,41433.6,4258.82,345.404,15747.1,-602.999,120374,4171.15,938.426,1467.29,62488.6
1.90045e+06,1.34149e+06,-516.773,824.745,-999.173,3998.3,2974.31,14474,1910.26,1205.84,1987.36,772.798,4815.21,270.84,852.578,116.814,9083.83,2575.49
1.687e+06,820730,-831.51,485.035,7636.78,-104.955,90.7773,-492.209,931.186,14795.5,162105,14744,124.769,27665.7,6063.02,3229.78,3289.78,1262.99
1.56205e+06,963381,-1954.46,1189.63,5243.55,934.623,4087.26,613.623,27148.5,2385.92,10451.3,14106.9,1157.65,42039,13660.7,-152.878,5383.26,2163.44
1.71387e+06,596591,-1867.29,1234.83,4126.11,-133.802,687.979,-1303.93,414682,1168.15,1639.51,7371.62,97.1965,30927.3,2150.97,2172.86,4635.06,881.081
2.16677e+06,1.00734e+06,274.474,-345.122,2732.3,-118.111,249.416,982.856,39615.4,197.234,1662.87,12038.1,-303.276,8146.95,8228.4,4584.31,5265.22,3284.08
1.37052e+06,869130,-3320.51,58.6624,5160.16,-264.867,367.207,-2198.29,317616,838.447,27361.6,6719.59,-227.998,19461,17692.4,1492.59,-605.877,2073.99
1.74055e+06,847660,-2818.27,683.991,7673.35,318.495,2057.45,-2150.48,446071,1348.2,77545.4,16674.8,1071.44,53784.9,6861.88,29855.5,-1873.78,3607.76
1.4938e+06,948015,1110.46,21189.8,-924.75,422.775,1202.05,3234.02,1181.44,1457.4,58.1838,6579.73,476.083,2237.23,749.113,80.8907,4770.26,902.373
1.55906e+06,503705,-2015.98,482.351,9643.58,-672.712,792.498,-348.075,734884,2465.1,41163.6,14142.2,587.449,72033.9,5590.56,3251.16,-2121.82,1234.99
1.30336e+06,645880,-387.033,965.295,9007.05,1522.34,3942.93,-2210.39,460406,3565.4,104960,24338.9,-394.287,36045.1,3149.59,3532.44,-2777.45,3209.17
2.02925e+06,624069,25.9401,255.015,2377.52,-56.1356,-623.9,-1259.98,286318,1975.3,49566.2,8479.32,801.178,22608.1,8604.46,258.038,-2256.49,122.289
2.89778e+06,2.14628e+06,2098.19,892.912,-1371.14,507.576,10128.5,12465.1,3542.85,16211.3,1969.01,275.293,3629.45,269.649,-44.4141,4.52972,17276.4,1363.33
1.86882e+06,462431,-450.512,1529.21,9230.04,1117.92,52.2258,-674.992,6120.89,11385.7,131496,16194.2,352.219,62785.6,4090.67,11908.7,1424.65,6212.07
1.38331e+06,569274,-3256.66,411.982,5319.48,118.246,1283.08,-3174.05,297060,1035.88,42287.7,29570.8,-83.8406,57867.2,14732.3,2483.35,-1772.35,1318.03
1.86919e+06,618799,-3100.96,969.411,3050.51,671.275,6911.92,-2780.62,523530,461.758,47582.1,8697.4,-546.865,47378.9,11094.5,24100.7,-3102.49,214.124
1.32304e+06,682398,-2070.21,669.215,7123.77,360.634,502.515,923.007,1215.41,-14.9499,38850.5,17348.1,-1193.47,25538.9,5707.11,2101.32,3482.88,4610.98
1.64874e+06,664480,-1621.24,1181.18,6772.06,1594.74,221.627,-2061.47,473910,1923.17,28719.3,13101.7,-1569.98,84408.8,6768.92,8316.57,1309.27,5722.92
2.02216e+06,1.10475e+06,-2044.62,3010.03,8571.62,403.762,557.691,-871.055,17662.6,2212.56,13040.8,6229.5,-504.263,153358,9810.63,23391,3757.3,46952
1.975e+06,756572,569.416,576.738,4597.29,991.735,3240.24,542.011,334511,925.766,5137.85,47564.4,-232.112,53709.7,7833.25,4825.05,-2903.22,6455.8
1.97286e+06,664444,-1430.91,818.443,10941.3,-335.04,202.685,-516.567,447263,3586.81,10636.8,19203.6,-789.896,44057.9,7988.6,25613.8,4653.67,1703.6
1.50201e+06,702547,-2136.64,581.984,3317.12,-455.723,-879.015,-398.809,5491.03,533.231,170376,6451.87,179.619,48331.5,8227.36,2258.18,2728.97,418.686
1.32164e+06,511777,-745.687,359.393,6707.56,188.205,2594.89,-883.569,560932,1287.63,32459.9,13588,-231.029,27190.9,9511.46,5094.21,-7393.95,3070.74
2.19816e+06,1.29476e+06,-299.934,601.935,-911.441,2287.39,5234.43,5568.9,248.511,2992.39,975.202,-394.643,2157.64,652.722,587.413,-233.557,12277,2187.01
1.63705e+06,814646,-1238.05,1876.49,6510.05,1626.94,601.083,216.274,1635.84,1120.52,118265,15748.7,1179.8,27650.1,7622.34,19989.5,3255.16,2899.27
1.48471e+06,641202,979.758,796.933,5124.28,-158.061,-1795.33,829.41,76184.5,13788.4,203089,19312.1,-5.02246,34030.4,4314.19,17605.4,2733.44,845.677
2.2343e+06,795233,93.1852,1897.95,6220.77,-348.78,332.517,-78.5513,46126.5,1197.16,-341.865,12695.9,-1089.21,174292,6592.23,3715.55,5212.71,81060
1.44555e+06,726448,-1385.26,357.62,2532.44,-397.381,664.986,558.487,745949,1388.15,41088.6,9045,51.7246,70209.7,10501.1,3172.31,-6290.11,2790.49
1.5865e+06,1.13856e+06,-2515.72,3042.97,10634.9,189.622,441.596,-2577.91,393423,3785.51,218486,7135.21,639.021,255311,8044.68,8691.27,62.3237,755.385
1.41924e+06,683501,-1087.71,1908.57,2838.13,241.821,749.556,-634.723,38569.9,2938.78,691.009,12566,4.34326,43852.4,6848.24,2468.45,2090.72,4964.53
1.91468e+06,738982,-569.693,-852.439,18256,-199.334,2099.51,-461.348,273110,1933.74,172068,15807.7,993.437,30657.5,5712.71,6265.16,-2231.47,2949.39
1.97481e+06,1.28006e+06,1089.7,801.524,-695.352,1719.62,3047.51,17721.8,887.106,3756.38,312.396,1166.45,2276.01,89.2976,392.259,-363.75,16722.2,1982.84
1.40192e+06,694007,-4492.69,2201.43,3343.46,-497.574,902.775,-203.716,93123.3,2562.44,187393,21694.5,-1864.69,99501.3,13726.8,25235.3,4855.41,467.294
2.04343e+06,1.1546e+06,-278.907,165.633,991.662,-1102.66,3803.98,6285.8,-454.002,7380.85,4566.44,1214.3,6910.62,-250.106,-548.182,-376.999,10006,898.178
1.93819e+06,1.10834e+06,1357.56,-4.00511,-2317.2,995.04,1525.63,16650.2,1185.4,274.073,463.187,5643.27,142.284,5212.73,1106.04,590.824,10009.9,2099.35
2.31909e+06,1.21344e+06,121.513,-781.324,19039.3,1872.47,38400.8,-922.453,32862.2,5678.8,43499.8,23187.9,132.541,83561.7,14099.1,30560.1,6210.2,6761.86
1.78537e+06,1.35665e+06,1209.46,-185.656,-1887.77,1752.81,-160.645,8601.12,1181.38,1345.9,1265.28,35.4831,635.777,-111.405,509.349,394.781,9244.31,995.448
1.43012e+06,725029,-361.501,910.252,6379.92,832.511,866.518,-575.757,596365,1233.1,14274.8,14637.4,1499.74,50947.6,11437.7,4481.64,8625.77,1209.6
1.97427e+06,1.16706e+06,-842.87,247.756,5932.37,113.905,4913.24,-1387.97,707431,13996.1,114517,14131.9,691.355,177625,11773.2,2265.57,-13960.6,2645.83
2.52521e+06,1.84895e+06,595.032,234.084,-2155.8,1732.33,7039.28,12694.9,1773.5,6305.16,938.568,871.531,4386.06,-107.794,558.628,876.267,24143.4,1585.1
1.28131e+06,564328,-1107.31,192.259,8270.18,697.609,498.564,-1825.12,202048,-89.101,3485.01,4820.5,-281.792,19076.9,21499.5,3426.07,-1544.39,411.851
1.8495e+06,901822,-1958.5,141.7,15572.7,-1466.17,1207.43,-1151.32,539298,890.969,6835.49,20711,131.962,50476.9,5267.59,5101.6,1847.42,5265.73
1.36922e+06,889821,-1168.42,-14.3077,10625.1,83.5344,-736.306,161.008,123753,-226.909,85584.1,5646.67,923.685,26506.3,7246.75,1233.1,1239.82,291.086
1.52008e+06,865870,-4372.61,2134.28,2220.41,1144.28,-69.5809,-1793.41,567890,2898.51,92970.9,5966.14,1974.74,173013,10035.3,1266.06,4656.42,1292.5
1.77514e+06,1.12607e+06,-3516.54,1245.18,4803.27,80.7826,-560.351,524.88,513793,3111.04,128794,7416.71,1634.85,106765,10097.8,8725.24,8011.64,1513.07
1.68529e+06,1.56543e+06,-3334.79,6329.22,14680,1640.17,1628.67,-507.71,183728,6707.31,29912.9,11970.8,1178.5,167274,16887.1,3452.94,6571.63,3473.34
1.59105e+06,561193,3416.79,-31.5209,3798.35,-512.254,888.13,-325.869,43508.4,1467.7,54684.1,55150.4,-282.064,26375.9,5108.78,3564.49,2124.27,1120.31
1.36151e+06,600328,610.4,1046.92,2471.65,406.784,955.706,-221.287,5243.8,4252.68,164037,19470.3,262.935,53262.5,7587.19,4069.88,2471.25,1332.25
1.71128e+06,1.87216e+06,2876.76,576.973,1975.65,1291.29,6145.17,11460.5,1507.79,71714,7315.43,286.079,20397.7,1683.3,2526.73,369.935,6262.62,2220.87
1.75713e+06,876989,-2562.32,719.584,13500.3,968.534,2776.64,-1014.78,527588,702.864,155123,19709.8,-151.155,75430,7390.97,6897.9,9958.97,1096.2
1.48952e+06,839402,-2240.59,389.956,8441.48,-8.27279,137.842,451.137,6787.34,451.901,-333.774,10782.6,-251.12,20556.8,8288.67,22760.6,5309.93,553.204
1.45775e+06,656086,6382.95,215.34,12393.8,2164.14,3607.63,-3820.63,511497,3234.96,39337.7,41242.3,1123.31,60667.8,8485.86,33835.9,-10060.2,92.2681
1.59197e+06,752280,-5241.86,1652.93,3717.75,437.347,1897.27,-1846.46,500825,2062.51,414.121,6664.54,684.094,94755.8,22276.9,4173.47,11130.1,7471.32
2.82376e+06,1.47856e+06,-475.761,289.505,-1397.55,1190.76,6356.35,20944,1617.61,6807.63,1226.74,-939.622,3099.42,-237.906,249.085,474.871,20378,2196.53
1.54836e+06,934975,-4054.1,3047.83,3653.15,456.529,810.52,187.848,582164,2753.06,156033,12734.7,-231.288,129924,7819.45,52321.4,6522.24,4397.59
1.68234e+06,774671,-890.109,3456.86,19473,744.532,835.717,102.807,31372.4,13082.3,72054.3,30728.8,310.824,31246,4153.2,19113.3,5045.88,9873.79
1.46607e+06,839891,984.228,-949.577,6702.61,1213.64,3896.5,-1884.95,530310,4119.46,147680,12423.6,418.01,140738,10336.5,11046.7,-13172.9,2450.95
1.41634e+06,703928,-1196.09,1299.68,11147.4,-0.60051,1196.91,-57.4253,66637.4,9796.45,168962,10981.6,94.5063,37345.1,4381.86,4733,2211.86,7438.39
1.61178e+06,759841,-2465.8,695.882,7924.95,640.979,233.356,-1904.44,423928,1059.37,848.779,5955.96,714.63,51000.2,17002.8,34821.6,-789.145,343.337
1.52353e+06,577818,-1343.83,185.843,5802.11,215.026,544.913,203.957,4500.68,1085.4,404.533,8830.1,859.261,4435.4,10738.5,4559,1090.67,1629.11
1.96303e+06,1.90585e+06,-1708.56,68830.8,-1221.2,20.9676,762.272,13105.6,949.457,485.962,772.67,1010.57,940.822,49989.1,-218.027,-119.156,11291.1,1276.97
1.31633e+06,617869,442.155,130.027,-81.6504,-236.641,787.371,-321.016,32399.1,659.158,1372.49,6157.51,277.968,13803.9,4352.67,-261.945,691.212,3120.36
2.14987e+06,1.89583e+06,2933.17,1513.64,-1142.93,999.842,5913.52,13340.5,531.283,19275.4,7270.85,-559.294,7856.69,-863.566,171.24,786.442,14927.5,684.229
1.42871e+06,789336,496.067,730.883,10330.1,1572.34,5203.1,429.91,6515.08,4188.64,196635,29169.1,-450.298,16822.1,7176.89,8972.97,3692.92,5154.43
1.59273e+06,944601,686.951,683.871,3376.53,174.927,2505.17,-156.229,308081,5934.83,180529,13038.8,-289.065,82129.3,10796.6,1521.15,539.763,11186.9
1.35449e+06,813713,1939.26,26.7631,7766.76,1200.27,3980.68,889.387,448504,3212.42,149251,29431.7,-4203.04,65822.9,6154.11,70523,-2406.48,3335.77
1.83798e+06,980540,-2897.01,2930.68,12251.8,-102.565,1053.22,-506.667,13704.4,10671.5,3695.12,14633.8,1575.38,126125,8723.9,8159.9,2987.63,1026.25
1.51049e+06,862486,-2106,2903.79,7653.01,859.54,-215.488,-2143.53,520357,9439.25,116418,21095.3,760.202,12902.1,7314.26,25262.8,2241.05,5375.98
1.35114e+06,1.18571e+06,-2747.29,509.662,13185.4,305.324,436.375,-448.656,569035,1175.69,122142,12990.2,621.866,49276.8,14705.3,14087.3,2899.79,1377.21
1.43972e+06,884502,-1930.77,229.719,-157.665,602.815,148.748,8752.09,225.341,1182.17,132.812,46.6122,4641.07,-181.359,162.505,423.335,6845.09,1684.39
1.3338e+06,533762,-1340.18,1196.15,5382,1301.2,1624.02,-680.064,8907.73,1384.79,15990.5,12810.4,825.684,40213,7639.69,4213.52,2627.4,3673.94
1.56749e+06,709786,-4528.27,1513.67,11559.9,1961.9,708.481,-1211.35,78483,1597.51,856.142,11350.9,129.45,116357,13512.5,22289.3,470.391,-216.056
1.41199e+06,550654,-2309.56,1310.69,3699.82,13.3853,1525.97,-654.973,364364,2270.63,44742.7,6695.58,177.817,19386.4,14495.4,2960.25,8046.22,2768.67
2.67341e+06,1.05677e+06,-1676,160.628,21202.1,1083.39,3155.53,-4590.62,794211,16991,148550,18686,748.498,105233,23249.3,11357.4,-8075.42,2395.36
1.35885e+06,611644,-1846.97,1120.77,3295.79,559.239,1783.22,-30.7504,346593,1860.37,76775.7,17323.6,845.366,46465.4,4153.84,3131.51,10445.2,682.093
1.46983e+06,810378,416.166,794.152,10196.3,603.538,5709.74,583.531,9690.49,-73.4949,62.4321,10943.2,70.5825,18313.7,9270.97,2887.71,2271.62,568.397
1.44419e+06,1.11066e+06,-1110.74,1087.58,8585.82,-381.902,17796.4,-176.296,71917.4,5850.69,217739,1975.03,637.281,55500.5,8196.03,-372.177,1427.75,714.857
2.06126e+06,1.61586e+06,761.831,566.813,-893.227,202.641,764.248,11219.6,356.316,24331.4,1357.49,611.939,3040.02,367.976,-152.934,687.808,7319.22,2022.49
1.88982e+06,777727,-4750.98,1248.58,11750.1,374.73,1745.62,-2730.43,715803,5731.85,95614.3,25463.9,-1028.48,92873.1,4677.74,26634.7,-1275.7,4544.57
1.4886e+06,681133,-2973.59,1656.17,12625.2,373.871,721.055,-395.381,32540.2,590.348,-331.099,11841.3,960.891,94770.3,3248.58,-471.301,5333.79,57047.6
1.65843e+06,403824,-2628.17,916.718,6942.56,-458.22,-1019.42,-235.343,606683,2883.77,9694.92,5608.41,727.354,107523,17392.6,5820.6,-93.2401,4315.43
1.24548e+06,705765,-1085.34,855.125,7074.09,605.141,1750.05,-2416.22,512543,20954.1,52782.3,18404.3,515.295,118023,8701.64,5147.81,-7070.38,-102.175
2.43289e+06,1.50564e+06,3092.23,139.458,-1527.73,980.193,3936.97,12031.7,2652.98,18476.3,1114.61,4072.97,5334.13,527.29,360.024,1851.69,14241,2387.84
1.42743e+06,472404,-2151.39,807.013,8786.42,625.187,1724.14,-1587.08,511016,3970.4,92561.6,9914.83,551.518,51119.1,15478.2,7261.05,-7873.66,1024.49
1.76264e+06,793834,-696.762,942.495,6806.71,130.02,673.033,-292.901,220282,3281.07,61305.8,10307.3,724.882,78436.2,6964,9585.85,-947.494,1436.82
1.54857e+06,1.35835e+06,-564.735,435.087,18517,-498.338,4012.67,-2427.63,414811,1412.33,242849,23406.9,1297.55,84533.7,6688.86,2195.63,46.1183,4919.78
1.90872e+06,1.49704e+06,481.654,1376.92,-1082.33,571.967,1033.93,6558.02,615.496,13156.6,1668.59,-122.095,2906.69,-477.227,1218.25,-477.612,11768,2261.48
1.64316e+06,623371,-4971.95,1148.08,4341.13,1108.47,1612.37,-1346.47,554416,1347.5,47405.8,7285.01,733.11,45387.5,18098.4,3952.75,3814.09,2177.16
2.12371e+06,914882,-1742.06,1751.88,887.5,458.044,-1606.82,30.6455,8097.86,8802.04,107799,8683.91,-488.096,62356.2,3291.23,2909.87,3033.83,8244.16
2.21157e+06,1.44968e+06,-17.6363,-1140.88,-342.711,1481.61,27216.7,33931.2,1681.36,11614.8,4282.23,1123.77,20310.5,-124.894,2325.07,1017.8,9519.92,610.217
1.28552e+06,780138,619.615,-249.532,21732,1208.69,8557.45,-4072.33,714096,2770.8,84716.4,14302.1,1507.71,68225.3,5566.29,21953.4,-11765.8,2543.39
1.80351e+06,1.46771e+06,-1193.79,674.206,9235.69,1566.96,-51.8087,-1918.66,412490,891.762,182235,27234.4,884.435,84157.4,13017,6628.66,2066.53,4450.85
1.57282e+06,1.03165e+06,127.468,525.705,3595.3,63.0307,1839.74,-2738.85,483576,3242.77,57554.5,19187.4,35.4374,29060.5,9208.08,1165.02,-4531.94,593.796
1.72986e+06,2.02856e+06,2921.74,-345.082,-1825.88,-11.0204,905.381,19189.3,2548.79,2749.45,2626.61,817.145,4233.48,229.704,-406.17,321.662,16155.3,3162.69
1.36649e+06,693877,-5724.14,2676.33,4275.42,2074.32,18630.1,-2036.56,850733,3050.13,34622.2,10315.2,384.042,239509,15602,11731.5,356.181,2849.04
2.09519e+06,2.03153e+06,457.808,943.937,1894.73,976.819,18088.7,11728.2,556.145,5696.71,11838.8,885.656,10687.7,76.9896,524.264,1417.9,13991.7,874.885
1.66914e+06,908131,145.184,-62.0509,55.0731,13109.4,542.589,61.1288,917.389,769.454,2256.9,91725.6,468.915,-406.883,-16.8832,-779.239,4757.94,6775.5
1.58237e+06,631604,-1544.8,859.648,391.075,208.861,9750.71,6429.13,3665.41,4407.78,1641.18,574.884,5470.63,-485.19,-370.788,1843.69,8687.45,1668.1
1.32888e+06,837100,1240.2,-885.191,10338.2,771.196,5562.96,-3773.55,778468,3013.17,15806.4,22371,-254.994,63922.3,9915.93,31467.8,-16573.2,1203.02
2.11427e+06,989271,331.764,-182.68,4832.22,-928.591,602.427,-165.24,19442.9,13372.6,165536,11208.6,-182.892,135169,3117.32,3145.62,4524.39,6445.42
2.30084e+06,2.10686e+06,1795.06,-515.282,-2663.34,1047.43,4511.36,23750,1094.35,2836.58,4281.45,-201.786,3124.23,768.623,575.11,-413.263,17671,2024.61
2.15149e+06,1.39819e+06,-5928.8,7525.56,9084.76,1317.02,-106.176,1717.62,124502,18566.2,555975,37238.9,3781.91,240228,4218.57,18213.3,6089.87,4159.66
1.73103e+06,700611,-1491.08,1299.47,5785.46,1629.58,166.763,414.121,607034,711.867,133162,16809.7,953.967,57292.7,15654.6,5143.52,7535.96,2521.57
1.63665e+06,622168,-1232.85,2432.77,6531,61.9261,319.373,-582.879,188412,1889.39,18187.2,24292.4,954.593,101254,3425.38,20836.6,-36.4272,1365.56
1.63944e+06,1.04285e+06,1288.16,276.859,16046.8,1275.95,3576.91,317.031,233842,3070.08,137853,10710.3,-513.547,81617.8,9168.54,10278.4,-1818.85,3857.64
2.35378e+06,1.87557e+06,-799.862,-104.09,-772.25,194.517,5137.62,9551.58,-297.875,13183,12492.8,-1083.84,20964.4,-636.767,205.247,-129.041,29235.9,1260.8
1.61709e+06,454432,-1537.76,-110.039,11978.1,-198.838,1826.41,-6.52362,241237,1641.86,5542.15,20980.4,1283.82,66426.1,7591.99,24035.3,-2197.71,1619.74
2.30387e+06,2.17019e+06,1891.37,2566.63,-1575.81,753.219,759.092,1828.27,1627.49,24694.5,2249.12,-123.269,2528.98,-83.4436,-63.4903,314.039,10135,1037.42
1.39732e+06,741792,-878.075,-705.285,8028.13,-130.922,398.64,-205.474,18573.5,422.854,51456.1,13836,35.8319,18968.1,2750.16,5978.19,1796.32,4472.92
1.63689e+06,506192,-908.235,76.1814,2707.32,-544.603,-226.551,-546.33,70677.8,1801,65651.9,4011.45,580.798,7253.58,3373.61,319.474,1588.65,1587.99
1.55607e+06,362172,-633.077,-347.093,173.712,47.3299,310.864,-270.921,81945.1,-135.872,45801,12876.2,871.24,8017.76,12178.1,7133.4,401.703,5944.88
1.33089e+06,705382,-656.815,580.308,5012.92,-195.738,-603.212,-100.15,27163.7,793.37,14125.7,13608.9,-128.879,37048.6,27656.9,4051.96,3050.26,5376.44
1.7804e+06,625800,-2221.16,-240.774,2780.16,-67.5449,-1220.79,225.835,201101,3561.26,79997.4,11675.6,-193.288,64726.5,7736.22,2882.94,5123.31,5056.55
1.66059e+06,1.53076e+06,-1879.29,1166.99,5775.29,125.527,-1856.78,-2206.76,350845,2355.81,297262,11795.1,-84.6414,49990.6,9587.89,13729.1,-1214.34,2577.28
1.46649e+06,549777,-3052.53,1616.77,14045.1,95.8759,1078.65,-2139.05,418174,1425.03,755.857,9495.62,1139.3,57529.7,13691.3,5774.05,4642.6,3015.23
1.79939e+06,702903,253.094,-706.519,8682.41,-748.421,3592.45,-1917.67,451125,1696.57,152916,12191.8,442.671,129835,9987.86,21666.6,-9420.21,1990
