"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD16","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","NKp46","RORyt","T-bet"
1.36497e+06,351791,-2162.89,687.677,4661.68,-723.934,9521.64,210.877,505530,303.662,275.251,8227.42,148.023,33400.1,2991.8,204.912,-1810.02,67035.4
2.00132e+06,509326,-2200.9,375.997,1141.15,529.83,-30.4338,87.0634,111477,1744.95,105487,18475.1,-343.257,3668.13,2856.46,3816.58,2754.53,2883.35
1.50393e+06,362604,-1406.94,641.977,254.845,512.095,3740.85,-773.976,396533,1036.54,1155.69,11002,203.987,14140.8,3422.5,-16.3147,-808.66,14589.7
1.4494e+06,415364,-2375.58,273.197,4570.49,-2533.93,14549,-2200.15,421048,804.763,86.2362,6596.27,-273.121,42195.8,4270.1,308.557,-3867.88,53863.2
1.42579e+06,755792,-4366.91,478.223,4783.29,-643.513,12816.1,-226.325,11680.7,830.726,268812,24215.6,-763.984,60266.1,9392.66,16296.4,3410.65,2130.37
1.70633e+06,514149,-15610.7,943.89,3694.52,-548.639,312213,-2138.93,544033,2014.62,2931.29,13420.8,480.354,85723.3,1956.36,3657.55,8440.04,67470.9
1.60428e+06,563684,-2499.42,367.812,497.743,738.414,559.127,-2030.31,454339,1330.95,11883.9,5649.04,492.194,24629.9,3057.65,-456.41,-1666.4,6511.09
1.45045e+06,755771,-34.365,131.136,7555.79,25.6883,611.055,-516.4,15972,1744.88,173303,21199.1,-18.3187,7754.44,4946.11,3832.51,4054.75,6497.86
1.68676e+06,373435,-1614.76,656.481,722.806,633.361,1468.57,-896.515,217124,2051.97,8345.46,12856.1,-508.024,2824.14,3136.72,451.576,-215.354,11649.1
1.51079e+06,959446,-7146.88,2086.86,8954.01,348.676,20579.6,-1957.16,836567,4138.01,781.011,51478.9,546.939,102435,3403.36,2685.27,8047.73,37098.6
2.38199e+06,1.20422e+06,-833.331,39189,-984.031,1618.63,365.698,17329.6,1310.39,-481.438,3179.04,179.117,149.818,1987.46,457.357,332.21,6911.64,838.723
1.24025e+06,339203,150.99,-246.605,334.922,381.29,554.728,-176.931,153623,882.611,-187.317,1105.32,50.3755,32.5664,2978.62,453.24,242.094,4440.7
2.79657e+06,935811,-3926.73,2076.65,1638.8,751.855,1322.38,-586.464,9805.51,3935.47,89535.9,9480.5,1767.39,169985,25028.6,917.78,5765.41,13220.3
1.63157e+06,871456,-4423.56,1572.33,3343.03,683.467,3653.37,-360.279,37118.8,5527.87,2256.45,68299.9,1145.12,164005,9184.92,2964.29,3811.97,16888.2
1.47526e+06,409566,-1791.86,188.484,4199.42,426.418,-406.594,123.337,412.113,422.36,104722,14212.8,443.81,1080.46,4579.52,4592.07,2389.58,-409.463
1.56872e+06,634582,-3048.93,874.938,3236.05,792.224,1870.79,-477.728,46630.5,2566.14,120615,11470.6,789.414,153275,9065.41,12057.3,2106.99,6914.74
1.56604e+06,538662,-267.6,1408.71,12614,861.488,-1191.87,-336.638,16594.4,3447.7,108751,12144.4,346.782,19894,4798.57,10956.4,2245.73,3970.65
1.36535e+06,523014,-5390.19,526.296,2400.56,-194.684,36681.1,-1889.6,585840,1452.14,442.996,22136,811.475,7229.43,4581.66,2214.64,2748.62,41713.2
1.71182e+06,528440,-979.34,-130.798,3434.85,-65.8001,-482.173,-267.047,32374.2,3747.89,74559.2,12954.2,1007.3,5380.21,5245.65,1343.4,1588.14,1742.48
1.39838e+06,303996,-13.6581,-110.754,1728.35,-31.3985,5817.17,-500.637,410285,1000.95,1687.39,3920.18,80.3193,16379.6,4309.18,204.002,-8232,13094.4
1.5139e+06,450048,-8021.63,1532.04,6070.02,-168.562,33304.6,-4837.9,675868,2264.94,292.349,16822.6,851.583,118709,11115.1,-998.372,2630.22,75188.5
1.80439e+06,334888,-2250.99,415.26,3745.93,840.843,180.139,-1297.75,352093,758.036,12475.2,14571.4,57.0027,10089.3,1936.14,1083.34,-1138.38,6949.52
1.73309e+06,395616,-1561.61,-251.53,1130.43,-1109.33,749.778,261.99,5831.56,1078.15,8084.48,9686.79,82.0896,3484.1,5071.75,3914.87,2558.13,15519.5
2.38846e+06,1.44371e+06,-1169.92,34033.3,-962.592,600.7,955.628,13644,503.889,415.983,112.785,753.709,664.284,13866,313.904,121.537,6871.12,1109.2
1.8959e+06,1.00605e+06,-2362.01,-197.132,3011.6,453.672,3665.74,-1025.72,516614,1050.9,96098.2,13283.9,761.521,20373.9,18040.4,3441.07,-2144.65,2374.72
1.46069e+06,448412,-3800.02,-54.592,5561.18,-1295.57,135962,955.254,464146,624.951,1404.4,7609.11,-281.134,51334.9,1791.99,1959.34,1876.45,17547.6
1.31504e+06,388380,-2500.21,-18.723,1816.25,385.894,15332.8,-1773.58,456422,1157.01,375.701,15721.7,452.899,52605.2,7541.98,-198.829,-6821.95,42986
1.54926e+06,331635,-3943.84,666.195,8783.18,1520,7426.79,3.4011,451779,789.721,37.4446,16281.9,521.207,21380.4,5049.06,-896.637,3926.04,40936.1
1.38793e+06,503142,-161.149,-379.596,4357.29,476.897,4860.34,-1787.97,526846,1253.06,1634.99,2694.27,-143.907,35816.7,7907.02,388.879,-11207.3,39306.9
2.0949e+06,380296,-2806.07,924.959,3379.75,-344.933,99.4002,-743.176,436702,-311.402,45219.6,26560,181.877,14666.1,8754.97,323.19,-2015.18,194.524
1.39399e+06,808536,-361.462,680.788,7289.38,90.4868,476.08,-1780.61,656807,1264,65370,27411.1,502.467,23790.5,8830.89,2562.67,-3564.22,1247
1.43074e+06,854901,-477.408,-0.481968,7922.49,2014.45,115.5,-27.9072,1009.07,10488.4,276261,24136.4,-27.5081,9969.45,3198.04,12855.6,1854.31,9060.41
2.03248e+06,1.0277e+06,-4002.33,1345.1,8278.89,1299.58,33931.7,-4118.46,1.05304e+06,11866.6,1234.45,30244.5,-93.0005,126222,5161,505.234,-7493.82,43202.9
1.70925e+06,1.75897e+06,2671.14,746.136,2212.61,-296.655,14837.7,-1144.2,172682,1631.46,48881.6,7790.19,377.375,30950.5,4358.85,-247.254,-264.548,5791.37
1.60864e+06,519464,-3436.21,162.079,5562.7,-859.705,175284,-1551.45,538527,-788.487,1322.74,16964.7,81.1787,42037.5,1315.01,1108.75,453.931,58495.3
1.57268e+06,501355,-2816.17,1805.27,-631.946,142.56,263.784,-680.763,220199,13980.8,37450.1,13496.5,-730.441,173180,4497.17,511.069,5123.09,30768.5
1.92071e+06,517016,-1507.04,260.248,4758.11,862.889,217.682,-451.367,3835.96,879.937,72288.5,16043.9,1430.55,8155.81,4724.7,3677.9,2877,4648.06
1.56436e+06,697933,1792.14,467.724,3941.18,80.9205,231.462,-1123.76,58330.4,2259.99,70083.2,28431.1,17.8702,7598.91,8261.36,1718.48,358.337,1468.29
1.85592e+06,828551,-1507.06,211,2082.91,698.142,-695.296,-64.9977,13950.4,377.17,56287.9,11874.3,-258.352,8380.37,7433.65,1983.83,4921.76,1565.31
1.23914e+06,309927,-2126.8,40.2292,5404.82,1361.29,27757.3,-2381.72,424774,1736.48,763.438,2069.92,624.41,39347.4,758.037,4916.69,-2133.91,4323.63
1.34041e+06,581067,-2113.66,1.10644,3164.83,1497.6,458.226,-700.886,276046,4589.69,12786.6,20798.7,351.521,30480.7,13757.4,3751.65,1992.83,2419.33
1.35072e+06,513188,-146.212,158.601,4584.2,-672.424,2.03713,-135.199,5290.44,1569.46,52912.1,15664.4,-612.252,17398.4,8354.75,4357.7,2671.59,85.6867
1.5443e+06,706203,-1707.85,1128.43,5662.58,1222.58,262.724,-692.25,85853,2938.48,91421.3,18526.9,751.079,86886.2,6497.29,10129.6,640.916,7496.37
2.3786e+06,1.17482e+06,-1469.84,9917.46,-401.173,577.315,708.539,18511.6,1545.91,-103.35,1937.89,991.124,565.553,228.91,480.015,-163.023,3890.16,1516.88
1.39247e+06,763672,-2954.81,706.476,8318.87,1542.69,-25.9773,-1315.01,473646,1904.15,46307,44160.6,-217.91,28420.8,9705.04,2409,-3230.94,3177.65
1.39771e+06,720051,-458.545,-1361.22,2168.11,573.308,-1052.76,394.132,2608.26,2183.86,103222,5038.03,240.625,112249,6616.07,13935.2,1994.75,14671.6
1.39699e+06,676612,-1057.55,1037.22,5955.18,-1949.13,70792.1,-4073.99,882542,3505.32,1575.68,35388.5,37.1096,71914.5,6245.62,259.826,-13594.6,45820.8
1.68747e+06,366274,-1735.74,852.421,3422.4,720.407,174.701,-2451.95,388120,1249.36,50168,20896.4,-270.921,8519.03,10276.6,4641.84,-4095.94,752.446
1.50365e+06,426102,-3413.85,662.661,4617.11,-547.594,45256.3,-1615.19,497179,2269.6,117.359,10012.8,1339.8,40053.7,7480.2,-191.354,-240.018,51016.8
1.76759e+06,727455,-1735.81,60.7496,9258.52,-739.001,10414.6,-1836.54,498416,1349.38,808.079,8727.59,-76.6685,61693.8,7351.5,16338.3,-3499.97,9665.11
2.14971e+06,1.10798e+06,148.053,-1371.04,8272.11,1262.99,421960,-1516.11,999499,4123.52,4387.26,15792.9,-298.128,224358,17831.5,6262.96,-2734.14,72358.8
1.78257e+06,557305,-3028.29,607.866,7650.89,-1071.48,327.096,-368.55,129115,1172.86,149034,29739.7,-272.214,40960.9,9717.55,12492,283.494,2551.25
1.76187e+06,607192,-2449,598.687,2229.06,-1137.15,1318.56,-308.884,5387.27,2275.08,102112,64158.1,265.943,12209.9,3271.15,272.381,2450.19,5320.12
1.74504e+06,421003,-661.961,12.8354,2297.4,-280.662,83558.6,854.209,302261,506.314,649.708,5233.6,25.8124,19432.1,1160.57,629.753,-220.466,33832.5
1.87539e+06,342604,-1369.17,217.897,5709.75,378.605,945.061,-429.848,19583.9,395.066,10686.2,42104.9,31.4109,46073.1,7213.93,1253.28,2065.94,4062.58
1.28683e+06,635072,-1306.22,269.894,110.704,-420.975,34.9507,-203.657,-361.398,6083.49,2441.96,471.221,463.434,-875.587,938.189,257.231,1423.61,641.693
2.28181e+06,1.36336e+06,-3281.78,21773.1,-1466.05,975.559,885.894,14697.7,1149.11,282.129,-233.526,359.172,305.71,1570.99,861.834,81.5352,6237.95,2441.98
1.59496e+06,569860,-344.226,144.485,5070.74,46.151,71.7794,-811.69,16735.9,29.8816,-1.02385,11413.7,1600.16,57274.5,12633.1,6398.75,1344.22,5792.86
1.66937e+06,436270,-2393.27,327.99,6020.68,350.43,6277.84,-1954.17,328087,734.699,-111.78,16463.5,18.1356,29430.1,14271.5,308.955,1339.59,24813.3
1.57877e+06,1.40826e+06,1419.91,1470.62,7955.94,962.676,26420.4,-1026.13,213293,13679.6,15458.3,32439.7,523.911,6355,4981.86,4264.66,2817.96,39672.1
1.34705e+06,619833,-695.242,182.403,-92.4423,112.63,294.327,-659.553,184665,1679.59,17287.9,17720.9,916.378,30355.1,7078.62,-1126.52,2125.3,6104.29
1.63318e+06,1.12874e+06,182.932,2284.11,15036.7,1131.2,19201.8,-1021.96,70976.9,2753.16,-219.5,4023.28,1367.38,148790,4003.8,7191.27,4708.7,42857.5
1.66622e+06,710227,-461.776,-237.531,5474.69,624.322,-221.392,473.18,-405.719,1326.69,157765,14660,735.28,19875.8,7311.89,2046.84,3386.66,1764.81
1.69115e+06,420511,463.486,167.865,7560.4,254.725,3301.82,-192.793,3317.67,23814.7,190563,8406.45,124.057,3043.62,2613.64,4339.71,2695.91,6478.41
1.46442e+06,422957,-2964.37,-204.041,6566.11,-143.285,11688.7,-432.955,473779,1679.81,439.173,40735.7,463.192,21388.4,2982.84,139.933,3470.41,45051.3
1.43424e+06,491359,10807.9,81.7839,-1164.17,19071.3,1060.56,-368.539,-508.778,2938.69,-750.756,23490.3,580.552,235.856,607.599,-348.599,16038.8,1985.07
1.40126e+06,556652,-2468.02,143.226,6038.68,257.294,1807.15,-2755.06,561075,2245.61,59662.8,16569,598.664,32980.8,13454.9,5918.53,-3056.65,1462.89
2.14906e+06,868044,-1352.74,12949.4,-1180.57,1748.02,488.862,12716.7,279.084,-168.703,-22.8886,252.42,-536.598,532.524,667.47,610.833,4207,455.132
1.54068e+06,493481,2092.33,-269.73,2821.22,861.689,1260.45,-1527.84,338509,2395.89,48061.1,32514.3,-148.613,15560.5,1540.63,1150.82,-4894.03,3134.61
2.07183e+06,1.23385e+06,-1676.82,398.754,-655.774,-541.825,1948.95,6695.12,759.733,557.748,-679.774,-377.986,229.08,9.55116,1109.12,-443.199,4079.48,152.513
1.42529e+06,685795,482.699,-278.929,330.333,-236.94,46051.1,-905.364,214428,24953,162748,36813.3,21.8102,2120.58,1096.67,3148.72,-1130.92,10194
1.50202e+06,897844,-1784.17,1422.87,5033.99,-695.603,566.412,-472.17,18747.8,7924.72,173322,14697.6,-424.954,87218,7803.56,54473,2979.95,777.121
1.90772e+06,604280,-7437.78,813.261,7745.48,-2257.03,178341,-2371.09,319886,2012.52,689.831,11209.9,-702.304,95950.3,5567.67,2839.1,3696.68,134849
1.56748e+06,317697,-1599.88,803.387,2215.32,747.919,3661.47,-1568.13,433857,262.941,760.494,1944.64,524.019,27760.5,9356.85,-134.577,-3263.74,46780.9
1.53833e+06,591852,-399.452,234.142,3680.45,14.0484,1056.7,709.673,151821,367.281,283372,33520,-278.176,22487.8,12057.5,856.436,1994.98,2754.83
1.61278e+06,803809,-1260.38,1268.54,2127.06,335.102,407.139,-413.779,40860.7,5047.64,-27.6653,22127.1,-113.059,94648,5321.69,2480.15,1534.56,21827.4
1.67394e+06,1.26487e+06,-5476.92,1179,5817.15,-1458.48,22291.1,-2744.24,676198,689.044,1190.15,4725.32,421.236,98117.5,11441.2,844.07,-2633.13,56835.6
1.72598e+06,263018,-4263.12,537.23,2045.18,792.758,15466.5,-404.029,386644,598.941,261.706,8778.01,-571.811,25600.8,-170.866,-457.981,3699.26,72452.5
1.26995e+06,438070,-284.167,-139.262,1573.57,-58.1636,599.676,168.027,20165.5,2866.82,131264,11621.6,-38.8629,14736.5,10616,771.586,1914.48,4079.63
3.11253e+06,1.88243e+06,3363.01,-179.093,744.556,-58.839,18370.1,14088.3,774.007,5164.19,951.872,1031.56,1443.28,306.949,1968.44,660.18,13450.8,1690.67
1.59031e+06,617146,-985.958,82.7938,5756.75,95.2611,2716.82,-1964.14,495886,10090.6,49709.1,29764.4,-791.6,49712.8,6881.73,3652.36,-5307.04,5387.18
1.5369e+06,626283,-457.449,-63.1617,3765.31,-690.422,1238.04,-1612.08,137889,4666.57,130457,65157.7,671.205,25848.2,2688.16,10989.1,-1360.56,10523.4
1.64793e+06,657989,-1992.9,1545.15,2503.21,247.238,1547.06,-1887.03,181331,3490.18,466.193,34234.8,805.7,130560,7011.46,2584.27,-132.504,29523.8
1.6757e+06,680076,-2533.52,544.086,2053.88,1022.42,19128.4,-409.933,146185,3225.98,91101.2,20887.7,480.855,28285,5590.39,18560,4566.58,2687.07
1.38487e+06,407489,-3119.47,1065.89,3327.95,391.64,13530.5,-1963.92,527294,858.09,1755.41,15031,-333.261,39371.5,4201.73,776.759,-7418.18,37617
1.49775e+06,445652,345.655,-195.424,3077.12,153.33,124236,-2397.54,443040,1894.58,2755.16,9926.58,228.674,25020.2,3600.1,1843.01,-5893.73,61758.9
1.53534e+06,323288,-1520.32,-470.246,847.447,73.064,-621.084,-108.456,14066.6,412.559,52265.7,10629.4,183.92,14243,7050.8,938.664,1463.31,2413.66
2.01685e+06,684982,109.332,-203.736,2459.24,320.199,-175.397,-113.501,35215.9,1966.04,116046,13871.8,434.459,13433.4,2124.23,2319.72,3038.03,7921.75
1.3976e+06,576683,-1606.57,4.80237,4236.88,2134.46,24468.7,-76.4544,270370,1978.41,251.303,8239.83,426.036,54268.9,11114.1,-992.308,-1984.79,50393.8
1.81793e+06,677392,-797.83,175.84,1855.54,-590.956,-1140.52,-6.60531,2378.08,1209.64,80339.9,13998.3,-666.307,163.154,3599.66,31112.3,1923.68,5897.22
1.45422e+06,352955,-76.9308,527.079,6050.46,-541.78,17480.1,-2411.34,537896,2473.78,1292.43,9815.41,-209.878,40784.6,7115.94,973.389,-11510.5,56748.8
1.38587e+06,588406,-2689.79,-6.26698,4122.4,754.143,-503.167,-2814.12,460846,1748.8,24734.2,14585,303.464,6771.13,6013.42,1093.34,-4077.55,4273.99
1.28012e+06,449078,-3276.57,972.551,6366.1,-326.362,2390.55,-740.248,335768,380.138,91.2688,8739.31,670.238,84373.4,1308.07,-490.819,4434.25,64782.2
1.71636e+06,586145,-560.966,393.606,5877.93,174.913,-505.974,-721.361,85814.7,2741.07,55870,23379,-609.702,2773.61,8019.63,2092.34,699.481,2398.45
