"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD16","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","NKp46","RORyt","T-bet"
1.72674e+06,604964,-783.77,-369.237,100.422,853.741,4290.33,-272.594,4858.98,7901.05,185391,26001.9,-269.868,60214.2,2016.85,478.374,2414.89,21073.8
1.36974e+06,523237,-4612.32,-134.431,5631.37,515.807,352.921,-634.472,778528,6661.81,74338.6,16041.5,1078.85,51133.7,9321.25,7730.77,6731.72,-512.692
2.20524e+06,2.05958e+06,-2476.26,113830,-1458.15,3293.36,756.31,52928,557.675,1843.49,6273.05,1929.07,1328.66,4071.58,-53.2588,-347.02,9829.74,1781.47
1.77505e+06,2.12731e+06,-1326.81,14092.5,-917.876,780.878,762.94,19419.3,-138.22,-143.665,1023.89,-268.734,646.796,24.2317,-502.544,69.4164,7621.76,1550.59
1.84306e+06,551253,-2364.37,-260.361,105.508,-100.903,-309.974,-80.2297,92361.4,1340.07,150350,15540.4,164.1,1864.41,2863.62,1321.26,3683.99,8947.06
1.64376e+06,1.47988e+06,-885.358,4015.04,-1640.98,2997.36,385.521,23131.3,2671.35,-307.061,994.228,699.383,362.332,886.858,609.01,623.643,6647.27,933.859
1.7941e+06,843101,-2094.12,277.874,2768.21,1146.29,3933.82,-1804.82,826379,2521.94,78099.2,7227.38,1409.09,166823,4465.63,6644.23,-9263.4,2463.08
1.5342e+06,797391,-2162.72,564.676,1950.08,141.907,948.65,-108.364,136653,2254.24,448.689,14992.1,-403.426,24162,20039.7,14693.6,2083.62,920.992
1.56876e+06,342754,-1193.24,142.289,4364.02,1262.14,121.577,-614.198,1774.52,10757.9,119742,12799.7,-540.509,79623,2533.43,968.184,2728.34,8003.71
1.67154e+06,296359,-4061.95,-63.9775,5585.63,528.883,27288.3,-1189.19,400507,114.365,895.253,8971.48,5396.63,23629.2,2252.82,87.5431,-2950.58,42259.9
1.7023e+06,471438,-1430.31,1162.12,2822.57,557.565,113095,-776.643,516407,785.76,1213.05,7414.2,-157.862,42539.2,3397.48,2727,-4846.45,22448.2
1.26963e+06,302684,-146.96,497.804,9552.18,-31.649,47882.3,-113.726,427808,1518.04,415.757,33923.3,41.5715,33542.3,4306.06,129.777,-4518.25,15391.8
1.64489e+06,752167,-3094.9,467.213,2708.05,-153.766,1931.59,-2102.13,560544,1895.73,99715.6,12136.6,1133.82,51347.5,13438,910.03,-1724.51,2464.15
1.5343e+06,373514,-4460.88,1127.89,2878.52,-931.159,176050,-1037.53,417833,1808.35,1860.94,3974.8,-127.777,47724.3,2514.64,2864.4,-855.498,73938.9
1.84483e+06,668627,-72.1129,569.565,199.651,-301.987,-414.47,-421.926,156970,4753.84,42447.1,22334.5,330.829,61064.8,2883.77,11549.8,1423.68,21458.5
1.97107e+06,561346,-5200.98,1682.32,4397.85,2421.56,13198.3,-56.4063,529298,58.7704,788.541,60154.6,548.416,103107,2445.69,-55.9072,5002.2,66120.2
1.76463e+06,847730,-2548.98,1061.7,548.485,1977.04,513.667,-1682.03,466567,2146.07,145815,13197.8,414.613,293522,1148.26,174.191,3475.93,10381
1.71716e+06,314717,-1988.29,456.643,3648.14,-886.798,34448.9,-2497.6,394174,1270.9,1513.66,9456.29,620.554,60753.7,4741.73,268.365,-2262.27,42617.1
1.80036e+06,285998,-2597.13,217.428,600.186,673.124,19989.1,-989.473,354720,661.064,255.262,8493.09,719.171,36067.8,-25.9781,-239.4,1260.49,61925
1.593e+06,450260,-686.505,1067.24,1450.94,154.131,4028.67,-2278.55,529451,2127.7,1386.92,2662.79,338.338,28569.4,1892.73,25.9916,-5622.03,74576.4
1.53314e+06,901122,-2841.04,1847.47,839.69,2167.83,30.5488,-393.321,2090.24,16223.4,233941,17024.6,930.623,91621.7,1931.95,5325.27,1249.32,18728.8
1.47061e+06,985607,-2243.65,794.421,3077.7,1471.81,-688.873,-463.335,4574.83,24732.1,85644.1,27981.6,1821.68,126028,6008.37,979.343,2406.2,42611.5
1.75628e+06,296637,-3293.45,-59.8124,4656.4,-571.767,-539.213,-1953.84,417229,631.119,53.4006,10026.4,1060.59,70242.8,6878.33,2872.94,-2104.91,68702.3
1.3634e+06,891859,-3227.41,1527.56,6189.56,-409.803,2937.19,-1754.64,817675,1475.36,138718,18758.4,1188.83,98392.8,5724.2,2309.2,2262.2,884.664
1.94189e+06,458251,-3151.55,953.699,1439.47,-1664.42,19420.5,171.076,426391,1508.06,647.23,33448.9,254.317,92720.5,9101.41,-200.282,-72.4884,69572.1
2.43326e+06,1.56249e+06,-1076.47,13029.6,-1103.63,3788.11,1471.01,44460.6,546.97,261.647,1764.53,1169.53,-37.0137,2731.17,-671.52,-93.3737,8780.74,732.287
1.7427e+06,726329,-894.79,-6.19434,3089.12,670.769,795.466,-308.164,115998,4480.86,34220.1,15064.9,538.245,39482.8,4485.94,1107.38,2562.57,3660.59
1.72189e+06,738283,445.383,480.454,451.225,1329.33,-1221.68,-194.788,1135.13,6798.12,57281.8,11683.1,1408.84,73533.9,2899.6,241.513,2404.96,12808
1.7175e+06,917680,-2219.79,-219.405,6121.66,652.427,-904.438,-178.45,219205,8817.58,165739,20041.9,-28.3682,43230.1,4301.97,1743.87,-1180.94,2322.52
1.34088e+06,376931,366.788,208.859,-486.274,526.393,541.602,309.304,757.772,2506.75,30870.8,13047.7,12.6217,16619.3,383.805,-283.842,2073.12,13038.9
1.7277e+06,550839,-3413.94,-132.621,9029.08,1584.15,215275,-2065.92,809831,2913.81,1803.99,2491.49,-89.5205,174388,6790.19,7110.52,-4480.87,74263.5
1.87472e+06,1.77078e+06,-12.9558,21460.5,-964.517,2782.81,515.317,18264.6,301.337,495.453,771.164,1820.26,1285.33,-229.635,709.151,233.999,7516.81,43.7402
1.63938e+06,538293,-1607.95,698.762,1859.32,1382.81,98782.1,-2625.82,530375,3255.6,2051.76,8449.33,1087.52,75496.2,2675.3,-1665.43,-2217.71,83460.4
1.64276e+06,430906,-1284.63,889.964,113.385,338.797,1481.33,1251.67,434228,652.328,32.8887,45692.6,433.503,57892.2,8174.67,5.41663,804.229,16745.2
1.37915e+06,711260,-1251.53,1767.53,1921.04,964.675,4042.27,154.691,166382,180.926,170.524,27602.2,-150.944,91759.3,383.456,-93.2537,581.949,52153.5
1.52182e+06,862858,-1358.12,1743.24,4448.89,-1213.95,98.5919,-323.833,180312,9026.28,66771.3,25039.6,-441.278,104581,492.791,5935.04,2256.88,37484.3
1.6334e+06,436529,-1536.67,1058.87,858.549,271.862,117.778,-15.2947,5425.33,5526.8,87172.3,15376.8,160.333,103479,3329.3,135.659,1945.82,11250.7
1.8573e+06,716978,-1337.25,1632.42,2219.29,121.88,-35.4578,-594.204,3669.62,789.856,54418.6,17263.1,1276.86,138277,6789.38,3655.1,2245.82,4660.9
1.48535e+06,345843,-3887.95,79.905,1490.52,-537.091,37437.7,1186.27,399567,729.523,321.815,29727.9,591.801,17245.2,240.43,836.398,4969.1,6851.52
1.76321e+06,673963,-1515.41,510.462,3214.23,-158.961,-1527.36,-168.822,2379.8,15261.9,245834,36198.8,-895.373,17579.1,5048.64,3733.03,3868.98,3862.47
1.51626e+06,508775,-4015.53,-162.251,7190.92,161.48,19172.1,-1466.84,374032,1245.21,-51.4441,61792.9,930.525,72646.3,646.51,-773.135,-1030.97,33312.9
1.66505e+06,513917,-3622.83,1659.88,8955.26,1562.26,2675.15,-1685.91,403549,3171.19,129387,14298.8,1212.5,89706.1,3491.4,466.736,8994.8,4935.82
1.54914e+06,847658,-2024.56,1245.51,1664.73,705.992,30849.7,-1803.49,645825,2555.8,21619.4,104473,-225.079,25890.4,6862.85,3664.49,-2084.93,11660.5
1.33464e+06,584902,-3528.96,-32.7047,3074.2,297.921,36037.2,-61.2134,428340,893.467,1327.98,54403.5,-127.33,65560.2,10882.1,791.403,-2157.4,50398.5
1.61067e+06,852248,-891.13,2148.56,1455.92,-778.612,1036.91,-266.014,49230.2,19695.1,150803,38474.9,459.269,119416,1577.12,3940.79,2185.88,30465.5
1.42941e+06,767794,-473.178,74.848,1042.46,23.1995,148.31,-388.741,15503.7,3556.41,140713,28200.8,1459.28,75585.6,3018.71,780.574,944.045,8673.14
1.68543e+06,389686,-1213.84,841.602,842.549,1256.48,21027.5,-1038.34,304811,876.727,-339.817,643.776,651.583,124371,3323.87,-6.06738,1202.38,41286.6
1.61786e+06,425475,-342.416,815.471,1291.76,756.609,1011.52,-1.78107,444899,729.392,84105.2,19146.8,729.654,18626.6,5734.12,759.533,2964.11,4202.47
1.3572e+06,923906,626.511,917.103,2037.5,221.235,681.562,564.039,21831.8,1367.93,189656,16644.8,-651.621,103149,15637.3,11203.8,4152.46,31.1274
1.56589e+06,345866,-1070.47,438.358,1878.53,586.916,436.609,-1107.29,55786.2,11076.5,72932.4,39932.6,116.583,113808,7843.86,1868.13,2065.3,5510.55
1.61556e+06,551728,-3464.65,-115.257,850.717,1847.87,1058.01,488.975,483656,6590.68,90508.4,82425.1,-55.6111,61426.9,2518.48,3774.99,1493.48,23769.1
1.40255e+06,334209,-1018.36,431.232,2485.49,-71.676,5850.65,-3278.85,685943,2049.16,52533.1,35024.1,881.602,34061.7,11433.9,1337.99,-3845.2,3142.65
1.72402e+06,298761,-941.783,582.394,1327.44,-233.286,13530.9,-1266.37,339003,1284.22,435.188,8207.4,-491.077,43855.9,4062.78,1025.57,-1331.74,42083.8
1.92455e+06,579613,-3119.11,941.316,1973.82,436.535,22695.3,-1935.66,706832,1290.77,1355.49,8159.82,38.5361,60490.7,1982.55,320.841,-5683.43,70409.5
1.85982e+06,1.37842e+06,-593.273,4891.77,-707.796,977.888,719.282,18774.3,661.164,-162.892,-445.024,1309.78,-202.183,-717.942,-25.0753,249.148,7661.21,771.83
2.42673e+06,1.04485e+06,-8560.36,13088.3,18586.6,-5397.41,416286,-4882.86,750880,1212.56,1197.83,9413.91,2108.14,303756,13295.8,9791.03,14324.8,181448
1.4974e+06,484381,-171.95,-97.9691,-177.56,-178.158,280.963,304.017,1377.66,110.763,19710.5,1991.17,209.673,4514.06,11583.7,586.556,2163.47,3896.53
1.6358e+06,522522,-1935.58,547.343,563.264,421.667,662.743,-663.682,4041.08,15220.7,83528.4,9880.57,770.705,47517.9,1782.41,402.194,2353.03,29952
1.89756e+06,454652,-1861.41,510.868,-487.649,131.008,-852.915,-465.787,294.905,6636.35,81204.1,6866.47,228.946,14915.7,243.868,623.812,4138.81,5252.54
1.76437e+06,428513,-1642.7,571.85,6007.81,-610.208,508.604,-831.584,28477.5,8778.66,134631,27137.8,1605.39,61182.1,2739.68,4741.14,1917.76,889.529
1.41758e+06,401184,-2015.15,759.175,2348.95,1352.67,17862.8,-3278.37,480920,1766.83,624.206,34102.4,-310.24,65024.9,2527.07,607.528,-4831.61,24576.3
1.65478e+06,364102,-3054.69,105.147,2041.63,1197.62,489.791,-1022.82,443039,624.811,259.894,12047.5,-304.637,22766.8,5068.7,-397.46,736.147,39846.9
1.48579e+06,375559,-2563.92,-547.52,2243.86,1469.63,65277.9,-954.844,513854,877.086,1547.87,1027.28,618.785,47549.9,1048.39,1992.12,-6346.64,36761.9
1.39956e+06,316487,-1611.62,-66.6102,2526.15,-205.559,22319.6,-1493.51,422670,973.874,848.846,9898.51,113.488,40870.7,3262.27,1070.6,-2710.39,21692.2
2.05887e+06,817521,-828.656,3112.88,-387.581,970.057,124.345,-1399.19,16510.5,25819.2,62778.2,6922.8,-4.54639,130171,1746.53,1685.62,4492.77,15632.6
1.33657e+06,550820,121.483,-259.358,937.232,-857.178,-236.694,305.706,1955.79,3699.78,22562.7,5973.52,639.888,1432.15,1010.68,-208.757,1944.9,8942.1
1.95093e+06,558027,-623.184,463.01,639.959,578.931,-1273.92,-782.651,154664,693.453,25494.5,728.186,905.819,55039.7,2589.57,903.029,3430.76,17553.1
1.42453e+06,505869,-409.658,93.5605,1703.44,456.533,516.008,505.634,127080,1361.5,193375,21490.4,-548.253,100347,6543.7,4738.74,-189.911,5217.05
1.45503e+06,910989,-1197.9,-79.3254,2337.23,-345.322,-320.899,587.136,456555,769.817,37422.3,13705.5,-38.2167,14161.3,10655.9,1118,4490.31,25.2878
1.66431e+06,790669,-4242.58,3095.57,9275.84,1568.86,-568.338,-202.608,279269,958.231,106513,9820.08,330.774,183453,6064.47,7279.56,3508.31,24194
1.73197e+06,732743,-409.944,1015.55,680.887,2065.55,-25.3496,-525.442,3034.8,5708.81,100280,12032.1,627.108,85970.2,1373.88,-199.889,1922.84,25604.6
1.49087e+06,321227,42.1099,163.206,2647.12,640.73,13684.8,-2206.1,459988,3072.26,1550.7,6651.19,-110.613,34648.3,4002.54,162.764,-4069.21,38624.2
1.70015e+06,368732,-4598.99,199.49,1274.27,-792.746,7534.55,-3200.76,613468,2139.68,223.184,10028.2,1018.4,36461.9,1786.21,-244.307,-3371.85,67505.5
1.25326e+06,365479,-3643.36,245.125,990.084,1247.76,16612.3,-484.948,429467,922.95,105.016,7190.51,-192.208,31605.5,5051.62,-342.675,-856.954,56879.5
1.33231e+06,838435,-2993.49,9.47854,286.971,544.696,1285.9,-452.377,460618,4864.37,82955.6,27983.4,393.565,42334.7,8001.55,1576.38,7150.15,3959.32
1.55103e+06,887659,-2770.97,1153.29,1031.1,-750.245,-807.515,-592.893,471474,7514.21,292094,24391.9,-700.149,146301,8784.42,1087.42,-722.483,2746.37
1.57629e+06,404474,-3772.86,885.738,2632.48,321.678,483.515,-1742.38,515724,1159.47,17037.3,11487.2,-111.986,29946.7,13138.5,2407.38,-1703.9,1256.63
1.78551e+06,640202,-1283.03,-125.247,3663.17,811.762,-1149.91,-804.367,442.051,17023.7,117266,22792.1,-569.164,29325.3,2627.92,1584.37,1661.84,31194.7
1.45976e+06,552761,-6519.03,5159.98,10944.6,-486.711,205585,408.2,330867,1895.71,923.087,15726.8,-380.083,147412,3916.73,7947.02,9148.78,59138.1
1.5268e+06,344200,-1257.52,80.5918,2284.87,638.123,9106.11,-2444.7,524611,1434.44,1029.69,4279.59,-540.897,49096.3,3298.94,799.439,-8454.63,27030.1
2.25583e+06,1.12436e+06,-808.834,6457.86,-1883.11,1691.55,404.986,44424.8,964.173,534.501,1759.59,-133.275,-864.846,764.659,-543.604,642.126,4841.22,299.863
1.83667e+06,429152,-1063.22,200.55,1600.43,495.319,1892.63,-860.708,379747,2416.44,43442.4,19707.1,50.4622,50123.8,14474,838.922,-2182.7,3213.6
1.91308e+06,374831,-889.639,-77.6532,-76.1777,389.837,-61.1513,-915.501,8615.38,7854.65,42131.1,48000.6,-319.46,36823.9,1508.91,131.182,2359.57,27627.3
1.65341e+06,632855,-1103.27,425.831,2684.91,-228.392,1053.29,-276.275,308184,4230.96,74637.6,13914,625.972,81867.3,10691.6,4276.05,93.6001,4711.98
1.79867e+06,482183,-1534.21,378.923,186.168,-1064.51,778.822,-275.839,530.44,4009.35,21088.6,6367.99,-478.855,8131.9,5741.62,363.675,3904.98,21946.5
1.67554e+06,826265,-1114.74,240.303,1312.7,566.898,18392.3,-95.3963,337435,1620.03,66210,25191.7,849.677,89798.7,10805.7,1085.64,2679.61,4848.92
1.50517e+06,319586,-2674.78,632.127,839.13,248.374,5084.13,-639.226,327097,2073.71,-232.319,7537.7,756.108,34523.9,3508.36,-256.304,3010,35538.8
1.34316e+06,783585,123.092,545.181,-576.678,439.69,397.186,-14.8719,9861,6933.51,48184.2,19456.3,-324.54,63966.6,4865.82,1718.3,3011.31,5762.95
1.56857e+06,614167,-1157.07,855.715,5435.95,321.504,14605,-895.634,546254,1062.5,1707.74,12859.3,-91.0112,53224.5,4139.06,458.045,-7808.66,82173.2
1.60143e+06,355561,-1529.92,354.351,-23.5689,1715.8,-409.133,-2.10961,5390.11,7408.83,52809.7,11886.4,262.968,46439.6,5000.39,1392.46,1647.62,30705.7
2.05317e+06,280160,-2581.72,240.187,621.056,-734.747,39092.8,-440.102,432788,-156.374,340.175,5507.14,1082.82,41702.6,4747.45,-547.397,-5627.62,55815.7
1.31539e+06,531666,-2346.6,709.103,3488.49,513.764,1242.09,-1743.82,432437,2769.77,56839.7,11132.9,365.487,18919.1,8593.04,1330.06,7620.41,1004.01
1.57165e+06,311464,-730.816,-113.673,1975.22,-967.779,14584.9,-195.283,459225,516.883,820.635,1869.29,-273.371,40265,2302.04,715.628,-3007.38,78235.1
1.70368e+06,343152,-1520.34,433.29,-943.155,17099.8,536.119,355.021,-374.834,555.556,16951.5,4631.39,-60.8425,5403.15,-83.2856,-128.895,10709.9,776.057
1.34642e+06,363958,-1118.76,11.7649,3849.09,1048.7,13469.5,-2359.95,300518,1522.72,1359.58,13690.8,1119.1,51588.1,4383.63,-916.861,-1894.78,33206.9
1.64204e+06,383962,-2410.29,429.806,2990.86,846.049,9223.55,-867.192,486460,-855.387,861.202,9246.8,945.541,38608.8,2020.9,-641.56,-336.137,30638.2
1.32764e+06,505118,-1911.91,1571.98,-144.467,-295.732,402.661,147.972,4742.97,7339.36,232.085,44112.6,1077.21,20566.6,3393.29,6408.14,1516.81,8664.15
1.38239e+06,743818,-175.399,495.549,344.641,142.806,1225.62,141.669,7194.63,686.939,16512.2,1726.74,978.909,26685.8,6744.73,556.072,1996.8,32556.9
1.45005e+06,517522,-2875.44,1022.47,693.823,-544.24,3003.56,1584.64,612762,-778.413,488.019,10014.9,226.418,70042.4,4550.03,29.6747,4318.81,44853.1
1.61515e+06,308005,-3059.53,706.321,3924.81,59.9433,19247.7,-906.5,398042,799.712,791.491,3943.22,-409.101,57836.1,5017.15,1485.87,-3839.34,56006.5
1.50524e+06,536401,-2830.72,172.678,4012.73,-295.582,1898.21,-1071.92,566673,1174.11,62218.1,9206.52,1130.31,46483.4,10595.2,9179.44,8011.36,1072.38
1.63936e+06,376979,-1526.16,136.504,4424.12,-644.517,19131.6,-290.779,433845,1168.14,1737.32,46577.9,40.7217,59086.2,3290.88,5838.15,-6845.61,42057.9
1.4889e+06,603284,-1529.05,133.464,2475.16,-3.27444,-275.616,-924.022,284159,3571.11,190124,49900.1,-120.026,54163.1,4907.81,1133.6,-3665.65,13464.4
1.76484e+06,1.57976e+06,-1278.56,20688.5,-1608.08,2306.01,67.3709,20886.2,-129.799,-63.4672,-616.64,783.071,-750.632,-352.563,211.444,298.434,10752.5,1048.75
1.77452e+06,321445,-2488.51,622.747,3775.2,1652.48,-602.093,-955.701,244400,2226.34,53808.5,12997.7,413.979,46795.3,11380.4,1401.88,5613.15,2251.83
1.85204e+06,845992,1028.11,-258.823,4524.74,10.4588,3767.17,-1101.7,459486,2698.87,73514.3,23201.7,326.468,60886.9,9510.19,2548.03,-2572.78,3417.67
2.00031e+06,903421,-711.4,196.343,1583.37,632.434,103.513,-236.336,179277,2100.68,109456,8780.06,-51.4133,57119.9,11547.2,985.88,596.293,1950.93
2.29717e+06,2.3187e+06,8742.49,-1021.59,-499.803,1868.14,1461.65,11673.6,4420.04,642.671,1172.19,1954.5,8215.58,472.382,1542.51,485.304,10019.1,1905.89
1.75611e+06,869213,248.265,901.78,-378.541,319.262,1603.73,841.805,36006.3,5928.21,128328,51232.1,213.484,62799.1,6941.14,11135,2143.12,6237.76
1.5825e+06,687637,-1443.62,167.187,13601.9,-1201.65,11608.8,-2413.11,322391,10104.6,82453.2,39159.1,682.276,41418.9,1426.04,4583.84,-5307.97,14085.8
1.52236e+06,692958,-2817.38,553.755,2571.6,205.022,41700.9,-68.353,290614,4952.94,93457.4,36939.1,253.419,64193.9,6984.7,3065.22,6116.92,14762.2
1.47551e+06,438444,-2572.93,436.03,1650.16,-1690.22,116507,-38.0835,767414,1348.49,1466.26,7939.13,37.4348,74831.9,4917.13,1905.9,-8517.82,51836.3
2.5626e+06,1.89051e+06,-3366.41,118237,-327.885,4592.49,1189.37,33439.2,210.556,1752.19,4589.84,1441.61,383.968,1159.39,183.394,937.21,8436.29,1082.47
1.46785e+06,520069,-1458.1,245.83,2593.19,-442.355,2499.91,-752.451,560826,679.527,61032,2366.98,49.083,107902,10407.6,4475.78,-7084.26,1534.67
1.40486e+06,459220,-2935.36,178.217,-536.142,121.173,1267.95,-389.117,207603,3005.21,32329.9,29533.2,618.935,32851.5,3371.7,4427.81,5067.73,17900.7
1.45851e+06,463251,-2008.77,1798.41,1863.42,72.9952,1104.58,-273.852,91187.3,3541.25,12557.4,22590.7,815.388,69462.3,13446,920.732,3744.28,6452.22
1.3979e+06,852628,-1410.54,875.535,846.524,188.712,1748.02,257.175,337774,1195.01,243215,12506.2,509.232,231657,4742.58,-388.636,-3772.59,2889.37
1.24613e+06,490955,-3148.75,576.714,1165.27,-374.181,3547.01,-253.005,536480,8303.7,348.254,15801.1,-58.2261,49172.1,2153.08,65.1275,-505.529,31052.4
2.02785e+06,592520,-2428.76,902.311,2699.78,792.901,-394.904,458.552,3707.9,6439.99,96109.9,33235,516.786,58067.2,1674.16,3274.78,1407.83,28346.6
1.5293e+06,427088,-4671.06,903.857,2020.97,386.049,82825.3,-440.684,441341,1817.37,1614.97,7061.23,-430.77,60127.3,1824.31,2083.93,2883.96,44400.7
