"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD16","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","NKp46","RORyt","T-bet"
1.56622e+06,788912,-5024.51,646.577,924.522,753.779,73594.7,-125.229,237779,173.809,75801.1,18918.3,1056.44,58420.1,17926.3,2249.52,4642.4,16289.1
1.69539e+06,607330,1670.75,554.328,10004.1,823.004,198989,-2135.64,525220,2759.61,1856.41,9469.87,-765.226,33224.5,3615.8,1220.42,-469.674,89369.7
1.76298e+06,1.21948e+06,-1426.17,1378.78,4368.51,-129.245,596.16,-715.758,41386.9,481.798,102466,37472.4,-538.356,26253.8,6730.3,2493.21,2683.06,18535.1
1.71082e+06,594948,-3749.69,998.51,17963.5,-1051.98,76696.3,-166.912,25462.1,1298.58,77342.7,1787.73,1110.12,77733.4,3809.13,3423.08,5466.42,49598.9
1.44938e+06,804545,-2259.72,313.068,5043.81,323.592,2171.6,-2125.49,476027,741.041,19315.9,19352.7,-375.063,15000.4,13894.8,1516.3,2634.23,8009.02
1.37949e+06,536295,-2489.51,1685.55,821.822,-1228.61,-70.7807,73.4941,9426.45,240.69,15632.1,27628.2,6283.15,56687.2,5211.87,841.235,4702.6,25749.1
1.29968e+06,590777,-3015.55,635.592,1497.82,118.995,1128.18,-167.201,17031.9,605.178,42079.7,1653.58,82.1296,24014.5,15573.2,150.198,3044.78,494.13
1.41703e+06,476239,-2193.35,-46.4464,1497.36,-661.746,37953.8,-630.495,138352,1009.49,335.809,2244.63,-534.992,48270.7,12470.8,998.578,3237.42,54782.9
1.43319e+06,519598,-730.745,-753.375,3549.16,-17.159,255.38,-489.815,54971.7,2863.89,2007.3,9229.04,-92.4109,4359.75,4397.17,14.8748,537.686,5577.41
2.15135e+06,776576,-2982.95,1069.01,995.21,-229.307,38548.6,337.021,14447.3,110.858,24401.9,11.4247,-491.681,35165.1,14829,1562.75,5351.3,16896.5
1.3505e+06,438893,-3008.46,-806.094,1063.63,-433.076,915.907,-563.076,25996.4,1206.3,1165.5,582.993,-228.66,2494.06,11861.6,698.832,4234.67,9591.06
1.55454e+06,383981,-3131.27,741.217,734.137,-55.1194,28254.9,280.929,105839,-607.237,16215.2,6666.48,352.122,25765.7,12422.1,3399.61,2978.1,28192
1.68662e+06,533570,-2028.49,267.8,2062.44,-1493.76,2035.58,-977.356,398127,711.097,18628.7,9977.48,584.133,39564.4,17461.1,934.087,6811.52,7555.7
1.30118e+06,362909,-1929.58,-19.4948,3180.32,-627.504,31146.4,-438.674,50541.8,21861.4,227981,12050,-74.1194,-765.593,8138.73,679.587,4005.92,1154.73
1.78192e+06,1.01857e+06,-3229.47,-196.095,4303.63,965.282,3549.33,-442.548,411900,5107.42,159227,29660.2,586.007,113697,26973.8,10238.7,3061.15,28339.7
2.13612e+06,549773,-1174.36,720.774,3502.26,119.605,1701.84,-1159.57,125809,95.1826,-646.436,20168.5,626.346,17844,15220.7,229.737,4089.03,818.417
1.94098e+06,588564,-2651.59,313.703,4697.14,1519.74,240.53,-124.078,19389.3,-126.641,90177.4,2311.41,943.052,27946.2,5944.8,2224.44,6655.33,2398.78
1.29387e+06,425654,-2156.14,308.663,55.7871,610.007,182.024,-2.43956,5109.5,5957.71,39870.6,137.304,-774.926,16729.4,5547.51,786.423,4543.61,16933.2
2.10383e+06,1.96957e+06,-4784.4,206391,-1933.33,1073.88,749.966,33361.3,297.324,506.688,1277.52,1540.54,1020.39,5168.62,83.1868,-178.45,17576.2,2609.94
1.37378e+06,767463,-3744.72,392.761,1808.47,150.93,824.481,-25.2383,61013.5,818.746,-131.72,11553.3,1076.05,53669.3,14387.5,-219.635,3628.28,12813.3
1.62272e+06,603149,-1157.2,482.181,4138.42,-114.673,924.078,-502.542,283442,-305.123,58044.5,9755.29,-384.48,6381.22,12892.6,11.5763,3055.16,5552.59
1.32484e+06,536376,-931.619,284.492,1831.57,-361.13,522.389,-2111.77,192242,1099.35,43788.1,8998.43,56.5078,12401.8,9088.67,1705.82,4014.62,1430.7
1.90091e+06,756228,-1378.48,-688.666,1463.37,-914.929,869.836,-958.36,69357.2,452.181,337.908,-30.1544,66.8145,25788.9,6849.97,125.5,5132.56,56205.8
2.11619e+06,698504,-2146.9,257.542,5199.12,-328.331,1188.38,-482.291,186445,1097.54,10465,11306,1319.83,38120.7,7660.04,5101.02,7128.18,7927.84
1.36196e+06,711746,-3465.83,2046.97,11855,1839.93,6841.66,-603.123,1568.95,23324.8,154874,2220.29,542.801,122816,3427.57,1282.69,3926.91,13054.4
1.38425e+06,633795,-2457.45,478.228,602.79,863.929,129.635,20.9027,91016,-393.403,76829.6,743.528,895.22,40205.5,5468.45,-409.888,3865.34,12697
2.41888e+06,1.92951e+06,-657.836,1234.83,55.3003,1583.35,1665.08,153.585,14566.8,740.016,3146.75,217.425,9334.48,98.1182,14.7252,244.9,6090.4,1173.74
1.93532e+06,740687,-2126.19,0.692375,4020.69,1710.75,427.543,-793.239,181140,895.063,132109,27681.6,1225.12,50500.5,13961.2,6629.94,4761.33,4900.14
2.07399e+06,886669,-3169.45,774.148,2216.42,2811.7,5746.48,-2616.65,428972,680.952,663.377,1854.55,-891.23,24299.2,20575.8,1649.97,3117.16,30307
1.5224e+06,492851,-3832.9,-556.148,3717.85,1386.99,76131,-264.762,266024,1152.03,6647.1,4215.35,-570.828,29458.6,4256.42,3307.48,3467.97,57710.4
1.60366e+06,1.08624e+06,-865.167,431.973,8047.22,658.223,290.548,-385.316,-240.316,8698.33,28318.3,897.068,324.259,30193.5,100.628,1337.26,3767.77,95645
1.57121e+06,616810,-2713.75,210.588,4259.8,-369.312,5847.4,-1482.02,475588,434.92,63007,1619.18,616.287,10968.9,13508.7,-20.4552,-1086.88,5295.29
1.4801e+06,929105,-2402.66,720.498,1108.6,648.901,188.823,-34.5137,9797.42,329.16,135360,10892,1424.59,24321.1,10456.9,14789.5,3581.19,4170.51
1.54796e+06,852778,-3818.56,1150.95,2259.59,1009.53,272.268,-8.21873,26471.8,-246.609,127274,2390.36,891.551,28833.1,10674.7,6746.45,4221.66,2667.87
1.3809e+06,371840,-7484.75,1832.77,1971.21,589.328,90321.6,-718.305,273778,391.498,-509.551,2777.5,-66.9746,57139.3,16458.1,8744.28,6381.98,42570.5
1.29273e+06,391357,-4432.49,138.323,2296.39,1035.8,27337.5,-1860,455101,1042.2,234.001,8319.28,586.323,14758.2,1808.24,-80.7924,4891.35,20355.7
2.234e+06,1.09743e+06,-3409.89,796.475,1356.14,1718.74,30498.5,-15.177,8351.97,1951.4,59228.2,896.67,-223.145,21943.6,9248.24,1454.13,8814.79,69103.2
1.63742e+06,1.22413e+06,-609.259,2520.13,-865.866,424.901,1869.72,5386.32,327.756,1037.84,-253.866,-167.592,330.507,362.017,243.357,-115.985,13506.2,2079.24
1.50883e+06,711862,-1405.63,492.415,1102.77,317.154,470.575,750.442,51831.5,-584.138,54136.5,463.606,-10.4964,3758.8,18187.5,258.171,7185.66,7157.22
1.71135e+06,789903,-1239.21,-384.754,4747.49,994.585,30174.2,-4.26158,36496.7,15.6315,180903,17175.5,958.481,13619.4,12248.7,1711.72,5331.41,1572.99
1.72417e+06,734118,-1241.15,136.539,1784.45,338.588,-1058.03,43.5969,329.107,2110.5,164294,17454.9,523.269,27884.7,5194.48,1582.41,4485.65,16918.6
1.8582e+06,618728,-1945.78,-588.661,2441.33,358.045,876.066,87.4928,179844,-678.904,110007,13713.2,-30.0806,82.1549,16393.8,6788.99,1583.91,2270.18
1.36313e+06,840259,-1414.78,332.499,7044.46,-199.56,721.81,28.0308,71922.6,624.921,6285.69,2461.91,978.592,43456.4,11392.3,4294,1094.36,4908.01
1.62713e+06,765523,-6454.22,533.071,2632.37,1389.8,28729,-545.821,540610,2544.6,25289.7,10061,744.908,40546.2,16385.2,4190.48,6144.51,17580
1.44074e+06,796538,-2928.24,-260.571,8444.72,-1339.82,1910.8,-1097.26,185484,1389.74,174923,21729.5,423.637,32932.5,10181.8,2292.64,5262.88,1295.79
2.07351e+06,509002,-5676.59,646.752,3170.78,176.442,11961.2,-2078.52,355966,-96.5517,1680.06,17542.8,626.85,26613.4,8468.86,-76.396,2982.78,49717.9
1.40293e+06,715110,-1378.87,-1062.6,4320.34,-815.318,3744.51,-753.45,401246,1801.18,109700,2946.61,716.879,40811.2,6671.35,6403.43,-2759.63,7067.97
1.40907e+06,796742,-2026.24,2222.39,2582.39,1503.92,84.7327,-161.592,4121.06,-167.857,68639.2,33006.2,1588.57,106725,7405.17,2477.41,6858.33,52693.7
1.5269e+06,944012,-3992.45,988.161,7435.4,-34.8181,354.949,-457.751,24541.8,360.511,66368.7,49990.2,75.6169,9414.93,5264.31,-99.1066,7190.05,32773.3
1.80725e+06,544166,-1488.72,1174.3,3963.69,-182.553,1367.2,-506.628,18081.4,2656.85,112.517,13980.5,680.498,26404.4,11747.7,5996.97,6226.68,7116.66
1.79288e+06,606031,-2655.53,1065.31,11093.1,630.765,4916.23,-118.098,57952.2,5778.83,159391,6150.44,-60.9482,45676.3,18923.5,13254.8,5847.69,2544.57
1.71223e+06,650177,-1090.27,-82.0803,5259.88,229.381,-1015.54,3.32149,1951.08,582.454,72298,-114.839,56.5177,7035.53,6418.4,-262.667,2619.59,10219.9
1.38379e+06,751828,-877.079,227.328,2453.01,530.164,663.568,-467.466,3207.23,11551.6,85251.7,14212,806.379,13305.2,6637.7,3727.95,4319.29,5718.67
1.39301e+06,589957,-1735.47,324.37,2277.56,729.086,-610.468,-561.492,56511.4,1495.59,17667.8,-31.3496,-252.675,8748.41,2745.77,558.005,3367.07,15524.2
1.64564e+06,1.08077e+06,-2515.46,-173.61,8904.25,-102.185,6467.69,-229.538,506.245,-204.517,222043,2203.99,469.193,410.363,9242.1,10124.9,4546.99,5087.34
1.5292e+06,769898,-1826.5,-65.7734,3331.42,448.703,1470.48,-559.302,139573,392.108,55855,3070.48,-698.344,21096.8,18721.9,1363.56,7739.15,1409.97
1.74073e+06,580978,-2323.43,687.677,504.599,1433.66,-15.9423,-122.556,4432.96,834.439,36208.9,8757.12,-617.187,9144.23,5798.65,399.315,5214.78,16662.2
1.40947e+06,490314,-1512.11,-462.957,311.312,-163.238,8.48491,10.2774,118480,241.973,15431.9,1474.28,-34.1253,6345.95,14271.4,142.868,2509.11,6585.65
2.30258e+06,977066,-3044.92,-371.033,1239.58,1077.4,928.669,-183.061,18036.3,2188.06,27916.2,1349.06,-203.277,167773,5150.22,114.344,7722.31,35202.8
1.48443e+06,856824,1884.12,1948.51,-177.156,3855.47,1228.88,-469.423,-377.108,839.942,1415.59,37077.7,614.888,1167.11,697.968,243.149,18889.2,1955.8
1.72942e+06,844798,-1911.52,33.7794,2490.75,-575.688,19686.3,-1558.01,414459,459.431,87481.4,3963.67,953.732,17276.2,9133.92,538.599,2347.63,7169.9
1.44342e+06,813067,-1680.26,-63.9817,7655.29,131.535,2776.9,-2156.94,637146,2306.54,55178.2,1584,276.154,35019.4,16842,972.261,-3250.17,961.569
1.74692e+06,915125,-2552.77,2408.97,-395.366,-342.634,-663.585,44.2595,1201.18,19844.2,74705.3,13501.8,1643.33,64598.8,3962.6,4683.67,4220.1,28479.4
1.35114e+06,690622,-3774.08,197.108,6684.77,303.337,-818.885,-400.992,3671.75,158.419,100008,12154,489.387,11211,5395.09,2363.91,2644.04,11546.5
1.58342e+06,716505,-885.274,-78.6642,2528.4,-619.307,-491.318,-98.8157,6243.86,892.592,69229.5,7613.79,-211.615,28053.4,11467.2,2621.74,3805.76,2081.86
1.47527e+06,604787,-688.686,-640.747,8233.66,406.647,207.316,-1704.7,57988.7,11064.7,83308.7,2345.46,836.33,11934,8554.84,584.271,2098.1,3770.18
1.71237e+06,690906,-572.764,-371.028,12619.7,952.126,1909.78,369.662,2525.24,1629.02,130639,1292.07,335.247,55832.8,3536.03,5185.74,4627.06,9496.5
2.01102e+06,564770,-1300.94,906.424,2482.2,1395.76,1137.14,-416.672,13777.3,533.425,47209.8,10754.7,1491.37,22367.2,11799,2492.33,5969.89,4248.99
1.46044e+06,646471,-812.924,492.813,3420.36,162.111,1600.48,-152.64,2470.69,5372.04,87476.7,10987.6,79.2245,3263.42,3005.29,1717.31,3104.92,7186.31
1.4267e+06,938326,-2670.98,1060.6,2002.61,1579.72,319.22,215.293,17685.2,5571.31,128255,5484.72,424.535,52138,9715.77,738.363,5709.72,14223.3
2.06006e+06,2.24215e+06,-848.98,174432,-1294.7,2031.59,1233.44,14430.7,390.581,-296.836,1753.26,1474.94,-434.777,3875.18,773.429,738.504,16169.9,2277.95
1.97064e+06,367076,-1276.13,-154.778,666.495,2072.17,-40.3651,379.005,3598.47,-703.638,-430.024,964.949,-221.721,18050.4,12044.4,540.129,4546.25,28295
1.51375e+06,488420,-3054.2,425.646,4576.52,646.628,1065.47,-1777.72,333937,393.954,32540,1579.01,339.652,55733.4,13550.2,1777.74,5021.71,570.518
1.43685e+06,945999,30.373,-395.876,2427.85,477.168,1761.47,-276.892,133655,256.399,35801.4,1164.4,257.139,19021.7,14211,-143.665,3570.34,1106.26
1.78919e+06,1.05627e+06,-9681.56,2360.69,8819.54,1359.67,114475,-4694.48,741951,5346.28,163100,14513.2,1164.89,169294,16159.6,8016.66,1632.53,8345.39
1.55335e+06,592179,-1735.68,578.743,1130.86,206.995,143.982,341.462,22746.5,1092.87,5626.48,2377.22,206.147,30297.1,5198.17,1703.09,5025.91,24716.8
2.2226e+06,1.00633e+06,-1605.65,574.542,3626.05,-115.997,728.376,-254.125,37781.7,355.129,64491.8,9300.35,-88.4534,2749.07,17481.1,2196.26,6657.36,18260.1
1.24989e+06,737939,-166.685,554.279,4222.2,241.525,174.678,-108.592,41889.6,190.908,22925.5,1876.96,227.239,4409.95,10577.2,867.909,3233,3656.38
1.98188e+06,880345,-1195.21,497.124,4673.97,35.8187,-356.308,39.9728,79621.6,508.936,120002,3531.86,814.991,39171.5,10664.4,410.338,5215.68,2549.44
2.02955e+06,495746,-1970.3,410.126,-177.809,324.919,-275.529,-14.1731,3725.85,2137.83,100132,1371.91,116.811,78532.5,7921.3,780.994,4456.71,1138.68
1.48563e+06,530833,-1466.93,-38.8571,2269.14,741.99,708.117,-913.222,354773,1985.47,62165,577.58,47.2412,19042.5,19308.8,1226.77,1144.97,1385.74
1.37505e+06,764574,-1771.26,-90.8352,15809.7,1605.69,1122.41,-755.608,42087.8,-81.0357,66922.3,27291.3,272.492,6697.68,8789.67,1111.49,4141.81,10432.4
1.36725e+06,706535,577.401,-326.826,3584.2,39.8163,88674.3,-585.838,141097,1162.16,1063.35,1554.99,908.727,30006,22700.9,5083.3,3468,7468.24
1.68077e+06,668859,-1954.4,563.527,710.509,313.953,890.237,-287.54,3681.35,838.855,23467.2,879.986,-360.599,16436,6542.9,788.026,5726,35667.8
1.47876e+06,470842,-1852.3,-40.5677,860.728,-275.481,-299.198,194.443,5615.07,686.798,32586.9,8025.02,372.497,17278.7,6602.11,454.896,4594.2,28988.8
2.05862e+06,448772,-2779.44,166.843,4509.37,-673.553,-617.683,111.317,2112.73,255.813,145751,2510.84,57.251,19439.8,6173.71,877.002,5052.21,1590.49
1.48595e+06,1.21589e+06,-1713.15,-232.159,8669,-1098.94,5088.03,-3031.67,659399,1036.15,129827,17488.9,793.846,15152.5,4736.68,7687.37,-861.737,28904.4
1.50908e+06,949130,-518.353,357.957,18096.7,2038.63,1785.56,-310.642,586032,1937.04,35821.8,29782.2,-564.819,44489.4,7972.15,22551.2,10945.5,3904.48
2.63538e+06,917249,-726.493,844.81,-356.874,848.171,323.05,-44.7877,1149.22,-231.553,62537.5,5542.95,520.571,70697,5940.81,111.209,7041.65,39541.8
1.31969e+06,1.0291e+06,-1206.8,554.006,3302.62,856.033,38070.4,-560.458,97779.9,42149.6,267912,5705.38,-425.064,63.5141,23238.8,749.403,6831.09,788.336
1.35192e+06,751323,-2853.85,13.8982,8625.06,1782.52,1927.94,-2184.77,508951,1303.78,7433.59,23362.6,988.48,40057.9,21437.5,-515.882,7437.33,4828.34
1.79627e+06,1.05913e+06,-6311.12,18.8757,3182.69,-2095.92,148299,-2386.22,307044,2263.84,967.968,26487.6,-411.658,70286.3,12241.9,3436.1,5583.36,66273.4
1.45826e+06,549790,-2976.52,277.57,4686.37,505.968,67604.7,-1114.85,108701,39302,240566,1913.2,442.271,175.006,18498.7,3134.87,5530.96,755.124
1.98791e+06,468077,-3468.75,351.338,7886.49,945.854,29850.2,-393.582,148549,1016.47,134227,50345.7,675.329,13134,4492.13,5.55405,4985.29,8707.4
1.33052e+06,672947,-2803.81,332.48,873.1,312.63,-277.143,62.9438,2818.71,834.411,142737,21314.9,167.694,2306.37,5205.79,2756.84,3554.19,20399.1
2.27279e+06,796233,-992.759,613.518,1499.76,1130.1,1196.96,2998.72,123407,1842.67,20856.7,1023.63,1726.4,44.575,67.5164,165.431,7380.82,1573.29
1.49819e+06,439446,-5606.55,1056.13,1534.79,-233.556,82002.3,-605.846,214084,952.854,1749.5,1530.7,757.991,79120.2,3597.12,1524.46,5265.6,40788.8
1.4745e+06,578956,-6220.75,441.607,9098.9,-981.908,128206,-992.212,409881,822.975,1661.99,7500.85,28.481,84777.1,5853.66,958.253,2590.76,85485.1
1.91457e+06,924402,-482.642,614.463,1071.56,-914.326,1213.54,-97.7117,88132.9,-87.8296,134489,9162.85,306.42,31280.8,15149.8,-860.917,5527.69,12590.8
1.75844e+06,958608,-3797.36,109.315,6570.18,-400.673,2188.84,-980.834,175303,1186.98,141848,30306.1,108.813,44171.1,3593.71,1863.45,8155.06,32831.8
1.55852e+06,843107,115.654,364.815,8511.49,835.526,-745.968,-461.906,32251.1,288.401,48879.6,2875.56,853.052,18797.3,10711.7,4959.85,3219.5,1172.48
1.30898e+06,601535,-328.437,-121.036,2447.22,1899.32,1292.83,-1767.25,295728,4155.47,115919,5974.1,400.93,34024.5,7666.48,755.267,796.261,4056.12
1.47847e+06,1.26391e+06,-3695.99,878.124,8507.99,698.642,55499.8,-498.917,12212.3,23581.1,219029,4062.73,1254.2,7025,2266.45,2842.23,5350.34,13662.7
1.81602e+06,581678,-1095.68,438.312,2357.26,-358.598,8404.81,-1690.06,113699,215.585,606.522,445.324,-75.1208,7058.7,7237.93,779.888,-415.191,24776.9
1.44234e+06,712184,-600.887,-505.5,5016.26,444.954,1135.33,-861.146,409808,1965.98,20624.8,12404.5,212.589,29589.9,8421.92,1776.27,3642.46,2286.04
1.62584e+06,921183,2174.2,1102.13,-563.09,9388.01,1741.59,224.679,4378.31,1232.19,2911.91,15721.1,381.222,-285.707,-948.53,512.814,13822.1,1811.22
2.80103e+06,1.27157e+06,4514.58,168.208,-5088.66,6154.31,27516.3,-9188.33,-2281.52,1.29386e+06,2553.33,5085.73,3188.8,1275.95,3491.97,2233.76,94683.1,1812.38
1.92941e+06,721098,-4200.14,450.031,4240.06,2038.61,642.729,-953.862,238742,967.592,167524,13539.1,212.487,18657.4,20684.6,-637.354,5701.79,2329.38
2.371e+06,1.45838e+06,-4310.16,116.709,13593.4,-655.526,42958.1,181.431,30347.8,753.459,381433,50262.5,99.4241,8816.84,10767.8,6352.81,10899.3,25275.8
1.74548e+06,796510,-5071.2,1280.63,1938.06,867.592,2478.03,-2005.03,573604,1498.12,156633,25168.9,-12.2603,74800.1,9258.57,1188.24,3534.1,3024.61
1.66581e+06,1.04134e+06,-3694.69,1403.77,2834.79,919.676,127.734,-453.567,44638.7,-108.54,44493.4,11304.7,-917.103,45953.2,15256.4,3242.15,9629.86,18752.1
1.81761e+06,566158,-2202.49,-381.02,2839.56,1348.89,6807.17,422.838,14989.1,607.203,62645.1,2902.84,20.7316,12536.5,7159.58,2358.04,4468.68,27823.5
1.3322e+06,671097,-3401.31,726.128,12974.6,1191.1,206.732,-314.22,24343.6,1235.78,23578.9,33842.1,612.523,19234.5,7695.7,3344.3,2986.83,20186.3
2.15981e+06,474253,1992.7,29711.9,-284.435,25808.6,-315.067,4354.92,2535.36,343.96,-522.185,512.3,-368.913,96.333,46.2733,464.585,5310.02,9231.61
1.8021e+06,835412,-597.38,255.796,1012.04,604.494,1665.23,-57.5421,9209.93,1846.15,81729.8,10003.7,-177.1,50409.5,1581.86,9221.64,6299.43,65698.6
1.38831e+06,546158,-2131.8,169.742,3601.92,-382.231,930.657,126.314,13351.8,169.353,627.54,862.785,552.741,11072.4,16683.8,-239.152,2717.11,4924.76
1.96849e+06,497567,-1792.92,-267.032,2898.5,727.573,-527.585,-535.271,11397.3,-274.382,119544,19865.5,796.422,5627.7,10348.2,317.215,4425.22,6658.26
2.88282e+06,2.68378e+06,-4171.61,318.062,-2296.71,911.978,7389.39,-2418.78,-2646.42,4391.32,-1291.47,-317.827,1024.82,-1120.03,1190.37,4047.32,32477.5,-931.889
1.99068e+06,613005,-3363.14,-257.316,2208.43,1726.8,8606.2,-833.376,214055,-339.487,456.013,5749.09,142.229,99835.9,24683.8,-167.323,1485.5,121884
1.52877e+06,714965,-2827.1,-243.936,2608.79,-490.359,1163.88,-839.008,159719,1136.02,499.01,997.656,1023.51,27294.8,3821.83,116.396,1617.85,35645.2
1.6015e+06,706163,-2012.7,1574.98,2479.59,-353.056,307.625,-780.012,17899.8,1838.53,96604.3,11334.3,1652.33,129522,5586.17,11176.2,5571.64,34252.4
1.61324e+06,720282,-4060.54,409.233,-424.637,1183.24,713.191,182.784,293304,1145.84,72281.1,5093,39.6427,18879.4,11823,1.05287,8467.76,11134.2
1.63149e+06,808181,-3533.61,168.823,6718.9,518.284,1258.18,-354.649,48080.9,810.243,47558.2,13465.2,-219.011,20065.5,6460.27,1216.14,4603.23,6735.64
1.99215e+06,561097,-1530.07,1231.78,2929.96,1324.8,1411.7,-586.075,18346.8,537.564,84540.9,32567.8,169.412,21078.2,11747.5,3091.02,5400.29,16271.2
3.22302e+06,2.64066e+06,-7830.81,-748.517,-855.292,27.2216,3359.32,-2598.33,-1328.32,1763.03,315.291,-1377.94,1415.11,-96.7058,1143.84,2275.59,13506.9,-149.245
1.62641e+06,688216,1869.98,181.019,-178.91,9152.97,1059.5,192.727,1468.5,452.912,229.284,33361,708.467,1258.35,273.021,-683.873,6274.09,1804.25
1.65091e+06,431103,-1569.95,-455.623,11056,2186.79,4055.06,204.424,2741.76,8343.07,180433,2122.97,592.29,14026.4,1013.62,806.107,1950,10122.9
1.49936e+06,643096,-168.81,318.28,1638.95,800.759,1934.53,101.133,22517.5,915.027,38613.2,2397.63,734.85,12280.7,6612.29,2402.86,5936.62,15620.8
1.62191e+06,821351,87.5502,-307.965,4698.34,-188.702,62.8954,298.097,18756.4,208.991,33518.5,16505.2,568.509,23289.3,5613.11,105.609,3369.24,36625.6
2.17284e+06,1.46202e+06,-6093.26,1581.12,5108.53,-162.887,15253.2,-815.286,342613,80.485,113059,3893.28,1696.59,72416.7,8326.34,661.052,12302.8,20623.2
1.46196e+06,697649,1083.89,-228.17,2541.94,-1872.74,333.067,20.0841,10491.5,676.17,31251.7,6992.12,-477.526,147.24,2486.6,752.415,6626.98,28230.9
2.05443e+06,561108,-2820.49,-38.2046,5516.43,940.603,3142.39,-1969.99,314804,7472.63,51499.5,12505.3,-564.871,27944.6,10836.5,6882.75,4953.54,1146.55
1.49178e+06,534639,-2928.7,31.0596,1449.13,124.686,-435.131,225.188,3750.99,-25.4242,89304.6,386.635,1052.59,17680.1,6638.36,75.9694,1908.81,12857
2.86612e+06,1.43228e+06,-11362.7,2225.17,16154.5,1335.02,5527.21,-2330.33,1.23143e+06,32597.4,166499,44252.6,68.1543,113411,17830.3,8235.62,10573,21328.5
1.31803e+06,470610,-1131.44,-693.06,7238.65,2018.64,27545.4,-1045.23,184495,795.069,88956.6,18275.8,-117.227,15444.1,7760.82,1744.41,1774.47,2068.82
2.18172e+06,1.79083e+06,-2768.62,194485,-1289.33,2915.96,402.703,4306.49,310.968,1207.28,812.108,439.591,1193.88,-1454.69,-221.076,-1186.58,8718.54,2614.68
1.64279e+06,294190,308.376,998.636,-19.0203,147.161,1370.36,-154.716,393.053,-160.017,-398.47,530.616,261.074,-241.174,69.494,173.576,4207.96,272.526
1.6343e+06,1.0511e+06,-94.2969,384.415,-185.017,1148.07,50.4416,-66.3105,432.38,519.121,10275.5,5884.56,1058.84,76609.2,5511.73,-148.774,3564.75,33049.3
1.67453e+06,335875,-2951.39,413.479,1647.34,294.498,-40.8099,-668.739,19141,592.547,27767.6,4885.5,-190.139,12959.5,9267.69,1046.63,4611.4,5508.15
1.68437e+06,905298,-7636.2,2608.48,11291.4,83.3893,208774,-1824.79,693960,3144.32,2172.98,4780.58,903.796,178172,9582.88,27281.5,7101.36,35622.9
1.43333e+06,811643,-3109.06,403.179,5445.23,939.729,1816.11,-1646.01,272685,1161.53,73475.8,20289.6,-412.004,9891.65,6513.84,3104.8,5456.44,5891.23
1.73344e+06,414458,-1844.25,-30.3509,1686.02,363.131,-426.192,438.243,348066,585.389,12468.8,-156.538,-256.549,16127.1,10068.4,1051.67,-625.08,5372.42
