"FSC-A","SSC-A","DC-SIGN","HLA-DR","CD56","CD45","CCR6","CD45RA","CD4","CD69","CD8a","FoxP3","CD16","CD14","CD49a","CD163","CD3","CCR7","RORyt","T-bet","NKp46","CD11c","CD127","CD86","CD20","Eomes","Time"
1.73656e+06,293188,231.114,-507.596,-49.5212,57468.6,-2796.14,4841.04,8568.72,11875.2,-867.906,-606.948,-228.253,-416.623,11197.3,492.202,28862.6,1119.97,1796.28,14836.5,184.387,-349.656,959.495,4812.27,53.2134,-385.5,25.44
1.32385e+06,649128,-96.658,-9.78223,129229,44695,-4332.78,2180.55,200.27,5987.2,61868.5,1699.09,2073.74,-1444.74,6076.84,-972.067,-823.859,437.716,1105.54,5946.5,2977.5,11032.3,-1831.07,1005.74,9453.87,1183.18,25.4468
2.0255e+06,2.535e+06,9045.46,124555,38614.1,78022.1,-3212.64,44701.2,-1082.18,877.874,1291.13,1858.01,8075.34,17101.9,5032.35,3072.7,1851.96,1505.25,74380.9,1943.23,9708.68,107449,32099.8,145824,1205.57,2937.2,25.4533
1.91242e+06,791582,414.949,1140.84,-476.517,65451.1,-579.718,716.535,20639.7,26514,-434.039,212.819,868.857,1325.62,22100.2,2178.5,98634.9,2482.76,2150.16,6071.83,329.697,-274.433,6873.07,-0.4104,-723.686,457.112,25.7052
1.53006e+06,631862,-142.986,1600.11,4716.04,24913.2,-1010.38,322789,-820.98,10707.1,130484,310.457,1598.06,1323.22,2548.06,-391.799,20365.5,975.783,-3804.74,29755.2,1085.61,1923.27,488.212,-659.322,248.521,2904.01,25.7542
1.30999e+06,510151,-356.016,1429.27,33601.3,33343.9,-2192.76,220388,-1970.94,11711.7,50316.2,675.898,1146.94,970.739,8549.67,-530.475,59448,3432.31,194.167,24647,820.881,1973.52,-1441.93,-201.243,1155.75,-629.29,25.7895
1.66671e+06,1.25262e+06,-2233.46,186722,152887,32513.7,1276.13,-468.635,2148.28,345.117,1049.6,-343.289,-305.018,22743.3,389.701,1552.52,543.587,1881.9,5261.85,1640.64,280.225,11430.7,-208.054,2718.38,-254.626,1223.39,25.834
2.26537e+06,913379,42.5326,566.389,-1237.35,152995,-3058.29,10709,36213.1,15412.4,1426.08,298.026,1688.71,1440.87,82011.4,-807.932,138911,3562.27,2456.25,13710.3,831.356,361.451,4248.29,335.32,-1311.75,-2384.25,25.9214
1.59507e+06,383319,56.8992,-78.3887,-479.971,60789.4,-2174.16,6414.42,-280.535,22112.7,59178.4,-644.091,697.292,1229.62,5833.35,2021.42,54400.1,1883.17,1113.11,4989.92,400.647,239.941,-505.559,-255.311,-56.4257,2782.69,25.9633
1.59995e+06,492626,-1227.39,481.543,32376.9,17472,-1536.87,283727,-2368.38,3021.18,30598.4,420.026,60.4787,191.069,1262.22,-574.213,7072.44,181.005,-1574.43,10067.2,1221.49,1094.11,357.927,-506.721,-839.026,4693.17,26.143
1.57707e+06,342451,-3.90475,482.796,-708.689,64067,-2283.39,5193.33,9592.99,13693.3,-230.857,225.227,438.382,-208.539,9888.17,-67.661,17050.3,531.578,2421.1,11735.5,418.989,-370.154,2084.69,-5.1145,202.224,-162.634,26.1464
1.93251e+06,1.40591e+06,1464.75,188292,27713.1,78102.8,-2824.51,169234,-39.7443,1328.3,2675.3,-160.901,-162.491,21077.5,-1763.1,2889.75,933.095,-761.641,1023.51,60.8689,298.64,6099.79,1669.63,23459.6,337.561,2545.57,26.1586
1.98086e+06,1.18766e+06,5852.8,81804.9,180566,78480.6,-2010.01,30138.7,-885.759,2907.52,-45.938,111.041,-3.24936,30946.2,757.641,765.004,828.964,412.217,6906.22,5.04352,809.923,11247.4,2013.25,8566.47,409.807,3025.97,26.1656
1.71511e+06,1.70921e+06,-2296.36,217082,137306,73751.8,-2465.08,42431.4,430.297,1019.66,2370.59,-712.811,-2564.06,9896.16,-1415.24,5965.09,503.868,1900.77,3194.54,1085.95,-1031.95,6596.19,-230.7,16152.7,-217.533,1944.76,26.3284
1.34733e+06,469901,-180.546,525.878,-135.628,79503.4,-1509.28,727.121,11519.7,8271.87,1090.68,114.92,305.049,355.891,30.4996,-404.382,57524.8,11125.2,644.008,3881.56,-117.723,267.599,13211.5,2361.69,564.575,52.0767,26.3742
2.19772e+06,1.46981e+06,996.808,149898,102654,94997.6,-1500.17,9278.82,663.284,2719.5,78.7935,-520.371,24.5522,38776.2,189.694,3063.76,323.87,114.331,4326.74,276.559,619.969,15866.8,16.6533,23583.1,1259.22,2000.91,26.3823
1.59713e+06,297197,-222.767,-84.4414,684.241,40245.7,-172.909,44760.8,-697.528,1446.47,73476,134.063,373.787,731.717,2306.47,413.862,25753.2,1357.9,909.596,4770.4,-288.948,290.425,1566.71,618.959,-54.4705,1691.91,26.4977
1.67368e+06,1.65473e+06,-1727,155904,42067.1,29307.7,-794.739,1741.32,2347.77,528.458,296.026,28.2921,-302.308,9399.01,-110.851,838.449,823.699,1545,4992.51,1693.1,-661.934,10530.1,78.3914,4566.91,-430.854,457.022,26.503
1.40572e+06,529956,-961.478,1202.77,1811.84,52442.6,-1888.94,51480.8,313.049,13528.7,181027,480.293,261.59,607.392,8172.24,-910.891,20875.8,-621.18,2418.78,34985,316.06,1568.92,-3285.38,49.8691,2177.96,4034.11,26.5345
2.58872e+06,1.49346e+06,7912.19,252458,139229,124553,-3879.75,16242.9,2678.65,628.177,934.166,-1319.78,23099.5,135262,1232.44,9625.21,2576.05,1726.76,5895.41,-52.3257,-381.493,46511.9,2204.17,13860.9,7.43555,5653.88,26.5521
1.97454e+06,1.37074e+06,-4541.34,326400,144281,72928,-2601.53,-910.284,276.501,777.691,1290.34,-524.427,-1847.38,69169.1,-209.884,5741.45,2168.28,3831.35,1707.46,1267.06,432.119,18480,721.89,9268.62,-1770.57,1345.83,26.614
1.38335e+06,356467,-1027.4,-1436.78,-128.651,64500,-1187.14,12270.8,8533.86,17151.2,19420.9,202.745,515.27,1052.74,9106.37,639.667,83121.5,-283.755,721.466,11679.6,146.893,209.585,8372.18,-83.7443,-476.363,-678.614,26.6387
1.37129e+06,501200,-1017.59,1497.76,-100.419,68994.1,-1053.09,61021.8,-350.688,12628.5,118147,147.706,-105.291,1189.84,1373.25,397.802,38811.4,1627.42,-1272.37,3737.34,-10.6656,879.202,61.0717,1886.66,-808.071,-151.71,26.6905
1.30321e+06,363114,344.914,-489.887,1235.67,64677.1,-4176.04,348059,215.887,17019.8,95078.6,-200.535,1492.09,2257.64,1933.36,458.65,48211,2339.66,554.11,4447,-233.598,-658.392,486.453,11433.5,-634.068,2479.8,26.7245
1.4595e+06,579234,-813.907,72.874,27174.7,63134.2,-2312.76,250949,-353.94,11975.1,32373.1,369.589,813.246,-900.196,1870.47,491.947,1352.92,202.445,3821.1,1546.85,3551.07,4859.12,-70.9516,330.887,7550.59,11527.3,26.7441
1.95264e+06,1.92189e+06,-3161.11,575166,34014.4,57371.1,-1052.4,299.905,2304.06,527.228,267.812,-286.643,701.918,21807.8,594.796,3636.03,-41.1484,5717.32,7006.99,993.986,-836.635,22066.2,784.632,36308.1,1433.89,-617.076,26.8175
1.63529e+06,1.20588e+06,-344.289,156235,19221.1,94802.5,-120.657,125550,-95.8891,362.238,3998.83,148.099,3469.56,8483.9,2237.26,5277.31,722.934,587.318,3393.64,559.564,620.896,55057.6,1288.87,41394.1,-68.8481,838.497,26.8992
1.31631e+06,681650,-29.7456,735.235,464.736,43587.8,-2492,274350,673.626,20902.1,40548.8,698.499,597.398,692.807,12603.1,-25.8395,21699.9,1909.44,3111.15,17255.7,-522.741,2510.37,-193.551,-38.4736,790.091,3384.73,26.9006
1.41948e+06,392493,-1305.11,60.3633,1388.01,34718.7,-2809.15,434489,-1199.65,3753.05,121436,282.827,346.652,1810.23,108.478,638.544,29235,1509.53,6393.56,36987.1,184.171,1044.6,1352.92,-303.022,-561.329,-362.023,26.9323
1.45852e+06,616468,72.2621,-392.354,-505.359,68677.5,-2284.64,18163.4,15240.4,17998.2,-21.2314,-93.4077,-309.579,-407.774,8051.13,-164.633,70447.8,501.771,1692.58,7909.12,-432.197,-843.878,3029.87,724.416,156.797,-340.533,27.0307
1.43135e+06,409787,-504.002,-755.129,4400.17,79151.5,-2657.3,30261.7,-335.097,11375.8,92539,28.4365,35.3361,32.3965,2698.81,682.196,42559,1208.85,1137.43,3809.92,298.516,249.301,-113.735,9342.47,-182.422,2410.78,27.0353
1.29558e+06,405699,-347.566,2439.67,469.742,36706.8,-3460.51,280840,-1115.35,4448.81,43981.8,-380.585,27103.7,680.801,-422.454,984.496,752.611,335.973,-58.1926,48688.7,323.581,2082.76,196.433,771.662,387.44,5184.36,27.0692
1.86505e+06,435968,-178.667,-51.1934,10849.9,36055.5,-2307.78,98411,-364.089,13836.5,145716,103.171,831.101,1490.87,5264.71,308.464,38516.6,2339.76,1467.85,31042.2,-179.197,586.486,-1667.79,320.215,752.027,-314.088,27.0859
1.73874e+06,763839,-298.473,437.122,-251.441,60797.8,14722.1,-194.561,145.409,38000.3,294.162,337.367,951.356,325.801,399.168,373.507,850.565,366.026,3878.87,1210.23,1004.35,-493.328,21293.8,-994.677,555.727,830.875,27.1101
1.76125e+06,2.06277e+06,-2484.82,236982,346992,107554,-12852.6,-1288.17,-2405.22,1309.46,504.527,-4809.93,-5907.26,-277.928,3070.81,13912.1,5348.77,4499.53,3751.87,3994.48,1724.06,58706.3,3395.99,5190.56,591.68,1353.33,27.1329
1.29599e+06,343582,-552.734,592.398,-421.03,36152.3,-1857.68,200546,-755.139,4139.13,85871.8,-459.948,272.211,2166.87,-482.534,732.065,47479.4,2547.53,-50.4984,27112,-385.767,1353.49,330.895,57.425,-299.509,1549.95,27.2112
1.29372e+06,522597,-334.458,-144.693,100257,29585,-1971.71,196517,-940.791,6395.5,45136.2,219.887,219.721,1404.64,20658.7,-431.49,18857.3,1290.57,1200.04,17660.7,-197.363,-164.565,257.022,1004,88.4019,666.686,27.2501
1.72433e+06,1.75794e+06,3761.63,22841.6,107069,76372.1,-2987.05,25228.9,-841.99,827.032,-969.03,73.7739,1527.64,41625.3,-739.428,5180.48,1907.12,-641.567,9562.39,1052.56,492.699,1165.47,3854.27,9056.02,-306.422,1981.21,27.2655
2.02808e+06,1.70697e+06,-1545.4,181280,5568.51,44165.8,-1189.29,2164.78,3159.65,767.658,5194.23,194.297,-413.599,-499.176,2661.57,-1744.37,1171.47,32101.8,6613.86,3046.85,103.113,29052,2951.98,47552.3,366.505,344.837,27.2762
1.91245e+06,2.0571e+06,-1148.48,734022,42284.8,118371,-2471.58,16217.8,3868.14,3798.52,-2077.34,689.993,-84.949,29239.7,-522.061,1386.32,127.284,2603.44,7420.89,-377.163,-928.234,31271.1,-1077.07,40462.5,1665.4,671.25,27.3164
1.82868e+06,603353,63.91,-989.256,-273.485,40585.1,-1557.08,7058.37,8543.59,3366.5,199.453,-162.29,304.761,269.413,649.809,380.436,57215.3,13858.3,1595.57,682.356,-636.23,-5.7276,20511.9,922.244,-221.177,-376.789,27.3716
1.52428e+06,931434,3810.62,45979.3,36251.6,31519.5,-817.63,23364,-124.754,-408.622,7.08911,-172.781,74.1938,2291.75,2558.06,697.554,962.364,2824.12,3800.34,749.826,132.488,-198.501,1207.76,3414.32,92.8083,2692.56,27.4822
1.79102e+06,2.10428e+06,25018.9,283935,143058,91170.7,-2544.94,661.472,-444.481,2178.74,-360.451,1031.74,1208.22,75184.2,1043.97,751.286,3380.67,-1368.53,17097.5,-602.299,2810.78,37285.2,7492.26,24185.3,890.491,13199.8,27.5709
1.50056e+06,416830,-845.457,280.469,40544.8,52561,-1979.75,1448.97,-432.826,1768.62,93977.6,612.428,540.133,-465.814,39324.7,-625.575,34226.7,614.844,1388.43,6658.08,483.955,386.935,4706.49,809.981,-501.246,917.509,27.5896
1.8095e+06,427718,-9.88885,1191.51,-753.724,73987.6,-2109.81,12625.8,12116.1,36270,742.866,-207.671,1241.94,214.305,11401,2373.42,63816.5,1230.73,2510.53,24083.7,44.742,-1466.85,2511.61,-336.662,-1703.68,759.381,27.603
1.4209e+06,701046,-1160.39,1738.28,43567.9,38319.3,-1430.68,512502,-2577.93,14449.2,50082.8,331.06,812.876,-57.9627,1778.43,-741.966,21713.5,1011.5,-2031.01,9880.76,-25.8698,2305.14,682.979,-188.718,-577.354,87.0681,27.689
2.44142e+06,1.43519e+06,6007.4,97483.7,151585,86475.4,-2391.23,37801.7,-664.221,1108.71,1581.52,96.8745,1537.97,60625.2,698.917,10498.3,1353.86,642.043,6625.69,1404.34,666.92,33615.3,1987.63,7993.59,-453.498,2625.35,27.7096
1.32542e+06,337200,-607.354,437.739,771.058,123725,-2566.88,6096.97,6549.94,7895.12,362.136,1945.65,247.883,706.281,1498.33,-244.085,58762.9,1611.22,450.369,4563.1,725.615,253.112,-609.923,16169.9,88.1395,-24.207,27.7785
1.84897e+06,1.04756e+06,681.695,79623.6,13276.7,87823.8,-2464.53,119744,-804.225,-102.16,845.816,-5.7988,27613.4,1608.38,197.641,4585.71,-74.7888,313.015,2757.55,683.868,-422.598,149370,-2206,13536.4,1365.21,924.038,27.8021
1.66739e+06,619494,431.207,925.18,-674.862,64595.5,-2901.08,61265,14661.2,22228.4,416.993,10.7952,-67.0406,-22.5683,21828.7,-192.014,82403.4,1714.79,1800.34,33824.1,276.987,3.7764,2931.91,11097.9,-2290.74,-1532.8,27.8383
1.32872e+06,316417,304.029,-1646.5,182.985,39792.4,-1740.14,237513,-1969.11,1160.92,78834.4,30.9875,74.9982,736.474,422.629,-691.227,38291.1,647.803,-2019.08,18211.9,-99.0648,1186.95,-1822.9,502.125,1233.33,-282.093,27.8486
1.85398e+06,2.55193e+06,-3826.49,654179,64465.8,99927.3,-1841.14,4439.66,1297.05,408.252,4817.75,-795.688,-1598.88,80890.9,1379.93,7605.58,1373.41,7257.89,3543.71,1475.3,-660.502,25668.1,421.962,36212.8,220.992,673.023,27.8843
1.2607e+06,686319,-459.02,-268.639,24217.4,15832.4,-2453.2,304105,-472.232,4457.61,22269.8,169.883,-4.00144,706.846,916.375,-216.268,5354.2,769.153,-619.554,854.805,2984.69,379.543,327.674,770.493,3204.06,15621.8,27.9216
1.51824e+06,248592,-1222.11,-1083.21,123.839,77803.6,-2712.7,33812.8,10299.4,4854.4,1996.41,97.7688,919.696,446.291,522.705,539.63,78768.9,375.855,1552.4,60919.2,26.8227,2687.09,401.718,225.654,960.568,-437.996,27.9314
1.7882e+06,1.46733e+06,15340.4,18890.4,122587,60125.2,-2555.27,2837.6,-749.883,361.079,-2.64734,-505.721,679.107,121966,274.204,3043.66,4033.15,-921.432,7814.43,-595.914,3161.82,601.753,6524.18,2141.9,-472.312,6510.47,27.937
1.35925e+06,600255,496.19,824.92,108133,38529.1,-2786.88,521454,-853.284,7324.87,67907.5,514.622,2050.65,1919.52,4988.77,181.223,2266.07,161.197,-3468.89,4791.67,3479.99,4708.63,-442.834,-353.334,-462.496,8887.45,27.9621
1.73611e+06,525715,-656.692,29932,549.951,32775.3,-2144.79,205939,-1193,1332.08,-227.235,162.863,-38.7854,992.3,-569.656,-692.83,1493.24,438.501,-528.043,36911.5,-330.477,20670.7,1866.21,2186.56,51019.6,-124.967,28.0178
1.41671e+06,378822,-265.438,137.066,8378.7,90769.9,-2873.05,14017.8,15047.4,31618.9,1492.24,-517.053,312.355,483.688,13066.8,743.58,68529.9,1400.45,644.482,15575.8,20.1242,-568.507,1048.99,-571.207,-126.839,-1478.69,28.0439
1.64648e+06,1.70394e+06,-1155.46,177760,140212,98867.6,-1466.3,11027.7,283.612,907.881,2658.44,-498.11,171.719,49640.2,-899.082,6259.87,1639.7,-1160.72,2641.61,1906.54,67.8574,24306.7,487.236,8977.94,-753.825,1732.45,28.0475
1.36421e+06,741082,-432.058,376.895,76275.7,50296.6,-2600.22,60752.7,225.661,6923.16,210732,390.612,650.877,928.603,-70.8396,408.089,32518.3,2242.77,741.913,11553.7,-992.793,-254.322,283.136,1403.71,-701.124,495.261,28.0504
1.44643e+06,1.40625e+06,949.186,53048.6,201166,89834,-2689.49,88584.8,-1051.72,641.781,760.819,25.0076,885.52,29279.3,937.879,3219.36,784.571,1121.61,4192.66,468.082,793.181,460.032,1102.67,19785.6,321.258,720.802,28.1383
2.03042e+06,1.32654e+06,-2338.21,157887,219816,91622.4,91.0856,415.38,243.423,2910.2,-894.665,252.05,1288.61,2185.44,10284.1,1367.82,934.96,1874.38,3066.89,1443.86,130.141,24348.4,604.701,10343.7,-847.066,1156.73,28.1594
1.84361e+06,417096,-126.589,451.322,47283.2,51693.3,-925.898,7678.66,37.9841,9632.58,56309.3,286.708,35.832,-216.423,14174.5,-484.028,30889.3,1178.62,2592.92,18936.2,346.141,164.131,796.566,-195.629,93.417,1716.31,28.2014
1.66554e+06,1.60275e+06,-523.58,201774,191205,80938.4,115.19,2208.4,-815.932,412.187,-179.528,-415.683,-1027.01,72724,886.646,150.688,1827.89,1007.61,2032.27,309.9,-131.328,19818.9,176.651,8192.86,-33.793,1585.04,28.294
2.5704e+06,1.92864e+06,11627.7,241838,75251.7,95701.4,-2588.43,28890.7,-489.904,2016.51,1762.2,202.194,754.009,47266.6,-55.9335,1241.88,2258.9,-638.57,13732.7,-334.557,1900.76,43652.9,4552.02,32767.1,940.827,5635.12,28.3625
1.67742e+06,595890,-863.366,833.052,47045.8,46894.5,-1071.09,51244.7,-111.717,3124.36,34479.6,-188.187,753.898,-343.196,1077.37,-23.1302,42108.1,1076.48,2119.47,6720.33,-101.975,-154.444,2785.82,-118.244,-1073.45,1969.93,28.5757
1.57665e+06,935853,-1553.76,221556,10232.7,11987.6,-602.935,246.584,1768.23,-6.39264,173.359,265.246,-589.91,4965.98,-241.609,3491.97,-105.334,1146.74,3984.87,605.035,-145.141,8573.05,-682.881,17691,578.662,-33.7129,28.6443
1.73879e+06,1.51685e+06,-1077.24,279914,103961,24986.1,976.033,1275.42,6858.24,1349,847.159,307.203,-755.5,40793.9,1820.83,1737.88,772.805,-1937.1,5163.96,-317.469,929.775,14233.7,110.99,14074.9,883.274,666.668,28.67
1.51e+06,1.46202e+06,18623.9,85057.7,23536.9,87096.7,-6266.46,95348.8,93.6529,489.757,-489.024,-758.307,3323.67,38043.3,1527.74,9773.97,5226.08,-2231.66,10586.7,908.719,2646.69,17121.6,7221.21,8148.16,-476.667,10296.6,28.6701
2.10754e+06,1.20291e+06,-4817.73,366294,33307.7,32168.2,-496.372,386.716,3131.9,242.944,5118.83,-395.09,8024.11,32971.9,-998.224,4659.83,-267.208,-1309.06,5949.26,532.7,-334.414,23139.2,358.902,2686.92,269.884,2477.97,28.7012
1.86672e+06,878708,-1194.61,2126.14,-36.9207,73091.1,784.439,9123.29,10376.8,1045.42,-815.155,381.525,124.544,199.471,15524.3,-118.755,51099,1445.4,803.353,13263.3,185.775,30.6054,10020,136.842,65.4406,368.033,28.7709
1.71302e+06,534674,35.4384,-143.949,42949.9,42853.2,-1293.08,473973,-3169.61,13874.6,9038.24,436.798,2036.99,1910.3,1967.37,303.059,40317.9,866.406,-5260.52,6195.77,-215.498,2296.72,1851.73,33.8246,77.5871,2632.63,28.8313
1.42254e+06,537949,451.844,7086.86,-272.542,92875.2,-2985.46,4503.85,15615.4,387.683,197.472,4542.54,455.932,723.745,-249.13,786.734,54408,1876.75,1641.19,5372.79,-354.413,-122.028,8644.81,590.353,-626.243,-274.328,28.8389
2.34113e+06,1.49494e+06,8892.9,42688.2,79587,91279.7,-3674.58,55690.7,-1559.45,26411.5,1081.49,516.239,2272.82,27939,5790.96,3626.06,3670.01,2389.81,11899.7,662.34,2494.13,352.041,4577.68,9957.02,1527.06,3796.24,28.8579
1.44079e+06,1.38375e+06,8162.73,27832.6,35756.8,61920.7,-2212.19,11386.4,96.4917,-205.522,600.543,282.397,617.123,7089.28,-112.768,-126.233,1310.8,-44.6915,5433.44,-93.8932,589.738,-633.469,1760.78,4117.06,570.957,2381.42,28.9588
1.52917e+06,384771,224.395,-5.58203,-292.599,46940.9,-428.241,53559.4,5734.2,13388.4,5378.36,465.459,401.294,243.3,9459.06,413.651,17212.2,729.719,1702.48,8305.03,-588.021,1421.36,43.919,578.745,543.739,3159.02,28.9625
1.87211e+06,1.19768e+06,1446.66,197125,98384.9,38855.7,769.368,264.014,4461.01,895.746,2883.87,-75.7946,-549.613,14074.4,883.878,-189.377,760.75,780.032,6131.69,163.185,182.395,5473.84,-1155.34,2703.35,1478.34,1496.77,29.0453
2.01057e+06,715304,24.0796,8195.3,15126.3,80639.9,-1611.73,2600.08,19327.1,53982.4,322.389,-216.793,723.932,296.445,24354.1,2467.29,57252.6,759.163,2614.03,21566.8,-242.619,-389.85,11788.1,-51.0073,310.705,-0.135071,29.0704
2.22629e+06,1.09392e+06,-553.277,72218.9,76506.5,58883.5,-767.94,62812.5,78.1299,-79.9811,-307.465,-71.3063,415.911,10626,605.847,4982.66,782.238,976.495,4433.67,1812.27,302.969,276.484,337.112,11655.8,139.361,1499.3,29.1155
1.60897e+06,1.11442e+06,5232.87,223333,173162,89752.7,-1385.03,26457.1,649.894,-200.14,1241.13,-364.616,169.418,45669.9,541.148,5356.96,1512.48,-1185.68,8571.62,1745.11,-355.408,11981.6,1993.23,15964.4,-102.902,6413.77,29.1222
1.43679e+06,480488,135.86,95.5244,-395.857,86379.2,-2378.58,2600.41,8939.58,11110.9,1163.27,-782.495,-603.618,-25.2837,1273.9,-733.294,67847.3,32772.7,490.448,3434.12,910.764,-194.762,1473.81,69715.7,19.8383,-999.44,29.1782
1.45957e+06,463274,-1857.83,-926.32,14882.7,33142.1,-4997.59,487330,-2815.39,13316.9,118585,606.269,1250.67,-90.0325,12346.3,1126.21,24695.8,855.114,-30.4816,27540.5,-227.646,8600.31,2584.88,93.2222,-1324.33,1697.62,29.1972
1.50724e+06,383945,-794.545,1038.04,-478.054,57308.2,-1306.25,71803.6,-219.558,1915.33,78814.7,-155.485,-431.305,-155.118,1964.82,-618.391,26505,1771.59,683.412,32591.2,982.988,561.32,1192.64,-366.573,79.9027,334.128,29.1998
1.57205e+06,440099,-403.742,2412.82,26854.1,58450.7,239.556,4829.62,32.0447,20472.9,56114.7,-206.132,746.305,778.178,1766.21,1861.84,19772.6,1886.47,8711.41,7236.79,866.841,-310.64,5173.9,-390.588,-860.611,4072.6,29.2093
1.80673e+06,514150,-1129.91,705.352,52336.8,80120.6,-306.448,1155.73,-838.735,9359.4,282909,824.507,2035.36,1030.07,67805.9,-519.672,43741.8,3466.34,4598.56,27384.2,-397.655,-286.838,7021.76,423.573,-615.059,74.928,29.2255
2.05732e+06,1.362e+06,-1060.96,296042,81123.4,48511.6,-5701.46,-2051.69,2438.62,-584.332,-2158.69,-1184.43,5100.29,83990.6,1820.08,5903.6,1661.02,5572.49,5798.58,1153.71,979.849,25903.8,-778.675,4720.51,880.156,523.057,29.2343
1.35811e+06,381051,878.195,-869.312,109728,46405.6,-1757.41,11627.8,-703.456,10473.8,35781.6,-117.552,-391,-456.44,13628.8,-1325.88,3692.45,327.16,655.253,7067.87,2568.76,9550.04,-728.643,1120.27,5442.14,-280.804,29.2945
1.43991e+06,436078,413.755,-190.654,-560.284,75415.3,-2529.08,7099.82,-386.015,29169.6,92547.5,225.007,181.48,-26.3381,11579.1,1494.92,38522.1,1067.11,1936.09,30717.1,-658.59,1442.68,-755.532,746.622,1322.52,429.691,29.3418
1.35824e+06,369840,-605.574,-746.154,59.7258,39932.6,-423.814,146931,-687.892,2020.89,107521,385.984,1574.42,1850.84,828.901,461.911,19240.3,1136.27,209.487,33399.4,-256.562,967.898,-190.575,971.066,311.738,942.439,29.3546
1.33314e+06,379623,-725.573,900.275,-66.8287,51493.2,-1202.89,1831.93,10617,28641.2,35.1348,35.688,244.253,598.723,19201.4,288.079,37664.6,-19.8659,736.058,19260.7,1450.47,-26.9592,450.021,-1186.26,367.624,-13.315,29.3699
1.60001e+06,957365,-1296.3,181017,28962.4,21348.5,177.656,292.902,741.248,582.536,212.427,-1100.7,-460.231,30112,772.763,377.872,1149.38,3208.7,2267.94,772.425,196.389,7775.29,-512.072,7303.68,984.135,-197.153,29.3791
1.33869e+06,594774,-1079.07,-437.466,-631.65,104180,-2487.65,2001.67,11606.4,102719,-251.467,-65.6969,602.47,560.944,23926.2,1377.21,77450.5,-66.4043,1931.88,8108.83,874.763,-253.535,4619.12,-324.043,-853.656,-12.1697,29.4475
1.51828e+06,707336,383.101,-340.885,80997.2,30817.8,-1815.04,434350,-1543.37,11114.4,48228.7,318.131,1019.67,1047.2,9755.98,-505.097,1984.09,238.953,-1289.1,6406.08,7715.01,8950.54,1116.69,510.273,15912.6,4894.22,29.4609
1.60186e+06,1.11888e+06,5227.91,21424.6,104813,49380.5,-1517.88,11019.9,-262.277,-272.42,-357.641,81.3127,321.374,13786.1,-76.7706,5377.43,1503.73,-263.091,9181.95,1045.25,1744.3,-195.831,1738.25,6790.1,1001.97,2383.38,29.5699
1.57921e+06,1.98274e+06,14232.2,31917.5,83045,77405.1,-14433.6,7550.04,-3241.46,4612.94,3940.32,-4467.24,-387.204,50460.6,3980.36,11560,7864.87,5911.06,8594.81,3445.53,3985.44,7252.31,13132.3,4918.29,4733.13,5915.55,29.5941
1.7987e+06,1.03037e+06,5368.3,28506.8,98151.7,45025,-795.504,47841.2,-544.337,594.072,-174.579,-405.979,573.862,47869,99.0705,7918.01,2498.3,-1010.63,5102.43,182.085,904.336,1658.98,3123.39,4962.12,-395.099,3144.02,29.6796
1.65611e+06,1.2351e+06,-1869.72,106759,10814.5,29294.1,2163.43,-47.8195,900.73,368.754,3407.17,268.516,524.795,521.084,332.236,1.94843,807.406,-1041.44,3131.36,852.724,136.531,20761,102.529,-308.678,646.367,1047.5,29.6865
1.54625e+06,1.51686e+06,1867.36,110798,62997.7,41747.7,2414.5,3516.64,-251.212,535.207,45.6992,496.329,-141.443,15731.4,1363.87,-666.123,906.738,-311.541,3175.51,561.903,929.946,4727,-306.471,3600.63,-57.0903,720.392,29.7269
1.40744e+06,393485,-596.694,-118.383,-452.214,93230.6,-1531.39,1633.82,8950.35,10911.1,894.916,-154.04,568.018,866.61,19777.7,307.897,72941.2,1739.56,774.683,10413.8,-190.478,455.326,92.7585,1592.14,-582.468,-122.667,29.808
1.49555e+06,498769,-783.179,19.1982,40566.2,23787.6,162.537,144429,-469.388,4581.34,32959.5,252.991,747.212,-105.735,7209.8,500.921,418.025,301.193,1452.76,4872.34,3111.89,-62.8113,-15.5023,71.7888,1464.79,4549.34,29.9106
1.62199e+06,638372,915.502,-247.129,81254.1,66138.3,-1505.36,164411,-846.072,13564.9,217152,587.099,1946.98,1877.41,77049.9,-806.69,51279.9,4649.22,-901.532,26817.9,130.029,5613.71,706.681,669.201,-474.188,1651.94,29.9366
1.58148e+06,1.24855e+06,7426.93,64398.9,17591.8,59315.7,-1484.28,2467.2,-569.3,26.1293,1140.45,798.004,2342.04,44511.7,81.6546,-98.3481,1651.88,-353.344,6037.63,106.349,965.386,15924.6,3052.37,5975.88,684.977,4859.91,30.0554
1.70824e+06,2.96403e+06,5938.5,61414.2,128235,101019,-54.7097,94198.6,3049.78,433.94,97.5466,-2028.72,19244.9,211501,-2708.65,11845.3,4046.39,-333.458,7301.67,379.978,1304.23,4388.73,5976.02,15697.6,-1950.74,3570.54,30.3247
1.52938e+06,585746,-127.143,-1202.11,-1181.48,101496,-2387.87,496.657,15009.1,14002.6,1287.9,341.189,839.19,455.055,28018.6,460.009,140376,1583.55,4642.15,13361.1,2093.56,590.029,1909.73,19508.5,-497.58,-1514.77,30.3282
