"FSC-A","SSC-A","DC-SIGN","HLA-DR","CD56","CD45","CCR6","CD45RA","CD4","CD69","CD8a","FoxP3","CD16","CD14","CD49a","CD163","CD3","CCR7","RORyt","T-bet","NKp46","CD11c","CD127","CD86","CD20","Eomes","Time"
1.59526e+06,235374,-713.569,-576.404,-173.933,24733,-633.849,71416.4,418.19,2437.72,115125,553.583,1283.64,574.622,971.257,-229.133,17597.7,142.031,34.9585,52862.6,782.794,-347.782,1281.69,123.471,-2390.54,1437.13,24.9233
1.54069e+06,322029,-342.608,29.9209,-471.751,17035.7,-2064.93,237821,-821.648,232.052,52083.8,225.411,1923.44,468.185,-433.125,734.537,8.12492,863.166,2074.61,34289.9,1335.14,1875.54,-658.067,-760.525,2258.57,1044.01,24.9394
1.11269e+06,211061,-2184.61,216.32,-1418.83,26950.2,719.983,118780,13417.6,9386.92,4511.4,33070.9,7112.95,3519.72,12113.7,3141.05,87038.1,24102.2,61.1465,394.316,-185.438,-1785.42,8284.43,177.841,-2230.91,578.231,24.9435
1.36802e+06,283917,-952.568,165.598,-464.811,27875.8,-914.023,7226.36,17328.4,1291.32,80.6502,1431.24,1015.19,52.3613,3105.85,412.859,23363.1,5856.95,1215.32,1439.92,464.893,-818.144,21945.1,-213.526,-680.936,202.855,24.9451
1.57988e+06,287377,-2331.05,105600,-1477.73,23324.3,24.4601,278995,-2279.11,1468.52,1768.71,631.297,1090.55,324.054,1121.68,-1453.71,4090.1,-8.13074,-3023.02,22865.9,-22.9478,4084.49,-515.417,2878.34,91036.7,537.704,24.952
1.48506e+06,358217,-1075.74,2371.88,-235.776,15466.5,-61.5651,299335,-404.648,10350.8,154933,1209.02,14355.7,3273.46,1383.28,690.96,27539.6,1048,-4233.48,54114.8,990.977,1522.65,623.57,-640.751,-44.1464,355.97,24.9632
1.20522e+06,286072,612.823,928.767,-42.1283,46055.1,-2371.4,8311.32,21215,114.354,-792.57,449.963,736.15,1292.41,1289.01,12.1816,78505.3,12740.5,1286.29,917.622,644.597,446.624,26425.3,-422.576,913.05,-2341.61,24.972
1.5249e+06,357338,364.739,-84.9175,-675.935,37809.7,-3488.91,53565.3,34273.4,793.58,475.797,2355.1,1058.74,463.987,4480.26,152.412,60901.8,10366.6,2050.16,435.963,674.032,-574.261,18764.9,-99.9866,-144.719,-1221.57,24.9753
2.36173e+06,485327,-730.233,418.801,-1449.58,26395.8,18059.2,5434.01,15420.4,421.389,712.225,680.884,1850.71,156.231,863.54,41.078,17946,1972.85,4173.22,3861.23,71.8187,-1081.42,10877,-525.784,685.046,397.345,24.9827
1.64001e+06,435843,4262.99,53660.1,-1315.14,11833.6,-1645.47,233671,1396,418.122,124.736,1483.75,325.755,1126.02,107.792,-297.1,3407.76,171.454,610.088,-363.451,128.479,-1282.02,399.977,1030.92,15364.2,2279.17,24.9902
1.43261e+06,348637,-330.114,-862.309,726.601,25396.4,-275.922,20070.6,-531.297,1084.27,150157,1861.81,137.748,507.547,655.489,340.334,16630.2,3385.99,2062.18,1623.49,-779.464,-140.436,22825,976.689,97.2823,5528.24,25.0003
1.64285e+06,301764,16240.8,30410.2,-151.868,16678.5,-2691.87,230837,1780.77,-72.0688,937.207,1759.92,1699.5,1627.23,4902.91,2255.06,7569.57,901.871,3590.9,62368.4,1498.19,6012.41,-876.847,1214.92,33823.7,7308.62,25.0034
1.23017e+06,404303,96.3618,125.23,1480.28,33349.9,11954.3,6445.85,-31.1232,569.378,208096,393.467,702.002,204.898,5182.16,-1055.6,9734.39,1503.48,4392.45,2679.7,158.817,-897.244,25322.6,473.309,2723.71,447.686,25.0103
1.33971e+06,402719,11861.5,48392.1,-139.097,16839.6,-2275.59,257425,521.468,206.576,-2346.45,863.251,1115.12,1745.13,-905.827,1572.52,4561.65,2104.6,2568.09,3691.68,1685.21,-64.0262,-654.664,1884.01,29480.9,8097.61,25.0476
1.78323e+06,393798,-2688,72077.8,-1125.36,25574.8,-1344.3,228060,-835.881,1163.15,3312.94,1424.62,3431.09,837.772,1319.85,-625.784,3206.61,4823.13,-4984.75,7044.17,-296.065,2656.73,1587.91,1377.7,68898.4,3528.18,25.068
1.62266e+06,309239,-949.865,918.532,-704.111,26031.3,-1972.56,2328.98,26916.9,-22.6643,-1406.69,540.164,166.99,-739.945,934.597,1090.6,31681.8,3216.64,3606.93,3494.59,-137.601,55.7172,7762.26,-146.975,-1297.35,716.241,25.089
1.26524e+06,256703,32.0566,113.376,-74.3876,21389.8,-4853.26,333926,-602.741,114.004,1531.43,1243.85,1977.53,4335.46,-24.207,1327.56,30348.1,3953.3,4680.4,963.882,-83.4834,1200.9,996.089,-296.752,-180.343,3139.9,25.1059
1.5817e+06,502615,-479.307,-839.372,-3698.07,15010.5,3869.31,561757,-1893.1,5323.87,59033.5,2520.82,67070.1,4052.57,2703.86,1371.84,6407.52,490.777,-14969.3,42721.4,1412.31,2824.28,825.965,443.122,48.0198,3120.28,25.1333
1.65572e+06,410113,-264.505,116.177,-429.981,22037,-1225.75,31548.9,20956.7,1122.47,373.507,1559.07,1330.15,-542.564,794.724,-434.525,21784.6,4579.34,3136.07,1074.46,10.969,-945.947,17549.2,-177.489,16.5089,507.475,25.1348
2.14922e+06,562137,260.326,382.232,-508.321,39522,-1791.66,5122.86,22810.5,-253.835,-533.4,252.392,357.996,420.87,8896.79,-617.43,10517.3,374.407,2573.13,6514.26,-954.563,-1733.27,8989.14,1213.04,132.726,1007.59,25.1386
1.58043e+06,497741,-864.588,-323.918,-3545.2,16222.7,4161.62,284606,-1490.5,1292,51804.6,731.419,58229.2,2366.51,1299.48,457.534,4870.14,1208.2,-3977.94,69434.4,-563.099,1587.22,1410.74,958.15,-583.753,1735.96,25.1714
1.77917e+06,402374,-492.997,-808.821,-588.018,13330.8,-1570.59,235497,7539.88,1285.9,1711.91,1392.3,1270.45,1542.77,488.888,-439.732,18348.4,1769.72,1066.13,1098.98,115.122,364.294,193.407,282.707,365.747,3889.1,25.174
1.28425e+06,590609,1398.62,94491.1,-554.893,13462.4,-103.897,41272,-903.831,-229.917,1946.77,-150.971,201.827,557.146,793.568,-1052.56,2686.84,826.735,-2455.84,44858.2,240.754,17854.5,-401.027,2653.74,30479.8,4046,25.1971
1.39277e+06,454463,848.435,-213.295,-518.445,35977.8,2155.97,417826,-498.925,294.636,-230.599,1175.55,12067.3,-521.465,1654.33,-716.922,1863.38,-293.614,-3157.37,3784.75,403.384,2651.6,-192.81,-452.837,169.14,829.288,25.2058
1.38874e+06,367027,-873.153,19097.4,-1387.51,27783.7,-3114.89,309754,-2069.02,5522.06,143294,1558.31,14721,45.7378,1985.61,1091.16,5385.74,1674.86,5052.6,17435.9,-127.755,908.277,1901.65,577.82,-2318.09,7328.97,25.2547
1.3907e+06,404748,192.938,616.4,235.904,12793.7,104.727,84739.6,266.531,406.495,84735.6,644.41,185.709,751.593,476.276,16.0662,7099.88,778.127,260.064,48127.3,-1163.72,17.3801,1193.91,473.599,-539.659,504.774,25.2978
1.70931e+06,358889,-788.639,1464.11,-757.191,16050,-1445.91,15058.8,-592.479,837.704,160113,978.573,442.5,523.835,20189.5,75.3626,10820.8,1665.41,973.986,7532.48,-383.211,-776.535,3103.38,160.507,-315.895,458.673,25.3856
1.46313e+06,370611,-259.312,530.148,105.049,32865,1774.13,21631.5,-646.741,333.052,14042.2,54.5407,69.8033,1004.99,-180.586,350.295,26964.4,430.766,1080.98,9443.86,412.598,418.095,8402.67,-485.046,-227.046,2602.49,25.3928
1.78244e+06,415935,-959.209,798.279,-1643.27,10099,771.044,305413,642.856,4228.07,125968,1396.57,14078.6,1807.23,1900.19,19.9372,21878.6,816.378,-5109.47,17666,-72.7369,177.213,-505.669,437.911,-420.611,540.274,25.3995
1.07048e+06,469157,250.195,-1416.49,-426.986,22027.6,-981.34,447321,-2009.07,2640.09,189423,2375.46,1416.84,1693.73,1656.9,409.914,26814.4,2162.23,-1583.35,6884.61,-119.811,-147.609,495.422,2484.36,120.84,3824.63,25.4101
1.5668e+06,411315,143.993,-1563.79,-139.245,17425.6,-179.295,18220.1,-7.03262,259.825,143564,888.851,1026.05,1144.54,184.979,-278.516,22812,6279.74,2149.18,1583.51,-594.991,-257.159,11565.4,1032.03,598.313,-318.203,25.4205
1.575e+06,290410,-1978.99,2397.78,-108.534,13023.3,-1069.35,22529.1,-258.442,1805.07,72128.8,1566.54,1174.1,186.212,927.841,568.444,2554.5,1681.45,3346.85,37552.9,246.135,-126.335,817.258,-54.1211,-695.039,27.7325,25.4259
1.27846e+06,394988,121.414,795.833,-272.182,12581.8,-1062.04,79189,7572.68,1032.22,6650.06,278.339,-77.775,-638.16,1385.83,-689.63,7385.01,1629.6,1581.78,44814.3,-316.381,-883.301,1374.43,-421.742,-644.189,-48.1922,25.4429
1.44651e+06,389790,-2169.43,104637,-1576.28,19044.9,-2964.2,339256,426.567,493.206,2675.89,2198.42,2672.82,3813.69,1143.7,1009.39,10326.3,4084.9,4533.5,5502.75,-526.178,2512.79,1528.21,3970.6,50979.8,-86.5991,25.4449
1.69372e+06,391464,-647.345,1104.82,65.242,14958.8,-94.0905,155406,-687.416,962.312,62259.3,266.17,217.85,-492.414,506.723,-301.097,5798.09,1199.61,2547.06,39690.7,-691.795,-801.507,-289.542,336.289,112.54,824.299,25.4588
1.7373e+06,327752,112.806,1326.53,490.62,26782.8,-548.225,75620.8,11529.4,2029.39,46625.2,342.194,1493.62,1679.34,-777.408,31.1851,11566.7,-192.833,184.019,74201.8,149.373,580.889,1748.42,-162.601,-1443.38,1283.65,25.4656
1.89951e+06,479434,-1412.37,-424.184,303.992,17406.3,313.591,167808,378.696,507.727,83593.9,1076.61,1904.99,420.802,1805.3,878.218,10188.7,215.998,-243.945,46907.8,-465.975,-1098.68,-633.177,465.799,-464.963,2411.98,25.482
1.4692e+06,501231,-514.321,-198.064,-1217.03,15738,1077.27,220805,11536.8,1042.78,11480.7,2448.14,-164.583,147.429,1349.45,335.165,10766.1,624.42,632.58,29688.2,-436.857,-209.374,304.408,94.8628,481.278,-185.596,25.4837
1.06684e+06,313974,-1057.15,-550.326,-1159.66,14509.2,-1773.26,290249,-1614.91,4074.07,40854.8,7185.08,22633.7,1514.44,5126.55,1200.26,12065.4,2635.76,1692.83,6816.23,-27.0708,-421.992,2845.15,1026.35,-958.287,3586.11,25.4881
1.9793e+06,418749,-851.844,-338.008,-465.37,19085,2275.82,2215.53,16592.8,690.058,-499.106,571.454,1118.06,-319.581,354.573,251.48,10278.9,1021.47,2688.08,3934.65,283.176,-417.488,13079.5,-414.127,-982.178,844.092,25.4905
1.62592e+06,272082,-316.669,-338.385,-107.262,13240.7,94.719,307355,-912.582,4227.13,134180,1221.56,5283.42,2229.65,2025.68,-422.564,18479.1,1458.99,-6631.98,53202.4,282.377,445.669,1315.97,452.812,-959.77,6540.27,25.516
1.16873e+06,224583,-218.987,307.013,-277.565,15078.4,-1224.29,22400,13136.2,337.096,-476.663,233.066,621.599,-222.354,1315.66,-733.373,9564.91,1851.47,3943.99,1038.32,83.9666,-358.78,12261.3,-245.177,67.4232,-397.13,25.5468
1.06053e+06,255473,-132.513,-933.66,220.682,33350.8,505.146,284627,-143.127,5359.03,1736.63,864.102,-175.919,-247.473,815.889,-826.745,24973.8,47.8802,-2118.4,14292.9,-524.734,-1076.91,585.446,209.867,-117.317,3381.88,25.5549
1.71893e+06,408024,460.344,-915.787,-546.127,22981.1,-1548.19,1480.61,14805.6,36.271,411.988,405.024,1064.55,-331.797,941.791,-531.106,12902,3874.41,2770.5,1206.45,-517.254,-54.1891,7564.67,-124.163,1160.97,-763.819,25.5566
1.32319e+06,368010,-329.997,2358.3,-9.20465,14775.7,-370.536,141845,-1532.25,1565.92,107626,418.559,1800,1440.04,1060.3,-402.732,10580.7,346.961,-468.066,23843.1,557.216,-476.323,-469.025,-235.809,316.923,252.726,25.5631
1.08284e+06,362786,-801.928,3065.62,-943.212,8060.94,-3248.11,333341,-2524.14,2567.06,62385.8,1039.71,12614.5,-450.695,2313.55,508.091,3342.46,971.919,691.318,49612.1,3148.13,321.552,1250.93,-17.1443,320.898,4512.4,25.5639
1.31104e+06,426556,24445.3,46416.9,1204.6,16411.8,-914.985,240540,2391.49,-115.948,-1256.49,758.617,606.417,1264.03,420.176,1404.45,4126.98,991.367,-1959.28,4214.35,343.107,3974.5,-518.979,937.1,28410,7403.57,25.566
1.43262e+06,359720,-940.407,1318.97,-87.6301,19199.7,-2625.96,7011.43,-109.005,611.15,158497,4197.5,1402.69,1165.56,2015.58,784.56,28620.3,5710.37,2735.45,53754.6,1090.88,-104.737,-115.98,-268.09,-504.995,-447.191,25.5708
1.58191e+06,525011,-1608.93,942.528,549.702,18316.3,-1223.03,146843,7712.53,1285.14,30391.4,1743.25,365.077,256.337,1077.58,-852.467,13552.8,276.841,2979.45,35459.2,-112.184,-995.146,-358.524,-260.828,1457.28,-46.0649,25.5749
1.57184e+06,509952,551.665,527.041,-242.591,19793.6,611.834,109902,250.202,1490.16,112931,1111.65,1452.93,1307.11,1304.64,141.064,12196.4,975.807,-401.568,34781.3,-63.7914,-607.11,905.782,271.073,121.074,-703.622,25.5935
1.7082e+06,474773,-2027.48,78.6252,308.936,29649.4,2372.07,231539,-82.945,2234.78,1028.78,5226.3,539.823,1161.05,2263.58,-612.864,12596.6,1403.5,1004.92,60040.6,837.759,-1246.07,-1251.77,-681.391,1330.12,-2133.57,25.595
1.45992e+06,260827,71.4204,-21.3682,-488.556,22617,-1863.29,118631,19722.6,713.828,-864.454,541.768,662.524,643.326,1080.29,-281.045,49836.9,10555.4,803.5,130.173,87.2212,87.7267,5994.35,-31.3442,178.377,-370.951,25.5965
1.16393e+06,321545,270.288,41322.5,-349.077,5409.25,-140.612,22241,-297.882,-244.198,290.18,294.927,208.658,733.547,-373.937,-1470.87,3368.33,-1554.05,-30.0034,25611.7,-1325.43,4050.15,4848.46,1097.44,66485.5,3198.38,25.6111
1.38175e+06,288530,-290.303,518.857,103.552,13281.5,-2133.97,111001,-1080.07,1142.53,72415.7,632.08,1111.36,1144.23,1412.82,158.569,8600.53,1922.97,3057.14,61817,-79.0447,879.005,1486.46,52.8103,1710.02,-2650.17,25.6249
1.32253e+06,256991,-553.812,216.113,-78.6687,24822.5,-2481.63,46761.6,17909.7,937.634,1294.88,257.511,316.59,704.058,1399.15,-606.824,39366.6,7301.19,534.031,448.226,-176.967,-164.647,16526.8,113.894,185.653,607.695,25.6474
1.65917e+06,312713,-1322.08,-730.586,-1482.57,34601.4,422.753,19864.3,24355.4,1138.14,-269.004,971.406,1094.96,565.731,552.569,533.221,56370,6938.31,1519.93,1880.53,-860.35,-745.796,27888.9,321.467,-2454.2,2064.9,25.6476
1.04406e+06,214982,-5.87738,-1168.62,-182.489,30011,1187.01,37390,15146.7,1737.27,1538.11,2000.79,1016.33,1924.31,748.204,783.588,49662.3,12362.7,-85.3052,-582.631,251.166,-628.598,6832.79,331.689,1462.18,-0.980042,25.6498
1.33179e+06,330310,-301.219,-75.5566,-238.974,23559.9,-1074.57,40227.2,18605.5,1059.57,-379.602,675.943,1469.06,1298.57,3010.76,432.68,51713.6,12430.3,708.652,1157.15,-237.571,-340.016,16592.5,807.478,704.205,-1207.14,25.6534
1.60138e+06,625373,53606.8,2242.52,765.305,9338.38,1910.93,28242.5,-432.958,2141.02,-625.671,265.726,-171.719,216.323,-709.19,4814.77,-5399.94,1116.78,11724.9,106314,1799.85,18550.6,-20405.3,-1390.34,35782.6,11562.6,25.6539
1.68899e+06,356417,-336.469,-157.662,-565.857,15038.4,-2095.01,45492.5,10381.9,1681.97,29482.9,857.967,645.414,-513.908,1816.82,-144.383,8395.56,1644.06,1146.29,21667.8,120.379,-822.973,195.751,-132.834,285.222,114.008,25.656
1.65513e+06,809446,-4048.05,93418.5,-886.15,9139.35,1486.88,41216.1,71.695,856.406,-1201.3,-313.876,-234.248,619.427,-14.8416,106.598,2629.58,1217.98,2062.36,101472,484.707,16236.1,2565.7,20130.7,34944.8,3616.82,25.6566
1.76865e+06,427748,-529.584,85245.3,-1437.38,21942.7,-2368.01,324248,3231.82,-568.472,-806.179,318.123,1674.89,1834.4,984.353,-144.814,3146.89,14210.2,5317.36,13909.4,-1722.01,4160.48,-222.008,6588.44,79531.1,-1952.05,25.6645
1.89723e+06,478270,-284.257,-470.747,-792.526,35911.5,7171.18,50659.6,-267.602,455.881,40319.1,2104.7,263.323,206.297,-20.0647,496.858,13320.2,1317.7,3831.07,11525.2,-347.705,-997.18,6133.53,679.846,306.757,-261.94,25.6743
1.10369e+06,444421,-42.4485,679.445,-20.9426,16289.6,-374.776,90603.7,-621.811,121.781,90299.6,631.981,1034.34,-302.214,769.208,479.369,9842.2,1158.21,1291.76,24558.8,426.767,-410.957,185.315,-340.406,386.451,482.676,25.6923
1.74901e+06,444521,-315.593,840.081,-1076.74,19014.8,286.244,73986.3,8674.3,278.651,9963,391.947,115.439,1291.59,-257.93,-9.51268,10306.2,-133.203,1958.34,16429.2,-78.1221,-284.954,2840.27,-723.665,1582.34,165.311,25.7077
1.96894e+06,315955,1216.4,1026.2,-399.141,31966.7,-2416.66,267259,-1081.17,13299.3,138945,621.737,373.15,266.401,699.435,-364.571,25853.2,1921.26,594.275,60841.7,-269.224,514.53,-134.21,466.184,2695.26,-1766.33,25.7088
1.0355e+06,253463,-4267.29,76922.5,-456.644,17118.9,-1332.19,155472,-579.504,1173.71,-99.5764,1166.5,523.84,440.844,3366.59,809.819,6596.6,1685.09,-707.973,13410.2,-1035.89,3802.55,2846.44,1874.06,62774.3,2686.85,25.7232
1.63784e+06,464799,3918.12,74404,-573.073,14011.2,-1087.95,82797.1,-571.798,-838.146,1842.95,3.12231,544.303,1270.14,144.85,-1591.19,1162.21,1384.49,2799.24,37592.7,-575.385,5078.44,-248.942,2525,69169.6,-1983.91,25.7242
1.41419e+06,354429,-126.462,-1099.14,62.8299,15367.9,-1479.9,2768.29,11167.6,5388.5,-41.1051,575.258,39.8136,171.956,-64.1676,212.388,8996.48,595.643,3377.99,9528.46,449.772,-922.352,3630.94,-220.735,267.145,164.047,25.7297
1.2797e+06,540869,-1155.09,-434.913,617.022,18466,3141.05,15197.8,580.32,690.825,21585,-116.22,588.94,1285.9,-709.967,192.524,11861.2,-449.908,501.481,13268.9,-439.896,471.735,9747.89,-58.363,-1219.67,6795.22,25.7658
1.95073e+06,381076,-1620.42,1456.22,-888.209,27517.6,-1758.61,218335,-2130.44,1674.04,212314,824.647,2173.06,2333.78,1575.1,1378.28,13686.9,1745.36,472.389,38891.5,-1874.83,-347.458,3437.95,1284.9,-420.096,1542.61,25.7677
1.62796e+06,387471,564.935,186.957,-439.421,25580.5,16350.4,5795.21,16270.1,619.014,544.394,2151.03,977.805,521.385,558.07,-7.67509,21508.9,2877.07,3732.58,1877.22,-138.249,-749.696,8755.67,324.751,290.948,-921.378,25.773
1.39252e+06,281496,-537.667,-490.428,-407.261,17583.3,-1978.68,346281,225.926,2221.45,500.645,496.825,1370.19,1806.04,906.907,-74.3779,11664.9,285.928,-4379.63,521.319,250.978,632.608,998.53,221.907,-503.62,6684.01,25.7837
1.52222e+06,367270,-231.479,529.752,-566.133,37276.7,-1270.68,169.855,24796.4,117.922,1163.32,688.141,39.6343,-134.419,1551.62,-60.6049,62663.3,3739.49,3967.76,1663.88,-373.453,-547.33,5946.48,253.564,-1286.77,-580.132,25.7952
1.07379e+06,420434,116.29,515.505,-578.282,10766.8,-1004.73,348545,-980.791,2802.39,13046,1921.02,714.874,1926.05,584.168,20.7476,6717.53,610.587,1116.84,8581.34,283.473,849.104,391.98,-614.71,1064.24,347.001,25.7991
1.64132e+06,416309,-886.761,677.542,-1064.16,29750,-2554.97,34483.8,25176,360.845,-1045.18,272.977,662.551,-51.9782,51.5793,-245.927,14367.1,6217.78,4156.54,1978.34,-1248.03,-1650.61,12721.6,1482.56,886.901,427.109,25.805
1.45705e+06,386696,-2001.15,47124.6,-838.237,10497.9,3582.68,170031,-541.014,653.042,1836.18,-134.485,723.856,1060.08,483.127,53.8243,2700.94,1275.71,1282.17,1457.88,-138.365,146.787,581.756,855.927,9972.64,209.021,25.824
1.03599e+06,264880,602.58,-287.921,-278.039,52800.2,7442.28,23887.4,413.977,305.727,1967.28,4457.2,-137.461,-661.253,1763.31,-1472.78,9100.51,1904.95,7795.74,1022.24,-278.197,-947.802,1886.33,251.527,397.583,8271.07,25.8594
1.47664e+06,405994,-287.311,679.933,53.5784,15040.7,-2745.22,197214,10025.9,725.027,22498.6,1763.39,1505.84,-142.115,1204.77,-14.224,12388,1375.76,5681.24,11972.8,159.262,-63.6956,-1578.76,-4.65015,8.26425,-302.513,25.86
1.87758e+06,517698,402.406,2013.89,-763.574,16168.9,-1573.48,80878.6,16730.6,971.22,20994.9,2120.49,1022.81,551.104,1622.81,-292.694,52040.2,3353.74,1703.64,33502.9,-300.652,1005.57,2605.39,262.802,2490.91,-2562.4,25.8792
1.39549e+06,367615,-94.496,808.986,-824.131,27281.4,-134.635,36688.6,20203.6,-281.438,738.076,400.348,397.728,-703.672,4255.23,-639.003,20552.7,4207.91,2960.74,859.366,-365.747,-1671.51,12785.7,-82.6057,892.034,803.657,25.8832
1.28984e+06,357005,-144.412,921.926,-436.03,16718.4,-1962.85,324067,-281.001,422.107,207021,969.05,731.12,950.258,2268.2,611.248,18206.7,4564.08,-4541.45,496.914,-203.137,-1114.54,15198.4,-74.9746,-478.216,932.424,25.8885
1.24252e+06,247674,244.993,121.546,1025.36,7983.83,-180.592,109769,-25.5712,1320.19,14396.8,-168.727,-57.2899,346.88,149.782,-514.86,1582.42,-278.979,307.131,3470.29,92.6812,-637.504,-512.972,475.748,1923.99,2910.13,25.9262
1.76076e+06,458441,-2857.44,528.68,-1805.94,16202.8,-4430.88,359562,260.216,5546.39,170326,1718.67,17618.4,2054.89,845.253,2036.64,37114.8,4417.55,3893.92,71556.4,-1521.96,2346.35,2535.9,779.016,-1413.8,-675.661,25.95
1.62135e+06,329818,-1250.77,-790.76,-488.494,13912.5,-262.792,72452.7,12651.3,2004.63,869.263,569.921,1430.53,2085.01,5063.66,469.252,103035,13998.6,-623.366,1629.5,345.325,-260.541,17077.8,272.501,-3677.71,721.611,25.955
1.18353e+06,317473,-727.482,-406.145,-489.939,27632.5,-888.157,30157.2,21210.6,1043.17,-169.637,436.54,444.266,496.152,2385.91,-263.209,35310.1,1869.13,1717.75,528.381,225.034,-1169.08,14144.9,357.953,200.527,577.53,25.9662
1.7907e+06,332694,899.581,-234.177,-868.962,12898.1,-200.907,20429.8,7908.39,-1.30835,8511.33,284.506,974.587,-2.68278,905.526,-124.022,7672.16,-502.846,2768.91,41726.7,1309.8,-178.455,170.224,-672.924,2230.3,-2211.16,25.9805
1.7084e+06,367985,141.385,396.389,-1244.08,14173.2,-752.072,374391,-863.052,12091,124945,545.296,10536.8,2522.12,2063.39,618.943,22098.5,1627.74,-7094.14,54790.1,346.635,1200.57,1763.07,11.9917,-1401.05,-126.829,25.9972
1.64407e+06,356790,-202.614,1180.79,-155.044,22366.6,-813.557,7729.11,13221.9,415.029,-56.3183,2131.88,658.873,-333.303,1356.87,398.443,17241.2,7632.55,4767.02,767.747,362.792,-777.868,19529.7,-805.37,-189.885,-469.113,26.0188
1.59018e+06,425948,-100.581,1063.9,-718.985,22795.8,-1551.31,2914.81,14545.5,-238.283,-239.136,373.917,-99.2709,-379.093,3641.92,-464.924,33499.4,1856.2,2843.75,2910.58,-175.518,-607.376,11389.8,-258.207,268.304,58.6017,26.0286
1.3126e+06,281868,-2304.5,102165,-1465.9,19033.8,-737.15,312092,681.798,3358.6,-1893.96,3084.71,3073.64,4080.92,1486.37,-152.382,10481.6,1151.11,-6140.08,16601.6,-266.354,214.592,1296.56,2124.93,44701.9,3271.38,26.0825
1.63536e+06,475808,-954.992,-674.828,-976.458,26883.3,-2450.15,11338.3,21648.6,1399.29,547.039,226.089,358.591,-801.821,7654.71,307.212,12745.9,3504.58,4055.95,1300.86,-1269.48,-405.11,28044,814.174,-398.458,564.477,26.0829
1.87796e+06,385290,-128.954,180.566,-270.665,17608.2,117.923,355029,-275.332,1694.2,155457,880.465,7367.71,2026.82,1553.03,-187.971,32211.9,2147.93,-3068.52,23379.5,-589.083,1411.49,-470.695,381.287,927.566,529.225,26.101
1.82868e+06,567804,-537.727,-1190.38,-909.382,41538.4,-1166.65,5885.71,24833.6,477.876,310.747,1352.95,524.937,358.346,1737.99,-863.799,22112.5,607.423,4803.98,3917.96,1126.24,-905.892,15992.5,-492.39,248.542,1225.71,26.1172
1.30306e+06,246117,-345.719,-644.915,-185.356,30307.4,-1599.97,55618.1,23404.2,133.187,-672.619,-390.863,-556.402,-200.965,358.477,-1000.05,17055.8,992.853,2000.26,990.185,-365.677,-162.491,2055.68,336.515,-708.057,309.737,26.1212
1.15723e+06,469774,-1071.22,-2119.06,-194.711,18097.9,-1442.27,467975,-318.973,2248.35,134865,2951.2,2558.28,5085.17,1008.95,1308.37,27472.9,2990.44,-833.486,23577.6,-287.294,1489.26,1266.93,1406.65,346.6,2938.45,26.1217
1.00248e+06,177152,-1337.09,1336.68,-615.798,20737.9,-2661.33,166219,-475.336,2149.85,99531,4133.83,2145,1208.79,3337.01,774.954,49782.4,12682.7,-770.23,313.122,-399.905,-249.154,7710.71,711.877,-323.882,271.543,26.1237
1.43206e+06,286722,-1707.57,354.488,-308.105,21641.5,-1600.72,52219.3,17607.2,937.693,587.445,1437.39,706.169,69.1284,3506.4,1415.6,29573.6,11076.4,2143.06,1178.54,-513.515,-1341.81,8492.74,126.979,-785.838,1566.7,26.1429
1.68522e+06,241066,-2771.28,73675.5,-394.613,18230.2,-2346.38,250130,-1712.35,-72.8008,-979.196,655.375,1409.51,1512.39,1174.48,1046.16,4237.55,3146.02,326.619,17240.2,413.644,4518.75,10.1409,1547.28,40260.9,1245.98,26.1448
2.07157e+06,373800,542.069,116.93,68.5138,12492.4,17.061,38857,17698.7,566.057,847.717,1500.18,702.466,575.376,-146.711,-493.173,23644.1,1441.12,2926.63,36205.2,-230.485,-809.346,-144.581,41.3221,552.339,-1432.25,26.1607
1.35678e+06,615881,-3270.79,56818.6,258.35,18080.8,792.413,378914,-1033.05,979.423,604.303,661.172,913.058,1610.81,2104.59,-392.687,5809.82,3092.12,4770.66,1144.25,239.082,2227.07,1265.16,1181.28,37183.1,958.751,26.1724
1.18687e+06,260646,623.662,614.581,22.0079,36418.9,-647.292,31430.3,20215.6,-65.0942,-1312.07,527.246,975.15,2005.59,768.354,6.65142,25619.3,8725.54,1680.34,403.42,-126.449,261.962,28014.1,-87.4763,389.249,-1450.64,26.1844
1.72528e+06,443462,-1388.14,65577.9,-1381.57,18227.7,-1898.88,269761,-779.184,2334.92,1517.36,6314.17,4058.17,3473.26,6213.84,916.879,12206,1155.65,-2951.65,8124,203.952,1563.82,2015.11,1996.19,45411.6,1843.07,26.1883
1.21337e+06,361411,578.46,606.777,-326.708,27410.9,-249.461,25249,23616.2,1124.05,-109.068,3913.89,722.569,1696.43,347.697,-464.004,25041.2,4144.18,1545.56,489.786,431.79,-564.01,9737.84,-856.551,793.357,-1062.68,26.1948
1.64066e+06,435260,852.66,719.477,-397.692,13677.4,-812.224,5450.31,16301.5,374.166,-418.888,1379.88,-23.8162,-649.411,1020.05,-657.085,13038.1,657.37,2665.73,2279.46,36.3375,-515.498,6377.58,218.279,777.652,-1229.19,26.202
1.56367e+06,322026,-3247.25,69969.7,-1251.81,19403.5,644.371,332111,-83.2201,645.827,1862.68,534.033,1863.3,3194.73,422.845,824.154,5644.46,3114.2,4331.88,3155.06,-989.83,1612.41,2595.51,2413.96,41715.3,1334.71,26.2205
