"FSC-A","SSC-A","DC-SIGN","HLA-DR","CD56","CD45","CCR6","CD45RA","CD4","CD69","CD8a","FoxP3","CD16","CD14","CD49a","CD163","CD3","CCR7","RORyt","T-bet","NKp46","CD11c","CD127","CD86","CD20","Eomes","Time"
1.77819e+06,1.54925e+06,35248.4,84827,21058.6,64391.3,-980.126,4839.61,-1058.05,2569.83,-219.558,-102.924,-620.955,81695.7,926.725,7734.09,3945.31,-2162.3,7832.24,-784.872,2097.41,42110.2,5504.87,2219.03,-559.581,15787.8,0.784216
2.11357e+06,1.41814e+06,9994.31,285795,126328,116232,-3801.25,123901,-64.4808,6201.38,765.055,213.172,2182.5,32536,10685.5,2485.04,1192.49,-2133.8,14740.8,-932.218,1818.97,82145.9,7065.33,103026,1272.48,5578.79,0.784814
1.64136e+06,1.33649e+06,8392.32,184718,53383.4,53947.7,-102.232,9187.67,85.3161,392.309,2006.45,271.026,1112.38,62239.2,4934.4,393.429,1359.87,-2797.2,5871.39,-970.859,2508.8,4339.16,1617.97,13889.2,1063.5,5135.19,0.789204
1.69383e+06,1.22338e+06,5872.98,15368,37339.4,50823.6,-511.451,45148.2,-898.12,621.831,162.632,879.935,4268.79,29043.4,2660.99,2266.47,1024.54,83.099,21852,891.222,3145.96,3664.76,7907.07,11384.2,1078.24,1666.78,0.816937
2.1007e+06,2.46102e+06,41709.5,281210,29932,93231.9,-320.611,13599.1,-1517.99,378.621,4035.34,593.626,3043.16,84519.6,4161.87,16083.9,3752.02,-810.699,36946.6,-2092.12,3156.12,35709.6,17322.5,45502.7,1712.64,16742.6,0.845967
2.83911e+06,2.2054e+06,12999.8,241825,149134,161325,-4708.64,23997.2,2580.63,1053.98,2583.28,2869.82,1042.48,142999,1504.05,31542.9,4062.87,1815.13,2032.36,660.609,276.994,28752.4,2692.23,13465.7,-611.798,6643.53,0.881183
2.01556e+06,658517,-358.137,-225.703,-224.417,43842.4,-1116.12,13443.5,146.486,4600.51,14209,717.531,494.899,-342.659,639.605,-448.961,1324.36,1416.14,5196.44,14075.5,217.084,-87.4677,-1486.06,-426.961,4256.59,13189.5,0.893752
1.92979e+06,1.90703e+06,-3879.73,706450,10484.9,87917.1,-1678.17,243.599,1138.61,2108.96,4850.77,51.6843,2008.57,1018.86,10307.4,6820.55,1293.12,-3659.72,6278.89,610.795,-1204.5,22919.9,3376.14,8331.66,649.182,2267.09,0.897543
1.53469e+06,383995,-398.984,-41.8164,-639.484,50466.3,-1118.71,157834,7854.56,18812.9,46076.7,753.889,-53.8508,-3.297,1372.03,-172.922,68302.5,568.736,-2662.82,56488.2,-424.196,342.585,-1403.3,-36.3118,2834.25,-889.859,0.89874
1.59628e+06,733410,-345.663,1770.04,22021.7,64932.2,-4480.46,734948,-1808.06,51938.5,105841,-111.735,244.877,1423.91,15164.8,1500.84,32655,1644.24,-5020.68,66615.1,-8.88245,7501.66,1305.84,199.334,288.095,990.163,0.922483
1.28182e+06,346503,159.702,-325.53,1500.88,63544.4,-1592.97,24190.6,-767.336,29715.3,1975.47,-551.443,848.16,342.892,16757.8,1277.7,35219.8,1404.84,2345.1,13893.4,1353.25,3813.97,478.368,-980.233,149.825,-1165.07,0.930165
2.38894e+06,1.9032e+06,5111.98,90806.5,39319,96421,-477.405,6252.54,-594.132,2768.86,974.594,1589.39,3933.13,89067.9,2929.7,9979.12,3347.17,2594.85,10088,461.872,1647.05,22621.5,4389.53,22139.9,-1601.76,2824.65,0.944331
2.00375e+06,1.44946e+06,2038.27,429253,301583,115401,504.173,14350.3,1866.47,545.116,5385.3,45.0016,-459.893,64695.4,453.508,9018.77,2080.15,-6436.27,4504.82,201.037,763.262,17953.2,496.536,18065.6,157.545,1786.13,0.946825
1.64233e+06,1.69588e+06,356.695,451442,54410.4,94890.2,-3696.45,27611.7,-959.014,1133.92,4454.91,-461.361,-2806.94,102799,1371.08,10646.2,1224.66,-1107.87,-620.584,974.812,-1991.27,20768.2,2233.75,101004,-1253.59,2998.06,0.978349
1.98858e+06,1.87786e+06,-1676.7,48365.9,8716.2,61210.7,-2407.69,307.497,19812.6,1270.42,-92.8748,348.266,840.925,248.706,3799,437.312,932.573,1069.28,6564.76,880.128,-117.928,-623.927,3669.39,1749.14,466.843,754.558,0.988724
2.03297e+06,888241,-1506.76,275.841,-211.08,64598.3,-429.079,25.4804,11251.7,19278.2,576.195,-144.527,-596.529,-130.719,10990.2,-215.723,46949,-391.996,1671.03,4427.4,440.064,-495.745,9508.42,15455.1,-971.804,1784.5,0.9988
1.57661e+06,1.54225e+06,1623.6,693609,61870,100707,-2628.25,18775.2,552.181,1569.1,5328.44,-390.266,2223.58,116268,1725.3,10970.9,1856.83,-4882.7,3270.13,-1189.82,-714.32,31629.2,1066.36,80948,707.115,848.758,1.01546
1.91308e+06,1.81387e+06,16193.1,103095,137082,97618.1,-4607.64,22021.8,-1242.03,-91.1328,-200.066,2445.65,3811.37,70902.7,987.96,15844.2,2251.95,1377.8,16046.6,475.897,3042.54,-238.139,6821.8,21891.9,766.38,5915.1,1.01835
